DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4272969;1;1;1;70;2;3;48;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;60;60;01;1;1;0121;02;27;1021,78957294232
4272970;1;2;1;70;2;16;40;1; ;2;16;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;62;01;1;2;0121;02;27;1068,26319345829
4272970;1;3;1;70;2;6;30;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0140;02;27;1068,26319345829
4272976;1;1;1;70;2;20;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0113;02;27;837,20402610286
4272990;1;1;1;70;2;6;24;3; ;2;10;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;56;54;95;1;1;9500;02;27;572,629312057418
4272991;1;1;1;70;2;8;35;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;95;1;1;9500;02;27;764,736777462796
4273005;1;3;1;70;2;6;40;1; ;2;7;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;62;62;01;1;1;0121;02;27;789,889232599102
4273052;1;3;1;70;2;12;48;2; ;2;32;1; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;40;50;1;1;5051;02;27;794,516843768106
4273283;1;2;1;70;2;12;48;8; ;2;384;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;60;01;1;1;0113;02;47;1488,589322441
4273398;1;4;1;70;2;8;50;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;02;50;1385,73232475571
4273403;1;2;1;70;2;6;50;8; ;2;6;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0115;02;50;1406,78778454734
4273403;1;3;1;70;2;12;48;8; ;2;52;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0117;02;50;1406,78778454734
4273497;1;3;1;70;2;48;48;1; ;2;2;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;2;5211;02;50;1190,72635951344
4273498;1;1;1;70;2;24;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;99;11;1;2;1120;02;50;1103,99361217225
4273498;1;3;1;70;2;12;48;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;02;50;1103,99361217225
4273595;1;1;1;70;2;1;48;1; ;2;72;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;02;50;1811,60110595316
4273606;1;2;1;70;2;4;48;1; ;2;4;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;77;53;55;1;1;5522;02;50;1221,41881209581
4273611;1;2;1;70;2;10;40;1; ;2;10;1; ;9;2;9;SOLO VINCULADA AL SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;13;39;85;1;1;8532;02;50;1891,75122784837
4273680;1;2;1;70;2;8;40;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;54;55;1;1;5511;02;19;1658,28708403948
4273681;1;1;1;70;2;12;40;4; ;2;154;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;89;16;92;1;1;9214;02;19;934,336634773566
4273681;3;1;3;70;2;156;40;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;45;45;55;1;2;5529;02;19;934,336634773566
4273681;3;4;3;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;02;19;934,336634773566
4273681;3;5;3;70;2;12;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;61;99;63;1;1;6310;02;19;934,336634773566
