DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4265535;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1249,58499049527
4265535;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1249,58499049527
4265535;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1249,58499049527
4265535;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1249,58499049527
4265536;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;732,176535105097
4265537;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;1;02;17;791,7823395157
4265538;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;732,176535105097
4265538;1;2;1;80;2;1;2;8; ;2; ; ;8; ;2; ;2; ;1;02;17;732,176535105097
4265540;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;768,393819780183
4265541;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;02;17;511,467174267046
4265542;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;903,016877765743
4265543;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;578,03231613301
4265543;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;578,03231613301
4265544;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;481,311341088173
4265544;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;481,311341088173
4265545;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1255,43252373134
4265545;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1255,43252373134
4265546;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;963,900094373227
4265546;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;963,900094373227
4265547;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;481,311341088173
4265548;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;791,7823395157
4265549;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;02;17;720,957568182825
4265549;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;720,957568182825
4265550;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;02;17;934,707591565515
4265551;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1072,71303259697
4265552;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;02;17;720,957568182825
4265553;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;858,738049286768
4265554;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;481,311341088173
4265554;2;2;2;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;481,311341088173
4265554;2;3;2;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;481,311341088173
4265554;2;4;2;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;481,311341088173
4265554;3;2;3;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;481,311341088173
4265555;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;481,311341088173
4265556;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;903,016877765743
4265557;1;2;1;80;2;1;1;4; ;2; ; ;1; ;2; ;2; ;1;02;17;858,738049286768
4265559;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;511,467174267046
4265560;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;920,948432170296
4265560;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;920,948432170296
4265561;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1359,45038098838
4265561;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1359,45038098838
4265561;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1359,45038098838
4265561;1;8;1;80;2;1;1;8; ;2; ; ;4; ;2; ;2; ;1;02;17;1359,45038098838
4265563;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;481,311341088173
4265563;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;481,311341088173
4265563;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;481,311341088173
4265564;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;791,7823395157
4265565;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1315,03832814194
4265567;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;02;17;630,61333867624
4265567;1;3;1;80;2;1;1;8; ;2; ; ;11; ;2; ;2; ;1;02;17;630,61333867624
4265569;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;840,67727894375
4265569;1;3;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;02;17;840,67727894375
4265570;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1120,80946574578
4265570;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1120,80946574578
4265571;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;02;17;875,101787154912
4265571;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;875,101787154912
4265573;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;920,948432170296
4265573;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;920,948432170296
4265575;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;720,957568182825
4265576;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1862,30006714913
4265577;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1515,02919212941
4265580;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;661,351763772222
4265580;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;661,351763772222
4265580;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;661,351763772222
4265581;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;481,311341088173
4265581;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;481,311341088173
4265582;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1308,01354627457
4265582;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1308,01354627457
4265583;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1834,60993646582
4265583;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1834,60993646582
4265583;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1834,60993646582
4265584;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1215,63828464679
4265585;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1225,26764498709
4265586;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;511,467174267046
4265587;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1070,60806174796
4265587;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;1070,60806174796
4265588;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;720,957568182825
4265588;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;720,957568182825
4265589;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1225,26764498709
4265590;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1571,96497365508
4265591;1;3;1;80;2;1;1;8; ;2; ; ;12;POR EMBARAZO;2; ;2; ;1;02;17;616,629219353505
4265591;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;616,629219353505
4265592;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;861,342627759693
4265592;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;861,342627759693
4265592;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;861,342627759693
4265595;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1018,02703920473
4265596;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1925,24536435269
4265597;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;983,028984641834
4265597;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;983,028984641834
4265597;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;983,028984641834
4265598;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1130,43882608608
4265598;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1130,43882608608
4265598;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1130,43882608608
4265600;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;481,311341088173
4265601;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;02;17;720,957568182825
4265602;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;843,41107335514
4265602;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;843,41107335514
4265603;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;732,176535105097
4265604;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;536,133106199444
4265604;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;536,133106199444
4265607;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;732,176535105097
4265607;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;732,176535105097
4265609;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;941,666929020877
4265610;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ;1;02;17;732,176535105097
4265610;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;732,176535105097
4265611;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;616,682367388144
4265611;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;616,682367388144
4265611;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;616,682367388144
4265613;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1045,94212981556
4265614;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;564,048196810276
4265614;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;564,048196810276
4265615;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1206,00892430649
4265617;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1035,39354157336
4265617;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1035,39354157336
4265619;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;715,812797236953
4265622;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1739,78111756481
4265622;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1739,78111756481
4265622;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1739,78111756481
4265622;1;5;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;02;17;1739,78111756481
4265622;1;6;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1739,78111756481
4265623;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;02;17;732,176535105097
4265624;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1077,85780354285
4265624;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1077,85780354285
4265625;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;903,016877765743
4265626;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1925,24536435269
4265626;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1925,24536435269
4265628;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;02;17;481,311341088173
4265628;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;481,311341088173
4265631;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;713,932786315452
4265631;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;713,932786315452
4265631;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;713,932786315452
4265632;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;550,342185449694
4265632;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;550,342185449694
4265632;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;550,342185449694
4265634;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;868,367409627066
4265639;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1100,8421002675
4265640;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;02;17;996,029657785261
4265641;1;1;1;80;2;1;1;4; ;2; ; ;4; ;1;2;2; ;1;02;17;775,761085713933
4265641;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;17;775,761085713933
4265643;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;17;1146,4019566327
4265643;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1146,4019566327
4265644;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1422,04560634982
4265644;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;17;1422,04560634982
4265645;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;17;1100,8421002675
4265645;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;17;1100,8421002675
4266399;1;1;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ;1;02;44;2247,52530993398
4266399;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;2247,52530993398
4266399;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;2247,52530993398
4266399;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;2247,52530993398
4266399;2;2;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;2247,52530993398
4266400;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1515,27262533878
4266401;1;1;1;80;2;1;3;4; ;2; ; ;9; ;2; ;2; ;1;02;44;1603,37937359721
4266404;1;1;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;02;44;2409,88911077862
4266406;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1480,70674923689
4266406;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1480,70674923689
4266406;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1480,70674923689
4266407;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;20000;1;02;44;1895,165139185
4266407;1;3;1;80;2;1;1;3; ;2; ; ;1; ; ; ;2; ;1;02;44;1895,165139185
4266407;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1895,165139185
4266407;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1895,165139185
4266429;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;44;615,738380775108
4266430;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1424,7382100878
4266430;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1424,7382100878
4266430;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1424,7382100878
4266431;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1216,37797167831
4266432;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1498,12796456312
4266432;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1498,12796456312
4266436;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1030,01922534009
4266437;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1351,0208280326
4266439;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;02;44;1451,0886895196
4266441;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;02;44;979,566851717658
4266442;1;1;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;02;44;1638,64132834696
4266445;1;1;1;80;2;1;4;3; ;2; ; ;11; ;2; ;2; ;1;02;44;979,566851717658
4266446;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;836,596079083178
4266449;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1451,62074288799
4266449;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1451,62074288799
4266449;1;6;1;80;2;1;3;5; ;2; ; ;9; ;2; ;2; ;1;02;44;1451,62074288799
4266450;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1202,83031072005
4266451;1;4;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;02;44;1339,16989871639
4266452;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;1;1000000;1;02;44;1767,25211465828
4266452;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1767,25211465828
4266452;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1767,25211465828
4266458;1;3;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ;1;02;44;1161,105291686
4266464;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;02;44;979,566851717658
4266465;1;2;1;80;2;1;1;8; ;2; ; ;2; ;2; ;1;350000;1;02;44;839,053487933816
4266465;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;44;839,053487933816
4266468;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1351,0208280326
4266470;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;846,084110880155
4266472;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;44;1279,63316377429
4266472;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;02;44;1279,63316377429
4266473;1;1;1;80;2;1;4;5; ;2; ; ;8; ;3; ;2; ;1;02;44;1494,58648309313
4266475;1;2;1;80;2;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN DE SU TRABAJO ANTERIOR;2; ;2; ;1;02;44;1229,6140054324
4266475;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1229,6140054324
4266475;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1229,6140054324
4266476;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;44;1173,58488040062
4266476;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1173,58488040062
4266477;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1084,30243863177
4266477;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1084,30243863177
4266478;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1308,22773675491
4266478;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1308,22773675491
4266479;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1171,12747154999
4266480;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1269,22701979234
4266480;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1269,22701979234
4266482;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1162,09475838664
4266482;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1162,09475838664
4266484;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1607,6838578471
4266484;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1607,6838578471
4266484;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1607,6838578471
4266486;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1243,2605044785
4266486;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1243,2605044785
4266487;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1351,0208280326
4266489;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1103,40897981541
4266489;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1103,40897981541
4266500;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;44;1099,14492486562
4266500;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;02;44;1099,14492486562
4266502;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;02;44;949,598847918433
4266502;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;949,598847918433
4266503;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1201,01943245178
4266504;1;3;1;80;2;1;2;6; ;2; ; ;9; ;2; ;2; ;1;02;44;1563,15556957324
4266504;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1563,15556957324
4266504;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1563,15556957324
4266508;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;02;44;1553,40064455543
4266508;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;02;44;1553,40064455543
4266508;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1553,40064455543
4266509;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;1;900000;1;02;44;744,400815242737
4266512;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;675,275115717206
4266512;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;675,275115717206
4266512;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;675,275115717206
4266513;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;730,547795709515
4266513;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;730,547795709515
4266520;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1394,44257870869
4266520;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1394,44257870869
4266520;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;44;1394,44257870869
4266525;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;02;44;1241,35502029151
4266526;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;02;44;1002,14722583927
4266528;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;44;1590,22862248484
4266538;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;02;44;1057,41990583158
4266593;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;52;2345,23562340013
4266594;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;52;2661,81036288876
4266595;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;52;2024,00706113896
4266595;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;52;2024,00706113896
4266595;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;2024,00706113896
4266596;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;250000;1;02;52;1840,37550375103
4266596;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;02;52;1840,37550375103
4266596;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;1840,37550375103
4266597;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;02;52;1997,69585405747
4266599;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;02;52;1376,28932484243
4266600;1;4;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;1;02;52;2034,53235879261
4266604;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;2487,64219242986
4266607;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;1963,33726383771
4266613;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;1909,74021440622
4266613;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;1909,74021440622
4266613;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;1909,74021440622
4266617;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;52;1279,86047325866
4266622;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;2180,89716649274
4266623;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;02;52;2532,60442796515
4266624;1;2;1;80;2;1;1;9;TRASLADO DE CIUDAD;2; ; ;9; ;2; ;2; ;1;02;52;923,669517090714
4266624;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;02;52;923,669517090714
