PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20220832;08;2022;7164039;1;3;1;70;05;1;915.05923139;05;;2;1;32;1;;;48;1000000;2;;;;;.;;;;2;;2;;5223;;;
20220832;08;2022;7164040;1;2;1;70;05;1;1112.9120094;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164041;1;1;1;70;05;1;1034.9890452;05;1;;;;;;;;;1;;60;0;4;EMPLEADA DOMESTICA;4;1;2;2;;2;;.;9111;81;8121
20220832;08;2022;7164041;1;2;1;70;05;1;1034.9890452;05;;1;1;8;4;;;60;1200000;1;;2;0;1;CONDUCTOR DE CAMION;1;3;2;2;;2;;8324;8332;47;4731
20220832;08;2022;7164041;1;3;1;70;05;1;1034.9890452;05;;1;1;2;1;;;48;1000000;1;;1;0;3;AUXILIAR DE BODEGA (RECIBIR ENTREGAR Y ORGANIZAR MERCANCIA);1;3;2;2;;1;550000;8342;4321;46;4631
20220832;08;2022;7164041;1;4;1;70;05;1;1034.9890452;05;;2;1;28;1;;;24;1000000;1;;8;0;2;DOMICILIO A PIE;1;2;2;2;;2;;5223;9621;56;5619
20220832;08;2022;7164042;1;3;1;70;05;1;1162.4776366;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164044;1;2;1;70;05;1;1098.8194125;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164044;1;3;1;70;05;1;1098.8194125;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164044;1;4;1;70;05;1;1098.8194125;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164047;1;1;1;70;05;1;739.17968438;05;1;;;;;;;;;1;;30;5;4;OFICIAL DE CONSTRUCCION(PEGAR ADOBE REVOCAR ESTUCAR ARMAR ESTRUCTURAS DE CONCRETO);1;1;2;2;;2;;.;7112;41;4111
20220832;08;2022;7164047;1;2;1;70;05;1;739.17968438;05;1;;;;;;;;;1;;30;5;1;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20220832;08;2022;7164048;1;1;1;70;05;1;1141.5325306;05;1;;;;;;;;;1;;12;0;4;AGRICULTOR MAIZ YUCA Y PLATANO;7;2;2;2;;2;;.;9211;01;0113
20220832;08;2022;7164048;1;2;1;70;05;1;1141.5325306;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164048;1;3;1;70;05;1;1141.5325306;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164049;1;2;1;70;05;1;756.44732109;05;;1;1;1;1;;;48;1500000;1;;1;1;1;TECNICO INSTALADOR DE REDES DE TELECOMUNICACIONES;1;10;2;1;2;1;1800000;3113;3113;49;4923
20220832;08;2022;7164051;1;2;1;70;05;1;651.0212784;05;;;1;998;1;;;48;1000000;1;;0;2;3;OPERARIA DE MAQUINA PLANA;1;3;2;2;;2;;8153;8153;14;1410
20220832;08;2022;7164051;1;3;1;70;05;1;651.0212784;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164051;1;5;1;70;05;1;651.0212784;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164053;1;1;1;70;05;1;1054.0089892;05;1;;;;;;;;;1;;48;0;7;CUIDAR A UNA MENOR DE EDAD;3;1;2;3;;2;;.;5311;97;9700
20220832;08;2022;7164057;1;2;1;70;05;1;821.90342203;05;1;;;;;;;;;1;;112;0;4;SERVICIOS DE EMPLEADA DOMESTICA A VARIOS HOGARES;4;1;2;2;;2;;.;9111;81;8121
20220832;08;2022;7164061;1;1;1;70;05;1;1043.4402605;05;1;;;;;;;;;1;;132;0;4;AYUDANTE DE CONSTRUCCION PEGAR A DOBES;1;6;2;3;;2;;.;9313;41;4111
20220832;08;2022;7164061;1;2;1;70;05;1;1043.4402605;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164062;1;1;1;70;05;1;1030.2575191;05;;2;1;259;1;;;48;1000000;1;;60;0;8;ELECTRICISTA INSTALACIONES DE ENERGIA;4;1;2;2;;2;;4321;7413;43;4321
20220832;08;2022;7164064;1;3;1;70;05;1;899.91365603;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164064;1;4;1;70;05;1;899.91365603;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164065;1;2;1;70;05;1;1202.7715042;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164066;1;2;1;70;05;1;800.44049344;05;1;;;;;;;;;1;;36;0;8;LAVADO Y LIMPIEZA DE AUTOS;4;1;2;2;;2;;.;9122;45;4520
20220832;08;2022;7164067;1;2;1;70;05;1;662.99166565;05;1;;;;;;;;;1;;180;0;4;TAXISTA;1;2;2;2;;2;;.;8324;49;4921
20220832;08;2022;7164067;1;3;1;70;05;1;662.99166565;05;1;;;;;;;;;1;;24;0;6;AUXILIAR DE COCINA;1;4;2;2;;2;;.;9412;56;5611
20220832;08;2022;7164067;1;4;1;70;05;1;662.99166565;05;;1;1;8;1;;;48;1000000;1;;48;0;1;ESTAMPACION DE CAMISETAS;1;3;2;2;;2;;9313;7322;47;4771
20220832;08;2022;7164068;1;2;1;70;05;1;1202.988855;05;1;;;;;;;;;1;;144;0;3;PREPARAR Y VENDER CRISPETAS;4;1;2;2;;2;;.;9411;56;5619
20220832;08;2022;7164068;1;4;1;70;05;1;1202.988855;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164068;1;7;1;70;05;1;1202.988855;05;1;;;;;;;;;1;;30;0;7;VENDER CIGARRILLOS Y MEKATOS;4;1;2;2;;2;;.;5221;47;4724
20220832;08;2022;7164070;1;2;1;70;05;1;1113.833144;05;1;;;;;;;;;1;;10;5;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20220832;08;2022;7164072;1;2;1;70;05;1;859.96082145;05;;2;1;28;1;;;48;1000000;1;;30;0;7;PLANCHERO DE COCINA;1;4;2;2;;2;;7212;9411;56;5619
20220832;08;2022;7164072;1;3;1;70;05;1;859.96082145;05;1;;;;;;;;;1;;204;0;5;DOCENTE DE CONTABILIDAD;2;10;2;2;;2;;.;2310;85;8544
20220832;08;2022;7164075;1;1;1;70;05;1;1017.0877374;05;1;;;;;;;;;1;;2;0;8;PREPARAR ALIMENTOS;4;1;2;2;;2;;.;5120;56;5619
20220832;08;2022;7164076;1;1;1;70;05;1;1043.4402605;05;1;;;;;;;;;1;;240;0;4;PORTERO EN EDIFICIO;1;2;2;3;;2;;.;5414;68;6820
20220832;08;2022;7164076;1;2;1;70;05;1;1043.4402605;05;1;;;;;;;;;1;;120;0;3;PREPARAR ALIMENTOS;1;7;2;2;;2;;.;5120;56;5611
20220832;08;2022;7164077;1;1;1;70;05;1;1147.3019734;05;1;;;;;;;;;1;;360;0;3;OPERARIA DE MAQUINA DE CONFECCION;1;7;2;2;;2;;.;8153;14;1410
20220832;08;2022;7164079;1;2;1;70;05;1;1117.2164204;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164080;1;1;1;70;05;1;1258.5194226;05;1;;;;;;;;;1;;8;5;6;OPERARIA DE MAQUINAS DE CONFECCION PLANA FILETEADORA Y DOS AGUJAS;1;10;2;2;;2;;.;8159;14;1410
20220832;08;2022;7164081;1;1;1;70;05;1;1393.4832539;05;1;;;;;;;;;1;;24;0;9;CONDUCTOR DE BUS ESPECIAL;4;1;2;3;;2;;.;8331;49;4921
20220832;08;2022;7164081;1;2;1;70;05;1;1393.4832539;05;1;;;;;;;;;1;;264;1;3;AUXILIAR DE ARCHIVO;1;10;2;2;;2;;.;4415;25;2593
20220832;08;2022;7164082;1;3;1;70;05;1;2725.1908781;05;;1;1;8;1;;;40;3200000;1;;2;0;6;SERVICIOS DEPSICOLOGO SOCIAL;1;8;2;2;;2;;2634;2634;88;8899
20220832;08;2022;7164083;1;3;1;70;05;1;1791.9672197;05;1;;;;;;;;;1;;264;0;3;OPERARIA DE CONFECCION;1;6;2;2;;2;;.;8153;14;1410
20220832;08;2022;7164083;1;4;1;70;05;1;1791.9672197;05;1;;;;;;;;;1;;2;0;2;EMPACAR PULPAS;6;3;2;2;;2;;.;9321;10;1020
20220832;08;2022;7164084;1;5;1;70;05;1;2793.2726999;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164085;1;2;1;70;05;1;2290.3051984;05;1;;;;;;;;;1;;96;2;3;VENDEDOR DE MOSTRADOR;1;10;2;2;;2;;.;5221;47;4751
20220832;08;2022;7164085;1;3;1;70;05;1;2290.3051984;05;1;;;;;1;;48;1800000;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164085;1;4;1;70;05;1;2290.3051984;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164087;1;2;1;70;05;1;2042.2243714;05;1;;;;;;;;;1;;36;2;3;DOCENTE EN EL AREA DE DERECHO;1;9;2;3;;2;;.;2310;85;8544
20220832;08;2022;7164087;1;3;1;70;05;1;2042.2243714;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164088;1;1;1;70;05;1;2793.7742255;05;1;;;;;;;;;1;;72;0;8;ANALISTA EN GESTION HUMANA;1;10;2;2;;2;;.;1212;70;7010
20220832;08;2022;7164088;1;2;1;70;05;1;2793.7742255;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164088;1;3;1;70;05;1;2793.7742255;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164090;1;2;1;70;05;1;1878.975461;05;1;;;;;1;;40;3000000;1;;204;0;3;DIRECTORA DE CALIDAD;1;9;2;2;;2;;.;1330;62;6201
20220832;08;2022;7164090;1;3;1;70;05;1;1878.975461;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164093;1;2;1;70;05;1;2509.2859692;05;1;;;;;;;;;1;;36;0;9;ADMINISTRADORA DE  CARNICERIA;5;3;2;2;;2;;.;1420;47;4723
20220832;08;2022;7164097;1;1;1;70;05;1;1206.6677771;05;;2;1;240;1;;;48;1000000;1;;60;2;7;EMPLEADA DOMESTICA;3;1;2;2;;2;;5223;9111;97;9700
20220832;08;2022;7164098;1;1;1;70;05;1;781.91086706;05;;2;1;24;1;;;48;1200000;1;;24;0;8;CONDUCTOR DE AMBULANCIA;1;6;2;2;;2;;8323;8323;86;8699
20220832;08;2022;7164102;1;3;1;70;05;1;977.62738396;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164103;1;1;1;70;05;1;978.22524421;05;1;;;;;;;;;1;;120;0;7;CARPINTERO;4;1;2;3;;2;;.;7522;31;3110
20220832;08;2022;7164103;1;2;1;70;05;1;978.22524421;05;1;;;;;;;;;1;;600;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20220832;08;2022;7164104;1;1;1;70;05;1;975.85018413;05;;1;1;8;1;;;48;1200000;1;;48;0;6;ASESORA COMERCIAL DE PLANES TELEFONICOS CORPORATIVOS;1;10;2;2;;2;;5223;3322;61;6190
20220832;08;2022;7164104;1;2;1;70;05;1;975.85018413;05;1;;;;;;;;;1;;12;0;7;COMERCIO DE SOFTWARE PARA LA ADMINISTRACION DE NEGOCIOS ESPECIFICAMENTE PARA EL SECTOR GASTRONOMICO;5;6;2;2;;2;;.;5221;47;4741
20220832;08;2022;7164106;1;2;1;70;05;1;1027.1249872;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164109;1;2;1;70;05;1;969.44468814;05;1;;;;;;;;;1;;12;0;3;AUXILIAR CONTABLE REDICACION DE FACTURAS CIERRE DE CAJA;1;10;2;2;;2;;.;4311;07;0722
20220832;08;2022;7164111;1;1;1;70;05;1;603.03680011;05;1;;;;;;;;;1;;216;0;3;LIMPIEZA Y DESINFECCION DE VIVIENDA;3;1;2;2;;2;;.;9111;97;9700
20220832;08;2022;7164111;1;3;1;70;05;1;603.03680011;05;;2;1;48;1;;;48;1000000;1;;24;0;2;RECOLECCION DE CAFE;6;3;2;2;;2;;5329;9211;01;0123
20220832;08;2022;7164111;1;5;1;70;05;1;603.03680011;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164113;1;2;1;70;05;1;1004.7945569;05;1;;;;;;;;;1;;228;0;3;VENDEDORA DE MOSTRADOR DE ROPA PARA LA FAMILIA;1;2;2;2;;2;;.;5223;47;4771
20220832;08;2022;7164114;1;1;1;70;05;1;1097.9260304;05;1;;;;;;;;;1;;36;0;4;PINTORA DE BROCHA GORDA;1;3;2;2;;2;;.;7131;43;4330
20220832;08;2022;7164116;1;1;1;70;05;1;2924.9060384;05;1;;;;;;;;;1;;240;0;5;GERENTE DE VENTAS;1;10;2;3;;2;;.;1221;17;1709
20220832;08;2022;7164116;1;2;1;70;05;1;2924.9060384;05;1;;;;;;;;;1;;180;0;4;SECRETARIA ORGANIZANDO DOCUMENTOS Y ATENDIENDO LLAMADAS TELEFONICAS;1;10;2;2;;2;;.;4120;70;7020
20220833;08;2022;7164117;1;4;1;70;;1;79.699213762;05;1;;;;;;;;;1;;24;0;4;ELABORACION Y VENTA DE COMIDAS RAPIDAS;4;1;2;3;;2;;.;9411;56;5619
20220833;08;2022;7164120;1;3;1;70;;1;182.557589;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220833;08;2022;7164122;1;1;1;70;;1;73.616696248;05;1;;;;;;;;;1;;48;0;8;ASISTENTE ADMINISTRATIVA (PAGOS DE NOMINA FACTURACION COMPRAS);1;10;2;2;;2;;.;4110;20;2022
20220833;08;2022;7164122;1;2;1;70;;1;73.616696248;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220833;08;2022;7164122;1;3;1;70;;1;73.616696248;05;1;;;;;;;;;1;;6;0;8;VENDEDORA DE MOSTRADOR;1;3;2;2;;2;;.;5223;47;4772
20220833;08;2022;7164122;1;4;1;70;;1;73.616696248;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220833;08;2022;7164123;1;3;1;70;;1;194.47703524;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220831;08;2022;7164125;1;1;1;70;;1;218.1927576;05;1;;;;;;;;;1;;24;0;5;OPERARIO DE MAQUINA TEJEDORA;1;10;2;3;;2;;.;8159;13;1312
20220831;08;2022;7164125;1;2;1;70;;1;218.1927576;05;1;;;;;;;;;1;;48;0;3;ASEADORA EN OFICINAS;1;10;2;3;;2;;.;9112;36;3600
20220832;08;2022;7164126;1;1;1;70;05;1;729.94352003;05;1;;;;;1;;48;1000000;1;;108;0;6;VENDER GALLETAS EN LOS BUSES;4;1;2;2;;2;;.;9520;47;4781
20220832;08;2022;7164126;1;3;1;70;05;1;729.94352003;05;;2;1;40;1;;;48;1000000;2;;;;;.;;;;2;;2;;5223;;;
20220832;08;2022;7164126;1;4;1;70;05;1;729.94352003;05;;2;1;32;1;;;48;1000000;2;;;;;.;;;;2;;2;;5223;;;
20220832;08;2022;7164127;1;3;1;70;05;1;848.10367787;05;1;;;;;;;;;1;;11;0;6;NIÑERA;3;1;2;2;;2;;.;5311;97;9700
20220832;08;2022;7164130;1;1;1;70;05;1;1205.3156178;05;;2;1;104;1;;;48;1000000;1;;4;0;8;REALIZAR FOTOS DE MODELAJE;1;5;2;2;;2;;5321;3431;78;7810
20220831;08;2022;7164132;1;1;1;70;;1;101.96141067;05;1;;;;;;;;;1;;200;0;5;OPERARIO DE MAQUINA CORTADORA DE MADERA;1;6;2;3;;2;;.;8172;16;1610
20220831;08;2022;7164132;1;2;1;70;;1;101.96141067;05;1;;;;;;;;;1;;300;0;7;MODISTA;1;10;2;2;;2;;.;7531;14;1410
20220831;08;2022;7164132;1;4;1;70;;1;101.96141067;05;1;;;;;;;;;1;;300;0;7;RELOJERO;4;1;2;2;;2;;.;7311;47;4774
20220832;08;2022;7164135;1;2;1;70;05;1;1177.9741796;05;1;;;;;;;;;1;;48;0;3;GUARDA DE SEGURIDAD;1;10;2;2;;2;;.;5414;35;3511
20220832;08;2022;7164138;1;3;1;70;05;1;1208.0378785;05;1;;;;;1;;48;1000000;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164138;1;4;1;70;05;1;1208.0378785;05;1;;;;;1;;48;1000000;2;;;;;.;;;;2;;2;;.;.;;.
20220831;08;2022;7164139;1;1;1;70;;1;93.693977043;05;1;;;;;;;;;1;;60;0;5;DESBOTONAR FLORES;1;10;2;3;;2;;.;9214;01;0125
20220832;08;2022;7164140;1;1;1;70;05;1;1086.626854;05;1;;;;;;;;;1;;72;0;3;SERVICIOS DE EMPLEADA DOMESTICA A UN SOLO HOGAR;3;1;2;2;;2;;.;9111;97;9700
20220832;08;2022;7164141;1;2;1;70;05;1;1170.4176194;05;;2;1;24;1;;;48;1000000;1;;1;0;6;VENDEDORA A DOMICILIO DE ROPA DE DAMA;4;1;2;2;;2;;9111;1420;47;4771
20220832;08;2022;7164141;1;4;1;70;05;1;1170.4176194;05;1;;;;;;;;;1;;1;0;3;VENDEDORA A DOMICILIO DE ROPA DE DAMA;4;1;2;2;;2;;.;1420;47;4771
20220832;08;2022;7164144;1;2;1;70;05;1;945.83705455;05;;2;1;48;1;;;48;1000000;2;;;;;.;;;;2;;2;;5131;;;
20220832;08;2022;7164144;1;3;1;70;05;1;945.83705455;05;;2;1;72;1;;;48;1000000;2;;;;;.;;;;2;;2;;4321;;;
20220832;08;2022;7164146;1;1;1;70;05;1;3971.0591671;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164146;1;2;1;70;05;1;3971.0591671;05;1;;;;;;;;;1;;132;5;5;GUARDA DE SEGURIDAD DE CAJA DE COMPENSACION;1;10;2;3;;2;;.;5414;65;6523
20220832;08;2022;7164147;1;2;1;70;05;1;1301.8104562;05;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220834;08;2022;7164151;1;2;1;70;;1;198.03205181;05;1;;;;;;;;;1;;96;0;5;CONTADORA;2;10;2;3;;2;;.;2411;84;8412
20220834;08;2022;7164152;1;2;1;70;;1;225.58461597;05;1;;;;;;;;;1;;5;0;3;CAJERA;1;6;2;2;;2;;.;5230;47;4721
20220832;08;2022;7164160;1;1;1;70;05;1;1201.0463805;05;1;;;;;;;;;1;;195;0;7;VENTA DE COSMETICOS POR CATALOGO;4;1;2;2;;2;;.;3322;47;4792
20220832;08;2022;7164161;1;1;1;70;05;1;1219.1803868;05;1;;;;;;;;;1;;720;0;3;VENDEDORA EN ALMACEN;1;10;2;2;;2;;.;5223;47;4719
20220831;08;2022;7164167;1;3;1;70;08;1;596.61993937;08;;2;1;18;1;;;48;1000000;1;;3;1;7;VENDER POSTRES FRIOS POR ENCARGO;4;1;2;2;;2;;5223;5221;47;4729
20220831;08;2022;7164167;1;5;1;70;08;1;596.61993937;08;1;;;;;;;;;1;;8;3;2;AUXILIAR DE BODEGA CARGAR Y DESCARGAR MULAS DE MERCANCIA DE LAMINAS DE TECHOS;1;7;2;2;;2;;.;4321;47;4752
20220832;08;2022;7164168;1;2;1;70;08;1;828.24359855;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164169;1;3;1;70;08;1;819.45740829;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164170;1;1;1;70;08;1;724.40750331;08;;2;1;18;1;;;48;3500000;1;;5;3;1;ASISTENTE LOGISTICO MANEJO DE INVENTARIO;1;10;2;2;;2;;3339;3339;46;4631
20220832;08;2022;7164170;1;3;1;70;08;1;724.40750331;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164170;1;4;1;70;08;1;724.40750331;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164171;1;1;1;70;08;1;830.79426752;08;1;;;;;;;;;1;;48;0;5;VENDEDORA DE TIQUETES AEREOS;1;10;2;3;;2;;.;4221;51;5112
20220832;08;2022;7164172;1;1;1;70;08;1;673.01646915;08;1;;;;;;;;;1;;7;2;5;ABOGADO SUSTANCIADOR ANALIZAR  EXTRACTAR COMPENDIAR Y ESTUDIAR LOS DOCUMENTOS DE EXPEDIENTES;2;10;2;3;;2;;.;2611;84;8424
20220832;08;2022;7164172;1;2;1;70;08;1;673.01646915;08;1;;;;;;;;;1;;12;2;5;ABOGADA FISCAL ASESORAR Y REPRESENTAR EN EL AREA FISCAL PRESENTAR DECLARACIONES DE IMPUESTOS LLEVAR A CABO INSPECCIONES FISCALES;2;10;2;3;;2;;.;2611;84;8424
20220832;08;2022;7164173;1;1;1;70;08;1;757.1435278;08;1;;;;;;;;;1;;24;0;8;ADMINISTRADORA DE PROYECTOS;1;8;2;2;;2;;.;1223;41;4112
20220832;08;2022;7164175;1;1;1;70;08;1;622.14021447;08;1;;;;;1;;30;3500000;1;;12;0;4;SUPERVISORA DE PUNTO DE SALUD;1;10;2;2;;2;;.;1342;86;8621
20220832;08;2022;7164176;1;1;1;70;08;1;626.77993976;08;;2;1;30;1;;;50;3000000;1;;9;2;1;SUPERVISOR DE PRODUCCION SE ENCARGABA DE SEPERVISAR EL AREA Y PRODUCTOS FABRICADOS;1;10;2;2;;2;;1219;3122;23;2310
20220832;08;2022;7164181;1;1;1;70;08;1;762.41120398;08;1;;;;;;;;;1;;300;0;5;AUXILIAR DE ENFERMERIA ATENDER PACIENTES SUMINISTRAR MEDICAMENTOS TOMAR SIGNOS VITALES;2;10;2;3;;2;;.;5321;86;8610
20220832;08;2022;7164182;1;2;1;70;08;1;828.24359855;08;;1;1;4;4;;;40;1000000;2;;;;;.;;;;2;;2;;5221;;;
20220832;08;2022;7164184;1;1;1;70;08;1;622.25430907;08;1;;;;;;;;;1;;15;3;8;CUIDAR Y ATENDER ADULTO MAYOR PREPARARLE ALIMENTOS ASEARLOS DARLES ALIMENTOS;3;1;2;3;;2;;.;9111;97;9700
20220832;08;2022;7164184;1;2;1;70;08;1;622.25430907;08;;1;1;12;1;;;48;2000000;1;;4;2;4;HACER CONSIGNACIONES REALIZAR PAGOS HACER LLAMADAS A CLIENTES REDACTAR DOCUMENTOS ASISTENTE ADMINISTRATIVO;1;5;2;2;;2;;2511;3339;82;8230
20220832;08;2022;7164189;1;2;1;70;08;1;568.69013473;08;;1;1;6;1;;;48;1200000;1;;3;5;8;ATENDER CLIENTES MOSTRAR OFERTAS;1;6;2;2;;2;;5223;5223;47;4752
20220832;08;2022;7164189;1;3;1;70;08;1;568.69013473;08;1;;;;;;;;;1;;96;5;4;VENDER ROPA UNISEX;4;1;2;2;;2;;.;5223;47;4771
20220832;08;2022;7164190;1;4;1;70;08;1;592.69704816;08;;1;1;8;1;;;24;500000;1;;0;3;8;DIGITAR INFORMACION HACER CHARLAS A JOVENES;4;9;2;2;;1;120000;3322;4132;86;8621
20220832;08;2022;7164191;1;3;1;70;08;1;818.85976463;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164191;1;4;1;70;08;1;818.85976463;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164192;1;1;1;70;08;1;681.11497486;08;;2;1;104;1;;;40;2500000;1;;24;0;8;FISIOTERAPEUTA REALIZAR TERAPIAS MUSCULARES Y SEGUIMIENTO DE CONTROL MEDICO A PACIENTES;1;10;2;2;;2;;2264;2264;86;8621
20220832;08;2022;7164197;1;1;1;70;08;1;550.6498384;08;1;;;;;;;;;1;;36;0;5;OPERARIO DE REDES DE GAS NATURAL REPARACION DE REDES EN LAS VIA PUBLICA Y REVISAR Y HACER INSPECCION DE  REDES DE GAS  NATURAL EN DIFERENTES  VIVIENDAS;1;10;2;3;;2;;.;7126;35;3520
20220832;08;2022;7164198;1;2;1;70;08;1;529.59475779;08;1;;;;;;;;;1;;24;5;8;REALIZAR PLANOS CROQUIS ELEVACIONES CORTES TRANSVERSALES Y DIBUJOS DETALLADO;1;2;2;2;;2;;.;2161;71;7111
20220832;08;2022;7164198;1;4;1;70;08;1;529.59475779;08;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20220832;08;2022;7164198;1;5;1;70;08;1;529.59475779;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164199;1;4;1;70;08;1;657.0160357;08;;2;1;48;1;;;48;1300000;1;;2;2;8;ASESOR COMERCIAL ATENDER CLIENTES ASESORARLOS EN COMPRA DE PRENDAS DE VESTIR Y CALZADO REALIZAR VENTAS;1;9;2;2;;2;;2412;3322;47;4772
20220832;08;2022;7164201;1;1;1;70;08;1;621.23226058;08;1;;;;;;;;;1;;480;0;5;MESERO EN  RESTAURANTE Y SALONES DE EVENTOS DE CLUB SOCIAL ATENDER A LOS SOCIOS E INVITADOS DEL CLUB PROCESAR PEDIDOS DE COMIDAS Y BEBIDAS  Y SERVIRLOS EN LA MESA RECIBIR EL PAGO EN EFECTIVO;1;10;2;3;;2;;.;5131;93;9329
20220832;08;2022;7164201;1;2;1;70;08;1;621.23226058;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164201;1;3;1;70;08;1;621.23226058;08;1;;;;;;;;;1;;12;0;7;ARREGLAR Y REPARAR ROPA DE DAMAS CABALLEROS NIÑAS Y NIÑOS;4;1;2;2;;2;;.;7531;95;9529
20220832;08;2022;7164203;1;2;1;70;08;1;545.07089096;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164204;1;2;1;70;08;1;528.22046549;08;1;;;;;;;;;1;;84;0;4;HACER ASEO Y LIMPIEZA PREPARAR Y COCINAR  LOS ALIMENTOS LAVAR LA ROPA;3;1;2;2;;2;;.;9111;97;9700
20220832;08;2022;7164205;1;2;1;70;08;1;665.8827759;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164206;1;1;1;70;08;1;626.52411549;08;1;;;;;;;;;1;;276;0;5;OPERARIO DE MAQUINAS MONTACARGAS;1;10;1;3;;2;;.;8344;25;2591
20220832;08;2022;7164206;1;2;1;70;08;1;626.52411549;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164206;1;4;1;70;08;1;626.52411549;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164209;1;2;1;70;08;1;651.96675298;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164209;1;3;1;70;08;1;651.96675298;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164209;1;4;1;70;08;1;651.96675298;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20220832;08;2022;7164210;1;1;1;70;08;1;702.87331331;08;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
