DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5556094;1;2;1;70;2;16;48;3;;2;60;4;;1;2;1;;;;;;;;;;;1;2;;908526;2;;56;54;53;1;2;09;5619;52;3416.420951
5556112;1;2;1;70;2;8;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;53;;1;1;09;.;52;3364.3691695
5556191;1;2;1;70;2;4;40;1;;2;4;1;;9;2;1;;;;;;;;;;;1;1;400000;908000;2;;47;45;97;1;1;09;4754;52;2960.7383545
5556221;1;10;1;70;2;4;48;8;;2;5;8;;3;2;1;;;;;;;;;;;1;2;;800000;2;;01;62;62;1;1;09;0141;13;1834.4587778
5556289;1;1;1;70;2;26;40;4;;2;26;5;;4;2;1;;;;;;;;;;;1;2;;1000000;2;;01;61;61;1;2;09;0113;15;711.01002639
5556377;1;1;1;70;2;30;48;3;;2;62;8;;3;2;1;;;;;;;;;;;1;2;;908526;2;;01;54;54;1;2;09;0124;17;1534.0076754
5559145;1;3;1;70;2;12;48;1;;2;2;4;;1;2;1;;;;;;;;;;;1;1;100000;908526;2;;01;84;61;1;1;09;0161;23;1490.9332234
5559160;1;1;1;70;2;6;42;4;;2;6;4;;1;2;1;;;;;;;;;;;1;2;;300000;2;;01;61;61;1;1;09;0161;23;1302.4145483
5559168;1;3;1;70;2;24;40;1;;2;24;1;;9;2;1;;;;;;;;;;;1;2;;900000;2;;80;58;58;1;2;09;8010;23;1226.6297162
5559170;1;2;1;70;2;150;60;1;;2;150;1;;9;2;1;;;;;;;;;;;1;2;;908526;2;;85;58;58;1;2;09;8530;23;883.99704347
5559171;1;13;1;70;2;24;48;1;;1;;;;;;;;.;;;;;;;;.;;;;1200000;;;;59;;1;2;09;.;23;1463.8957927
5559173;1;5;1;70;2;34;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;32;;1;2;09;.;23;729.52196962
5559195;1;4;1;70;2;12;48;1;;2;12;3;;1;2;1;;;;;;;;;;;1;2;;908526;2;;97;55;54;1;1;09;9700;23;944.19718449
5559201;1;1;1;70;2;20;40;4;;2;20;4;;1;2;1;;;;;;;;;;;1;2;;500000;2;;01;95;61;1;2;09;0161;23;1956.2187446
5559206;1;1;1;70;2;8;45;1;;2;8;4;;1;2;1;;;;;;;;;;;1;2;;600000;2;;01;95;61;1;1;09;0161;23;1537.8012398
5559211;1;3;1;70;2;140;48;1;;2;140;4;;9;2;1;;;;;;;;;;;1;2;;908526;2;;84;08;08;1;2;09;8412;23;1315.0436661
5559366;1;1;1;70;2;4;48;3;;2;14;3;;1;2;1;;;;;;;;;;;1;2;;300000;2;;97;54;54;1;1;09;9700;27;1070.1361456
5559536;1;2;1;70;2;4;40;1;;2;108;3;;1;2;1;;;;;;;;;;;1;2;;908000;2;;97;53;54;1;1;09;9700;41;1195.3723353
5559547;1;2;1;70;2;5;50;4;;2;7;3;;2;2;1;;;;;;;;;;;1;2;;400000;2;;01;53;53;1;1;09;0123;41;973.1475116
5559556;1;2;1;70;2;4;48;3;;2;950;3;;1;2;1;;;;;;;;1;;;;2;;300000;2;;97;54;54;1;1;09;9700;41;1135.153542
5559556;1;3;1;70;2;28;48;1;;1;;;;;;;;.;;;;;;;;.;;;;400000;;;;13;;1;2;09;.;41;1135.153542
5559571;1;2;1;70;2;3;48;1;;2;4;4;;1;2;1;;;;;;;;;;;1;2;;908000;2;;01;97;62;1;1;09;0123;41;1192.4254744
5559580;1;2;1;70;2;12;24;4;;2;12;4;;1;2;1;;;;;;;;;;;1;2;;100000;2;;01;54;61;1;1;09;0161;41;1308.4909641
5559600;1;1;1;70;2;4;48;8;;2;32;8;;2;2;1;;;;;;;;;;;1;2;;908526;2;;01;62;62;1;1;09;0141;73;2150.1119877
5559605;1;2;1;70;2;48;48;1;;2;48;1;;2;2;2;;;;;;;;;;;1;2;;908526;2;;56;53;53;1;2;09;5611;73;2178.08985
5559609;1;3;1;70;2;2;40;4;;2;2;4;;9;2;1;;;;;;;;;;;1;1;850000;1000000;2;;84;39;39;1;1;09;8412;73;1422.9187265
5559610;1;3;1;70;2;1;48;1;;2;1;1;;2;2;1;;;;;;;;;;;1;1;350000;900000;2;;41;95;95;1;1;09;4111;73;4129.6690066
5559631;1;3;1;70;2;2;50;8;;2;2;8;;2;2;1;;;;;;;;;;;1;1;600000;700000;2;;01;62;62;1;1;09;0124;73;3178.9710619
5559645;1;3;1;70;2;208;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;03;;1;2;09;.;73;2390.0443941
5559645;1;4;1;70;2;32;48;2;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;13;;1;2;09;.;73;2390.0443941
5559647;1;1;1;70;2;4;48;1;;2;4;1;;4;2;1;;;;;;;;;;;1;1;908526;1000000;2;;01;60;60;1;1;09;0141;73;1471.9352407
5559647;1;2;1;70;2;4;48;1;;2;4;7;;3;2;1;;;;;;;;;;;1;2;;1000000;2;;01;53;62;1;1;09;0141;73;1471.9352407
5559647;1;3;1;70;2;70;48;1;;2;70;1;;3;2;4;;;;;;;;;;;1;2;;1000000;2;;56;45;53;1;2;09;5611;73;1471.9352407
5559648;1;2;1;70;2;84;48;4;;2;36;4;;9;2;2;;;;;;;;;;;1;2;;1000000;2;;88;61;19;1;2;09;8899;73;2647.9605005
5559649;1;2;1;70;2;2;40;1;;2;2;1;;2;2;2;;;;;;;;;;;1;1;700000;1000000;2;;41;62;95;1;1;09;4111;73;3370.4391846
5559652;1;1;1;70;2;12;36;4;;2;12;4;;1;2;2;;;;;;;;;;;1;2;;908526;2;;81;55;55;1;1;09;8121;73;2876.7530183
5559653;1;2;1;70;2;8;48;1;;2;6;1;;8;2;8;;;;;;;;;;;1;2;;1200000;2;;01;60;60;1;1;09;0150;73;4090.5914038
5560349;1;3;1;70;2;8;24;1;;2;32;1;;9;2;2;;;;;;;;;;;1;2;;450000;2;;47;38;33;1;1;09;4719;05;2755.3900017
5560350;1;2;1;70;2;32;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908000;;;;03;;1;2;09;.;05;3984.9862418
5560369;1;4;1;70;2;8;24;1;;1;;;;;;;;.;;;;;;;;.;;;;908000;;;;17;;1;1;09;.;05;3876.0797546
5560371;1;3;1;70;2;36;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908500;;;;91;;1;2;09;.;05;2801.3432726
5560375;1;2;1;70;2;2;48;3;;2;3;3;;1;2;2;;;;;;;;;;;1;1;350000;908500;2;;97;54;54;1;1;09;9700;05;3733.8741689
5560434;1;4;1;70;2;32;48;1;;2;32;4;;1;2;4;;;;;;;;;;;1;2;;908500;2;;53;39;97;1;2;09;5320;05;3145.291369
5560601;1;1;1;70;2;52;50;4;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;58;;1;2;09;.;63;1600.9931505
5560603;1;3;1;70;2;24;48;1;;2;24;4;;1;2;2;;;;;;;;;;;1;2;;1000000;2;;56;59;53;1;2;09;5611;63;2398.9583672
5560606;1;2;1;70;2;3;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;59;;1;1;09;.;63;3443.0172111
5560617;1;3;1;70;2;52;48;1;;2;52;5;;2;2;7;;;;;;;;;1;ESTUDIANDO;;2;;908526;2;;41;39;70;1;2;09;4111;63;1552.1340803
5560636;1;4;1;70;2;4;60;1;;2;4;8;;3;2;1;;;1;;;;;;;;;1;600000;600000;1;1;01;98;62;1;1;09;0123;63;1600.9931505
5560638;1;1;1;70;2;52;45;1;;2;2;4;;1;2;1;;;;1;1;;;;;;;1;250000;908500;1;4;81;60;62;1;2;09;8130;63;1600.9931505
5560675;1;5;1;70;2;3;48;1;;2;4;1;;3;2;1;;;;;;;;;;;1;1;780000;909000;2;;47;45;45;1;1;09;4771;05;4762.4487484
5560729;1;5;1;70;2;50;48;1;;2;55;1;;3;2;1;;;;;;;;;;;1;2;;909000;2;;56;53;53;1;2;09;5611;05;2006.4496717
5560732;1;3;1;70;2;4;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908000;;;;45;;1;1;09;.;05;3006.5020746
5560750;1;2;1;70;2;24;48;1;;2;24;3;;1;2;1;;;;;;;;;;;1;2;;908000;2;;97;53;54;1;2;09;9700;05;3803.7983814
5561871;1;1;1;70;2;4;48;1;;2;4;1;;4;2;1;;;;;;;;;;;1;2;;900000;2;;56;53;53;1;1;09;5611;76;2128.3051267
5561875;1;1;1;70;2;52;48;1;;2;48;4;;1;2;1;;;;;;;;;;;1;2;;1000000;2;;47;13;45;1;2;09;4771;76;2106.6620346
5561898;1;1;1;70;2;23;48;3;;2;24;3;;1;2;1;;;;;;;;;;;1;2;;500000;2;;97;54;54;1;2;09;9700;70;2161.1712446
5561947;1;2;1;70;2;6;20;3;;2;56;1;;3;2;6;;;;;;;;;;;1;2;;300000;2;;56;54;53;1;1;09;5611;17;663.6429175
5561961;1;1;1;70;2;3;48;1;;2;3;1;;2;2;1;;;;;;;;;;;1;1;100000;500000;2;;56;53;53;1;1;09;5611;17;646.21886399
5562099;1;2;1;70;2;4;48;1;;2;4;4;;2;2;1;;;;;;;;;;;1;1;98;1000000;2;;41;95;95;1;1;09;4112;20;3031.2674618
5562107;1;1;1;70;2;3;48;1;;2;4;1;;9;2;1;;;;;;;;;;;1;1;1200000;900000;2;;35;58;58;1;1;09;3511;20;2737.3122417
5562108;1;3;1;70;2;30;48;4;;2;30;4;;2;2;1;;;;;;;;;;;1;2;;700000;2;;45;84;84;1;2;09;4520;20;3058.5956753
5564602;1;3;1;70;2;26;40;1;;2;20;4;;1;2;1;;;;;;;;;;;1;2;;900000;2;;01;40;61;1;2;09;0161;23;1107.1979794
5564602;2;1;2;70;2;24;40;1;;2;24;1;;9;2;1;;;;;;;;;;;1;2;;900000;2;;86;07;59;1;2;09;8610;23;1107.1979794
5564645;1;3;1;70;2;4;48;8;;2;4;8;;3;2;1;;;;;;;;;;;1;2;;500000;2;;01;62;62;1;1;09;0141;23;1107.1979794
5564675;1;2;1;70;2;2;48;8;;2;2;8;;3;2;1;;;;;;;;;;;1;1;400000;400000;2;;01;62;62;1;1;09;0141;23;2215.0457408
5564676;1;5;1;70;2;20;40;3;;2;30;3;;1;2;1;;;;;;;;;;;1;2;;400000;2;;97;54;54;1;2;09;9700;23;1107.1979794
5564677;1;1;1;70;2;8;48;1;;2;8;1;;2;2;1;;;;;;;;;;;1;2;;800000;2;;41;95;95;1;1;09;4111;23;2372.4429259
5564677;1;3;1;70;2;24;48;3;;1;;;;;;;;.;;;;;;;;.;;;;800000;;;;54;;1;2;09;.;23;2372.4429259
5564677;1;4;1;70;2;8;48;1;;1;;;;;;;;.;;;;;;;;.;;;;700000;;;;95;;1;1;09;.;23;2372.4429259
5564684;2;1;2;70;2;12;48;1;;2;12;1;;5;2;1;;;;;;;;;;;1;2;;1200000;2;;47;58;58;1;1;09;4719;23;1507.7761887
5564710;1;2;1;70;2;48;48;1;;2;120;1;;7;2;2;;;;;;;;;;;1;2;;908526;2;;41;39;39;1;2;09;4111;44;477.4471009
5564714;1;1;1;70;2;20;50;1;;2;36;1;;8;2;1;;;;;;;;;;;1;2;;500000;2;;86;44;44;1;2;09;8621;44;1109.7809602
5564714;1;2;1;70;2;20;48;1;;1;;;;;;;;.;;;;;;;;.;;;;600000;;;;97;;1;2;09;.;44;1109.7809602
5564720;1;1;1;70;2;48;48;1;;2;96;4;;4;2;1;;;;;;;;;;;1;2;;908526;2;;80;58;58;1;2;09;8010;44;567.50511367
5564724;1;1;1;70;2;20;48;1;;2;20;4;;7;2;1;;;;;;;;;;;1;2;;908526;2;;86;39;39;1;2;09;8621;44;714.7869692
5564744;1;1;1;70;2;4;48;1;;2;144;1;;9;2;1;;;;;;;;;;;1;2;;908526;2;;05;58;97;1;1;09;0510;44;690.15532311
5564747;1;4;1;70;2;20;50;1;;2;24;1;;8;2;1;;;;;;;;;;;1;2;;2000000;2;;41;02;97;1;2;09;4111;44;394.01506149
5564748;1;4;1;70;2;259;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;53;;1;2;09;.;44;627.56489279
5564750;1;2;1;70;2;20;48;1;;2;20;4;;3;2;4;;;;;;;;;;;1;2;;400000;2;;56;55;53;1;2;09;5611;44;973.08614489
5564752;1;3;1;70;2;32;60;1;;2;70;4;;1;2;1;;;;;;;;;;;1;2;;500000;2;;61;45;45;1;2;09;6190;44;394.01506149
5564773;1;2;1;70;2;100;50;2;;1;;;;;;;;.;;;;;;;;.;;;;900000;;;;19;;1;2;09;.;44;756.37723777
5564776;1;2;1;70;2;50;60;1;;2;50;4;;1;2;1;;;;;;;;;;;1;2;;500000;2;;53;39;97;1;2;09;5320;44;1040.2737007
5564812;1;2;1;70;2;8;48;4;;2;18;4;;1;2;1;;;;;;;;;;;1;2;;800000;2;;01;80;61;1;1;09;0119;54;684.74959295
5564815;1;1;1;70;2;6;48;1;;2;7;3;;1;2;1;;;;;;;;;;;1;2;;700000;2;;97;53;54;1;1;09;9700;54;931.57960785
5564817;1;2;1;70;2;4;60;4;;2;5;4;;1;2;1;;;;;;;;;;;1;1;700000;800000;2;;49;98;98;1;1;09;4921;54;684.74959295
5565084;1;1;1;70;2;2;50;4;;2;2;4;;1;2;1;;;;;;;;;;;1;1;200000;500000;2;;01;61;61;1;1;09;0161;54;6305.4349979
5565091;1;1;1;70;2;2;50;4;;2;2;4;;1;2;1;;;;;;;;;;;1;1;400000;500000;2;;01;61;61;1;1;09;0161;54;5053.6399681
5565091;1;4;1;70;2;1;40;4;;2;2;4;;1;2;1;;;;;;;;;;;1;1;300000;400000;2;;01;61;61;1;1;09;0161;54;5053.6399681
5565098;1;1;1;70;2;3;50;4;;2;3;4;;1;2;1;;;;;;;;;;;1;1;200000;300000;2;;49;98;98;1;1;09;4921;54;1576.3587495
5565112;1;1;1;70;2;2;54;4;;2;2;4;;1;2;8;;;;;;;;;;;1;1;400000;800000;2;;01;61;61;1;1;09;0113;54;1576.3587495
5565112;1;2;1;70;2;2;54;4;;2;2;4;;1;2;1;;;;;;;;;;;1;2;;600000;2;;01;61;61;1;1;09;0113;54;1576.3587495
5565340;1;5;1;70;2;24;48;1;;2;25;1;;9;2;4;;;;;;;;;;;1;2;;1500000;2;;05;03;03;1;2;09;0510;44;394.01506149
5565341;1;2;1;70;2;36;48;1;;2;36;4;;1;2;1;;;;;;;;;;;1;2;;2000000;2;;56;13;77;1;2;09;5619;44;942.63013676
5565352;1;2;1;70;2;15;48;1;;2;15;1;;5;2;1;;;;;;;;;;;1;2;;908526;2;;42;33;95;1;2;09;4210;44;466.09466788
5565353;1;2;1;70;2;16;48;4;;2;16;4;;2;2;1;;;;;;;;;;;1;2;;600000;2;;41;95;95;1;2;09;4111;44;687.38507001
5565354;1;2;1;70;2;108;48;1;;2;108;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;05;97;97;1;2;09;0510;44;847.15059063
5565407;1;1;1;70;2;1;20;4;;2;82;4;;2;2;1;;;;;;;;;;;1;2;;98;2;;32;94;94;1;1;09;3210;76;5473.7034205
5565408;1;1;1;70;2;4;54;1;;2;20;1;;2;2;1;;;;;;;;;;;1;2;;1200000;2;;46;95;97;1;1;09;4663;76;5799.7592071
5565424;1;2;1;70;2;4;40;1;;1;;;;;;;;.;;;;;;;;.;;;;400000;;;;45;;1;1;09;.;76;1134.6168067
5565579;1;2;1;70;2;44;40;1;;2;20;1;;9;2;1;;;;;;;;;;;1;2;;908526;2;;88;54;54;1;2;09;8891;19;1291.3552259
5565590;1;2;1;70;2;12;40;4;;2;84;4;;1;2;8;;;;;;;;;;;1;2;;650000;2;;47;45;45;1;1;09;4792;19;790.39770472
5565632;1;3;1;70;2;56;40;1;;2;64;4;;1;2;1;;;;;;;;;;;1;2;;908000;2;;01;59;61;1;2;09;0161;19;648.79508305
5566241;1;1;1;70;2;54;48;1;;2;74;1;;8;2;1;;;;;;;;;;;1;2;;600000;2;;20;97;97;1;2;09;2030;13;3941.3178876
5566242;1;4;1;70;2;12;40;3;;2;24;3;;1;2;1;;;;;;;;;;;1;2;;900000;2;;97;54;54;1;1;09;9700;13;2208.773725
5566244;1;1;1;70;2;40;48;3;;2;75;3;;1;2;1;;;;;;;;;;;1;2;;500000;2;;97;54;54;1;2;09;9700;13;3442.7244555
5566244;1;3;1;70;2;12;48;3;;2;15;1;;2;2;4;;;;;;;;;;;1;2;;400000;2;;47;54;45;1;1;09;4711;13;3442.7244555
5566244;1;5;1;70;2;42;48;3;;2;55;3;;2;2;1;;;;;;;;;;;1;2;;500000;2;;97;54;54;1;2;09;9700;13;3442.7244555
5566254;1;2;1;70;2;44;48;1;;2;250;3;;2;2;4;;;;;;;;;;;1;2;;300000;2;;97;55;54;1;2;09;9700;13;1689.9636598
5566257;1;3;1;70;2;50;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;19;;1;2;09;.;13;2988.3772214
5566257;1;4;1;70;2;14;48;1;;2;15;1;;7;2;4;;;;;;;;;;;1;2;;908526;2;;33;87;87;1;2;09;3311;13;2988.3772214
5566308;1;3;1;70;2;24;48;1;;2;32;1;;5;2;1;;;;;;;;;;;1;2;;800000;2;;93;59;59;1;2;09;9329;13;1595.9812246
5566355;1;1;1;70;2;10;48;4;;2;16;4;;1;2;1;;;;;;;;;;;1;1;98;1200000;2;;90;15;17;1;1;09;9007;17;1528.4647925
5566693;1;3;1;70;2;3;48;1;;2;3;1;;3;2;3;;;;;;;;;;;1;1;900000;900000;2;;10;53;53;1;1;09;1081;50;373.20077737
5566736;1;4;1;70;2;6;48;1;;2;12;1;;2;2;1;;;;;;;;;;;1;2;;900000;2;;56;53;53;1;1;09;5611;50;1492.8031095
5566788;1;1;1;70;2;1;48;8;;2;4;4;;1;2;1;;;;;;;;;;;1;1;300000;900000;2;;01;62;61;1;1;09;0161;50;1492.8031095
5566842;1;3;1;70;2;5;48;1;;2;5;1;;2;2;1;;;;;;;;;;;1;2;;900000;2;;41;95;95;1;1;09;4111;50;1492.8031095
5566847;1;1;1;70;2;36;48;8;;2;36;1;;2;2;1;;;;;;;;;;;1;2;;1000000;2;;41;62;95;1;2;09;4111;50;373.20077737
5566851;1;2;1;70;2;24;48;1;;2;24;1;;2;2;1;;;;;;;;;;;1;2;;400000;2;;56;53;53;1;2;09;5611;50;1492.8031095
5566853;1;4;1;70;2;6;48;8;;2;8;8;;3;2;1;;;;;;;;;;;1;2;;900000;2;;01;62;62;1;1;09;0141;50;373.20077737
5566858;1;1;1;70;2;3;48;8;;2;3;8;;3;2;1;;;;;;;;;;;1;1;900000;900000;2;;01;62;62;1;1;09;0141;50;1492.8031095
5566862;1;2;1;70;2;52;48;1;;2;52;4;;3;2;1;;;;;;;;;;;1;2;;900000;2;;41;95;95;1;2;09;4111;50;1492.8031095
5566888;1;1;1;70;2;32;48;2;;2;32;1;;7;2;1;;;;;;;;;;;1;2;;1500000;2;;80;58;58;1;2;09;8010;50;373.20077737
5566987;1;2;1;70;2;259;30;1;;2;104;4;;1;2;1;;;;;;;;;;;1;2;;750000;2;;56;45;53;1;2;09;5619;19;2263.0805588
5566987;1;4;1;70;2;39;40;1;;1;;;;;;;;.;;;;;;;;.;;;;700000;;;;45;;1;2;09;.;19;2263.0805588
5567005;1;3;1;70;2;30;40;1;;1;;;;;;;;.;;;;;;;;.;;;;500000;;;;45;;1;2;09;.;19;3064.7693955
5567005;1;4;1;70;2;39;40;1;;2;2;6;;2;2;1;;;;;;;;;;;1;2;;908526;2;;01;59;62;1;2;09;0161;19;3064.7693955
5567008;1;1;1;70;2;3;40;1;;2;3;1;;9;2;1;;;;;;;;;;;1;1;1000000;600000;2;;43;45;85;1;1;09;4321;19;1682.1309716
5567034;1;3;1;70;2;40;40;4;;2;3;4;;1;2;1;;;;;;;;;;;1;1;320000;908300;2;;01;61;61;1;2;09;0161;19;1581.7188718
5567039;1;2;1;70;2;4;40;1;;2;4;1;;4;2;1;;;;;;;;;;;1;1;200000;500000;2;;01;53;53;1;1;09;0121;19;1656.1951241
5567042;1;2;1;70;2;52;30;4;;2;52;4;;1;2;2;;;;;;;;;;;1;2;;908526;2;;07;71;71;1;2;09;0722;19;1557.3340095
5567054;1;2;1;70;2;32;40;2;;2;300;1;;7;2;1;;;;;;;;1;;;;2;;908300;2;;42;55;62;1;2;09;4210;19;2115.9186265
5567058;1;2;1;70;2;16;48;1;;2;23;1;;9;2;1;;;;;;;;;;;1;2;;1200000;2;;24;03;03;1;2;09;2410;19;2747.7215158
5568024;1;2;1;70;2;4;48;1;;2;4;1;;4;2;1;;;;;;;;;;;1;2;;908526;2;;23;95;97;1;1;09;2393;25;4532.5486465
5568032;1;1;1;70;2;152;40;1;;2;6;4;;1;2;7;;;;;;;;;;;1;1;200000;950000;2;;41;97;95;1;2;09;4112;25;2630.2572118
5568034;1;3;1;70;2;36;25;1;;1;;;;;;;;.;;;;;;;;.;;;;280000;;;;45;;1;2;09;.;25;7303.8251021
5568035;1;1;1;70;2;8;48;3;;2;52;3;;1;2;1;;;;;;;;;;;1;1;275000;908526;2;;97;54;54;1;1;09;9700;25;7303.8251021
5568047;1;1;1;70;2;8;48;1;;2;24;1;;2;2;4;;;;;;;;;;;1;2;;900000;2;;56;53;53;1;1;09;5611;25;1825.9562755
5568069;1;1;1;70;2;8;96;1;;2;20;1;;4;2;1;;;;;;;;;;;1;2;;908526;2;;56;53;53;1;1;09;5611;25;7303.8251021
5568072;1;2;1;70;2;2;48;1;;2;28;1;;6;2;2;;;;;1;;;;;;;2;;908526;2;;10;55;97;1;1;09;1081;25;7303.8251021
5568073;1;1;1;70;2;4;60;1;;2;48;1;;4;2;1;;;;;;;;;;;1;2;;600000;2;;56;53;53;1;1;09;5611;25;7303.8251021
5568079;1;2;1;70;2;12;48;3;;2;12;3;;1;2;1;;;;;;;;;;;1;2;;908526;2;;97;54;54;1;1;09;9700;25;1825.9562755
5568080;1;2;1;70;2;4;48;1;;2;8;3;;1;2;8;;;;;;;;;;;1;2;;908526;2;;97;58;54;1;1;09;9700;25;1825.9562755
5568082;1;1;1;70;2;8;48;1;;2;8;1;;8;2;1;;;;;;;;;;;1;2;;908526;2;;68;62;58;1;1;09;6820;25;2832.5697532
5568157;1;3;1;70;2;26;48;1;;2;26;1;;4;2;1;;;;;;;;;;;1;2;;908526;2;;42;95;95;1;2;09;4210;25;1825.9562755
5568182;1;6;1;70;2;24;48;1;;2;24;1;;2;2;1;;;;;;;;;;;1;2;;908526;2;;41;95;95;1;2;09;4111;25;5153.5072451
5568184;1;2;1;70;2;3;40;1;;2;3;1;;3;2;1;;;;;;;;;;;1;1;400000;1000000;2;;55;54;54;1;1;09;5513;25;1825.9562755
5568204;1;1;1;70;2;8;48;1;;2;8;1;;9;2;1;;;;;;;;;;;1;2;;1200000;2;;35;58;58;1;1;09;3520;25;1825.9562755
5568222;1;3;1;70;2;78;48;1;;2;78;4;;9;2;1;;;;;;;;;;;1;2;;908526;2;;85;53;32;1;2;09;8544;25;1825.9562755
5568247;1;2;1;70;2;52;48;3;;2;52;4;;1;2;1;;;;;;;;;;;1;2;;908526;2;;56;54;77;1;2;09;5619;25;1825.9562755
5568250;1;3;1;70;2;104;24;1;;2;104;1;;9;2;4;;;;;;;;;;;1;2;;450000;2;;82;45;38;1;2;09;8220;25;1825.9562755
