DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5544873;1;1;1;70;05;4;24;1;;2;4;5;;2;2;8;;;;;;;;;;;1;2;;500000;2;;32;32;94;1;1;3290;09;05;485.84870028
5544875;1;1;1;70;05;5;48;1;;2;20;3;;1;2;1;;;;;;;;;;;1;2;;1200000;2;;97;55;54;1;1;9700;09;05;1285.9819082
5544876;1;4;1;70;05;32;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;93;;1;2;.;09;05;603.23035503
5544886;1;1;1;70;05;8;48;1;;2;12;1;;7;2;1;;;;;;;;;;;1;2;;908526;2;;56;53;53;1;1;5611;09;05;1385.7120328
5544889;1;1;1;70;05;4;48;1;;2;4;1;;7;2;2;;;;;;;;;;;1;1;1100000;908526;2;;14;79;79;1;1;1410;09;05;1896.3545509
5544889;1;3;1;70;05;24;48;1;;2;24;2;;9;2;1;;;;;;;;;;;1;2;;1200000;2;;84;58;58;1;2;8423;09;05;1896.3545509
5544900;1;1;1;70;05;40;48;1;;2;50;1;;9;2;1;;;;;;;;;;;1;2;;1200000;2;;47;45;45;1;2;4729;09;05;1117.1039191
5544901;1;1;1;70;05;12;48;1;;2;12;1;;9;2;1;;;;;;;;;;;1;2;;1500000;2;;86;19;19;1;1;8610;09;05;1148.8735424
5544903;1;3;1;70;05;28;48;1;;2;28;1;;7;2;1;;;;;;;;;;;1;2;;2000000;2;;01;02;02;1;2;0127;09;05;1071.3832999
5544905;1;5;1;70;05;8;48;1;;2;8;1;;9;2;1;;;;;;;;;;;1;2;;1500000;2;;46;39;39;1;1;4631;09;05;1006.7068017
5544912;1;3;1;70;05;208;48;1;;2;208;1;;9;2;2;;;;;;;;;;;1;2;;908526;2;;68;55;55;1;2;6820;09;05;1094.903425
5544914;1;2;1;70;05;8;48;1;;2;8;1;;9;2;2;;;;;;;;;;;1;2;;908526;2;;85;13;13;1;1;8511;09;05;1308.2242089
5544924;1;2;1;70;05;16;48;1;;2;40;1;;9;2;1;;;;;;;;;;;1;2;;1400000;2;;74;19;19;1;2;7490;09;05;2798.3807433
5544928;1;1;1;70;05;52;48;3;;2;144;3;;2;2;1;;;;;;;;;;;1;2;;908526;2;;97;59;59;1;2;9700;09;05;1375.3849351
5544928;1;3;1;70;05;12;50;4;;2;96;4;;2;2;1;;;;;;;;;;;1;2;;1000000;2;;90;17;17;1;1;9007;09;05;1375.3849351
5544928;1;5;1;70;05;16;48;1;;2;96;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;82;38;38;1;2;8220;09;05;1375.3849351
5544929;1;1;1;70;05;3;48;2;;2;68;4;;1;2;2;;;;;;;;;;;1;2;;3500000;2;;69;12;12;1;1;6910;09;05;2067.2634093
5544937;1;2;1;70;05;36;48;1;;2;40;1;;9;2;1;;;;;;;;;;;1;2;;1500000;2;;47;38;39;1;2;4755;09;05;1565.7964051
5544937;1;6;1;70;05;4;48;1;;2;4;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;49;37;37;1;1;4923;09;05;1565.7964051
5544939;1;3;1;70;05;48;48;1;;2;12;1;;9;2;1;;;;;;;;;;;1;2;;1114000;2;;82;34;34;1;2;8299;09;05;1299.5020536
5544943;1;2;1;70;05;8;48;1;;2;8;1;;4;1;1;;;;;;;;;;;1;1;300000;1300000;2;;46;33;33;1;1;4649;09;05;1109.1328844
5544946;1;4;1;70;05;12;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;45;;1;1;.;09;05;474.08863773
5544949;1;7;1;70;05;42;48;1;;2;40;1;;4;2;1;;;;;;;;;;;1;2;;1200000;2;;81;19;19;1;2;8129;09;05;1050.1112402
5544949;1;9;1;70;05;24;48;1;;2;6;1;;2;2;1;;;;;;;;;;;1;2;;908526;2;;47;45;45;1;2;4771;09;05;1050.1112402
5544964;1;2;1;70;05;156;48;1;;2;4;4;;1;2;1;;;;;;;;;;;1;2;;908526;2;;95;37;85;1;2;9522;09;05;1429.1164712
5544966;1;1;1;70;05;24;48;1;;2;24;1;;4;2;8;;;;;;;;;;;1;2;;908526;2;;45;84;84;1;2;4520;09;05;1461.1246758
5544969;1;1;1;70;05;4;48;1;;2;4;1;;3;2;1;;;;;;;;;;;1;1;1000000;908526;2;;41;37;95;1;1;4111;09;05;1286.0237147
5544969;1;2;1;70;05;30;48;1;;2;8;1;;9;2;4;;;;;;;;;;;1;2;;908526;2;;64;33;33;1;2;6412;09;05;1286.0237147
5544970;2;5;2;70;05;16;48;1;;2;16;8;;2;2;1;;;;;;;;;;;1;2;;1114000;2;;01;58;62;1;2;0113;09;05;1082.5828351
5544978;1;2;1;70;05;12;48;1;;2;12;3;;1;2;2;;;;;;;;;;;1;1;100000;1200000;2;;97;45;54;1;1;9700;09;05;1101.5017448
5544982;1;6;1;70;05;4;48;1;;2;4;1;;4;2;1;;;;;;;;;;;1;1;35000;908526;2;;14;45;79;1;1;1410;09;05;701.76280792
5544983;1;3;1;70;05;2;48;1;;2;12;1;;2;2;2;;;;;;;;;;;1;2;;908526;2;;47;59;45;1;1;4771;09;05;1192.509714
5544986;1;3;1;70;05;2;48;1;;2;2;1;;4;2;1;;;;;;;;;;;1;1;1250000;1100000;2;;43;85;93;1;1;4330;09;05;1478.7394522
5544986;1;6;1;70;05;14;48;1;;2;16;1;;4;2;1;;;;;;;;;;;1;2;;908526;2;;43;93;93;1;2;4330;09;05;1478.7394522
5544987;1;1;1;70;05;24;48;1;;2;16;4;;1;2;1;;;;;;;;;1;"PENSIONADA;POR;SUSTITUCION";;2;;908526;2;;56;53;53;1;2;5619;09;05;971.69740056
5544997;1;2;1;70;05;8;48;1;;2;104;1;;8;2;1;;;;;;;;;;;1;2;;700000;2;;85;39;39;1;1;8530;09;05;1192.2779808
5545000;1;5;1;70;05;32;48;1;;2;74;1;;3;2;1;;;;;;;;;;;1;2;;908526;2;;47;38;45;1;2;4755;09;05;1192.2779808
5545002;1;1;1;70;05;4;48;1;;2;4;1;;9;2;1;;;;;;;;;;;1;1;1800000;1200000;2;;43;85;85;1;1;4321;09;05;1773.1790343
5545004;1;2;1;70;05;4;48;1;;2;4;4;;1;2;2;;;;;;;;;;;1;1;600000;908527;2;;96;57;57;1;1;9602;09;05;1331.7001088
5545011;1;2;1;70;05;4;48;1;;1;;;;;;;;.;;;;;;;;.;;;;3000000;;;;07;;1;1;.;09;05;995.21510695
5545011;1;3;1;70;05;4;48;1;;1;;;;;;;;.;;;;;;;;.;;;;3000000;;;;01;;1;1;.;09;05;995.21510695
5545017;1;1;1;70;05;60;48;1;;2;60;1;;9;2;2;;;;;;;;;;;1;2;;908526;2;;85;55;55;1;2;8544;09;05;1086.9392383
5545029;1;1;1;70;05;12;48;1;;2;2;4;;1;2;2;;;;;;;;;;;1;2;;250000;2;;43;02;02;1;1;4321;09;05;428.3692278
5545030;1;1;1;70;05;104;48;1;;2;104;1;;9;2;2;;;;;;;;;;;1;2;;1000000;2;;61;45;44;1;2;6120;09;05;1041.8812028
5545050;1;5;1;70;05;40;48;1;;2;50;1;;9;2;8;;;;;;;;;;;1;2;;1000000;2;;80;58;58;1;2;8010;09;05;941.24498951
5545050;1;6;1;70;05;30;48;1;;2;34;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;49;98;98;1;2;4921;09;05;941.24498951
5545054;1;1;1;70;05;4;24;3;;2;52;1;;7;2;1;;;;;;;;;;;1;2;;908526;2;;46;54;59;1;1;4661;09;05;1208.4940844
5545055;1;2;1;70;05;52;24;1;;2;52;1;;8;2;2;;;;;;;;;;;1;2;;600000;2;;74;55;55;1;2;7490;09;05;1444.0503209
5545058;1;1;1;70;05;7;48;1;;2;8;1;;2;2;3;;;;;;;;;;;1;2;;908526;2;;56;53;53;1;1;5619;09;05;1198.9181072
5545058;1;5;1;70;05;4;24;1;;1;;;;;;;;.;;;;;;;;.;;;;450000;;;;45;;1;1;.;09;05;1198.9181072
5545067;1;3;1;70;05;24;48;1;;2;16;1;;3;2;7;;;;;;;;;;;1;2;;1114000;2;;56;45;53;1;2;5611;09;05;818.98444168
5545076;1;6;1;70;05;12;48;1;;2;12;1;;3;2;1;;;;;;;;;;;1;2;;908526;2;;47;45;45;1;1;4741;09;05;906.83409371
5545093;1;1;1;70;05;52;48;1;;2;72;3;;1;2;1;;;;;;;;;;;1;2;;908526;2;;97;55;54;1;2;9700;09;05;979.94689872
5545093;1;2;1;70;05;75;48;1;;2;108;1;;2;2;2;;;;;;;;;;;1;2;;908526;2;;47;45;45;1;2;4711;09;05;979.94689872
5545099;1;1;1;70;05;16;48;1;;2;4;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;56;77;77;1;2;5629;09;05;1117.1039191
5545104;1;3;1;70;05;57;72;1;;2;70;1;;7;2;1;;;;;;;;;;;1;2;;908526;2;;64;55;55;1;2;6412;09;05;856.73845559
5545104;1;4;1;70;05;8;30;4;;2;10;4;;1;2;1;;;;;;;;;;;1;1;150000;600000;2;;56;53;53;1;1;5619;09;05;856.73845559
5545110;1;3;1;70;05;4;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;58;;1;1;.;09;05;1039.6160953
5545120;1;3;1;70;08;4;48;1;;2;4;1;;7;2;4;;;;;;;;;;;1;1;2000000;1000000;2;;82;38;38;1;1;8220;09;08;333.54440398
5545145;1;4;1;70;08;12;24;1;;2;28;4;;1;2;1;;;;;;;;;;;1;2;;600000;2;;47;03;41;1;1;4754;09;08;773.64094429
5545150;1;4;1;70;08;3;48;1;;2;3;4;;1;2;7;;;;;;;;;;;1;2;;500000;2;;38;95;99;1;1;3830;09;08;600.01292146
5545152;1;1;1;70;08;10;48;1;;2;12;4;;1;2;1;;;;;;;;;;;1;2;;800000;2;;81;53;54;1;1;8121;09;08;596.46997558
5545154;1;4;1;70;08;24;48;1;;2;24;1;;9;2;1;;;;;;;;1;;;;2;;1200000;2;;47;45;45;1;2;4741;09;08;616.11001132
5545155;1;2;1;70;08;104;48;1;;2;608;3;;2;2;1;;;;;;;;;;;1;2;;1000000;2;;97;59;54;1;2;9700;09;08;750.81611081
5545165;1;3;1;70;08;52;40;1;;1;;;;;;;;.;;;;;;;;.;;;;500000;;;;39;;1;2;.;09;08;664.45550639
5545165;1;5;1;70;08;20;40;1;;2;24;1;;9;2;1;;;;;;;;;;;1;2;;900000;2;;80;33;33;1;2;8010;09;08;664.45550639
5545166;1;1;1;70;08;25;48;1;;2;35;1;;4;2;1;;;;;;;;;;;1;2;;900000;2;;47;45;45;1;2;4771;09;08;642.04254732
5545166;1;3;1;70;08;25;48;1;;2;30;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;10;45;45;1;2;1089;09;08;642.04254732
5545185;1;4;1;70;08;24;48;1;;2;60;1;;2;2;1;;;;;;;;;;;1;2;;900000;2;;69;32;32;1;2;6910;09;08;712.78070189
5545193;1;1;1;70;08;52;40;1;;2;108;2;;9;2;1;;;;;1;;;;;;;2;;1500000;3;;84;58;58;1;2;8423;09;08;577.28428027
5545194;1;1;1;70;08;16;48;3;;2;22;3;;1;2;1;;;;;;;;;;;1;2;;700000;2;;97;54;54;1;2;9700;09;08;712.78070189
5545194;1;3;1;70;08;25;48;1;;2;28;1;;9;2;1;;;;;;;;;;;1;2;;1000000;2;;38;97;97;1;2;3822;09;08;712.78070189
5545195;1;2;1;70;08;96;48;1;;2;96;1;;9;2;1;;;;;;;;;;;1;2;;960000;2;;46;97;97;1;2;4652;09;08;598.25374931
5545199;1;2;1;70;08;3;48;4;;2;3;4;;1;2;5;;;;;;;;;;;1;1;250000;1000000;2;;56;41;41;1;1;5619;09;08;754.18953115
5545200;1;5;1;70;08;52;48;1;;2;53;1;;5;2;8;;;;;;;;;;;1;2;;1200000;2;;43;97;97;1;2;4390;09;08;445.84141595
5545200;1;6;1;70;08;16;48;1;;1;;;;;;;;.;;;;;;;;.;;;;980000;;;;45;;1;2;.;09;08;445.84141595
5545207;1;1;1;70;08;24;48;1;;2;68;1;;4;2;4;;;;;;;;;;;1;2;;908526;2;;56;53;53;1;2;5619;09;08;696.72728247
5545212;1;2;1;70;08;68;48;1;;2;68;3;;1;2;1;;;;;;;;;;;1;2;;908526;2;;97;55;54;1;2;9700;09;08;750.81611081
5545217;1;6;1;70;08;48;48;1;;2;48;1;;5;2;8;;;;;;;;;;;1;2;;900000;2;;49;45;97;1;2;4923;09;08;704.1127842
5545219;1;5;1;70;08;52;48;1;;2;2;1;;9;2;1;;;;;;;;;;;1;1;18000;1000000;2;;92;39;45;1;2;9200;09;08;466.77866272
5545222;1;3;1;70;08;16;56;2;;1;;;;;;;;.;;;;;;;;.;;;;908000;;;;58;;1;2;.;09;08;688.07722922
5545223;1;1;1;70;08;8;48;1;;2;8;4;;1;2;1;;;;;;;;;;;1;2;;950000;2;;47;55;45;1;1;4792;09;08;713.89195936
5545224;1;2;1;70;08;4;48;1;;2;52;1;;8;2;1;;;;;;;;;;;1;2;;900000;2;;86;55;55;1;1;8610;09;08;717.54509041
5545234;1;1;1;70;08;16;48;1;;2;24;1;;3;2;8;;;;;;;;1;;;;2;;900000;2;;56;45;50;1;2;5630;09;08;487.55025551
5545240;1;2;1;70;08;36;48;4;;2;36;1;;4;2;1;;;;;;;;;;;1;2;;900000;2;;41;95;95;1;2;4111;09;08;725.08225324
5545242;1;2;1;70;08;26;48;1;;2;26;4;;5;2;1;;;;;;;;;;;1;2;;1300000;2;;47;45;41;1;2;4754;09;08;539.7467579
5545245;1;2;1;70;08;4;48;1;;2;60;1;;2;2;1;;;;;;;;;;;1;2;;900000;2;;47;45;45;1;1;4741;09;08;754.18953115
5545252;1;3;1;70;08;20;48;1;;2;20;1;;5;2;8;;;;;;;;;;;1;2;;908526;2;;47;45;97;1;2;4752;09;08;659.49243943
5545261;1;2;1;70;08;8;48;1;;1;;;;;;;;.;;;;;;;;.;;;;1200000;;;;59;;1;1;.;09;08;613.78631356
5545268;1;6;1;70;08;4;48;1;;2;108;1;;5;2;7;;;;;;;;;;;1;2;;700000;2;;92;45;45;1;1;9200;09;08;799.73375218
5545268;1;7;1;70;08;32;48;1;;2;32;1;;3;2;8;;;;;;;;;;;1;2;;906000;2;;56;53;53;1;2;5611;09;08;799.73375218
5545268;1;8;1;70;08;16;48;1;;2;16;1;;6;2;7;;;;;;;;;;;1;2;;906000;2;;47;45;45;1;2;4724;09;08;799.73375218
5545294;1;2;1;70;08;35;48;1;;2;35;1;;6;2;2;;;;;;;;;;;1;2;;950000;2;;85;33;33;1;2;8551;09;08;430.49480526
5545301;1;1;1;70;11;2;48;1;;2;2;1;;9;2;1;;;;;;;;;;;1;2;;908526;2;;10;77;77;1;1;1040;09;11;2978.5966033
5545301;1;2;1;70;11;90;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;59;;1;2;.;09;11;2978.5966033
5545303;1;1;1;70;11;24;48;1;;2;24;1;;3;2;2;;;;;;;;;;;1;2;;908600;2;;47;33;33;1;2;4752;09;11;3755.7208869
5545304;1;2;1;70;11;8;48;1;;2;8;1;;8;2;8;;;;;;;;;;;1;2;;908526;2;;43;95;95;1;1;4330;09;11;2980.2521695
5545306;1;2;1;70;11;100;48;1;;2;100;1;;2;2;4;;;;;;;;;;;1;2;;908600;2;;47;53;45;1;2;4771;09;11;3491.6942281
5545327;1;2;1;70;11;24;40;3;;2;24;1;;4;2;4;;;;;;;;;;;1;2;;908600;2;;56;54;53;1;2;5611;09;11;3226.2355393
5545331;1;1;1;70;11;24;48;4;;2;24;4;;1;2;2;;;;;;;;;;;1;2;;908526;2;;81;55;55;1;2;8121;09;11;3395.2276113
5545332;1;2;1;70;11;12;48;1;;2;12;1;;8;2;4;;;;;;;;;;;1;2;;1000000;2;;62;03;03;1;1;6209;09;11;2727.6408456
5545342;1;1;1;70;11;12;60;1;;2;144;4;;2;2;1;;;;;;;;;;;1;2;;908526;2;;41;58;95;1;1;4111;09;11;3491.9177641
5545344;1;1;1;70;11;12;48;1;;2;24;4;;3;2;1;;;;;;;;;;;1;2;;908526;2;;96;57;57;1;1;9609;09;11;3239.3064403
5545347;1;3;1;70;11;40;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;97;;1;2;.;09;11;2364.494332
5545347;1;8;1;70;11;16;48;1;;2;16;1;;7;2;1;;;;;;;;;;;1;2;;908526;2;;01;58;62;1;2;0123;09;11;2364.494332
5545355;1;1;1;70;11;49;48;1;;2;140;1;;8;2;1;;;;;;;;;1;PENSION;;2;;908526;3;;68;55;55;1;2;6820;09;11;3080.5052277
5545355;1;3;1;70;11;30;48;1;;2;32;1;;8;2;2;;;;;;;;;;;1;2;;1100000;2;;78;39;39;1;2;7810;09;11;3080.5052277
5545360;1;1;1;70;11;2;48;1;;2;2;1;;8;2;1;;;;;;;;;;;1;2;;908600;2;;86;79;55;1;1;8621;09;11;3750.972035
5545365;1;1;1;70;11;52;48;1;;2;2;3;;1;2;1;;;;;;;;;;;1;2;;908600;2;;97;33;54;1;2;9700;09;11;2827.7252507
5545365;1;3;1;70;11;24;48;1;;2;4;4;;3;2;1;;;;;;;;;;;1;2;;908000;1;1;14;59;79;1;2;1410;09;11;2827.7252507
5545366;1;4;1;70;11;40;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;45;;1;2;.;09;11;2699.3415226
5545367;1;2;1;70;11;2;48;1;;2;2;1;;9;2;1;;;1;;;;;;;;;1;1200000;1200000;1;1;20;97;97;1;1;2023;09;11;3226.0120033
5545376;1;1;1;70;11;48;60;1;;2;72;1;;6;2;2;;;;;;;;;;;1;2;;1200000;2;;61;02;21;1;2;6110;09;11;3395.9791995
5545410;1;4;1;70;11;2;48;3;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;54;;1;1;.;09;11;3622.6431897
5545414;1;1;1;70;11;4;48;1;;2;4;1;;5;2;2;;;;;;;;;;;1;2;;3000000;2;;46;02;21;1;1;4644;09;11;2581.9654169
5545417;1;1;1;70;11;52;75;1;;2;75;4;;2;2;1;;;;;;;;;;;1;2;;1000000;2;;41;95;95;1;2;4111;09;11;3496.2322578
5545419;1;1;1;70;11;28;48;4;;2;28;9;"POR;PANDEMIA";2;2;1;;;;;;;;;;;1;2;;908524;2;;45;97;97;1;2;4530;09;11;3883.5765627
5545422;1;1;1;70;11;216;50;3;;2;216;3;;1;2;8;;;;;;;;;;;1;2;;908526;2;;97;54;54;1;2;9700;09;11;3750.972035
5545427;1;3;1;70;11;12;48;1;;2;12;1;;2;2;7;;;;;;;;;;;1;2;;1000000;2;;41;95;95;1;1;4111;09;11;3759.7857471
5545427;1;4;1;70;11;12;48;1;;2;12;1;;9;2;7;;;;;;;;;;;1;2;;1200000;2;;61;38;38;1;1;6190;09;11;3759.7857471
5545429;1;3;1;70;11;48;48;1;;2;48;1;;9;2;1;;;;;;;;;;;1;2;;908526;2;;82;34;34;1;2;8299;09;11;2448.8877198
5545430;1;3;1;70;11;28;48;1;;2;104;1;;8;2;1;;;;;;;;;;;1;2;;908526;2;;47;39;45;1;2;4711;09;11;3115.2920887
5545430;1;5;1;70;11;4;48;1;;2;4;1;;7;2;2;;;;;;;;;;;1;2;;908526;2;;82;50;39;1;1;8230;09;11;3115.2920887
5545434;1;2;1;70;11;24;48;1;;1;;;;;;;;.;;;;;;;;.;;;;908526;;;;03;;1;2;.;09;11;2973.6242155
5545435;1;1;1;70;11;12;40;4;;2;18;4;;1;2;1;;;;;;;;;;;1;2;;1200000;2;;81;55;55;1;1;8121;09;11;3459.5662947
5545441;1;3;1;70;11;8;20;1;;1;;;;;;;;.;;;;;;;;.;;;;500000;;;;43;;1;1;.;09;11;2851.26543
5545446;1;1;1;70;11;12;48;1;;2;35;1;;9;2;2;;;;;;;;;;;1;2;;908526;2;;86;55;55;1;1;8610;09;11;2860.0218374
5545448;1;2;1;70;11;216;48;1;;2;216;1;;9;2;8;;;;;;;;;;;1;2;;908526;2;;61;44;44;1;2;6120;09;11;3358.840067
5545452;1;3;1;70;11;4;48;1;;1;;;;;;;;.;;;;;;;;.;;;;1200000;;;;39;;1;1;.;09;11;3371.910968
5545455;1;2;1;70;11;104;48;2;;2;156;1;;5;2;2;;;;;;;;;;;1;2;;1500000;2;;86;19;19;1;2;8692;09;11;4119.7509704
5545457;1;1;1;70;11;72;48;1;;2;72;1;;9;2;8;;;;;;;;;;;1;2;;2000000;2;;47;11;11;1;2;4711;09;11;3111.2011311
5545460;1;8;1;70;11;1;40;1;;2;78;1;;9;2;4;;;;;;;;;;;1;2;;1000000;2;;64;12;44;1;1;6412;09;11;2849.1366944
5545461;1;1;1;70;11;4;48;1;;2;4;4;;1;2;2;;;;;;;;;;;1;2;;1200000;2;;43;44;93;1;1;4330;09;11;3395.9791995
5545470;1;2;1;70;11;96;48;1;;2;96;1;;6;2;2;;;;;;;;;;;1;2;;2300000;2;;70;09;09;1;2;7020;09;11;1663.1325308
5545475;1;2;1;70;11;18;48;1;;2;3;1;;2;2;1;;;;;;;;;;;1;2;;908526;2;;56;55;53;1;2;5619;09;11;3622.8667257
5545479;1;2;1;70;11;8;15;1;;1;;;;;;;;.;;;;;;;;.;;;;908000;;;;61;;1;1;.;09;11;1290.9827084
5545480;1;1;1;70;11;28;50;1;;2;28;1;;5;2;3;;;;;;;;;;;1;2;;908526;2;;42;95;95;1;2;4290;09;11;2984.5666631
5545483;1;2;1;70;11;72;48;1;;2;104;4;;1;2;4;;;;;;;;;;;1;2;;998526;2;;69;12;12;1;2;6910;09;11;3526.7046251
5545484;1;2;1;70;11;8;48;1;;2;68;1;;5;2;1;;;;;;;;;;;1;2;;908526;2;;10;13;53;1;1;1081;09;11;3224.5799732
5545486;1;4;1;70;11;32;48;1;;2;33;1;;3;2;2;;;;;;;;;;;1;2;;908526;2;;47;97;97;1;2;4771;09;11;2202.9043499
5545492;1;2;1;70;11;16;48;1;;2;2;1;;9;2;1;;;1;;;;;;;;;1;908000;908000;1;1;21;55;55;1;2;2100;09;11;3590.5152562
5545493;1;1;1;70;11;4;48;1;;2;4;1;;3;2;3;;;;;;;;1;;;;2;;908526;2;;41;95;95;1;1;4111;09;11;2352.9491551
5545494;1;2;1;70;11;2;16;4;;2;8;4;;1;2;8;;;;;;;;;;;1;2;;400000;2;;81;57;55;1;1;8121;09;11;4822.5143643
5545505;1;2;1;70;11;8;60;1;;2;1;1;;9;2;2;;;;;;;;;;;1;1;1000000;908526;2;;86;59;59;1;1;8699;09;11;3624.2987559
5545529;1;2;1;70;13;32;48;1;;2;48;1;;2;2;2;;;;;;;;;;;1;2;;1000000;2;;47;45;45;1;2;4724;09;13;492.59926816
5545540;1;3;1;70;13;12;48;1;;2;12;2;;9;2;1;;;;;;;;;;;1;2;;908526;2;;84;58;58;1;1;8422;09;13;498.5490991
5545556;1;3;1;70;13;4;48;1;;2;4;4;;9;2;6;;;;;;;;;;;1;1;450000;908526;2;;84;03;03;1;1;8412;09;13;480.51790453
5545567;1;3;1;70;13;144;48;1;;2;192;1;;9;2;1;;;;;;;;;;;1;2;;1800000;2;;94;19;19;1;2;9499;09;13;395.12450459
5545579;1;1;1;70;13;259;48;1;;2;260;1;;9;2;2;;;;;;;;;;;1;2;;2000000;2;;49;02;02;1;2;4923;09;13;449.49240845
5545623;1;3;1;70;17;48;48;1;;2;48;2;;9;2;2;;;1;;;;;;;;;2;;2500000;1;2;84;01;01;1;2;8413;09;17;191.96115333
5545657;1;2;1;70;17;56;48;1;;2;56;1;;1;2;2;;;1;;;;;;;;;2;;908526;1;2;85;18;18;1;2;8552;09;17;245.17928483
5545679;1;2;1;70;17;20;48;1;;2;96;1;;4;2;2;;;;;;;;;;;1;2;;1200000;2;;88;59;59;1;2;8891;09;17;245.86784324
5545688;1;2;1;70;17;48;48;1;;2;60;2;;9;2;1;;;;;;;;;;;1;2;;908526;2;;35;21;39;1;2;3514;09;17;217.46508241
5545701;1;3;1;70;17;48;48;1;;2;48;1;;4;2;1;;;;;;;;;;;1;2;;908526;2;;47;45;45;1;2;4771;09;17;186.47866555
5545714;1;2;1;70;17;48;48;4;;2;48;4;;1;2;1;;;;;;;;;;;1;2;;908526;2;;81;55;55;1;2;8121;09;17;238.031599
5545733;1;3;1;70;17;16;48;1;;2;16;1;;8;2;1;;;;;;;;;;;1;2;;908526;2;;82;45;38;1;2;8220;09;17;186.34289361
5545733;1;4;1;70;17;48;48;1;;2;48;1;;8;2;1;;;;;;;;;;;1;2;;908526;2;;82;45;38;1;2;8220;09;17;186.34289361
5545752;1;1;1;70;17;48;48;1;;2;48;1;;6;2;2;;;1;;;;;;;;;2;;908526;1;2;41;95;95;1;2;4111;09;17;243.91101055
5545755;1;2;1;70;17;48;48;1;;2;48;4;;6;2;7;;;;;;;;;;;1;2;;908526;2;;41;95;95;1;2;4111;09;17;217.46508241
5545764;1;1;1;70;17;8;48;1;;2;8;1;;9;2;8;;;;;;;;;;;1;2;;1200000;2;;41;02;02;1;1;4111;09;17;245.17928483
5545764;1;2;1;70;17;96;48;1;;2;96;1;;8;2;2;;;;;;;;;;;1;2;;1500000;2;;64;19;19;1;2;6412;09;17;245.17928483
5545767;1;5;1;70;17;40;48;1;;2;48;1;;4;2;2;;;;;;;;;;;1;2;;908526;2;;47;45;45;1;2;4721;09;17;162.49287599
