DIRECTORIO SECUENCIA_P ORDEN HOGAR REGIS CLASE P7430 P7450 P7450S1 P7452 P7454 P7456 P7458 P7458S1 P7460 P7470 P7472 P7472S1 P744 P1884 P1807 P6921 INI MES p7440 DPTO fex_c_2011
5553875 1 4 1 80 2 2    2   . 2  2     2 1 09  68 526.3160147
5553876 1 2 1 80 2 1 3  2   9  2  2     2 1 09 1.4 68 526.3160147
5553877 1 4 1 80 2 2    2   . 2  2     2 1 09  68 526.3160147
5553877 1 5 1 80 2 2    2   .   2      1 09  68 526.3160147
5553877 1 6 1 80 2 1 4  2   4  2  2     2 1 09 4 68 526.3160147
5553878 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 68 1699.0289503
5553881 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 68 2105.2640588
5553882 1 2 1 80 2 2    2   . 2  2     2 1 09  68 2105.2640588
5553888 1 2 1 80 2 2    2   . 2  2     2 1 09  68 526.3160147
5553895 1 4 1 80 2 2    2   .   2      1 09  13 1870.699204
5553902 1 1 1 80 2 1 4  2   8  2  2     2 1 09 3 13 1583.1866944
5553903 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 13 1950.7622071
5553903 1 3 1 80 2 2    2   . 2  2     2 1 09  13 1950.7622071
5553903 1 4 1 80 2 2    2   .   2      1 09  13 1950.7622071
5553904 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 13 2276.4938679
5553912 1 1 1 80 2 1 4  2   8  2  2     2 1 09 3 13 2008.4315033
5553915 1 1 1 80 2 1 6  2   1  2  1 450000    2 1 09 1.2 15 711.01002639
5553915 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5553916 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2279.4231886
5553916 1 3 1 80 2 2    2   .   2      1 09  15 2279.4231886
5553916 1 4 1 80 2 2    2   .   2      1 09  15 2279.4231886
5553917 1 1 1 80 2 1 4  2   8  2  2     2 1 09 4 15 711.01002639
5553918 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2279.4231886
5553918 1 4 1 80 2 2    2   . 2  2     2 1 09  15 2279.4231886
5553919 1 2 1 80 2 1 3  2   9  2  2     2 1 09 1.2 15 2844.0401055
5553919 1 3 1 80 2 2    2   .   2      1 09  15 2844.0401055
5553919 1 4 1 80 2 2    2   .   2      1 09  15 2844.0401055
5553920 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2516.1367472
5553920 1 5 1 80 2 2    2   . 2  2     2 1 09  15 2516.1367472
5553921 1 1 1 80 2 1 6  2   8  2  2     2 1 09 4 15 711.01002639
5553923 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 15 2844.0401055
5553926 1 2 1 80 2 1 3  2   9  2  2     2 1 09 1.4 15 2803.3793376
5553926 1 4 1 80 2 1 2  2   2  2  2     2 1 09 1.3 15 2803.3793376
5553927 1 1 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5553928 1 1 1 80 2 1 4  2   8  2  2     2 1 09 3 15 711.01002639
5553929 1 1 1 80 2 1 3  2   8  2  2     2 1 09 4 15 711.01002639
5553930 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2844.0401055
5553931 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 15 711.01002639
5553933 1 1 1 80 2 1 8  2   9  2  2  1 30 908526 2 1 09 1.3 15 852.61669234
5553933 1 2 1 80 2 2    2   .   2      1 09  15 852.61669234
5553933 1 3 1 80 2 2    2   . 2  2     2 1 09  15 852.61669234
5553934 1 1 1 80 2 1 3  2   8  2  2     2 1 09 4 15 711.01002639
5553935 1 1 1 80 2 1 8  2   8  2  2     2 1 09 1.1 15 711.01002639
5553936 1 2 1 80 2 1 3  2   9  2  2  2  99 2 1 09 3 15 2844.0401055
5553936 1 5 1 80 2 2    2   . 2  2     2 1 09  15 2844.0401055
5553937 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 15 711.01002639
5553937 1 3 1 80 2 2    2   .   2      1 09  15 711.01002639
5553938 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5553939 1 2 1 80 2 1 3  2   9  2  2     2 1 09 2 15 711.01002639
5553940 1 2 1 80 2 1 3  2   9  2  2  2  600000 2 1 09 1.4 15 711.01002639
5553942 1 2 1 80 2 2    2   .   2      1 09  15 2808.7345893
5553943 1 1 1 80 2 1 4  2   4  2  2     2 1 09 1.4 15 1936.5118594
5554438 1 2 1 80 2 1 4  2   8  2  2     2 1 09 4 13 1556.6281576
5554712 1 2 1 80 2 1 3  1  2 8  3  2  1 40 980000 2 1 09 2 41 478.1497892
5554719 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 41 968.4438317
5554720 1 2 1 80 2 1 3  2   9  2  2     2 1 09 1.4 41 1192.4254744
5554721 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 41 655.42919446
5554721 1 3 1 80 2 2    2   . 2  2     2 1 09  41 655.42919446
5554722 1 2 1 80 2 1 1  2   9  2  2  1 40 500000 2 1 09 1.2 41 1308.4909641
5554722 1 3 1 80 2 2    2   . 2  2     2 1 09  41 1308.4909641
5554722 1 4 1 80 2 2    2   .   2      1 09  41 1308.4909641
5554732 1 1 1 80 2 1 8  2   6  3  2     2 1 09 1.2 41 1293.3920266
5554734 1 2 1 80 2 1 3  2   9  3  2  1 48 900000 2 1 09 4 41 478.1497892
5554735 1 2 1 80 2 2    2   . 2  2     2 1 09  41 981.5752546
5554735 1 3 1 80 2 2    2   .   2      1 09  41 981.5752546
5554737 1 3 1 80 2 2    2   . 2  2     2 1 09  41 788.25040425
5554738 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 41 1246.6818365
5554741 1 2 1 80 2 2    2   . 2  2     2 1 09  41 1400.2601239
5554741 1 3 1 80 2 2    2   .   2      1 09  41 1400.2601239
5554742 1 2 1 80 2 1 1  2   9  2  2     2 1 09 2 41 479.7340498
5554744 1 3 1 80 2 2    2   . 2  2     2 1 09  41 1221.8222531
5554744 1 4 1 80 2 2    2   . 2  2     2 1 09  41 1221.8222531
5554746 1 2 1 80 2 1 8  2   9  2  2  1 48 877000 2 1 09 1.2 41 1135.153542
5554746 1 3 1 80 2 2    2   . 2  2     2 1 09  41 1135.153542
5554746 1 4 1 80 2 2    2   .   2      1 09  41 1135.153542
5554749 1 2 1 80 2 2    1 4 9  2  2  2  200000 2 1 09  41 1912.5991568
5554749 1 4 1 80 2 2    2   . 2  2     2 1 09  41 1912.5991568
5554749 1 5 1 80 2 2    2   . 2  2     2 1 09  41 1912.5991568
5554749 1 7 1 80 2 2    2   . 2  2  2  800000 2 1 09  41 1912.5991568
5554752 1 1 1 80 2 2    1 4 1  2  2     2 1 09  41 794.49768271
5554752 1 3 1 80 2 2    2   . 2  2     2 1 09  41 794.49768271
5554753 1 2 1 80 2 2    2   . 2  2     2 1 09  41 889.80609477
5554753 1 3 1 80 2 2    2   . 2  2  1 30 300000 2 1 09  41 889.80609477
5554753 1 4 1 80 2 2    1 1 8  2  2  1 30 400000 2 1 09  41 889.80609477
5554754 1 2 1 80 2 2    2   . 2  2     2 1 09  41 964.53468724
5554754 1 3 1 80 2 2    1 2 6  2  2  1 40 1000000 2 1 09  41 964.53468724
5554754 1 5 1 80 2 2    2   .   2      1 09  41 964.53468724
5554757 1 1 1 80 2 1 3  2   1  2  2  2  877000 2 1 09 4 41 567.01148777
5554759 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 41 985.69635709
5554761 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 41 1068.2439656
5554761 1 3 1 80 2 2    2   .   2      1 09  41 1068.2439656
5554763 1 1 1 80 2 1 4  2   4  2  2     2 1 09 3 41 1068.2439656
5554763 1 2 1 80 2 1 3  2   9  2  2  2  850000 2 1 09 3 41 1068.2439656
5554764 1 1 1 80 2 2    1 4 8  2  2     2 1 09  41 968.4438317
5554766 1 1 1 80 2 2    1 4 7  2  2     2 1 09  41 1142.9725581
5554766 1 3 1 80 2 2    2   . 2  2     2 1 09  41 1142.9725581
5554766 1 4 1 80 2 2    2   .   2      1 09  41 1142.9725581
5554768 1 1 1 80 2 1 3  2   8  2  2     2 1 09 4 41 953.5568522
5554769 1 1 1 80 2 1 4  2   8  2  1 500000    2 1 09 4 41 478.1497892
5554769 1 2 1 80 2 2    2   . 2  2     2 1 09  41 478.1497892
5554769 1 3 1 80 2 1 3  2   9  2  2     2 1 09 4 41 478.1497892
5554769 1 4 1 80 2 2    2   .   2      1 09  41 478.1497892
5554769 1 5 1 80 2 2    2   .   2      1 09  41 478.1497892
5554769 1 6 1 80 2 2    2   . 2  2     2 1 09  41 478.1497892
5554770 1 1 1 80 2 1 4  2   8  2  2     2 1 09 4 41 719.76909023
5554770 1 2 1 80 2 1 5  2   8  2  2     2 1 09 4 41 719.76909023
5554771 1 1 1 80 2 1 5  2   8  2  2     2 1 09 4 41 918.99091542
5554771 1 3 1 80 2 1 3  2   9  2  2  1 40 1000000 2 1 09 4 41 918.99091542
5554773 1 2 1 80 2 2    1 4 9  2  2  2  450000 2 1 09  41 906.84666213
5554781 1 2 1 80 2 1 9 "POR LA PANDEMIA" 2   9  2  2     2 1 09 2 50 684.74959295
5554782 1 2 1 80 2 1 3  2   9  2  2  1 24 900000 2 1 09 2 50 684.74959295
5554782 1 3 1 80 2 2    2   .   2      1 09  50 684.74959295
5554784 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 50 684.74959295
5554784 1 2 1 80 2 2    2   . 2  2     2 1 09  50 684.74959295
5554785 1 1 1 80 2 1 3  2   9  2  2     2 1 09 1.2 50 2195.2350074
5554785 1 3 1 80 2 2    2   .   2      1 09  50 2195.2350074
5554785 1 4 1 80 2 2    2   .   2      1 09  50 2195.2350074
5554786 1 2 1 80 2 2    2   . 2  2     2 1 09  50 2738.9983718
5554787 1 2 1 80 2 2    2   .   2      1 09  50 1699.7454333
5554787 1 3 1 80 2 2    2   .   2      1 09  50 1699.7454333
5554788 1 1 1 80 2 2    1 1 1  2  2  2  850000 2 1 09  50 684.74959295
5554790 1 2 1 80 2 1 8  2   9  2  2     2 1 09 1.2 50 1708.8602198
5554792 1 3 1 80 2 2    2   . 2  2     2 1 09  50 684.74959295
5554803 1 2 1 80 2 1 3  2   9  2  2     2 1 09 1.2 13 1622.2751054
5554804 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 13 2153.7631927
5554805 1 3 1 80 2 2    2   . 2  2     2 1 09  13 1672.2504411
5554806 1 3 1 80 2 1 2  2   2  2  2     2 1 09 1.4 13 1361.8986661
5554808 1 2 1 80 2 1 4  2   8  2  2     2 1 09 2 13 1327.6542041
5554808 1 3 1 80 2 1 3  2   8  2  2     2 1 09 3 13 1327.6542041
5554817 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554817 1 4 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554818 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 15 2844.0401055
5554819 1 1 1 80 2 1 4  2   4  2  2     2 1 09 3 15 711.01002639
5554820 1 1 1 80 2 1 9 "PANDEMIA COVID 19" 2   1  2  2     2 1 09 1.4 15 711.01002639
5554821 1 1 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554821 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 15 711.01002639
5554822 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2844.0401055
5554822 1 4 1 80 2 2    2   . 2  2     2 1 09  15 2844.0401055
5554822 1 5 1 80 2 2    2   .   2      1 09  15 2844.0401055
5554823 1 2 1 80 2 2    2   .   2      1 09  15 1896.4198997
5554823 1 4 1 80 2 2    2   . 2  2     2 1 09  15 1896.4198997
5554824 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2844.0401055
5554825 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 15 711.01002639
5554825 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 15 711.01002639
5554825 1 4 1 80 2 1 7  2   1  2  2     2 1 09 3 15 711.01002639
5554825 1 5 1 80 2 2    2   .   2      1 09  15 711.01002639
5554826 1 2 1 80 2 1 8  2   9  2  2     2 1 09 4 15 711.01002639
5554827 1 2 1 80 2 2    2   . 2  2     2 1 09  15 2844.0401055
5554827 1 3 1 80 2 2    2   .   2      1 09  15 2844.0401055
5554828 1 1 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554829 1 3 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554830 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554831 1 1 1 80 2 1 9 "PANDEMIA COVID 19" 2   1  2  2     2 1 09 2 15 730.59251697
5554831 1 2 1 80 2 2    2   . 2  2     2 1 09  15 730.59251697
5554831 1 3 1 80 2 2    2   .   2      1 09  15 730.59251697
5554832 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 15 711.01002639
5554832 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554833 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554834 1 2 1 80 2 2    2   . 2  2     2 1 09  15 711.01002639
5554834 1 3 1 80 2 1 4  2   8  2  2     2 1 09 4 15 711.01002639
5554835 1 1 1 80 2 1 3  2   9  2  2     2 1 09 4 15 2844.0401055
5554835 1 2 1 80 2 2    2   .   2      1 09  15 2844.0401055
5554849 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 15 1073.6999164
5554850 1 1 1 80 2 1 5  2   8  2  2     2 1 09 4 15 1073.6999164
5554853 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 15 1073.6999164
5554853 1 3 1 80 2 1 4  2   4  2  2     2 1 09 3 15 1073.6999164
5554853 1 4 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554854 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554855 1 2 1 80 2 1 7  2   9  2  2  1 50 500000 2 1 09 3 15 1073.6999164
5554856 1 1 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554857 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554858 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 15 1073.6999164
5554861 1 1 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554861 1 3 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554861 1 5 1 80 2 2    2   .   2      1 09  15 1073.6999164
5554862 1 2 1 80 2 1 4  2   4  2  2     2 1 09 3 15 1073.6999164
5554863 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 15 1073.6999164
5554864 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554865 1 1 1 80 2 1 4  2   8  2  2     2 1 09 3 15 1073.6999164
5554866 1 2 1 80 2 2    2   . 2  2     2 1 09  15 4294.7996657
5554866 1 4 1 80 2 2    2   . 2  2     2 1 09  15 4294.7996657
5554866 1 5 1 80 2 2    2   . 2  2     2 1 09  15 4294.7996657
5554867 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554868 1 2 1 80 2 1 5  2   8  2  2     2 1 09 3 15 1073.6999164
5554868 1 3 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554868 1 4 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554869 1 3 1 80 2 2    2   .   2      1 09  15 4294.7996657
5554870 1 2 1 80 2 2    2   .   2      1 09  15 1073.6999164
5554871 1 1 1 80 2 1 5  2   8  2  2     2 1 09 4 15 1073.6999164
5554872 1 1 1 80 2 1 5  2   10  3  2     3 1 09 3 15 1073.6999164
5554872 1 2 1 80 2 2    1 4 9  2  2     2 1 09  15 1073.6999164
5554873 1 1 1 80 2 1 7  2   10  3  2     3 1 09 2 15 1073.6999164
5554873 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 15 1073.6999164
5554873 1 3 1 80 2 2    2   .   2      1 09  15 1073.6999164
5554874 1 1 1 80 2 1 5  2   10  3  2     3 1 09 4 15 1073.6999164
5554874 1 2 1 80 2 1 5  2   10  3  2     3 1 09 4 15 1073.6999164
5554875 1 1 1 80 2 1 3  2   1  2  2  1 48 900000 2 1 09 2 15 4294.7996657
5554876 1 1 1 80 2 1 8  2   1  2  2  1 48 900000 2 1 09 4 15 1103.2715367
5554876 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1103.2715367
5554876 1 3 1 80 2 2    2   . 2  2     2 1 09  15 1103.2715367
5554877 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 15 1073.6999164
5554878 1 2 1 80 2 1 8  2   1  1 4 2     1 1 09 2 15 1073.6999164
5554879 1 1 1 80 2 1 4  2   8  2  2     2 1 09 3 15 1073.6999164
5554879 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5554880 1 1 1 80 2 1 5  2   10  3  2     3 1 09 4 15 1073.6999164
5554880 1 2 1 80 2 2    2   . 2  2     2 1 09  15 1073.6999164
5555811 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 18 1116.1060962
5555812 1 1 1 80 2 1 5  2   10  3  2  1 40 1000000 3 1 09 4 18 1116.1060962
5555812 1 2 1 80 2 2    2   . 2  2  2  500000 2 1 09  18 1116.1060962
5555813 1 2 1 80 2 1 3  2   9  2  2     2 1 09 2 18 2010.489645
5555813 1 3 1 80 2 2    2   . 2  2     2 1 09  18 2010.489645
5555813 1 4 1 80 2 2    2   .   2      1 09  18 2010.489645
5555814 1 3 1 80 2 2    2   . 2  2  2  1000000 2 1 09  18 1379.7730693
5555814 1 4 1 80 2 2    2   . 2  2     2 1 09  18 1379.7730693
5555815 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 18 1528.4647925
5555816 1 2 1 80 2 1 7  2   4  2  2     2 1 09 4 18 1389.4603782
5555816 1 3 1 80 2 2    2   . 2  2     2 1 09  18 1389.4603782
5555818 1 4 1 80 2 2    2   .   2      1 09  18 1656.4668008
5555821 1 2 1 80 2 2    2   . 2  2     2 1 09  18 995.11082852
5555821 1 3 1 80 2 2    2   .   2      1 09  18 995.11082852
5555822 1 2 1 80 2 2    2   . 2  2     2 1 09  18 2271.0741995
5555823 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 18 1906.7366676
5555824 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 18 1245.3806953
5555824 1 3 1 80 2 2    2   . 2  2     2 1 09  18 1245.3806953
5555824 1 4 1 80 2 2    2   . 2  2     2 1 09  18 1245.3806953
5555827 1 2 1 80 2 2    2   . 2  2     2 1 09  18 741.44041729
5555828 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 18 2148.8063411
5555830 1 2 1 80 2 2    2   . 2  2     2 1 09  18 2670.9320731
5555872 1 2 1 80 2 1 1  2   1  2  2     2 1 09 2 47 4992.8469416
5555873 1 1 1 80 2 1 8  2   2  2  2     2 1 09 1.4 47 7301.7986922
5555874 1 2 1 80 2 2    2   . 2  2     2 1 09  47 4946.6077947
5555877 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 47 7381.7341045
5555877 1 4 1 80 2 2    2   . 2  2     2 1 09  47 7381.7341045
5555877 1 5 1 80 2 2    2   .   2      1 09  47 7381.7341045
5555879 1 3 1 80 2 2    2   . 2  2  1 20 400000 2 1 09  47 7248.2508351
5555881 1 2 1 80 2 2    2   . 2  2     2 1 09  47 6466.6475983
5555881 1 3 1 80 2 2    2   .   2      1 09  47 6466.6475983
5555882 1 2 1 80 2 2    2   . 2  2     2 1 09  47 6991.4507005
5555882 1 3 1 80 2 2    2   .   2      1 09  47 6991.4507005
5555883 1 3 1 80 2 2    2   . 2  2     2 1 09  47 5808.2895045
5555884 1 1 1 80 2 1 7  2   1  2  2     2 1 09 4 47 5827.9980355
5555887 1 2 1 80 2 1 3  2   9  2  2  2  98 2 1 09 4 47 3582.6454166
5555889 1 1 1 80 2 2    2   . 2  2     2 1 09  47 4343.6044173
5555889 1 2 1 80 2 2    2   . 2  2     2 1 09  47 4343.6044173
5555892 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 47 4868.4075194
5555893 1 2 1 80 2 2    1 4 9  2  2     2 1 09  47 7200.6811358
5555894 1 2 1 80 2 1 3  2   9  2  2     2 1 09 3 47 3582.6454166
5555895 1 2 1 80 2 2    2   . 2  2     2 1 09  47 4868.4075194
5555897 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 47 6249.9194429
5555898 1 2 1 80 2 2    1 4 9  2  2     2 1 09  47 3582.6454166
5556047 1 1 1 80 2 1 8  2   9  2  2  2  500000 2 1 09 1.2 52 2352.1950395
5556047 1 3 1 80 2 2    2   . 2  2     2 1 09  52 2352.1950395
5556049 1 3 1 80 2 2    2   .   2      1 09  52 3432.7034065
5556051 1 2 1 80 2 2    2   . 2  2     2 1 09  52 1984.3039828
5556051 1 3 1 80 2 2    2   .   2      1 09  52 1984.3039828
5556053 1 1 1 80 2 1 3  2   9  2  2  1 24 500000 2 1 09 4 52 2768.0269273
5556055 1 2 1 80 2 1 3  2   9  2  2     2 1 09 4 52 1585.4949437
5556055 1 3 1 80 2 1 4  2   8  2  2     2 1 09 4 52 1585.4949437
5556056 1 1 1 80 2 1 8  2   8  3  2     3 1 09 3 52 3260.5179253
5556057 1 2 1 80 2 2    2   .   2      1 09  52 2065.7657368
5556059 1 2 1 80 2 2    2   .   2      1 09  52 2082.0481922
5556060 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 52 2939.0167192
5556060 1 3 1 80 2 1 3  2   4  2  2     2 1 09 4 52 2939.0167192
5556062 1 1 1 80 2 1 8  2   1  2  1 400000 1 24 500000 2 1 09 1.2 52 2082.0481922
5556062 1 2 1 80 2 1 2  2   2  2  1 200000    2 1 09 1.2 52 2082.0481922
5556063 1 2 1 80 2 1 4  2   4  2  2     2 1 09 1.4 52 1588.361505
5556064 1 2 1 80 2 2    2   . 2  2     2 1 09  52 1585.4949437
5556066 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 52 1588.361505
5556066 1 2 1 80 2 1 4  2   4  2  2     2 1 09 3 52 1588.361505
5556068 1 2 1 80 2 2    2   . 2  2     2 1 09  52 2065.7657368
5556069 1 1 1 80 2 1 4  2   4  2  1 40000    2 1 09 1.2 52 1585.4949437
5556071 1 2 1 80 2 2    2   . 2  2     2 1 09  52 1968.0215273
5556071 1 3 1 80 2 2    2   .   2      1 09  52 1968.0215273
5556073 1 1 1 80 2 1 7  2   4  2  2     2 1 09 4 52 1585.4949437
5556083 1 2 1 80 2 1 3  2   9  2  2  1 25 300000 2 1 09 1.3 52 3416.420951
5556084 1 1 1 80 2 1 4  2   4  2  2     2 1 09 4 52 1585.4949437
5556084 1 2 1 80 2 1 4  2   4  2  2     2 1 09 4 52 1585.4949437
5556085 1 3 1 80 2 2    2   .   2      1 09  52 1585.4949437
5556087 1 1 1 80 2 1 4  2   8  2  2     2 1 09 4 52 2171.5762301
5556087 1 3 1 80 2 2    2   . 2  2     2 1 09  52 2171.5762301
