DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;fex_c_2011
1080769;1;2;1;1;1;1;1;3;4;3; ; ; ; ;60000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;63;1;686,289295812657
1080770;1;3;2;1;1;1;1;1;4;1; ; ;13000000;60000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;63;1;555,341233254277
1080771;1;4;3;1;1;1;1;1;4;1; ; ;12000000;80000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;63;1;809,541900222858
1080772;1;8;1;2;1;4;1;1;4;1; ; ;320000000;200000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;2;1;1;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;621,912142043517
1080773;1;4;1;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;704,74036841534
1080774;1;3;2;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;63;1;872,568634092243
1080776;1;5;2;2;1;4;3;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;865,597326753032
1080777;1;3;1;2;1;4;1;1;4;4; ; ; ;60000; ;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;549,300508079996
1080778;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;801,091468558411
1080779;1;6;3;2;1;4;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;4;1;2;2;2;1;4; ;1;01;2;63;1;662,688837839352
1080780;1;2;2;3;1;4;6;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;2;2;2;2;2; ; ; ;01;2;63;1;652,751619987759
1080804;1;4;2;1;1;1;1;1;4;1; ; ;12000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;01;2;63;1;569,753208190655
1080805;1;3;2;1;1;1;1;1;4;3; ; ; ; ;60000;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;63;1;615,220209261016
1080806;1;2;2;1;1;1;1;1;4;1; ; ;15000000;50000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;63;1;516,845539523127
1080808;1;4;2;1;1;1;1;1;4;1; ; ;16000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;1;1;01;2;63;1;644,64584421886
1080809;1;4;2;1;1;1;1;1;4;1; ; ;15000000;30000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;1;1;01;2;63;1;586,396259388261
1080810;1;3;2;1;1;1;1;1;4;1; ; ;15000000;60000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;01;2;63;1;1127,05123054021
1080811;1;4;3;2;1;4;1;1;4;4; ; ; ;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;1;2;1;1;4;4;1;2;2;2;1;3; ;1;01;2;63;1;662,688837839352
1080812;1;3;2;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;774,075540090732
1080813;1;5;4;2;1;4;1;1;4;1; ; ;15000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;718,263242186588
1080814;1;3;1;2;1;1;1;1;4;1; ; ;200000000;200000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;2;1;1;2;1;1;01;2;63;1;574,44351346518
1080815;1;2;1;2;1;4;1;1;4;4; ; ; ;70000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;63;1;827,101633021881
1080816;1;3;3;2;1;1;1;1;4;4; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;555,341233254277
1080817;1;3;1;2;1;1;1;1;4;1; ; ;55000000;300000; ;1;2;1;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;1;1;4;1;2;2;1;1;2;1;1;01;2;63;1;704,74036841534
1080818;1;4;3;2;1;1;1;1;4;1; ; ;60000000;400000; ;2;2;2;1;1;1;1;1;2;2;1;1;2;1;1;2;1;1;2;1;2;1;1;1;4;1;2;2;1;1;3;1;1;01;2;63;1;579,860611467529
1080819;1;5;3;2;1;4;4;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;63;1;630,233869282483
1080839;1;3;2;1;1;1;1;1;4;1; ; ;98;70000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;2;63;1;489,829611055449
1080840;1;3;2;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;2;63;1;414,936975027243
1080841;1;4;3;1;1;1;1;1;4;5; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;1;1;01;2;63;1;672,069851668729
1080842;1;3;2;1;1;1;1;1;4;3; ; ; ; ;60000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;2;63;1;503,833507009635
1080843;1;3;2;1;1;1;1;1;4;1; ; ;8000000;60000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;2;63;1;755,62446748805
1080844;1;3;2;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;2;63;1;569,753208190655
1080845;1;1;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;615,220209261016
1080846;1;2;2;2;1;4;1;2;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;2;1;2;2;2;1;2; ;1;01;2;63;1;791,923441070748
1080847;1;2;2;2;1;4;1;1;4;4; ; ; ;60000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;7;2;1;2;2;2;1;2; ;1;01;2;63;1;827,101633021881
1080848;1;3;1;2;1;4;1;1;4;4; ; ; ;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;63;1;522,284579612318
1080849;1;1;1;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;4; ;1;01;2;63;1;704,74036841534
1080850;1;3;2;2;1;1;1;1;4;4; ; ; ;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;6;3;1;2;2;1;1;2;1;1;01;2;63;1;1081,58422946985
1080851;1;4;3;2;1;1;1;1;4;3; ; ; ; ;210000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;6;4;1;2;2;1;1;2;1;1;01;2;63;1;830,517103516255
1080852;1;3;2;2;1;4;1;1;4;3; ; ; ; ;790000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;569,753208190655
1080853;1;3;2;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;1;1;2;1;1;01;2;63;1;1017,20707570071
1080854;1;3;2;1;1;4;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;63;1;569,753208190655
1080855;1;3;2;1;1;4;1;1;4;3; ; ; ; ;200000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;1;2;1;5; ;1;01;2;63;1;708,155838909713
1080856;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;5;1;1;01;2;63;1;522,284579612318
1080857;1;5;3;1;1;1;1;1;4;1; ; ;110000000;600000; ;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;4;1;1;01;2;63;1;690,112845289221
1080858;1;1;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;1;1;01;2;63;1;617,221836768991
1080859;1;3;1;1;1;1;1;1;4;1; ; ;120000000;500000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;4;1;1;01;2;63;1;574,44351346518
1080860;1;5;4;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;4;1;1;01;2;63;1;755,62446748805
1080861;1;5;1;1;1;1;1;1;4;1; ; ;100000000;500000; ;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;2;1;2;1;1;1;3;1;1;01;2;63;1;922,269818544038
1080862;1;4;1;1;1;1;1;1;4;1; ; ;120000000;600000; ;2;2;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;1;1;01;2;63;1;986,646972313178
1080865;1;3;2;1;1;1;1;1;4;4; ; ; ;80000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;7;2;1;2;1;1;1;3;1;1;01;2;63;1;509,3180281617
1080866;1;4;2;1;1;1;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;3; ;1;01;2;63;1;569,753208190655
1080867;1;3;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;1;3; ;1;01;2;63;1;662,688837839352
1080868;1;2;2;1;1;1;1;1;4;4; ; ; ;120000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;1;1;01;2;63;1;719,130401264875
1080869;1;4;3;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;1021,24617336702
1080872;1;3;2;2;1;1;1;1;4;4; ; ; ;100000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;569,753208190655
1080873;1;4;3;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;708,155838909713
1080874;1;3;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;827,101633021881
1080875;1;5;1;2;1;4;1;1;4;1; ; ;30000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;704,74036841534
1080876;1;4;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;3; ;1;01;2;63;1;522,284579612318
1080877;1;4;3;2;1;4;1;1;4;4; ; ; ;120000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;3; ;1;01;2;63;1;710,781093589621
1080878;1;5;4;2;1;1;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;594,029457777877
1080879;1;2;1;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;391,987724662159
1080880;1;4;2;1;1;1;1;1;4;4; ; ; ;180000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;2;63;1;951,117346893159
1080881;1;4;3;2;1;4;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;892,916012079556
1080882;1;5;3;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;1106,25941232184
1080883;1;4;4;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;1;3; ;1;01;2;63;1;533,207544447128
1080884;1;1;1;6; ;4;2;2;4;4; ; ; ;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;3;2;2;2;2;2; ; ; ;01;2;63;1;958,947106593842
1080885;1;2;2;2;1;4;1;1;5;4; ; ; ;120000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;63;1;1380,7218625569
1080886;1;3;2;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;63;1;996,89760548921
1080888;1;4;3;2;1;5;1;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;6; ;1;01;2;63;1;505,376054421515
1080889;1;4;1;2;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;1;1;2;2;1;01;2;63;1;391,987724662159
1080890;1;3;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;63;1;522,284579612318
1080891;1;4;3;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;3; ;1;01;2;63;1;602,350781736518
1080892;1;3;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;3; ;1;01;2;63;1;573,79230585696
1080893;1;4;3;2;1;4;1;1;4;4; ; ; ;80000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;3; ;1;01;2;63;1;443,495450906801
1080894;1;4;3;2;1;1;1;1;5;4; ; ; ;150000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;0;3;1;01;2;63;1;1030,35908774699
1080895;1;3;3;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0; ;1;01;2;63;1;851,158396288794
1080896;1;2;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0; ;1;01;2;63;1;1380,7218625569
1080897;1;3;1;2;1;4;1;1;4;4; ; ; ;50000; ;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;0; ;1;01;2;63;1;1121,59820371857
1080898;1;4;3;2;1;3;1;1;5;4; ; ; ;100000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0; ;1;01;2;63;1;1155,38108719688
1080899;1;2;1;2;1;3;1;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;4;1;2;2;2;1;0; ;1;01;2;63;1;1176,45812225319
1087284;1;4;3;2;1;1;1;1;4;4; ; ; ;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;25;1;4064,74682548546
1087285;1;2;1;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;3;1;2;2;1;1;2;1;1;01;2;25;1;4998,19394101251
1087286;1;4;3;2;1;4;1;1;5;3; ; ; ; ;40000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;25;1;4770,67707054591
1087287;1;2;1;2;1;1;10;1;4;4; ; ; ;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;25;1;4411,45851143192
