DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;P5070;DPTO;ORDEN;fex_c_2011
912949;1;2;2;2;1;4;6;5;4;;;;150000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;222.804.076.626.783
912953;1;3;2;2;1;4;6;5;1;;;400000;100000;;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;213.339.876.810.114
912955;1;3;2;2;1;4;6;4;1;;;5000000;80000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;2;;;1;2;1;25;1;195.211.954.489.456
912957;1;2;2;2;1;4;1;5;4;;;;100000;;2;2;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;3;;1;1;2;1;25;1;142.755.553.846.674
912959;1;2;1;2;1;4;1;5;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;3;;1;1;2;1;25;1;246.718.994.584.528
912961;1;3;3;2;1;4;6;5;1;;;99;120000;;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;98.596.406.410.021
912964;1;1;1;3;1;4;6;5;4;;;;50000;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;6;1;2;2;2;2;2;;;1;2;1;25;1;26.102.051.086.821
912967;1;4;1;2;1;4;1;5;1;;;1000000;400000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;147.942.629.819.344
912968;1;4;2;2;1;4;1;5;1;;;5000000;150000;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;0;;1;1;2;1;25;1;149.798.976.766.661
912971;1;2;2;2;1;4;1;5;3;;;;;7000;2;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;237.193.244.885.532
912978;1;2;2;2;1;4;1;5;3;;;;;99;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;150.204.509.843.654
912980;1;2;1;2;1;4;1;5;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;134.804.431.154.868
912981;1;2;1;2;1;4;1;4;1;;;3000000;99;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;147.942.629.819.344
912983;1;3;2;2;1;4;1;5;1;;;99;60000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;920.753.272.820.957
912984;1;3;2;2;1;4;1;4;2;;250000;7000000;80000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;142.755.553.846.674
912986;1;1;1;2;1;4;1;4;4;;;;120000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;;;1;1;2;1;25;1;125.288.887.487.591
912988;1;3;2;2;1;4;1;5;1;;;10000000;200000;;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;20.840.149.700.454
912990;1;3;2;2;1;4;1;4;1;;;15000000;100000;;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;103.787.912.103.418
912992;1;4;3;2;1;4;1;4;3;;;;;200000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;177.893.265.598.815
912994;1;2;2;2;2;4;1;4;4;;;;120000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;114.498.651.793.633
912994;2;1;1;2;2;4;1;4;2;;100000;20000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;2;;25;1;114.498.651.793.633
912996;1;3;3;2;1;4;1;5;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;293.890.566.285.049
913014;1;4;3;2;1;4;1;5;4;;;;70000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;25;1;53.099.484.390.463
913017;1;4;2;2;1;4;1;4;1;;;10000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;445.578.282.115.159
913020;1;2;1;2;1;4;1;4;4;;;;70000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;334.474.272.452.553
913021;1;1;1;2;1;4;1;5;5;;;;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;25;1;461.212.218.444.592
913023;1;2;1;2;1;4;1;5;4;;;;50000;;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;291.645.256.992.698
913025;1;3;1;2;1;4;1;;4;;;;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;6;25;1;471.983.202.495.232
913027;1;2;1;2;1;4;1;4;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;327.359.950.571.518
913028;1;2;2;2;1;4;1;4;4;;;;60000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;25;1;519.295.398.468.522
913031;1;2;2;1;1;1;1;4;3;;;;;50000;2;1;2;2;2;2;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;25;1;339.746.174.550.133
913032;1;5;1;1;1;1;1;4;3;;;;;30000;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;2;2;1;2;1;1;1;1;2;2;1;2;1;25;1;290.378.997.935.607
913034;1;2;1;1;1;1;1;4;4;;;;40000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;2;1;2;1;1;1;2;2;1;1;2;1;25;1;19.388.168.271.629
913036;1;3;2;1;1;1;1;4;1;;;15000000;100000;;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;2;1;2;1;25;1;127.886.437.088.878
913038;1;6;4;1;1;1;1;4;2;;500000;40000000;500000;;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;2;1;2;1;25;1;127.886.437.088.878
913060;1;5;3;2;1;4;2;5;1;;;300000;20000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;1;;;1;2;1;25;1;289.455.663.342.308
913063;1;1;1;6;;4;2;5;1;;;200000;20000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;1;;;1;2;5;25;1;240.088.486.727.782
913064;1;3;1;2;1;4;2;5;1;;;5000000;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;1;;;1;2;1;25;1;17.715.328.509.095
913066;1;4;1;2;1;4;2;4;4;;;;20000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;191.303.341.654.674
913068;1;3;1;2;1;4;2;5;1;;;3000000;100000;;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;2;;;1;2;4;25;1;187.234.288.631.644
913069;1;4;2;2;1;3;2;4;1;;;5000000;100000;;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;201.649.440.556.576
913072;1;3;2;1;1;3;2;4;1;;;28000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;5;2;1;2;1;2;1;2;;2;1;2;3;25;1;208.623.962.201.451
913074;1;2;2;1;1;3;2;5;1;;;500000;50000;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;1;2;1;2;;2;1;2;1;25;1;201.995.341.488.318
913076;1;2;1;2;1;4;1;5;5;;;;100000;;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;5;25;1;187.234.288.631.644
913078;1;4;3;2;1;4;1;5;4;;;;150000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;285.968.641.860.696
913079;1;2;1;2;1;4;5;4;3;;;;;120000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;25;1;20.548.236.296.993
913081;1;2;2;6;;3;2;5;1;;;500000;5000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;25;1;261.126.585.463.328
913084;1;3;2;6;;3;2;5;1;;;500000;20000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;25;1;197.714.605.129.644
913086;1;2;2;6;;4;2;5;1;;;200000;25000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;25;1;275.276.642.027.052
913088;1;1;1;6;;3;2;5;1;;;50000;5000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;1;2;2;2;2;2;;;;1;2;1;25;1;347.091.044.400.783
913089;1;3;2;2;1;4;2;5;1;;;1000000;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;3;2;2;2;2;2;;;;1;2;1;25;1;339.164.143.008.715
913093;1;4;3;2;1;4;2;5;1;;;5000000;100000;;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;1;;;1;2;1;25;1;127.886.437.088.878
913095;1;2;1;2;1;3;2;5;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;25;1;324.985.121.693.459
913096;1;2;1;2;1;4;2;5;2;;200000;300000;150000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1;;;1;2;1;25;1;20.548.236.296.993
913117;1;3;3;2;1;4;1;5;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;25;1;649.364.588.076.145
913122;1;3;2;2;1;4;1;4;4;;;;150000;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;3;2;1;2;1;2;1;2;;1;1;2;1;25;1;382.846.693.857.768
913125;1;3;2;2;1;4;1;4;1;;;10000000;100000;;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;4;1;2;1;2;1;2;;1;1;2;1;25;1;266.854.692.450.076
913127;1;2;2;2;1;4;1;4;1;;;8000000;300000;;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;435.665.681.109.934
913134;1;3;1;2;1;4;1;4;3;;;;;100000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;507.697.896.074.051
913136;1;2;2;2;1;4;5;4;1;;;20000000;60000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;25;1;648.049.793.288.631
913137;1;3;2;2;1;4;2;4;1;;;2000000;20000;;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;1;;;1;2;1;25;1;39.948.749.548.072
913163;1;2;1;3;1;4;1;4;4;;;;50000;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;124.786.720.792.764
913166;1;4;1;2;1;1;1;5;1;;;30000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;147.942.629.819.344
913168;1;4;4;2;1;4;6;4;1;;;15000000;150000;;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;;;1;2;1;25;1;218.863.996.617.145
913172;1;4;3;2;1;4;1;5;1;;;15000000;80000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;13.146.315.145.789
913176;1;4;3;2;1;4;6;5;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;145.013.004.150.257
913181;1;2;2;2;1;4;6;5;4;;;;100000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;170.347.675.984.001
913182;1;3;1;2;1;4;6;5;1;;;8000000;100000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;205.738.513.623.965
913185;1;2;1;2;1;4;6;5;1;;;5000000;50000;;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;2;;;1;2;1;25;1;239.270.038.587.548
913189;1;3;2;2;1;4;6;4;1;;;7000000;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;21.384.204.350.494
913191;1;5;3;2;1;4;1;4;1;;;30000000;150000;;2;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;1;1;1;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;134.139.651.239.154
913194;1;3;2;2;1;4;6;5;1;;;3000000;50000;;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;195.263.298.340.064
913196;1;2;2;2;1;4;1;5;1;;;10000000;50000;;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;3;1;2;2;2;1;2;;1;1;2;1;25;1;131.629.075.047.748
913199;1;4;2;2;1;4;6;4;2;;120000;12000000;80000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;25;1;16.184.304.274.676
913201;1;3;2;2;1;4;1;4;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;178.298.798.675.807
913209;1;2;2;2;1;4;6;5;4;;;;300000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;3;1;2;2;2;2;2;;;1;2;1;25;1;246.718.994.584.528
913213;1;4;2;2;1;4;1;5;4;;;;80000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;180.910.438.205.774
913217;1;3;1;2;1;4;1;4;3;;;;;200000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;19.435.922.755.958
913218;1;2;2;2;1;4;1;5;4;;;;100000;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;3;1;2;2;2;1;2;;1;1;2;1;25;1;248.883.121.639.247
913222;1;4;2;2;1;4;6;4;4;;;;60000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;256.844.450.362.771
913225;1;4;3;2;1;4;6;4;4;;;;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;25;1;192.600.314.959.489
913229;1;2;2;2;1;4;6;4;3;;;;;275000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;177.796.631.980.981
913230;1;6;3;2;1;4;6;4;1;;;30000000;100000;;2;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;25;1;18.055.624.897.939
913232;1;4;3;2;1;1;1;4;4;;;;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;2;1;2;1;25;1;208.502.560.343.101
913235;1;3;2;2;1;4;1;4;1;;;15000000;80000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;184.902.318.155.506
913251;1;3;1;2;1;4;1;4;1;;;80000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;2;1;2;;1;1;2;1;25;1;266.854.692.450.076
913253;1;4;3;2;1;4;1;4;1;;;15000000;80000;;2;2;2;2;1;2;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;2;1;2;;1;1;2;1;25;1;640.338.738.026.065
913256;1;1;1;2;1;4;1;4;4;;;;30000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;2;2;1;2;1;;;1;1;2;1;25;1;471.983.202.495.232
913257;1;2;2;2;1;4;1;4;4;;;;30000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;431.997.154.207.278
913260;1;1;1;3;1;4;1;4;4;;;;150000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;1;;2;1;2;1;25;1;334.474.272.452.553
913261;1;2;1;3;1;4;1;4;4;;;;80000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;25;1;587.544.535.167.189
913262;1;1;1;6;;4;1;4;4;;;;50000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;1;1;;2;1;2;1;25;1;518.075.933.626.092
913265;1;3;2;1;2;1;1;4;3;;;;;150000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;2;1;25;1;229.185.282.240.145
913267;1;2;2;1;2;1;1;5;3;;;;;40000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;3;1;2;1;1;1;1;2;2;1;2;1;25;1;229.185.282.240.145
913270;1;2;1;1;1;1;1;4;2;;83300;3000000;150000;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;2;1;25;1;20.548.236.296.993
913271;1;5;3;1;1;1;1;4;3;;;;;80000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;2;1;25;1;34.267.609.044.601
913271;2;1;1;1;1;1;1;;3;;;;;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;;;;;;;;;;;2;1;2;;25;1;34.267.609.044.601
913297;1;4;1;6;;5;4;;1;;;10000000;100000;;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;1;;;1;2;6;25;1;290.378.997.935.607
913298;1;2;2;6;;4;2;5;1;;;10000000;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;2;2;2;2;2;;;;1;2;1;25;1;31.028.823.132.638
913302;1;4;4;2;1;3;2;5;1;;;1000000;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;1;1;2;2;2;2;1;;;1;2;1;25;1;304.216.716.198.982
913305;1;2;1;6;;2;6;5;4;;;;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;2;1;;;1;2;1;25;1;290.378.997.935.607
913306;1;4;2;2;1;2;6;5;1;;;5000000;15000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;2;2;;;1;2;1;25;1;225.909.465.412.526
913309;1;4;1;2;1;3;2;5;4;;;;30000;;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;21.234.144.039.022
913311;1;3;1;2;2;5;1;5;1;;;15000000;50000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2;;2;1;2;1;25;1;20.548.236.296.993
913317;1;3;1;1;1;5;1;4;1;;;5000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;3;1;2;1;2;1;2;;2;1;2;1;25;1;187.234.288.631.644
913320;1;4;1;2;1;4;6;5;1;;;20000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;25;1;20.548.236.296.993
913322;1;2;2;2;1;4;6;5;1;;;300000;30000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;1;1;2;2;2;2;2;;;1;2;1;25;1;197.590.659.315.926
913326;1;1;1;6;;3;6;5;1;;;200000;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;2;1;25;1;281.482.374.750.548
913329;1;2;1;2;1;3;5;5;1;;;1000000;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;3;2;2;2;2;2;;;;1;2;1;25;1;198.277.863.299.549
913331;1;1;1;1;1;1;1;4;4;;;;50000;;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;25;1;257.293.663.049.974
913334;1;3;2;6;;5;2;5;1;;;3000000;50000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;1;1;2;2;2;2;1;;;1;2;1;25;1;225.909.465.412.526
913336;1;2;2;6;;3;2;5;4;;;;25000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;1;;;1;2;1;25;1;225.909.465.412.526
913337;1;2;2;6;;3;2;5;1;;;4000000;30000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;2;;;1;2;1;25;1;239.531.381.142.047
913365;1;3;2;2;1;3;1;5;3;;;;;100000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;467.711.847.786.097
913366;1;7;5;2;1;1;1;4;6;LA EMPRESA;;;250000;;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;5;1;2;2;2;1;2;;1;1;2;1;25;1;554.025.292.906.081
913368;1;2;1;2;1;4;1;;6;LA EMPRESA;;;100000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;1;2;1;2;;1;1;2;6;25;1;533.506.083.072.593
913369;1;2;1;2;1;4;1;4;3;;;;;150000;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;25;1;291.645.256.992.698
913370;1;3;1;2;1;4;1;4;1;;;120000000;250000;;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;291.645.256.992.698
913372;1;3;3;2;1;4;1;4;1;;;10000000;100000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;1;1;2;2;2;1;2;;1;1;2;1;25;1;239.432.149.614.084
913375;1;4;2;2;1;4;1;4;1;;;80000000;200000;;2;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;1;1;2;1;25;1;223.596.318.976.305
