DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
885465;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;299.099.315.904.188
885466;1;1;1;80;1;1;3;2;;2;;2;;;;;9;2;1;5;5;752.611.257.419.416
885466;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;752.611.257.419.416
885466;1;4;1;80;1;1;4;3;;3;;2;;;;;4;2;1;5;5;752.611.257.419.416
885467;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;5;5;8.079.211.076.326
885467;1;2;1;80;1;1;4;5;;2;;2;;;;;11;2;1;5;5;8.079.211.076.326
885474;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;214.000.903.206.649
885477;1;4;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;594.974.704.754.096
885478;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;627.937.263.560.486
885478;1;3;1;80;1;1;1;8;EMBARAZO;2;;2;;;;EMBARAZO;12;2;1;5;5;627.937.263.560.486
885480;1;1;1;80;1;1;4;5;;2;;2;;;;;11;2;1;5;5;701.454.217.279.782
885482;1;2;1;80;1;1;1;7;;2;;2;;;;;1;2;1;5;5;694.210.056.826.278
885483;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;595.185.192.542.151
885486;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;723.876.752.632.885
885486;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;723.876.752.632.885
885487;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;819.387.369.446.053
885487;1;3;1;80;1;1;1;7;;2;;2;;;;;2;2;1;5;5;819.387.369.446.053
885487;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;819.387.369.446.053
885487;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;819.387.369.446.053
885487;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;819.387.369.446.053
885489;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;705.034.358.224.839
885489;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;705.034.358.224.839
885490;1;2;1;80;1;1;1;1;;3;;2;;;;;2;2;1;5;5;730.452.902.437.705
885491;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;5;5;198.352.855.457.561
885491;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;198.352.855.457.561
885491;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;198.352.855.457.561
885493;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;241.311.684.919.147
885493;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;241.311.684.919.147
885494;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;233.290.411.324.035
885494;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;233.290.411.324.035
885494;1;3;1;80;1;1;1;7;;2;;2;;;;POR QUE DESEA DESCANSAR;12;2;1;5;5;233.290.411.324.035
885498;1;1;1;80;1;1;2;4;;3;;2;;;;;10;2;1;5;5;659.516.310.138.567
885498;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;659.516.310.138.567
885498;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;659.516.310.138.567
885500;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;791.928.754.739.945
885500;1;4;1;80;1;1;2;3;;1;2;2;;;;;4;2;1;5;5;791.928.754.739.945
885501;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;722.240.379.195.637
885504;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;710.069.167.428.671
885504;1;4;1;80;1;1;1;8;MOTIVO DE VIAJE;2;;2;;;;VIAJES PENDIENTES;12;2;1;5;5;710.069.167.428.671
885508;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;283.178.531.547.656
885510;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;720.447.905.183.454
885510;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;720.447.905.183.454
885510;1;6;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;720.447.905.183.454
885510;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;720.447.905.183.454
885511;1;2;1;80;1;1;1;2;;2;;2;;;;;9;2;1;5;5;703.577.055.839.312
885512;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;816.011.680.458.758
885512;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;816.011.680.458.758
885513;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;85.947.979.277.299
885516;1;1;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;604.953.711.783.322
885516;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;604.953.711.783.322
885517;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;854.095.202.993.941
885518;1;1;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;748.367.739.332.399
885520;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;670.824.984.820.976
885523;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;769.993.727.887.779
885524;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;919.792.206.008.235
885525;1;1;1;80;1;1;1;7;;2;;2;;;;;8;2;1;5;5;159.618.131.852.504
885527;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;5;5;74.180.610.408.427
885528;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;827.757.355.069.124
885530;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;13.276.478.237.602
885530;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;13.276.478.237.602
885530;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;13.276.478.237.602
885531;1;2;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;679.972.791.075.266
885531;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;679.972.791.075.266
885531;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;679.972.791.075.266
885532;1;2;1;80;1;1;1;6;;2;;2;;;;;4;2;1;5;5;149.715.645.424.091
885532;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;149.715.645.424.091
885534;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;11.903.703.850.843
885535;1;4;1;80;1;2;;;;2;;2;;1;4;;9;;1;5;5;130.480.949.795.456
885536;1;1;1;80;1;1;2;4;;3;;2;;;;;10;2;1;5;5;590.439.942.610.452
885536;1;2;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;590.439.942.610.452
885536;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;590.439.942.610.452
885537;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;157.237.565.158.696
885537;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;157.237.565.158.696
885540;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;763.678.713.524.213
885540;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;763.678.713.524.213
885542;1;2;1;80;1;1;2;6;;2;;2;;;;;1;2;1;5;5;84.205.140.539.562
885544;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;898.055.949.127.043
885545;1;1;1;80;1;1;4;0;;3;;2;;;;;8;2;1;5;5;757.458.761.011.205
885545;1;2;1;80;1;1;4;5;;2;;2;;;;;4;2;1;5;5;757.458.761.011.205
885546;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;698.855.307.190.335
885546;1;4;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;698.855.307.190.335
885551;1;1;1;80;1;1;3;3;;3;;2;;;;;4;2;1;5;5;705.269.050.693.755
885553;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;783.796.608.936.021
885553;1;2;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;783.796.608.936.021
885554;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;792.139.242.528
885554;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;792.139.242.528
885556;1;1;1;80;1;1;4;3;;3;;2;;;;;4;2;1;5;5;71.090.748.065.998
885556;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;71.090.748.065.998
885556;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;71.090.748.065.998
885556;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;71.090.748.065.998
885556;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;71.090.748.065.998
885556;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;71.090.748.065.998
885557;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;817.140.578.551.635
885559;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;5;5;134.830.766.540.553
885559;1;2;1;80;1;1;4;7;;2;;2;;;3;;8;1;1;5;5;134.830.766.540.553
885559;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;134.830.766.540.553
885560;1;2;1;80;1;1;2;3;;2;;2;;;;;4;2;1;5;5;147.634.160.591.876
885563;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;736.558.569.273.145
885563;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;736.558.569.273.145
885564;1;1;1;80;1;1;2;8;LOS HIJOS  NO  LA DEJAN;2;;2;;;;;11;2;1;5;5;16.254.298.333.116
885566;1;3;1;80;1;1;1;7;;2;;2;;;;;1;2;1;5;5;124.262.510.535.783
885568;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;803.542.345.703.837
885568;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;803.542.345.703.837
885573;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;752.765.664.100.421
885573;1;3;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;752.765.664.100.421
885573;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;752.765.664.100.421
885573;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;752.765.664.100.421
885575;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;888.918.824.118.086
885575;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;888.918.824.118.086
885575;2;2;2;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;888.918.824.118.086
885575;2;3;2;80;1;2;;;;2;;2;;2;;.;;;1;5;5;888.918.824.118.086
885575;2;4;2;80;1;2;;;;2;;2;;2;;.;;;1;5;5;888.918.824.118.086
885576;1;2;1;80;1;1;3;3;;2;;2;;;;;4;2;1;5;5;852.571.107.279.688
885576;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;852.571.107.279.688
885576;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;852.571.107.279.688
885576;1;9;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;852.571.107.279.688
885577;1;2;1;80;1;1;4;3;;2;;2;;;;;8;2;1;5;5;722.240.379.195.637
885578;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;170.326.136.339.858
885579;1;2;1;80;1;1;4;7;;2;;2;;;;;7;2;1;5;5;133.736.287.906.959
885579;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;133.736.287.906.959
885579;1;9;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;133.736.287.906.959
885579;1;10;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;133.736.287.906.959
885580;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;855.443.415.602.521
885580;1;3;1;80;1;1;2;1;;2;;2;;;;;2;2;1;5;5;855.443.415.602.521
885582;1;1;1;80;1;1;3;6;;2;;2;;;;;11;2;1;5;5;730.926.642.505.878
885582;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;730.926.642.505.878
885582;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;730.926.642.505.878
885584;1;1;1;80;1;1;4;4;;3;;2;;;4;;8;1;1;5;5;750.214.600.557.701
885584;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;750.214.600.557.701
885585;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;156.759.321.787.204
885587;1;2;1;80;1;1;1;3;;2;;2;;;;;4;2;1;5;5;840.821.737.310.079
885588;1;1;1;80;1;1;1;7;;3;;2;;;;;10;2;1;5;5;783.796.608.936.021
885592;1;1;1;80;1;1;4;5;;2;;2;;;;;4;2;1;5;5;804.372.283.063.822
885592;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;804.372.283.063.822
885594;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;623.811.045.592.842
885594;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;623.811.045.592.842
885595;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;81.113.611.837.123
885595;1;2;1;80;1;1;4;7;;3;;2;;;;;4;2;1;5;5;81.113.611.837.123
885595;1;3;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;81.113.611.837.123
885597;1;2;1;80;1;1;4;7;;2;;2;;;;;8;2;1;5;5;832.068.384.405.064
885597;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;832.068.384.405.064
885599;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;692.550.182.106.308
885604;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;766.659.042.152.501
885605;1;1;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;774.938.103.368.392
885605;1;2;1;80;1;1;4;7;;2;;2;;;;;9;2;1;5;5;774.938.103.368.392
885606;1;1;1;80;1;1;1;3;;2;;2;;;;;4;2;1;5;5;168.410.281.079.124
885607;1;2;1;80;1;1;3;2;;2;;2;;;;;8;2;1;5;5;148.181.129.907.021
885607;1;4;1;80;1;1;3;1;;2;;2;;;;;2;2;1;5;5;148.181.129.907.021
885608;1;2;1;80;1;1;1;7;;2;;2;;;;;8;2;1;5;5;138.842.011.365.256
885609;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;161.613.933.258.349
885610;1;1;1;80;1;1;4;2;;3;;2;;;;;9;2;1;5;5;771.752.811.337.701
885611;1;1;1;80;1;1;4;7;;2;;2;;;;;9;2;1;5;5;644.697.624.684.214
885613;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;5;5;957.929.339.255.343
885613;1;2;1;80;1;1;4;6;;2;;2;;;;;9;2;1;5;5;957.929.339.255.343
885614;1;1;1;80;1;1;3;8;POR EDAD;2;;2;;;;;8;2;1;5;5;783.014.381.851.926
885614;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;783.014.381.851.926
885615;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;807.958.536.607.822
885615;1;2;1;80;1;1;4;8;CAMBIO DE CIUDAD;2;;2;;;;;9;2;1;5;5;807.958.536.607.822
885616;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;729.976.434.850.067
885616;1;2;1;80;1;1;4;8;SE CASO;2;;2;;;;;9;2;1;5;5;729.976.434.850.067
885616;1;3;1;80;1;1;4;8;CUIDADO DE MADRE ENFERMA;3;;2;;;;;9;2;1;5;5;729.976.434.850.067
885616;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;729.976.434.850.067
885618;1;2;1;80;1;1;4;8;SE CASO;2;;2;;;;;9;2;1;5;5;799.524.694.125.676
885619;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;881.771.185.053.024
885621;1;1;1;80;1;1;4;6;;2;;2;;;;;8;2;1;5;5;716.512.090.521.497
885621;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;716.512.090.521.497
885622;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;628.767.200.920.471
885622;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;628.767.200.920.471
885623;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;734.073.689.005.903
885625;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;764.508.650.884.198
885626;1;3;1;80;1;1;1;0;;2;;2;;;;NO TIENE LIBRETA MILITAR;12;2;1;5;5;654.324.313.574.853
885626;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;654.324.313.574.853
885626;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;654.324.313.574.853
885626;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;654.324.313.574.853
885626;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;654.324.313.574.853
885628;1;2;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;757.458.761.011.205
885629;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;617.397.240.107.199
885629;1;5;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;617.397.240.107.199
885629;1;6;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;617.397.240.107.199
885630;1;2;1;80;1;1;4;8;POR LA UNION LIBRE;2;;2;;;;;9;2;1;5;5;840.821.737.310.079
885631;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;644.841.002.726.228
885631;1;4;1;80;1;1;4;0;;2;;2;;;;;9;2;1;5;5;644.841.002.726.228
885631;1;6;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;644.841.002.726.228
885632;1;1;1;80;1;1;4;5;;3;;2;;;;;11;2;1;5;5;92.933.780.694.185
885632;1;2;1;80;1;1;4;8;SE CASO;2;;2;;;;;9;2;1;5;5;92.933.780.694.185
885632;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;92.933.780.694.185
885633;1;2;1;80;1;1;4;7;;2;;2;;;;;9;2;1;5;5;747.748.289.760.469
885633;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;747.748.289.760.469
885634;1;1;1;80;1;1;3;3;;2;;2;;;;;4;2;1;5;5;804.799.933.574.405
885634;1;2;1;80;1;1;4;6;;2;;2;;;;;8;2;1;5;5;804.799.933.574.405
885635;1;1;1;80;1;1;4;4;;3;;2;;;;;8;2;1;5;5;779.953.294.568.772
885635;1;2;1;80;1;1;4;8;SE CASO;2;;2;;;;;9;2;1;5;5;779.953.294.568.772
885636;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;804.799.933.574.405
885636;1;2;1;80;1;1;4;6;;2;;2;;;;;9;2;1;5;5;804.799.933.574.405
885637;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;673.933.338.055.838
885637;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;673.933.338.055.838
885637;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;673.933.338.055.838
885638;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;693.380.119.466.293
885640;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;771.752.811.337.701
885641;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;744.496.053.941.615
885641;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;744.496.053.941.615
885642;1;1;1;80;1;1;4;4;;3;;2;;;;;11;2;1;5;5;807.958.536.607.822
885642;1;2;1;80;1;1;4;3;;3;;2;;;;;4;2;1;5;5;807.958.536.607.822
885646;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;808.069.666.291.744
885647;1;1;1;80;1;1;4;8;PORQUE SE FUE DEL PAIS;3;;2;;;;;8;2;1;5;5;816.474.128.652.578
885649;1;1;1;80;1;1;4;4;;3;;2;;;;;11;2;1;5;5;727.346.335.417.829
885649;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;727.346.335.417.829
885651;1;2;1;80;1;1;3;2;;2;;2;;;;;9;2;1;5;5;697.344.634.127.558
885651;1;5;1;80;1;1;2;6;;2;;2;;;;;8;2;1;5;5;697.344.634.127.558
885652;1;1;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;968.354.543.184.963
885654;1;2;1;80;1;1;4;5;;2;;2;;;;;8;2;1;5;5;84.205.140.539.562
885655;1;2;1;80;1;1;1;6;;2;;2;;;;;1;2;1;5;5;798.090.659.262.518
885656;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;691.674.222.370.276
885658;1;2;1;80;1;1;3;4;;3;;2;;;;;11;2;1;5;5;771.752.811.337.701
885659;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;720.672.110.128.943
885659;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;720.672.110.128.943
885660;1;3;1;80;1;1;3;7;;2;;2;;;;;2;2;1;5;5;75.751.680.900.164
885662;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;660.144.587.221.345
885667;1;1;1;80;1;1;4;2;;2;;2;;;4;;1;1;1;5;5;748.220.169.945.825
885668;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;779.953.294.568.772
885668;1;2;1;80;1;1;4;5;;2;;2;;;;;8;2;1;5;5;779.953.294.568.772
885669;1;1;1;80;1;1;2;7;;2;;2;;;;LE  RESULTO  VIAJE  A  LOS  ESTADOS UNIDOS;12;2;1;5;5;896.918.312.140.349
885669;1;2;1;80;1;1;2;8;VIAJO   DE  ESTADOS  UNIDOS  A  COLOMBIA;2;;2;;;;;6;2;1;5;5;896.918.312.140.349
885670;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;909.078.374.578.212
885673;1;3;1;80;1;1;2;7;;2;;2;;;;;6;2;1;5;5;652.077.721.623.994
885673;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;652.077.721.623.994
885676;1;3;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;721.630.160.682.026
885678;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;722.450.866.983.692
885682;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;763.740.384.812.509
885682;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;763.740.384.812.509
885682;1;4;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;763.740.384.812.509
885685;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;779.953.294.568.772
885685;1;2;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;779.953.294.568.772
885686;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;773.317.261.757.795
885687;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;789.649.018.598.977
885688;1;1;1;80;1;1;4;2;;3;;2;;;;;9;2;1;5;5;723.276.015.189.929
885689;1;2;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;69.540.674.395.285
885690;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;656.000.668.422.075
885690;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;656.000.668.422.075
885690;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;656.000.668.422.075
885691;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;8;8;34.750.769.326.789
885691;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;34.750.769.326.789
885692;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;295.374.600.561.664
885692;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;295.374.600.561.664
885692;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;295.374.600.561.664
885693;1;1;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;559.322.590.089.708
