DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
885535;1;1;1;70;1;12;48;1;;2;12;4;;2;7;;;;;;;;;;1;;2;;2;53;95;45;1;1;4521;5;5;130.480.949.795.456
885536;1;4;1;70;1;12;48;1;;2;14;1;;9;3;;;;;;;;;;1;;2;;2;0;44;64;1;1;6424;5;5;590.439.942.610.452
885536;1;5;1;70;1;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;58;;;1;1;;5;5;590.439.942.610.452
885537;1;2;1;70;1;12;48;3;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;54;53;55;1;1;5521;5;5;157.237.565.158.696
885538;1;1;1;70;1;1;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;600000;2;98;98;60;1;1;6041;5;5;88.521.269.007.761
885538;1;2;1;70;1;2;48;1;;2;170;1;;3;2;;;;;;;;;;1;;2;;2;32;32;20;1;1;2010;5;5;88.521.269.007.761
885551;1;3;1;70;1;48;48;1;;2;72;1;;9;4;;;;;;;;;;1;;2;;2;32;38;64;1;2;6421;5;5;705.269.050.693.755
885555;1;4;1;70;1;4;48;1;;2;12;1;;8;1;;;;;;;;;;1;;2;;2;53;53;55;1;1;5521;5;5;152.914.345.303.528
885564;1;2;1;70;1;52;50;3;;2;56;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;5;5;16.254.298.333.116
885568;1;3;1;70;1;2;60;4;;2;2;4;;2;1;;;;;;;;;;1;;1;300000;2;95;95;45;1;1;4521;5;5;803.542.345.703.837
885572;1;2;1;70;1;13;48;3;;2;52;1;;2;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;5;5;878.254.444.807.204
885573;1;4;1;70;1;36;48;1;;2;36;1;;4;1;;;;;;;;;;1;;2;;2;33;45;52;1;2;5234;5;5;752.765.664.100.421
885573;1;5;1;70;1;2;50;4;;2;2;4;;1;1;;;;;;;;;;1;;1;250000;2;97;97;63;1;1;6310;5;5;752.765.664.100.421
885577;1;3;1;70;1;50;50;1;;2;250;1;;4;4;;;;;;;;;;1;;2;;2;45;45;52;1;2;5234;5;5;722.240.379.195.637
885580;1;6;1;70;1;18;48;1;;2;36;1;;6;4;;;;;;;;;;1;;1;1000000;2;5;16;22;1;2;2220;5;5;855.443.415.602.521
885586;1;2;1;70;1;4;48;1;;2;2;4;;1;1;;;;;;;;;;1;;1;50000;2;58;45;52;1;1;5262;5;5;1.575.787.445.779
885593;1;1;1;70;1;2;48;1;;2;2;7;;2;1;;;;;;;;;;1;;2;;2;33;45;52;1;1;5211;5;5;821.475.731.267.819
885594;1;2;1;70;1;12;48;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;33;39;74;1;1;7411;5;5;623.811.045.592.842
885595;1;7;1;70;1;50;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;5;5;81.113.611.837.123
885596;1;2;1;70;1;50;48;3;;2;50;1;;7;2;;;;;;;;;;1;;2;;2;54;55;74;1;2;7493;5;5;168.164.347.462.016
885597;1;3;1;70;1;50;48;4;;2;96;4;;1;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5262;5;5;832.068.384.405.064
885597;1;4;1;70;1;28;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;77;;;1;2;;5;5;832.068.384.405.064
885598;1;2;1;70;1;8;24;4;;2;50;4;;5;2;;;;;;;;;;1;;2;;2;79;79;18;1;1;1810;5;5;840.821.737.310.079
885599;1;1;1;70;1;36;48;1;;2;36;4;;3;1;;;;;;;;;;1;;2;;2;45;79;18;1;2;1810;5;5;692.550.182.106.308
885603;1;2;1;70;1;24;48;1;;2;3;3;;1;1;;;;;;;;;;1;;2;;2;45;54;95;1;2;9500;5;5;797.260.721.902.533
885611;1;3;1;70;1;50;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;5;5;644.697.624.684.214
885617;1;1;1;70;1;4;48;1;;2;4;1;;9;1;;;1;;;;;;;;;2;;2;2;2;70;1;1;7010;5;5;957.929.339.255.343
885617;1;4;1;70;1;24;48;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;16;44;91;1;2;9199;5;5;957.929.339.255.343
885623;1;3;1;70;1;20;48;1;;2;20;2;;9;1;;;;;;;;;;1;;2;;2;59;34;75;1;2;7530;5;5;734.073.689.005.903
885628;1;1;1;70;1;8;48;1;;2;2;4;;1;1;;;;;;;;;;1;;2;;2;58;45;52;1;1;5262;5;5;757.458.761.011.205
885629;1;3;1;70;1;20;48;1;;2;20;4;;6;1;;;;;;;;;;1;;2;;2;37;97;51;1;2;5125;5;5;617.397.240.107.199
885632;1;4;1;70;1;52;48;1;;2;36;1;;9;1;;;;;;;;;;1;;2;;2;0;45;52;1;2;5233;5;5;92.933.780.694.185
885651;1;1;1;70;1;40;48;4;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;95;95;45;1;2;4521;5;5;697.344.634.127.558
885651;1;3;1;70;1;8;48;1;;2;36;1;;9;1;;;;;;;;;;1;;2;;2;45;45;52;1;1;5233;5;5;697.344.634.127.558
885666;1;2;1;70;1;32;48;1;;2;32;1;;5;4;;;;;;;;;;1;;2;;2;16;16;22;1;2;2231;5;5;751.369.807.435.894
885672;1;2;1;70;1;48;48;1;;2;48;1;;4;6;;;;;;;;;;1;;2;;2;37;37;50;1;2;5030;5;5;694.210.056.826.278
885673;1;1;1;70;1;30;48;1;;2;30;1;;7;4;;;;;;;;;;1;;2;;2;85;85;45;1;2;4542;5;5;652.077.721.623.994
885675;1;1;1;70;1;12;48;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;53;53;55;1;1;5521;5;5;797.260.721.902.533
885675;1;2;1;70;1;96;48;1;;2;96;1;;3;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;5;5;797.260.721.902.533
885678;1;3;1;70;1;16;48;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;5;5;722.450.866.983.692
885697;1;1;1;70;1;8;48;1;;2;8;1;;9;6;;;;;;;;;;1;;2;;2;58;58;74;1;1;7492;8;8;557.686.518.965.145
885702;1;5;1;70;1;16;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;8;8;59.538.687.739.385
885703;1;1;1;70;1;4;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;8;8;469.997.600.739.928
885704;1;3;1;70;1;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;7;;;1;1;;8;8;557.299.336.332.241
885706;1;2;1;70;1;104;48;1;;2;208;1;;9;2;;;;;;;;;;1;;2;;2;79;79;18;1;2;1810;8;8;388.334.613.469.688
885715;1;2;1;70;1;24;48;1;;2;24;1;;8;6;;;;;;;;;;1;;2;;2;13;13;80;1;2;8045;8;8;483.476.903.419.232
885726;1;2;1;70;1;24;72;1;;2;114;1;;5;7;;;;;;;;;;1;;2;;2;45;59;92;1;2;9242;8;8;59.687.736.804.238
885736;1;5;1;70;1;150;48;1;;2;160;1;;9;4;;;;;;;;;;1;;2;;2;45;45;92;1;2;9242;8;8;351.288.926.740.817
885736;1;9;1;70;1;12;60;1;;2;52;1;;2;4;;;;;;;;;;1;;2;;2;45;45;52;1;1;5221;8;8;351.288.926.740.817
885740;1;4;1;70;1;16;40;4;;2;16;4;;1;1;;;;;;1;;;;;;2;;2;98;98;60;1;2;6031;8;8;550.842.695.984.471
885744;1;1;1;70;1;8;50;1;;2;8;1;;9;1;;;;;;;;;;1;;2;;2;39;45;51;1;1;5127;8;8;361.604.409.439.526
885748;1;3;1;70;1;16;48;1;;2;16;1;;8;1;;;;;;;;;;1;;2;;2;11;11;52;1;2;5233;8;8;526.112.719.777.238
885752;1;1;1;70;1;12;50;4;;2;12;4;;7;1;;;;;;;;;;1;;2;;2;33;33;74;1;1;7491;8;8;236.679.998.258.792
885754;1;4;1;70;1;50;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;8;8;463.604.440.817.045
885754;1;6;1;70;1;24;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;8;8;463.604.440.817.045
885764;1;6;1;70;1;24;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;6;6;85;1;2;8512;8;8;433.979.378.063.816
885765;2;1;2;70;1;52;60;3;;2;52;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;8;8;3.501.957.063.914
885765;4;4;4;70;1;200;60;1;;2;200;1;;5;1;;;;;;;;;;1;;2;;2;13;13;80;1;2;8045;8;8;3.501.957.063.914
885767;1;2;1;70;1;68;60;1;;2;70;1;;8;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5225;8;8;418.982.062.377.976
885767;1;4;1;70;1;2;50;1;;2;2;1;;5;1;;;;;;;;;;1;;2;;2;79;79;18;1;1;1810;8;8;418.982.062.377.976
885767;1;6;1;70;1;36;36;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;8;8;418.982.062.377.976
885779;1;3;1;70;1;24;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5235;8;8;629.227.551.233.205
885810;1;1;1;70;1;4;48;3;;2;4;3;;1;6;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;8;8;387.055.481.590.006
885813;1;1;1;70;1;18;40;1;;2;60;4;;2;8;;;;;;;;;;1;;2;;2;45;33;74;1;2;7412;8;8;447.108.623.607.183
885815;1;2;1;70;1;20;40;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;8;8;390.225.475.719.428
885815;1;3;1;70;1;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;8;8;390.225.475.719.428
885823;1;1;1;70;1;3;48;4;;2;4;4;;8;1;;;;;;;;;;1;;1;250000;2;84;84;25;1;1;2519;8;8;545.993.163.827.812
885837;2;2;2;70;1;16;48;2;;2;16;1;;3;2;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;8;8;488.924.003.076.693
885845;1;3;1;70;1;156;48;1;;2;156;1;;9;4;;;;;;;;;;1;;2;;2;45;45;18;1;2;1810;8;8;379.976.729.090.141
885853;1;6;1;70;1;8;50;1;;2;8;4;;1;4;;;;;;;;;;1;;2;;2;45;61;1;1;1;118;8;8;534.551.359.235.372
885853;1;7;1;70;1;8;60;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;45;45;52;1;1;5211;8;8;534.551.359.235.372
885856;1;1;1;70;1;156;48;1;;2;156;1;;9;2;;;;;;;;;;1;;2;;2;74;74;24;1;2;2423;8;8;540.233.937.874.869
885856;1;3;1;70;1;24;48;1;;2;24;1;;4;2;;;;;;;;;;1;;2;;2;58;45;52;1;2;5211;8;8;540.233.937.874.869
885857;1;4;1;70;1;24;48;1;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;55;54;95;1;2;9500;8;8;447.561.384.143.667
885858;1;5;1;70;1;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;8;8;711.091.198.896.765
885861;1;2;1;70;1;4;48;1;;2;4;2;;9;2;;;;;;;;;;1;;2;;2;59;59;85;1;1;8512;8;8;540.000.287.908.976
885863;1;1;1;70;1;12;48;1;;2;18;1;;9;1;;;;;1;;;;;;;2;;2;0;44;85;1;1;8515;11;11;107.925.790.380.805
885865;1;1;1;70;1;4;70;1;;2;5;1;;5;3;;;;;1;;;;;;;2;;2;45;45;52;1;1;5234;11;11;25.979.368.666.256
885878;1;1;1;70;1;240;48;1;;2;250;1;;4;2;;;;;;;;;;1;;2;;2;45;45;34;1;2;3420;11;11;256.737.376.985.974
885881;1;2;1;70;1;4;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;45;55;95;1;1;9500;11;11;231.063.870.351.247
885904;1;5;1;70;1;72;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;85;;;1;2;;11;11;191.644.452.930.596
885905;1;3;1;70;1;4;48;1;;2;4;1;;6;5;;;;;;;;;;1;;1;600000;2;2;2;55;1;1;5529;11;11;174.277.243.739.469
885909;1;2;1;70;1;57;24;1;;2;156;1;;5;2;;;;;;;;;;1;;2;;2;19;19;85;1;2;8515;11;11;249.840.455.114.326
885914;1;3;1;70;1;100;48;1;;2;300;2;;9;2;;;;;;;;;;1;;2;;2;59;59;75;1;2;7524;11;11;22.897.275.127.416
885921;1;1;1;70;1;28;48;1;;2;28;1;;9;8;;;;;;;;;;1;;2;;2;33;45;51;1;2;5132;11;11;205.639.114.830.561
885925;1;2;1;70;1;20;48;1;;2;24;1;;9;4;;;;;;;;;;1;;2;;2;45;45;64;1;2;6421;11;11;200.122.304.471.996
885926;1;5;1;70;1;12;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;16;;;1;1;;11;11;220.526.398.776.688
885933;1;1;1;70;1;250;48;1;;2;260;1;;9;1;;;1;;;;;;;;;2;;2;32;32;85;1;2;8511;11;11;226.802.947.523.293
885933;1;2;1;70;1;104;48;1;;2;104;1;;9;8;;;;;;;;;;1;;2;;2;45;45;52;1;2;5211;11;11;226.802.947.523.293
885933;1;6;1;70;1;36;48;1;;2;36;1;;3;8;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;11;11;226.802.947.523.293
885939;1;5;1;70;1;8;48;1;;2;16;1;;3;7;;;;;;;;;;1;;2;;2;45;45;52;1;1;5233;11;11;267.816.869.791.899
885946;1;3;1;70;1;52;16;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;11;11;210.898.172.871.963
885948;1;4;1;70;1;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;33;;;1;2;;11;11;169.959.947.390.919
885967;1;2;1;70;1;24;48;1;;2;30;1;;9;1;;;;;;;;;;1;;2;;2;19;19;45;1;2;4530;11;11;210.455.400.893.895
885972;1;1;1;70;1;4;48;1;;2;8;1;;3;8;;;;;;;;;;1;;2;;2;37;95;45;1;1;4521;11;11;297.217.883.211.041
885977;1;1;1;70;1;8;60;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;16;83;28;1;1;2811;11;11;452.974.679.239.765
885979;1;5;1;70;1;51;48;1;;2;51;2;;9;3;;;;;;;;;;1;;2;;2;33;33;75;1;2;7522;11;11;486.350.018.432.708
885996;1;2;1;70;1;2;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;16;45;52;1;1;5211;11;11;264.140.876.781.144
886019;1;3;1;70;1;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;11;11;190.309.182.465.456
886024;1;2;1;70;1;1;24;1;;2;208;2;;9;1;;;;;;;;;1;;DE  LA  PENSION;2;;2;12;12;75;1;1;7523;11;11;179.513.835.014.645
886025;1;2;1;70;1;24;48;1;;2;24;1;;9;2;;;;;;;;;;1;;1;98;2;15;30;85;1;2;8532;11;11;215.832.101.710.766
886027;1;1;1;70;1;3;48;1;;2;3;1;;2;1;;;;;;;;;;1;;1;461500;2;45;45;52;1;1;5245;11;11;262.328.471.137.716
886028;1;1;1;70;1;24;40;4;;2;24;4;;1;8;;;;;;;;;;1;;2;;2;94;94;36;1;2;3699;11;11;226.228.105.237.068
886031;1;2;1;70;1;1;48;1;;2;2;1;;4;5;;;;;;;;;;1;;1;250000;2;58;95;45;1;1;4552;11;11;213.522.188.418.205
886038;1;3;1;70;1;104;40;1;;2;34;4;;9;7;;;;;;;;;;1;;2;;2;32;39;85;1;2;8511;11;11;13.295.915.338.476
886040;1;1;1;70;1;4;48;1;;2;4;1;;9;2;;;;;;;;;;1;;1;600000;2;45;55;52;1;1;5211;11;11;252.116.005.206.667
886042;1;3;1;70;1;104;48;3;;2;24;1;;2;8;;;;;;;;;;1;;2;;2;54;53;55;1;2;5521;11;11;249.581.220.731.511
886044;1;3;1;70;1;24;40;1;;2;24;1;;3;4;;;;;;;;;;1;;2;;2;45;53;55;1;2;5529;11;11;225.687.169.534.376
886048;1;4;1;70;1;20;40;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;11;11;244.234.413.684.675
886065;1;1;1;70;1;3;48;1;;2;2;1;;6;1;;;;;;;;;;1;;1;470000;2;58;95;45;1;1;4530;11;11;236.440.571.168.117
886069;1;3;1;70;1;2;48;1;;2;2;2;;9;1;;;;;;;;;;1;;1;500000;2;58;58;75;1;1;7522;11;11;223.809.481.822.577
886072;1;1;1;70;1;24;48;4;;2;24;4;;1;4;;;;;;;;;;1;;2;;2;98;45;52;1;2;5229;11;11;153.548.143.791.267
886075;1;3;1;70;1;2;48;1;;2;192;1;;8;1;;;;;;;;;;1;;2;;2;39;39;22;1;1;2220;11;11;156.853.204.581.895
886077;1;1;1;70;1;48;48;1;;2;144;1;;3;1;;;;;;;;;;1;;2;;2;59;79;36;1;2;3611;11;11;20.026.241.401.369
886080;1;4;1;70;1;8;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;11;11;180.779.243.844.445
886082;1;3;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;11;11;244.234.413.684.675
886083;1;1;1;70;1;2;48;1;;2;2;1;;2;4;;;;;;;;;;1;;1;180000;2;93;93;45;1;1;4552;11;11;279.321.251.935.104
886084;1;1;1;70;1;2;48;1;;2;2;4;;4;1;;;;;;;;;;1;;1;300000;2;79;79;18;1;1;1810;11;11;285.773.055.328.816
886085;1;3;1;70;1;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;2;;11;11;149.535.015.528.821
886116;1;3;1;70;1;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;11;;;1;2;;13;13;294.529.522.303.025
886126;1;5;1;70;1;28;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;13;13;292.795.799.050.811
886129;1;2;1;70;1;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;13;13;145.084.961.666.399
886172;1;2;1;70;1;200;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;21;;;1;2;;13;13;289.895.624.952.457
886185;1;1;1;70;1;24;60;1;;2;24;1;;4;8;;;;;;;;;;1;;2;;2;53;53;55;1;2;5521;13;13;614.639.724.469.018
886188;1;3;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;1;;13;13;33.988.211.277.472
886203;1;2;1;70;1;52;48;1;;2;208;1;;3;7;;;;;;;;;;1;;2;;2;39;38;64;1;2;6422;13;13;28.714.370.554.939
886221;1;3;1;70;1;20;48;1;;2;40;1;;7;1;;;;;;;;;;1;;2;;2;3;3;45;1;2;4542;13;13;310.841.009.896.234
886221;1;4;1;70;1;30;48;1;;2;50;1;;4;1;;;;;;;;;;1;;2;;2;84;84;51;1;2;5170;13;13;310.841.009.896.234
886221;1;5;1;70;1;10;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;13;13;310.841.009.896.234
886226;1;3;1;70;1;32;48;2;;2;50;2;;9;1;;;;;;;;;;1;;2;;2;74;74;11;1;2;1120;13;13;263.559.791.154.149
886226;1;9;1;70;1;32;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;13;13;263.559.791.154.149
886239;1;6;1;70;1;35;48;1;;2;45;1;;9;1;;;;;;;;;;1;;2;;2;85;3;40;1;2;4010;13;13;246.174.347.123.288
886242;1;3;1;70;1;25;48;1;;2;60;1;;9;1;;;1;;;;;;;;;2;;2;95;45;45;1;2;4530;13;13;252.649.671.446.612
886243;1;3;1;70;1;25;48;1;;2;40;1;;9;1;;;;;;;;;;1;;2;;2;8;8;45;1;2;4530;13;13;24.184.631.255.987
886250;1;5;1;70;1;13;48;1;;2;13;1;;5;5;;;;;;;;;;1;;2;;2;45;45;52;1;1;5241;13;13;654.054.297.586.347
886254;1;2;1;70;1;156;40;1;;2;156;2;;4;5;;;;;;;;;;1;;2;;2;6;6;85;1;2;8513;13;13;249.850.112.551.029
886263;1;2;1;70;1;70;48;1;;2;70;1;;4;2;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;13;13;530.511.492.844.005
886265;1;3;1;70;1;104;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;2;;13;13;238.473.007.279.489
886265;1;10;1;70;1;8;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;84;;;1;1;;13;13;238.473.007.279.489
886270;1;4;1;70;1;26;48;1;;2;26;1;;4;4;;;;;;;;;;1;;2;;2;32;32;52;1;2;5241;13;13;243.270.249.178.831
886275;2;1;2;70;1;43;48;1;;2;43;1;;9;5;;;;;;;;;;1;;2;;2;77;77;15;1;2;1512;13;13;244.758.531.298.609
886283;1;1;1;70;1;6;40;1;;2;6;1;;4;1;;;;;;;;;;1;;2;;2;98;98;15;1;1;1511;15;15;94.430.454.817.584
886283;1;3;1;70;1;8;40;1;;2;8;1;;3;8;;;;;;;;;;1;;2;;2;37;58;55;1;1;5530;15;15;94.430.454.817.584
886283;1;4;1;70;1;2;60;4;;2;2;4;;1;8;;;;;;;;;;1;;1;400000;2;98;98;63;1;1;6310;15;15;94.430.454.817.584
886289;1;2;1;70;1;36;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;2;;15;15;728.945.483.015.179
886292;1;3;1;70;1;12;40;2;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;2;2;45;1;1;4530;15;15;666.135.918.634.544
886296;1;2;1;70;1;8;40;1;;2;8;1;;4;1;;;;;;;;;;1;;2;;2;53;53;55;1;1;5521;15;15;880.053.790.395.746
886301;1;3;1;70;1;8;40;2;;2;8;1;;5;1;;;;;;;;;;1;;2;;2;33;33;45;1;1;4530;15;15;775.288.941.291.264
886301;1;4;1;70;1;2;40;3;;2;52;1;;2;1;;;;;;;;;;1;;2;;2;54;45;52;1;1;5239;15;15;775.288.941.291.264
886304;1;3;1;70;1;20;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;15;;;1;2;;15;15;78.615.185.263.441
886310;1;3;1;70;1;8;40;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;45;45;52;1;1;5221;15;15;700.365.343.428.493
886313;1;4;1;70;1;24;40;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;58;99;50;1;2;5020;15;15;941.648.333.567.214
886314;1;2;1;70;1;32;30;4;;2;106;1;;2;1;;;;;;;;;;1;;2;;2;54;55;93;1;2;9302;15;15;827.648.776.976.883
886317;1;3;1;70;1;20;35;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;15;15;721.947.185.300.172
886318;1;2;1;70;1;24;30;1;;2;24;3;;1;6;;;;;;;;;;1;;2;;2;55;54;95;1;2;9500;15;15;637.555.779.047.857
886318;1;3;1;70;1;16;40;1;;2;16;1;;8;4;;;;;;;;;;1;;2;;2;33;39;60;1;2;6022;15;15;637.555.779.047.857
886321;1;3;1;70;1;42;30;1;;2;56;1;;2;4;;;;;;;;;;1;;2;;2;3;53;55;1;2;5530;15;15;780.090.297.491.632
886327;1;4;1;70;1;48;45;1;;1;;;.;;;.;.;;;;;;;;;.;;;;55;;;1;2;;15;15;38.432.915.417.915
886327;1;7;1;70;1;8;38;2;;2;4;1;;3;1;;;;;;;;;;1;;1;200000;2;58;53;55;1;1;5521;15;15;38.432.915.417.915
886331;1;3;1;70;1;48;40;1;;2;48;1;;3;4;;;;;;;;;;1;;2;;2;33;45;52;1;2;5235;15;15;652.404.414.261.407
886345;1;1;1;70;1;12;24;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;0;97;52;1;1;5211;15;15;654.647.446.221.903
886349;1;1;1;70;1;4;48;1;;2;4;1;;4;4;;;;;;;;;;1;;1;700000;2;3;92;74;1;1;7494;15;15;829.580.627.434.646
886363;1;3;1;70;1;32;40;1;;2;32;1;;9;2;;;;;;;;;;1;;2;;2;45;45;52;1;2;5239;15;15;630.511.390.886.994
886364;2;2;2;70;1;5;50;1;;2;5;1;;3;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;15;15;81.061.566.343.859
886364;2;3;2;70;1;12;40;1;;2;12;1;;4;1;;;;;;;;;;1;;2;;2;87;99;50;1;1;5020;15;15;81.061.566.343.859
886366;1;5;1;70;1;16;40;1;;2;16;6;;2;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;15;15;830.304.784.452.326
