DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
905238;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;13;209.259.067.135.078
905240;1;2;1;80;2;2;;;;2;;2;;1;2;SE MUDO DE TURBANA PARA AGUAS PRIETAS;12;;1;13;197.467.133.458.816
905248;1;2;1;80;2;1;2;0;;2;;2;;;;;1;2;1;13;476.181.672.071.264
905250;1;2;1;80;2;2;;;;2;;2;;1;4;;9;;1;13;255.237.302.262.923
905250;1;5;1;80;2;1;4;3;;2;;2;;;;;4;2;1;13;255.237.302.262.923
905250;1;6;1;80;2;1;4;3;;2;;2;;;4;;4;1;1;13;255.237.302.262.923
905257;1;2;1;80;2;1;4;2;;2;;2;;;;;8;2;1;13;467.698.402.957.765
905257;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;13;467.698.402.957.765
905258;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;13;461.455.634.181.115
905258;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;13;461.455.634.181.115
905263;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;13;448.666.681.366.149
905264;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;13;836.656.206.577.204
905264;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;13;836.656.206.577.204
905264;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;13;836.656.206.577.204
905264;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;13;836.656.206.577.204
905269;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;13;238.297.165.577.728
905318;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;13;321.000.687.104.861
905318;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;13;321.000.687.104.861
905320;1;1;1;80;2;1;4;4;;3;;2;;;;;10;2;1;13;306.417.496.989.699
905320;1;2;1;80;2;1;4;4;;3;;2;;;;;10;2;1;13;306.417.496.989.699
905320;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;13;306.417.496.989.699
905330;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;13;419.390.194.995.336
905330;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;13;419.390.194.995.336
905332;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;13;379.482.910.131.825
905526;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;129.547.336.457.394
905526;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;129.547.336.457.394
905528;1;3;1;80;2;1;2;2;;2;;2;;;;;9;2;1;15;19.156.317.154.676
905528;1;7;1;80;2;2;;;;2;;2;;2;;.;;;1;15;19.156.317.154.676
905528;1;8;1;80;2;2;;;;2;;2;;2;;.;;;1;15;19.156.317.154.676
905538;1;4;1;80;2;1;3;4;;3;;2;;;;;10;2;1;15;102.616.574.587.008
905539;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;15;606.168.310.452.217
905545;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;15;136.705.142.858.593
905545;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;136.705.142.858.593
905548;1;2;1;80;2;1;1;2;;2;;2;;;;;9;2;1;15;106.322.893.498.391
905553;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;686.844.986.481.005
905557;1;2;1;80;2;1;1;2;;2;;2;;;;;9;2;1;15;139.237.123.493.594
905557;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;139.237.123.493.594
905557;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;139.237.123.493.594
905561;1;2;1;80;2;1;2;2;;2;;2;;;;;9;2;1;15;108.569.971.479.281
905563;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;760.386.707.742.223
905563;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;760.386.707.742.223
905579;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;162.553.099.686.662
905579;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;162.553.099.686.662
905579;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;15;162.553.099.686.662
905581;1;2;1;80;2;1;1;2;;2;;2;;;;;9;2;1;15;150.233.636.884.726
905584;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;15;866.627.830.433.042
905587;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;948.252.038.254.067
905589;1;2;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;93.086.055.304.949
905595;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;13.629.299.555.249
905597;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;155.552.478.143.082
905598;1;2;1;80;2;1;1;1;;2;;2;;;;;2;2;1;15;113.870.333.801.527
905598;1;3;1;80;2;1;1;1;;2;;2;;;;;2;2;1;15;113.870.333.801.527
905603;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;117.509.249.698.133
905603;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;117.509.249.698.133
905605;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;988.208.951.945.772
905607;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;129.547.336.457.394
905607;1;4;1;80;2;1;1;1;;2;;2;;;;;2;2;1;15;129.547.336.457.394
905608;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;948.252.038.254.067
905610;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;141.768.821.190.084
905610;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;15;141.768.821.190.084
905614;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;103.823.771.292.763
905615;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;116.557.215.919.245
905615;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;116.557.215.919.245
905619;1;1;1;80;2;1;4;0;;2;;2;;;;;4;2;1;15;13.154.528.238.117
905621;1;4;1;80;2;1;1;2;;2;;2;;;;;5;2;1;15;162.612.388.935.165
905621;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;162.612.388.935.165
905624;1;1;1;80;2;1;4;8;POR LA EDAD;2;;2;;;;;8;2;1;15;93.086.055.304.949
905624;1;2;1;80;2;1;4;8;POR LA EDAD;2;;2;;;;;8;2;1;15;93.086.055.304.949
905625;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;131.190.589.805.127
905627;1;1;1;80;2;1;1;8;POR LA EDAD;2;;2;;;;;8;2;1;15;866.627.830.433.042
905638;1;3;1;80;2;1;1;1;;2;;2;;;;;2;2;1;15;156.914.154.969.758
905638;1;4;1;80;2;1;1;1;;2;;2;;;;;2;2;1;15;156.914.154.969.758
905638;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;156.914.154.969.758
905654;1;2;1;80;2;1;2;2;;2;;2;;;;;1;2;1;15;122.860.396.699.081
905655;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;107.183.394.043.215
905655;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;107.183.394.043.215
905668;1;2;1;80;2;1;1;8;ESTADO DE EMBARAZO;2;;2;;;;;9;2;1;15;139.237.123.493.594
905668;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;139.237.123.493.594
905668;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;139.237.123.493.594
905673;1;2;1;80;2;1;4;3;;2;;2;;;;;8;2;1;15;102.339.785.699.171
905674;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;961.933.023.253.634
905676;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;15;579.341.398.626.519
905679;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;848.194.516.290.358
905682;1;1;1;80;2;1;4;2;;2;;2;;;;;8;2;1;15;974.956.309.237.173
905683;1;2;1;80;2;2;;;;2;;2;;1;2;;9;;1;15;122.141.217.914.191
905685;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;931.496.447.350.818
905686;1;2;1;80;2;1;3;2;;2;;2;;;;;9;2;1;15;148.367.035.545.718
905686;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;148.367.035.545.718
905689;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;15;103.507.806.132.592
905689;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;103.507.806.132.592
905692;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;107.183.394.043.215
905694;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;177.565.866.279.596
905694;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;177.565.866.279.596
905694;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;15;177.565.866.279.596
905694;1;7;1;80;2;2;;;;2;;2;;2;;.;;;1;15;177.565.866.279.596
905703;1;1;1;80;2;1;3;3;;2;;2;;;;;4;2;1;15;122.291.551.986.949
905705;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;160.068.829.560.326
905709;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;866.627.830.433.042
905711;1;1;1;80;2;2;;;;2;;2;;1;4;;4;;1;15;755.657.212.348.142
905712;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;15;108.194.717.070.607
905712;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;108.194.717.070.607
905716;1;2;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;93.086.055.304.949
905718;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;121.184.837.608.756
905720;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;134.234.247.395.409
905720;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;134.234.247.395.409
905720;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;134.234.247.395.409
905724;1;1;1;80;2;1;1;3;;2;;2;;;;;4;2;1;15;945.092.386.652.362
905724;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;945.092.386.652.362
905727;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;941.932.735.050.656
905730;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;107.183.394.043.215
905730;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;107.183.394.043.215
905731;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;122.291.551.986.949
905733;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;979.296.636.489.932
905735;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;130.874.624.644.957
905735;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;130.874.624.644.957
905739;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;138.513.598.182.158
905739;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;138.513.598.182.158
905739;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;138.513.598.182.158
905741;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;12.124.412.685.726
905743;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;15;93.086.055.304.949
905743;1;2;1;80;2;2;;;;2;;2;;1;4;;8;;1;15;93.086.055.304.949
905747;1;2;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;151.044.177.545.277
905747;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;151.044.177.545.277
905747;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;151.044.177.545.277
905747;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;151.044.177.545.277
905747;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;15;151.044.177.545.277
905747;1;8;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;151.044.177.545.277
905773;1;2;1;80;2;1;1;8;POR EMBARAZO;2;;2;;;;POR EMBARAZO;12;2;1;15;945.092.386.652.362
905775;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;831.438.925.387.108
905794;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;103.568.608.365.897
905794;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;103.568.608.365.897
905796;1;1;1;80;2;1;4;3;;2;;2;;;;;8;2;1;15;93.086.055.304.949
905796;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;93.086.055.304.949
905798;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;93.086.055.304.949
905799;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;120.293.606.063.172
905801;1;1;1;80;2;1;4;4;;3;;2;;;;;10;2;1;15;124.980.517.001.187
905801;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;124.980.517.001.187
905801;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;124.980.517.001.187
905806;1;1;1;80;2;1;4;3;;2;;2;;;;;8;2;1;15;104.721.812.218.068
905806;1;2;1;80;2;1;4;3;;2;;2;;;;;8;2;1;15;104.721.812.218.068
905812;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;895.063.625.670.507
905813;1;2;1;80;2;1;3;2;;2;;2;;;;;9;2;1;15;11.903.019.427.895
905813;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;11.903.019.427.895
905813;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;11.903.019.427.895
905813;1;7;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;11.903.019.427.895
905822;1;2;1;80;2;1;4;2;;2;;2;;;;;8;2;1;15;93.086.055.304.949
905828;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;579.341.398.626.519
905828;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;579.341.398.626.519
905831;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;15;121.184.837.608.756
905831;1;3;1;80;2;2;;;;2;;1;36000;2;;.;;;1;15;121.184.837.608.756
905831;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;121.184.837.608.756
905833;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;137.968.554.642.815
905834;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;579.341.398.626.519
905836;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;579.341.398.626.519
905836;1;5;1;80;2;1;4;4;;3;;2;;;;;10;2;1;15;579.341.398.626.519
905838;1;4;1;80;2;1;4;5;;2;;2;;;;;9;2;1;15;130.874.624.644.957
905843;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;150.549.602.044.897
905846;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;895.063.625.670.507
905851;1;2;1;80;2;1;3;2;;2;;2;;;;;9;2;1;15;991.961.496.032.511
905853;1;2;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;755.657.212.348.142
905855;1;2;1;80;2;1;2;2;;2;;2;;;;;9;2;1;15;130.874.624.644.957
905855;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;130.874.624.644.957
905855;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;130.874.624.644.957
905857;1;2;1;80;2;1;4;2;;2;;2;;;;;4;2;1;15;755.657.212.348.142
905860;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;15;11.187.030.498.123
905866;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;122.512.125.796.319
905868;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;161.923.452.741.225
905869;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;623.008.947.053.488
905871;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;15;866.627.830.433.042
905872;1;1;1;80;2;1;3;3;;2;;2;;;;;4;2;1;15;147.222.285.037.037
905874;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;15;134.550.212.555.579
905874;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;15;134.550.212.555.579
905877;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;15;161.661.868.141.078
905877;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;15;161.661.868.141.078
905877;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;15;161.661.868.141.078
907687;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;50;756.636.537.529.965
907694;1;2;1;80;2;1;1;2;;2;;1;168000;;;;9;2;1;50;997.945.148.049.538
907694;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;50;997.945.148.049.538
908594;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;106.957.174.521.263
908596;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;627.136.275.319.512
908598;1;2;1;80;2;1;2;2;;2;;2;;;;;9;2;1;66;139.754.513.172.432
908598;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;139.754.513.172.432
908601;1;1;1;80;2;1;4;2;;2;;2;;;;;9;2;1;66;143.511.815.770.056
908602;1;1;1;80;2;1;4;6;;2;;2;;;;;9;2;1;66;143.511.815.770.056
908603;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;66;866.562.827.589.933
908603;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;866.562.827.589.933
908605;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;66;919.350.209.417.596
908605;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;919.350.209.417.596
908608;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;181.022.357.447.601
908608;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;66;181.022.357.447.601
908612;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;132.507.610.354.184
908612;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;66;132.507.610.354.184
908618;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;66;927.898.839.911.566
908618;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;927.898.839.911.566
908624;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;131.558.936.673.051
908624;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;131.558.936.673.051
908627;1;2;1;80;2;1;3;6;;2;;2;;;;;9;2;1;66;901.042.097.221.293
908630;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;66;188.680.361.771.023
908630;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;188.680.361.771.023
908630;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;66;188.680.361.771.023
908630;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;66;188.680.361.771.023
908636;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;118.063.105.807.821
908638;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;107.998.920.246.413
908640;1;1;1;80;2;2;;;;2;;2;;1;4;;4;;1;66;172.512.457.580.898
908640;1;2;1;80;2;1;1;7;;2;;2;;;1;;2;1;1;66;172.512.457.580.898
908642;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;66;156.125.868.488.559
908642;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;66;156.125.868.488.559
908642;1;6;1;80;2;2;;;;3;;2;;2;;.;;;1;66;156.125.868.488.559
908642;1;7;1;80;2;2;;;;2;;2;;2;;.;;;1;66;156.125.868.488.559
908644;1;1;1;80;2;1;4;3;;2;;2;;;;;4;2;1;66;172.802.985.750.352
908644;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;172.802.985.750.352
908645;1;2;1;80;2;1;3;2;;2;;2;;;;;9;2;1;66;155.070.521.819.277
908645;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;66;155.070.521.819.277
908653;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;201.803.627.561.194
908653;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;201.803.627.561.194
908656;1;1;1;80;2;2;;;;3;;2;;2;;.;;;1;66;150.979.969.911.609
908656;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;150.979.969.911.609
908657;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;155.081.843.748.623
908657;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;66;155.081.843.748.623
908658;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;145.888.114.404.596
908659;1;1;1;80;2;1;3;4;;2;;2;;;;;8;2;1;66;161.886.904.645.663
908659;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;161.886.904.645.663
908661;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;108.691.896.094.372
908661;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;108.691.896.094.372
908662;1;1;1;80;2;1;4;4;;3;;2;;;;;8;2;1;66;190.887.546.456.505
908662;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;190.887.546.456.505
908664;1;3;1;80;2;1;1;7;;2;;2;;;;;2;2;1;66;124.062.819.551.067
908666;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;66;175.581.732.063.397
908667;1;2;1;80;2;1;4;3;;2;;2;;;;;9;2;1;66;765.371.823.877.352
908667;1;3;1;80;2;1;2;2;;2;;2;;;;;9;2;1;66;765.371.823.877.352
908667;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;66;765.371.823.877.352
908669;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;803.357.988.510.767
908672;1;1;1;80;2;1;2;3;;2;;2;;;;;4;2;1;66;158.438.977.682.527
908672;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;66;158.438.977.682.527
908673;1;2;1;80;2;1;2;2;;2;;2;;;;;9;2;1;66;124.196.707.039.984
908674;1;1;1;80;2;1;1;3;;2;;2;;;;;4;2;1;66;160.466.506.439.876
908676;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;66;128.111.009.709.915
908676;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;66;128.111.009.709.915
908676;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;66;128.111.009.709.915
910665;1;2;1;80;2;1;4;2;;2;;2;;;;;9;2;1;23;176.660.195.150.807
910668;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;23;291.837.614.853.528
910668;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;23;291.837.614.853.528
910670;1;1;1;80;2;1;3;3;;2;;2;;;;;4;2;1;23;227.388.377.669.376
910670;1;5;1;80;2;1;2;2;;2;;2;;;;;9;2;1;23;227.388.377.669.376
910670;1;7;1;80;2;2;;;;2;;2;;2;;.;;;1;23;227.388.377.669.376
910670;1;8;1;80;2;2;;;;2;;2;;2;;.;;;1;23;227.388.377.669.376
910679;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;23;307.202.907.224.342
910679;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;23;307.202.907.224.342
910681;1;1;1;80;2;1;1;3;;2;;1;375000;;;;4;2;1;23;149.692.764.460.864
910683;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;23;313.568.068.683.434
910683;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;23;313.568.068.683.434
910683;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;23;313.568.068.683.434
910683;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;23;313.568.068.683.434
910685;1;2;1;80;2;1;4;2;;2;;2;;;4;;9;1;1;23;126.351.053.526.092
910692;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;23;170.571.486.062.642
910692;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;23;170.571.486.062.642
910693;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;23;957.862.118.780.942
910693;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;23;957.862.118.780.942
910698;1;2;1;80;2;1;4;0;;2;;2;;;;;9;2;1;23;251.068.079.516.348
910698;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;23;251.068.079.516.348
910698;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;23;251.068.079.516.348
912200;1;1;1;80;2;1;4;8;NO TENIA NECESIDAD;2;;2;;;;NO  TENIA NECESIDAD;12;2;1;5;161.153.761.787.898
912200;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;5;161.153.761.787.898
912201;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;5;197.417.214.212.184
912201;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;5;197.417.214.212.184
912201;1;5;1;80;2;2;;;;2;;2;;2;;.;;;1;5;197.417.214.212.184
912201;1;6;1;80;2;2;;;;2;;2;;2;;.;;;1;5;197.417.214.212.184
912203;1;1;1;80;2;1;4;2;;2;;2;;;;;9;2;1;5;166.135.455.397.059
912204;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;5;136.506.851.629.737
912206;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;5;98.995.914.121.696
912206;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;5;98.995.914.121.696
912210;1;2;1;80;2;1;3;2;;2;;2;;;;;9;2;1;5;183.391.390.377.637
912212;1;2;1;80;2;1;1;6;;2;;2;;;;;1;2;1;5;142.777.134.751.328
912222;1;2;1;80;2;2;;;;2;;2;;2;;.;;;1;5;162.345.897.771.961
912222;1;3;1;80;2;2;;;;2;;2;;2;;.;;;1;5;162.345.897.771.961
912222;1;4;1;80;2;2;;;;2;;2;;2;;.;;;1;5;162.345.897.771.961
912230;1;1;1;80;2;2;;;;2;;2;;2;;.;;;1;5;204.454.635.548.671
