DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;AREA;fex_c_2011
2064098;1;4;1;70;1;8;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;01;15;15;95,04689889401
2064102;1;1;1;70;1;36;48;1; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5231;01;15;15;71,2428238611204
2064106;1;3;1;70;1;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;85;1;1;8512;01;15;15;98,0151739264416
2064108;1;1;1;70;1;2;48;2; ;2;2;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;33;33;75;1;1;7512;01;15;15;68,128916370607
2064119;1;2;1;70;1;1;40;1; ;2;2;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;01;15;15;115,626998558321
2064120;1;1;1;70;1;3;40;2; ;2;3;5; ;3;1; ; ; ; ;1; ; ; ; ; ; ;1;1500000;2;03;03;45;1;1;4530;01;15;15;86,0907072518189
2064121;1;3;1;70;1;104;48;1; ;2;104;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;74;1;2;7421;01;15;15;137,76002361848
2064123;1;3;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;15;15;95,1763374866538
2064123;1;4;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;15;15;95,1763374866538
2064129;1;2;1;70;1;12;40;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;85;1;1;8532;01;15;15;45,2753909526394
2064142;1;1;1;70;1;4;48;1; ;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;01;17;17;151,117928546025
2064144;1;3;1;70;1;52;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;2;7020;01;17;17;148,676267669016
2064147;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;550000;2;98;98;15;1;1;1551;01;17;17;156,712566412578
2064150;1;5;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;2;8511;01;17;17;82,8344868680361
2064151;1;4;1;70;1;16;48;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;12;74;1;2;7411;01;17;17;171,052886759116
2064152;1;2;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;1;600000;2;19;19;80;1;1;8043;01;17;17;152,938870188197
2064163;1;3;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;01;17;17;186,750332609762
2064164;1;1;1;70;1;106;48;3; ;2;106;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;01;17;17;164,461713622059
2064170;1;2;1;70;1;8;56;1; ;2;9;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;01;17;17;161,895856804616
2064172;1;3;1;70;1;6;48;1; ;2;108;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;01;17;17;156,809621704029
2064177;1;3;1;70;1;12;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;01;17;17;184,299616543698
2064187;1;3;1;70;1;8;40;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;95;45;1;1;4530;01;18;18;152,030180500836
2064188;1;7;1;70;1;24;40;1; ;2;24;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0111;01;18;18;123,004359935979
2064191;1;1;1;70;1;32;48;1; ;2;32;1; ;6;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;58;80;1;2;8044;01;18;18;50,9370902485275
2064203;1;2;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;19;19;86,8649362781282
2064204;1;3;1;70;1;96;48;1; ;2;96;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;62;75;1;2;7524;01;19;19;92,1341942770943
2064205;1;3;1;70;1;56;40;1; ;2;18;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;75;1;2;7512;01;19;19;92,1341942770943
2064206;1;4;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;19;19;76,978327170103
2064210;1;1;1;70;1;8;48;1; ;2;8;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;01;19;19;99,2585436639898
2064210;1;2;1;70;1;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;1; ;01;19;19;99,2585436639898
2064212;1;3;1;70;1;156;48;1; ;2;8;9;POR  TURNOS;9;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;80;1;2;8041;01;19;19;62,1570014162976
2064213;1;2;1;70;1;8;48;1; ;2;8;3; ;1;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;19;19;89,8331776912653
2064218;1;1;1;70;1;24;48;1; ;2;104;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;59;45;52;1;2;5262;01;19;19;75,9473978785854
2064221;1;2;1;70;1;208;48;1; ;2;520;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;40;52;1;2;5234;01;19;19;89,5116175914483
2064226;1;2;1;70;1;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;01;19;19;107,682801221526
2064226;2;1;2;70;1;7;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;19;19;107,682801221526
2064227;1;2;1;70;1;20;40;1; ;2;20;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5225;01;19;19;89,8059391649254
2064230;1;3;1;70;1;6;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;19;19;82,5569137181449
2064248;1;2;1;70;1;12;48;3; ;2;12;3; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;19;19;99,9016638636237
2064251;1;2;1;70;1;8;48;4; ;2;2;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;41;17;92;1;1;9214;01;19;19;76,491741340448
2064265;1;1;1;70;1;24;40;4; ;2;24;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4530;01;19;19;60,2046823190795
2064274;1;4;1;70;1;24;24;1; ;2;96;4; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;41;52;1;2;5233;01;19;19;86,084028874996
2064278;1;2;1;70;1;2;48;4; ;2;48;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;55;95;1;1;9500;01;20;20;265,422075137453
2064282;1;2;1;70;1;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;01;20;20;128,507111451455
2064287;1;6;1;70;1;8;48;1; ;2;8;1; ;4;9;ESTA  AFILIADO  A   EPS; ; ; ; ; ; ; ; ;1; ;1;400000;2;13;13;80;1;1;8045;01;20;20;164,813961457749
2064289;1;1;1;70;1;4;48;2; ;2;48;2; ;9;9;ESTA  AFILIADO A  EPS; ; ; ; ;1; ; ; ; ; ;2; ;2;39;39;85;1;1;8511;01;20;20;150,415665825562
2064290;1;2;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;20;20;263,23552972693
2064297;1;2;1;70;1;48;48;1; ;2;84;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;01;20;20;147,163403186885
2064297;1;4;1;70;1;48;40;1; ;2;48;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;01;20;20;147,163403186885
2064298;1;5;1;70;1;4;48;3; ;2;18;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;20;20;118,697676923156
2064303;1;2;1;70;1;8;40;4; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;95;64;1;1;6421;01;20;20;140,046071021929
2064305;1;5;1;70;1;3;48;1; ;2;5;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;10000;2;55;41;52;1;1;5233;01;20;20;242,265284327283
2064309;1;1;1;70;1;98;48;1; ;2;6;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;58;61;01;1;2;0111;01;20;20;104,897420648385
2064309;1;4;1;70;1;1;48;1; ;2;6;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;80;1;1;8041;01;20;20;104,897420648385
2064317;1;2;1;70;1;10;48;1; ;2;14;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;00;15;1;1;1511;01;20;20;124,737776696808
2064322;1;3;1;70;1;2;98;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;93;93;45;1;1;4552;01;20;20;141,139343727191
2064326;1;2;1;70;1;6;50;3; ;2;6;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;20;20;140,046071021929
2064327;1;2;1;70;1;52;50;4; ;2;52;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;01;20;20;132,493021014784
2064327;1;7;1;70;1;8;50;1; ;2;8;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;01;20;20;132,493021014784
2064328;1;3;1;70;1;12;50;4; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;01;20;20;125,40921090682
2064329;1;3;1;70;1;4;50;4; ;2;4;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;95;45;1;1;4521;01;20;20;147,490379420374
2064331;1;1;1;70;1;4;50;1; ;2;99;1; ;7;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;19;39;55;1;1;5511;01;20;20;104,972171942159
2064331;1;2;1;70;1;52;50;1; ;2;10;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;45;55;1;2;5522;01;20;20;104,972171942159
2064335;1;2;1;70;1;4;50;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;01;20;20;124,745600161437
2064336;1;3;1;70;1;2;50;4; ;2;2;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;89;89;26;1;1;2693;01;20;20;126,261386803182
2064340;1;2;1;70;1;3;50;2; ;2;3;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;1;7512;01;20;20;118,938366915886
2064343;1;1;1;70;1;2;48;4; ;2;2;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;97;97;52;1;1;5241;01;20;20;146,118233887709
2064361;1;3;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;01;20;20;99,2993697040121
2064371;1;2;1;70;1;1;40;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;03;03;45;1;1;4543;01;41;41;114,616521630658
2064371;1;3;1;70;1;8;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;1; ;01;41;41;114,616521630658
2064373;1;3;1;70;1;48;40;1; ;2;72;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;71;39;74;1;2;7413;01;41;41;143,443977998952
2064480;1;2;1;70;1;7;48;1; ;2;7;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;01;47;47;165,40528725746
2064483;1;5;1;70;1;16;48;3; ;2;16;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;01;47;47;162,176360635002
2064483;1;6;1;70;1;8;48;3; ;2;20;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;47;47;162,176360635002
2064488;2;2;2;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;01;47;47;116,172283151845
2064494;1;2;1;70;1;24;24;1; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;01;47;47;177,716613184175
2064494;1;3;1;70;1;4;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;51; ; ;1;1; ;01;47;47;177,716613184175
2064502;1;1;1;70;1;12;30;2; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;01;47;47;147,462360050658
2064506;1;3;1;70;1;2;40;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;85;1;1;8511;01;47;47;135,180987089179
2064506;1;4;1;70;1;16;40;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;2;7421;01;47;47;135,180987089179
2064514;1;1;1;70;1;2;84;4; ;2;2;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;98;60;1;1;6031;01;47;47;154,528492226589
2064515;1;2;1;70;1;4;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;01;47;47;134,083376751259
2064519;1;5;1;70;1;48;8;1; ;2;496;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;2;5233;01;47;47;116,754019384327
2064520;1;2;1;70;1;5;4;3; ;2;320;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;01;47;47;155,049267567158
