Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3336921;1;3;2;2;1;4;6;1;4;1; ; ;10000000;70000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;2;2;1;2;2;2; ;01;2;11;63;797,737658609933
3336922;1;3;3;2;1;4;6;1;5;1; ; ;5000000;30000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;5;1;1;4;2;1;2;2;2;2;2; ; ;01;2;11;63;870,397145700058
3336923;1;2;2;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2; ;5;1;1;4;2;1;2;2;2;2;2; ; ;01;2;11;63;550,62708599453
3336924;1;1;1;3;1;4;6;6; ;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;2;1;2;2;2;2;2; ; ;01;2;11;63;583,41687092632
3336925;1;3;2;3;1;4;6;1;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;369,849778003524
3336926;1;4;1;3;1;4;6;6; ;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;583,41687092632
3336928;1;5;2;2;1;4;6;1;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;2; ; ;01;2;11;63;462,898405942327
3336938;1;4;1;3;1;4;2;1;4;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;63;497,777894046781
3336939;1;5;2;2;1;4;2;1;5;3; ; ; ; ;50000;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;63;322,497179710773
3336941;1;4;3;2;1;4;2;1;5;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;4;2;2; ;7;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;63;686,554423044653
3336943;1;3;3;2;1;5;2;1;5;4; ; ; ;80000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2; ;5;1;4;1;2;1;2;2;2;2;2; ; ;01;2;11;63;419,456909518477
3336944;1;5;3;2;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;7;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;63;956,108588684783
3336945;1;4;3;3;1;4;2;1;5;4; ; ; ;300000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;5;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;299,52762527588
3336957;1;3;1;2;1;4;6;1;4;1; ; ;15000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;63;513,41627367222
3336959;1;3;3;2;1;4;6;1;5;1; ; ;98;110000; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;4;3;1;2;2;2;2;2; ; ;01;2;11;63;770,957776159442
3336960;1;3;2;3;1;3;6;1;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;2;2; ;4;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;348,129029791599
3336961;1;4;2;3;1;4;6;1;5;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;3;1;2;2;2;2;2; ; ;01;2;11;63;555,123962794918
3336962;1;3;1;3;1;4;6;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;4;3;1;2;2;2;2;2; ; ;01;2;11;63;497,777894046781
3336963;1;5;1;2;1;4;6;1;5;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;11;63;391,570526215449
3336965;1;5;3;3;1;4;6;1;5;1; ; ;20000000;400000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;3;2;2; ;3;1;1;4;4;1;2;2;2;2;3; ; ;01;2;11;63;362,123027989865
3341360;1;2;1;2;1;1;6;1;4;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;3;1;2;2;1;2;1;2; ;01;2;11;63;583,41687092632
3341362;1;3;2;2;1;1;6;1;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;1;2;1;2; ;01;2;11;63;633,036189660799
3341363;1;5;1;2;1;1;1;1;4;2; ;98;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;1;1;2;1;01;2;11;63;497,777894046781
3341364;1;4;3;2;1;1;6;1;5;1; ; ;15000000;50000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;7;1;1;1;2;1;2;2;1;2;1;2; ;01;2;11;63;674,053924188798
3341365;1;2;2;2;1;1;6;1;4;4; ; ; ;100000; ;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;2;1;2; ;01;2;11;63;434,426247707812
3341366;1;2;1;2;1;4;6;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;63;369,849778003524
3341367;1;4;2;2;1;4;6;1;5;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;63;682,643321175752
3341369;1;3;2;2;1;1;6;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;3;1;2;2;1;2;1;2; ;01;2;11;63;633,036189660799
3341459;1;3;1;2;1;4;6;1;5;1; ; ;5000000;30000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;4;4;1;2;2;2;2;1; ; ;01;2;11;63;344,217927922698
3341460;1;2;2;2;1;4;6;1;5;4; ; ; ;30000; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;4;3;1;2;2;2;2;4; ; ;01;2;11;63;299,52762527588
3341462;1;3;2;2;1;4;6;1;5;4; ; ; ;40000; ;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;63;567,778491300881
3341463;1;5;3;1;1;1;6;1;5;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;8;1;1;4;2;1;2;1;1;2;1;2; ;01;2;11;63;729,410144537016
3341465;1;4;4;1;1;1;1;1;4;3; ; ; ; ;80000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;9;1;1;1;2;1;2;1;1;1;1;2;1;01;2;11;63;574,028779716696
3341466;1;5;3;3;1;4;1;1;4;1; ; ;20000000;150000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;3; ;1;01;2;11;63;360,29376696457
3341471;1;4;1;2;1;4;2;1;5;1; ; ;10000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;4;2;1;2;2;2;2;1; ; ;01;2;11;63;583,41687092632
3341472;1;3;2;2;1;4;2;1;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;63;476,057145834856
3341473;1;4;2;2;1;4;2;1;5;1; ; ;7000000;50000; ;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;712,090819401336
3341474;1;2;2;2;1;4;2;1;5;4; ; ; ;80000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;3;2;2; ;3;1;1;4;3;1;2;2;2;2;1; ; ;01;2;11;63;529,492112714092
3341476;1;5;3;2;1;4;2;1;5;4; ; ; ;70000; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;63;354,211398378085
3341477;1;4;2;1;1;1;1;1;4;1; ; ;11000000;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;2;11;63;545,130492339532
3341478;1;5;3;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;4;1;1;4;2;1;2;2;2;1;2; ;1;01;2;11;63;770,957776159442
3341479;1;4;1;2;1;3;6;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;2;3; ; ;01;2;11;63;583,41687092632
3341480;1;3;1;2;1;4;6;1;4;1; ; ;20000000;200000; ;2;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;3;1;2;2;2;2;3; ; ;01;2;11;63;391,570526215449
3341481;1;5;2;2;1;4;1;1;5;1; ; ;99;99; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;4;2;1;2;2;2;1;2; ;2;01;2;11;63;529,492112714092
3341482;1;4;4;2;1;4;6;1;5;3; ; ; ; ;30000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;2;2; ;9;1;1;1;2;1;2;2;2;2;2; ; ;01;2;11;63;1111,27703421392
3341483;1;4;1;1;1;1;1;1;4;1; ; ;250000;250000; ;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;3;1;2;1;1;1;2;2;2;01;2;11;63;513,41627367222
3341484;1;5;1;3;1;3;1;1;5;1; ; ;25000000;180000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;1;3; ;1;01;2;11;63;630,769469219071
3341485;1;6;2;2;1;5;1;3;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;2;3;1;2;2;2;1;2; ;2;01;2;11;63;630,183694287583
3341757;1;1;1;2;2;4;6;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;73;802,193022335912
3341758;1;2;2;6; ;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;73;1088,62668355062
3341761;1;3;1;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;3;1;2;2;2;2;2; ; ;01;2;11;73;1195,22004756976
3341762;1;2;2;2;1;4;6;1;5;1; ; ;4000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;7;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;73;1671,10318734248
3341763;1;4;3;2;1;4;6;1;5;1; ; ;2000000;150000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;73;1856,52433172497
3341765;1;3;3;3;1;4;6;1;5;1; ; ;5000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;2;2; ;6;1;1;5;3;1;2;2;2;1;1; ;1;01;2;11;73;1618,59236257963
3341766;1;3;2;3;1;4;6;1;5;1; ; ;7000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;4;1;1;4;2;2;2;2;2;1; ; ;1;01;2;11;73;1133,12500885597
3341767;1;4;2;3;1;4;6;1;5;1; ; ;10000000;80000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;5;2;1;2;2;2;1;3; ;1;01;2;11;73;1677,5877332577
3341768;1;5;2;3;1;4;6;1;5;1; ; ;4000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;5;1;1;2;2;2;1;2; ;1;01;2;11;73;660,685546962359
3341769;1;3;2;2;1;4;6;1;5;1; ; ;30000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;73;1288,46379595616
3341770;1;2;1;2;1;4;6;1;5;1; ; ;15000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;73;705,183872267707
3341771;1;4;3;3;1;4;6;1;5;1; ; ;7000000;50000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;5;1;1;4;2;1;2;2;2;1;1; ;1;01;2;11;73;613,628848206391
3341772;1;3;2;3;1;4;6;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;11;73;1199,86377634964
3341773;1;3;2;2;1;4;1;1;5;1; ; ;10000000;150000; ;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;1;2; ;1;01;2;11;73;1269,55255722155
3341774;1;4;1;3;1;4;6;1;5;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;11;73;1019,77530621823
3341776;1;3;1;3;1;4;6;1;5;1; ; ;150000000;1000000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;5;2;1;2;2;2;1;1; ;1;01;2;11;73;737,221521110728
3341777;1;3;3;3;1;4;6;1;5;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;1;4;1;1;2;2;2;1;1; ;1;01;2;11;73;1641,63622466454
3341787;1;1;1;6; ;4;6;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;11;73;1019,77530621823
3341788;1;3;1;2;1;4;6;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;73;705,183872267707
3341789;1;3;2;3;1;4;6;1;5;4; ; ; ;98; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;73;1252,3746011125
3341793;1;3;3;6; ;4;6;1;5;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;8;1;1;5;2;1;2;2;2;2;0; ; ;01;2;11;73;967,5923840969
3341794;1;4;3;3;1;4;6;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;7;1;1;5;3;1;2;2;2;2;1; ; ;01;2;11;73;2117,40489001186
3341795;1;2;2;6; ;4;6;1;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;8;1;1;5;1;2;2;2;2;2; ; ; ;01;2;11;73;1914,23857415261
3341797;1;3;3;6; ;4;6;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;1;1;4;1;2;2;2;2;2; ; ; ;01;2;11;73;1863,14122850664
3341798;1;2;2;3;1;4;6;1;5;1; ; ;3000000;20000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;4;2;2; ;4;1;1;4;1;1;2;2;2;2;1; ; ;01;2;11;73;1000,83008384069
3341801;1;2;1;3;1;4;6;1;5;1; ; ;98;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;2;1;1;5;1;1;2;2;2;2;0; ; ;01;2;11;73;802,193022335912
3341803;1;3;1;2;1;4;6;5;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2;2;1; ; ;01;2;11;73;1195,22004756976
3341804;1;3;3;3;2;4;6;1;5;1; ; ;98;100000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;5;2;2; ;6;1;1;4;1;1;2;2;2;2;0; ; ;01;2;11;73;1200,81565431456
3341805;1;1;1;2;2;4;6;5;5;1; ; ;1000000;10000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;3;1;1;5;1;1;2;2;2;2;0; ; ;01;2;11;73;1765,2358748993
3341806;1;2;2;2;1;4;6;5;5;1; ; ;8000000;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;3;1;1;5;1;1;2;2;2;2;1; ; ;01;2;11;73;757,694697030563
3341814;1;2;2;6; ;4;6;1;5;1; ; ;10000000;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;73;2454,51539282556
3342001;1;4;3;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;2;1;2;2;2;1;2;1;2;1;2;2;1;1;1;1;2;2;1;2;2;1;4;8;1;1;1;2;1;1;1;1;1;1;3;2;01;2;11;13;671,560601466726
3342012;1;4;3;1;1;1;1;1;3;1; ; ;32000000;200000; ;2;2;1;2;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;9;1;1;1;4;1;1;1;1;1;1;3;2;01;2;11;13;1379,92285224513
3342022;1;3;2;2;1;1;1;1;3;1; ; ;98;150000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;2;1;1;1;3;2;01;2;11;13;1265,08544685132
3342023;1;3;2;1;1;1;1;1;3;1; ; ;18000000;170000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2; ;7;1;1;1;4;1;1;1;1;1;1;3;2;01;2;11;13;1318,9676444414
3342024;1;2;1;1;1;1;1;3;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;1;3;1;01;2;11;13;1599,16379866561
3342030;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;2;01;2;11;13;1419,13167027009
3342051;1;4;3;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;7;1;1;1;2;1;1;1;1;1;1;3;2;01;2;11;13;1078,67415773387
3342052;1;1;1;1;1;1;1;1;1;3; ; ; ; ;130000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;1;3;2;01;2;11;13;1259,72507811563
3342053;1;2;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;2;1;1;2;1;1;1;1;3;2;01;2;11;13;2037,7252805311
3342059;1;3;2;4;1;4;5;5;5;1; ; ;3000000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;5;1;1;2;2;2;2;0; ; ;01;2;11;13;2406,70878189792
3342060;1;2;1;6; ;4;8;5;5;1; ; ;3000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2;2;1; ; ;01;2;11;13;3546,2390682618
3342061;1;3;2;4;1;4;8;5;5;1; ; ;5000000;20000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;11;13;3544,46659282063
3342062;1;3;1;2;1;4;8;5;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;11;13;4205,15723769685
