Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3332391;1;1;1;70;73;12;40;1; ;2;14;1; ;5;6; ; ; ; ;1; ; ; ; ; ; ;2; ;2;53;45;52;1;1;5211;11;73;237,510533884965
3332403;1;1;1;70;73;240;48;1; ;2;240;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;33;74;1;2;7412;11;73;208,345985648472
3332406;1;1;1;70;73;8;50;1; ;2;8;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;51;55;1;1;5521;11;73;225,707212747946
3332406;1;3;1;70;73;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;19; ; ;1;2; ;11;73;225,707212747946
3332408;1;1;1;70;73;258;48;1; ;2;728;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7512;11;73;213,503555067026
3332417;1;1;1;70;17;48;40;1; ;2;48;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;85;1;2;8520;11;17;213,623951404266
3332418;1;5;1;70;17;40;50;1; ;2;40;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;28;1;2;2811;11;17;209,297956725978
3332423;1;3;1;70;17;24;48;1; ;2;24;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;53;55;1;2;5521;11;17;198,304570584075
3332423;1;6;1;70;17;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;11;17;198,304570584075
3332427;1;1;1;70;17;1;24;3; ;2;108;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;17;181,65125834868
3332430;2;1;2;70;17;3;48;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;97;97;45;1;1;4530;11;17;174,238989391187
3332441;1;4;1;70;17;3;48;1; ;2;3;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;11;17;191,768473058582
3332477;1;1;1;70;66;2;20;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;55;55;74;1;1;7493;11;66;174,860015391688
3332481;1;1;1;70;66;2;48;1; ;2;8;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;52;1;1;5233;11;66;366,308418969369
3332482;1;2;1;70;66;3;48;1; ;2;4;1; ;8;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;03;03;45;1;1;4542;11;66;172,236400520799
3332493;1;3;1;70;66;48;50;1; ;2;48;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;52;1;2;5241;11;66;231,645990955628
3332531;1;1;1;70;68;3;34;4; ;2;52;1; ;9;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;39;44;65;1;1;6512;11;68;478,548556161504
3332532;1;3;1;70;68;12;24;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;11;68;391,65342126968
3332615;1;1;1;70;76;16;48;1; ;2;60;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;98;98;26;1;2;2694;11;76;837,563857808521
3332692;1;4;1;70;52;28;40;1; ;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;2;1551;11;52;172,559134111722
3332693;1;2;1;70;52;156;24;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;80;19;1;2;1931;11;52;247,482448122674
3332696;1;2;1;70;52;156;45;3; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;2;9500;11;52;210,598771088627
3332700;1;4;1;70;50;16;48;1; ;2;16;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;55;1;2;5511;11;50;409,436045836676
