DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5481199;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;1000000;2;1;06;4;47;2825,14492871643
5481200;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;47;1610,96848093454
5481200;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1610,96848093454
5481200;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1610,96848093454
5481201;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;47;1549,74201223703
5481203;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;2794,50901386016
5481203;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2794,50901386016
5481204;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;3420,35178533266
5481204;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;3420,35178533266
5481204;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;3420,35178533266
5481204;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;3420,35178533266
5481206;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;47;1286,51525132772
5481206;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1286,51525132772
5481208;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;3149,22495149707
5481209;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;2446,80054697261
5481209;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;2446,80054697261
5481209;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2446,80054697261
5481209;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2446,80054697261
5481209;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2446,80054697261
5481210;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;47;1442,43961796729
5481210;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;47;1442,43961796729
5481210;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1442,43961796729
5481210;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1442,43961796729
5481210;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1442,43961796729
5481210;1;8;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1442,43961796729
5481213;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;3;47;3180,61349409279
5481213;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;3180,61349409279
5481213;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;06; ;47;3180,61349409279
5481213;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;3180,61349409279
5481214;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;500000;2;1;06; ;47;2998,95586856497
5481216;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1659,39222073774
5481218;1;1;1;80;2;1;9;COVID 19;2; ; ;12;COVID  19;2; ;2; ; ; ;900000;2;1;06;2;47;2809,17934174464
5481219;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;2655,63424845055
5481220;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;2505,36516551845
5481221;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;30;700000;2;1;06; ;47;4017,8392590424
5481221;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;4017,8392590424
5481221;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;900000;2;1;06; ;47;4017,8392590424
5481229;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;4;47;1664,98773940771
5481229;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;1664,98773940771
5481229;1;5;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;3;47;1664,98773940771
5481229;1;8;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;1664,98773940771
5481230;1;2;1;80;2;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;3;47;2805,90333138265
5481231;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;06;4;47;2674,87584578433
5481234;1;2;1;80;2;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;3;47;2674,87584578433
5481238;1;2;1;80;2;1;9;POR LA PANDEMIA;2; ; ;9; ;2; ;2; ;1;24;250000;2;1;06;2;47;2917,41819229798
5481238;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;2917,41819229798
5481238;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2917,41819229798
5481238;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2917,41819229798
5481239;1;1;1;80;2;1;9;DEBIDO A LA PANDEMIA;2; ; ;12;DEBIDO A LA PANDEMIA;2; ;2; ; ; ; ;2;1;06;2;47;2532,41162822405
5481315;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;876,710975426767
5481316;1;2;1;80;2;1;9;POR LA PANDEMIA;1; ;1;1; ;2; ;2; ;2; ;908000;2;1;06;3;47;2038,23733119673
5481316;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;2038,23733119673
5481317;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;3;47;1840,69101390341
5481318;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;47;1742,21536926036
5481319;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;47;914,73702100536
5481319;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;914,73702100536
5481319;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;914,73702100536
5481319;1;5;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;48;908000;2;1;06;3;47;914,73702100536
5481321;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;1303,95790906983
5481322;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;1981,59372214992
5481322;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;1981,59372214992
5481322;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;47;1981,59372214992
5481327;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;3;68;1484,85290548001
5481327;1;2;1;80;2;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;06;1,3;68;1484,85290548001
5481329;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;68;1091,01680760794
5481331;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;68;1091,01680760794
5481332;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;68;1091,01680760794
5481334;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;68;4947,97099248142
5481371;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;76;2341,35903609963
5481374;1;2;1;80;2;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;4;76;2501,44208889028
5481375;1;1;1;80;2;1;7; ;2; ; ;12;LOS HIJOS NO LA DEJARON TRABAJAR MAS;2; ;2; ; ; ; ;2;1;06;4;76;2341,35903609963
5481377;1;1;1;80;2;1;8; ;1; ;1;12;PORQUE EL PAGO ES MUY BAJO;2; ;2; ;1;30;300000;2;1;06;1,4;76;9365,43614439852
5481377;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;76;9365,43614439852
5481377;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;76;9365,43614439852
5481392;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;44;581,726860649487
5481395;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;44;725,403438902657
5481396;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;44;370,533939572962
5481396;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;44;370,533939572962
5481400;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;06; ;44;792,956466345315
5481400;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;44;792,956466345315
5481401;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;44;370,533939572962
5481403;1;1;1;80;2;1;9;AISLAMIENTO PREVENTIVO POR COVID 19;2; ; ;12;MIEDO AL CONTAGIO POR COVID 19;2; ;2; ; ; ; ;2;1;06;2;15;1194,08950254883
5481403;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;15;1194,08950254883
5481412;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;15;1194,08950254883
5481414;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;1;300000; ; ; ;2;1;06;1,1;15;1194,08950254883
5481414;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;3;15;1194,08950254883
5481414;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;15;1194,08950254883
5481415;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;1;240000; ; ; ;2;1;06;1,1;15;1194,08950254883
5481415;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;15;1194,08950254883
5481416;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;15;6089,85646299904
5481417;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;15;6089,85646299904
5481417;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;1,2;15;6089,85646299904
5481417;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;15;6089,85646299904
5481417;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;15;6089,85646299904
5481418;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;2;15;1194,08950254883
5481420;1;1;1;80;2;1;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;15;1194,08950254883
5481420;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;15;1194,08950254883
5481424;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;18;2451,22272633548
5481425;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1397,45685928708
5481426;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;732,56677721975
5481427;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;30;800000;2;1;06; ;18;732,56677721975
5481427;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;732,56677721975
5481428;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;18;1228,90834781278
5481428;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1228,90834781278
5481431;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;732,56677721975
5481432;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;18;1316,42568571282
5481435;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;18;1031,652467692
5481435;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1031,652467692
5481438;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1316,42568571282
5481439;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;18;1684,49736820572
5481439;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1684,49736820572
5481440;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1735,1729726351
5481440;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1735,1729726351
5481442;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;18;825,028306676015
5481443;1;5;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;18;1786,89883162575
5481444;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;18;732,56677721975
5481444;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;732,56677721975
5481444;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;732,56677721975
5481445;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;732,56677721975
5481445;1;3;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;06;4;18;732,56677721975
5481445;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;732,56677721975
5481446;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;2;18;1397,45685928708
5481448;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;18;1969,27058622654
5481449;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1497,28467294994
5481450;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;18;1625,43443041437
5481450;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1625,43443041437
5481450;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1625,43443041437
5481452;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;18;1512,16879846993
5481452;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;18;1512,16879846993
5481452;1;4;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;18;1512,16879846993
5481453;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;30;400000;2;1;06;3;18;1625,43443041437
5481453;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ;2; ;300000; ;1;06; ;18;1625,43443041437
5481455;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;18;1480,01767995949
5481459;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;18;1772,01470610576
5481459;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1772,01470610576
5481462;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;1,2;18;732,56677721975
5481462;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;732,56677721975
5481462;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;732,56677721975
5481463;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;18;839,912432196003
5481463;1;3;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;18;839,912432196003
5481487;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1993,89850365252
5481488;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;06; ;18;1399,65310333663
5481488;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;1399,65310333663
5481490;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;18;1399,65310333663
5481490;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1399,65310333663
5481491;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;18;1943,56225393937
5481492;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;18;2622,42670225709
5481492;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;100000;2;1;06; ;18;2622,42670225709
5481492;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;18;2622,42670225709
