DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;CLASE;MES;DPTO;fex_c_2011
5468958;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1442,39108680116
5468958;1;3;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1442,39108680116
5468958;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1442,39108680116
5468958;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1442,39108680116
5468959;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;867,171073921304
5468959;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;867,171073921304
5468959;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;867,171073921304
5468959;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;867,171073921304
5468960;1;1;1;90;2; ;1;10;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,30537084732
5468960;1;2;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,30537084732
5468961;1;1;1;90;2; ;1;21;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1956,05043855734
5468961;1;2;1;90;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1956,05043855734
5468961;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1956,05043855734
5468961;1;5;1;90;2; ;1;14;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1956,05043855734
5468962;1;1;1;90;2; ;1;7;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1610,48627002962
5468962;1;2;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1610,48627002962
5468963;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,35550250495
5468963;1;2;1;90;2; ;1;12;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,35550250495
5468964;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1520,5371235567
5468965;1;1;1;90;2; ;1;4;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1443,53640168725
5468965;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1443,53640168725
5468966;1;1;1;90;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1283,16272929405
5468966;1;2;1;90;2; ;1;2;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1283,16272929405
5468966;1;5;1;90;2; ;1;26;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1283,16272929405
5468967;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1106,30269751449
5468967;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1106,30269751449
5468967;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1106,30269751449
5468968;1;1;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1272,30609271677
5468969;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1262,56388087177
5468969;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1262,56388087177
5468969;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1262,56388087177
5468969;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1262,56388087177
5468969;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1262,56388087177
5468970;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;953,174338461753
5468970;1;2;1;90;2; ;1;28;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;953,174338461753
5468970;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;953,174338461753
5468971;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1283,97052455974
5468971;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1283,97052455974
5468971;1;3;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1283,97052455974
5468973;1;1;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1936,19125930905
5468973;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1936,19125930905
5468974;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5468974;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5468974;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5468975;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1107,44801240058
5468977;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1046,44738449498
5468977;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1046,44738449498
5468978;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1190,52494481797
5468978;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1190,52494481797
5468978;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1190,52494481797
5468978;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1190,52494481797
5468979;1;1;1;90;2; ;1;18;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1776,62538218154
5468979;1;2;1;90;2; ;1;10;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1776,62538218154
5468979;1;5;1;90;2; ;1;8;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1776,62538218154
5468980;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1339,38293117031
5468980;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1339,38293117031
5468980;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1339,38293117031
5468980;1;5;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1339,38293117031
5468981;1;1;1;90;2; ;1;24;2; ;1;28;2; ;2; ;1;3;2; ;2; ;2; ;05;1;06;05;1607,0136246672
5468982;1;1;1;90;2; ;1;13;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1363,06303445538
5468982;1;2;1;90;2; ;1;35;2; ;1;26;2; ;2; ;1;3;2; ;2; ;2; ;05;1;06;05;1363,06303445538
5468983;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1105,82946094444
5468983;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;05;1;06;05;1105,82946094444
5468984;1;1;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1447,92098410973
5468984;1;2;1;90;2; ;1;10;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1447,92098410973
5468984;1;5;1;90;2; ;1;30;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1447,92098410973
5468986;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,30537084732
5468986;1;2;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,30537084732
5468987;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1115,4480593825
5468988;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;967,503620401465
5468988;1;2;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;967,503620401465
5468988;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;967,503620401465
5468988;1;5;1;90;2; ;1;2;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;967,503620401465
5468988;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;967,503620401465
5468988;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;967,503620401465
5468989;1;1;1;90;2; ;1;35;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1618,48631701154
5468989;1;2;1;90;2; ;1;28;2; ;1;72;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1618,48631701154
5468990;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1443,53640168725
5468990;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1443,53640168725
5468991;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;886,26545160041
5468991;1;2;1;90;2; ;1;40;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;886,26545160041
5468991;1;3;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;886,26545160041
5468991;1;5;1;90;2; ;1;30;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;886,26545160041
5468992;1;1;1;90;2; ;1;14;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;05;1;06;05;876,789672359364
5468992;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;876,789672359364
5468992;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;876,789672359364
5468993;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1036,35554948687
5468993;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1036,35554948687
5468994;1;1;1;90;2; ;1;30;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1105,82946094444
5468994;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1105,82946094444
5468995;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1107,44801240058
5468996;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;800,262187059961
5468996;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;800,262187059961
5468996;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;800,262187059961
5468996;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2; ;05;1;06;05;800,262187059961
5468996;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;800,262187059961
5468997;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;05;1;06;05;1195,30537084732
5468997;1;2;1;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,30537084732
5468998;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1261,61740773168
5468998;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1261,61740773168
5468998;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1261,61740773168
5468999;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1261,61740773168
5468999;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1261,61740773168
5468999;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1261,61740773168
5469000;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;3;05;1;06;05;1192,30596205494
5469000;1;2;1;90;2; ;1;14;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1192,30596205494
5469001;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1030,44729053113
5469001;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1030,44729053113
5469002;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1407,61880448865
5469003;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;945,790347246891
5469003;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;945,790347246891
5469004;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1107,44801240058
5469005;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;876,789672359364
5469005;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;876,789672359364
5469005;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;876,789672359364
5469006;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1107,44801240058
5469007;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;868,789625377441
5469007;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;868,789625377441
5469007;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;868,789625377441
5469008;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1057,30402107226
5469008;1;2;1;90;2; ;1;28;2; ;1;12;1;28;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1057,30402107226
5469008;1;3;1;90;2; ;1;8;1;2;1;20;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1057,30402107226
5469008;1;4;1;90;2; ;1;10;1;1;1;18;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1057,30402107226
5469009;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1214,96984967222
5469009;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1214,96984967222
5469009;1;3;1;90;2; ;1;25;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1214,96984967222
5469009;1;4;1;90;2; ;1;1;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1214,96984967222
5469010;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1126,30469595979
5469010;1;2;1;90;2; ;1;21;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1126,30469595979
5469010;1;4;1;90;2; ;1;35;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1126,30469595979
5469011;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1521,01036012675
5469011;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1521,01036012675
5469012;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1025,35609371257
5469012;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1025,35609371257
5469013;1;1;1;90;2; ;1;7;2; ;1;82;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1687,48699189907
5469014;1;1;1;90;2; ;1;38;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;2103,14112765142
5469014;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;2103,14112765142
5469015;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5469015;1;2;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5469015;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5469016;1;1;1;90;2; ;1;4;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,77860741736
5469016;1;2;1;90;2; ;1;21;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,77860741736
5469016;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1195,77860741736
5469017;1;1;1;90;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1407,61880448865
5469018;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;786,224470119384
5469018;1;2;1;90;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;786,224470119384
5469018;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;786,224470119384
5469019;1;1;1;90;2; ;1;2;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1363,06303445538
5469019;1;2;1;90;2; ;1;42;2; ;1;84;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1363,06303445538
5469020;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;869,262861947487
5469020;1;2;1;90;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;869,262861947487
5469020;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;869,262861947487
5469020;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;869,262861947487
5469021;1;1;1;90;1;2;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;865,316980015017
5469021;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;865,316980015017
5469022;1;1;1;90;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1451,39362947216
5469022;1;2;1;90;1;21;1;38;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1451,39362947216
5469022;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1451,39362947216
5469022;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1451,39362947216
5469023;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1249,43378469739
5469023;1;2;1;90;2; ;1;42;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1249,43378469739
5469023;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;05;1;06;05;1249,43378469739
5469024;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1030,44729053113
5469024;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1030,44729053113
5469025;1;1;1;90;2; ;1;5;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,35550250495
5469025;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,35550250495
5469026;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1036,35554948687
5469026;1;2;1;90;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1036,35554948687
5469028;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5469028;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5469028;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,82873907499
5469029;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;945,790347246891
5469029;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;945,790347246891
5469030;1;1;1;90;2; ;1;46;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1115,4480593825
5469032;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1439,25596105914
5469033;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1702,62406910447
5469033;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1702,62406910447
5469033;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1702,62406910447
5469033;1;4;1;90;2; ;1;35;2; ;1;84;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1702,62406910447
5469034;1;1;1;90;2; ;1;7;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;05;1;06;05;1044,21277727178
5469034;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1044,21277727178
5469034;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1044,21277727178
5469034;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1044,21277727178
5469035;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1407,61880448865
5469036;1;1;1;90;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;05;1;06;05;805,826620448569
5469036;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;805,826620448569
5469036;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;805,826620448569
5469036;2;1;2;90;2; ;2; ;2; ;1;16;1;16;2; ;2; ;2; ;2; ;2; ;05;1;06;05;805,826620448569
5469036;2;2;2;90;2; ;1;36;2; ;1;36;1;36;2; ;2; ;1;5;2; ;2; ;05;1;06;05;805,826620448569
5469036;2;3;2;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;805,826620448569
5469037;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1407,61880448865
5469038;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,35550250495
5469038;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1028,35550250495
5469039;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1105,3562243744
5469040;1;1;1;90;2; ;1;28;2; ;1;13;2; ;1;9;2; ;2; ;2; ;2; ;05;1;06;05;1115,4480593825
5469041;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1115,4480593825
5469042;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;947,882135273074
5469042;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;947,882135273074
5469044;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1115,4480593825
5469045;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;1184,92197084008
5469046;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;1;06;05;799,788950489915
5469046;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;05;1;06;05;799,788950489915
5469046;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;05;1;06;05;799,788950489915
