DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5472577;1;2;1;80;63;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;06;1,1;63;242,790750060972
5472577;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;242,790750060972
5472580;1;2;1;80;63;1;1;9;POR LA PANDEMIA;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;2;63;82,6309812687445
5472581;1;1;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;63;138,377020473508
5472583;1;3;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;288,899411441584
5472585;1;1;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;908526;2;1;06;3;63;126,962835206671
5472585;2;1;2;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;2;63;126,962835206671
5472586;1;1;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;3;63;108,775533125321
5472586;1;2;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472589;1;3;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;121,456532512883
5472593;1;1;1;80;63;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;129,413782288109
5472594;1;1;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;132,87071777972
5472596;1;2;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;1,2;63;240,698752024486
5472597;1;3;1;80;63;1;1;8; ;2; ; ;7; ;2; ;2; ;1;48;908000;2;1;06;1,4;63;167,268259817554
5472598;1;2;1;80;63;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472601;1;2;1;80;63;1;2; ; ; ;1;2;9; ;2; ;2; ; ; ; ;2;1;06; ;63;209,06160956297
5472601;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;209,06160956297
5472601;1;4;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;209,06160956297
5472602;1;4;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;153,579312206324
5472603;1;2;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;63;91,5942194541439
5472605;1;2;1;80;63;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472607;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;169,132624371312
5472608;1;3;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;63;88,1372839625328
5472609;1;1;1;80;63;1;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;06;1,3;63;199,688739730523
5472609;1;4;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;199,688739730523
5472609;1;5;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;199,688739730523
5472612;1;1;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;191,360022491404
5472613;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;203,516454320297
5472613;1;4;1;80;63;1;1;1; ;2; ; ;12;SE ENCONTRABA PRESO;2; ;2; ;2; ;908526;2;1;06;3;63;203,516454320297
5472614;1;1;1;80;63;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;63;164,788348613506
5472618;1;1;1;80;63;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;63;129,413782288109
5472621;1;1;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;2;63;103,269230431533
5472624;1;3;1;80;63;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;3;63;152,16145380859
5472625;1;1;1;80;63;1;1;9;CONTINGENCIA NACIONAL;2; ; ;8; ;3; ;2; ;2; ;908526;3;1;06;2;63;147,601084369459
5472626;1;1;1;80;63;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;4;63;129,413782288109
5472628;1;1;1;80;63;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472628;1;2;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;108,775533125321
5472630;1;1;1;80;63;1;1;3; ;2; ; ;9; ;1;1;2; ;2; ;908000;1;1;06;1,3;63;187,793811409234
5472630;1;2;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;187,793811409234
5472631;1;3;1;80;63;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;4;63;82,6309812687445
5472634;1;2;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;117,763911770756
5472635;1;2;1;80;63;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;1,3;63;108,775533125321
5472636;1;1;1;80;63;1;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;1,2;63;109,878967072841
5472636;1;2;1;80;63;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;109,878967072841
5472636;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;109,878967072841
5472636;1;4;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;109,878967072841
5472637;1;2;1;80;63;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;3;63;124,913468004494
5472638;1;1;1;80;63;1;1;5; ;2; ; ;6; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472638;1;2;1;80;63;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472639;1;2;1;80;63;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472642;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;106,349726503918
5472642;1;4;1;80;63;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;106,349726503918
5472644;1;1;1;80;63;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472644;1;2;1;80;63;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472645;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;91,2429204949538
5472645;1;4;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;91,2429204949538
5472645;1;5;1;80;63;1;1;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;4;63;91,2429204949538
5472647;1;2;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;117,763911770756
5472649;1;1;1;80;63;1;1;7; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;4;63;79,5076348181482
5472649;1;2;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;79,5076348181482
5472649;1;3;1;80;63;1;1;9;PANDEMIA;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;2;63;79,5076348181482
5472650;1;1;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472650;1;2;1;80;63;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472652;1;1;1;80;63;1;1;9;CONTINGENCIA NACIONAL;2; ; ;5; ;3; ;2; ;2; ;1200000;3;1;06;2;63;86,0879167603555
5472652;1;2;1;80;63;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;4;63;86,0879167603555
5472653;1;1;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;82,6309812687445
5472653;1;2;1;80;63;1;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;82,6309812687445
5472653;1;3;1;80;63;1;1;1; ;2; ; ;12;SE ESTA TOMANDO UN DESCANSO;2; ;1;908526;1;48;908526;2;1;06;1,1;63;82,6309812687445
5472655;1;2;1;80;63;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;103,269230431533
5472656;1;1;1;80;63;1;1;9;POR PANDEMIA;2; ; ;9; ;2; ;2; ;2; ;3000000;2;1;06;2;63;171,58357145275
5472661;1;1;1;80;63;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;4;63;126,962835206671
5472661;1;2;1;80;63;1;1;6; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;06;3;63;126,962835206671
5472663;1;1;1;80;63;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;103,269230431533
5472664;1;1;1;80;63;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;4;63;117,999597021271
5472664;1;2;1;80;63;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;1,4;63;117,999597021271
5472665;1;1;1;80;63;1;1;8; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472666;1;2;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;82,6309812687445
5472667;1;1;1;80;63;1;1;3; ;2; ; ;9; ;2; ;1;250000;2; ;900000;2;1;06;1,2;63;112,232468616932
5472667;1;2;1;80;63;1;1;9;PANDEMIA POR COVID 19;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;2;63;112,232468616932
5472668;1;1;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472668;1;2;1;80;63;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472669;1;2;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;112,232468616932
5472672;1;1;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;1,2;63;120,844407843141
5472672;1;2;1;80;63;1;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;120,844407843141
5472672;1;3;1;80;63;1;1;7; ;2; ; ;2; ;2; ;2; ;1;48;908526;2;1;06;2;63;120,844407843141
5472672;1;4;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;120,844407843141
5472673;1;1;1;80;63;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;4;63;108,775533125321
5472673;1;2;1;80;63;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472678;1;2;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;169,24532194242
5472679;1;2;1;80;63;1;1;9;PANDEMIA;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;63;167,268259817554
5472679;1;3;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;63;167,268259817554
5472681;1;2;1;80;63;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;3;63;189,7708735341
5472682;1;2;1;80;63;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;108,775533125321
5472683;1;2;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;1,3;63;189,7708735341
5472687;1;1;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;63;108,775533125321
5472688;1;1;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;63;95,3119806563061
5472691;1;2;1;80;63;1;2; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;06; ;63;123,270214464544
5472692;1;1;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;79,5076348181482
5472692;1;2;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;63;79,5076348181482
5472692;1;3;1;80;63;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;1,3;63;79,5076348181482
5472698;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;304,875714690901
5472698;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;1,4;66;304,875714690901
5472699;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;431,154011886279
5472700;1;1;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;393,038786454688
5472700;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;393,038786454688
5472701;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;270,82792177653
5472702;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;350,260893600089
5472703;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;367,946079105274
5472704;1;4;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;900000;2;1;06;1,4;66;340,751774618404
5472705;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;434,756593642745
5472705;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;434,756593642745
5472707;1;4;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;348,700595330847
5472708;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;1;650000; ; ; ;3;1;06;4;66;347,147794573799
5472711;1;1;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;350,260893600089
5472715;1;2;1;80;66;1;1;6; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;06;1,1;66;477,028673525643
5472718;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;377,217353859149
5472718;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;377,217353859149
5472720;1;1;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;556,344956550534
5472720;1;6;1;80;66;1;1;5; ;2; ; ;10; ;3; ;1;810000; ; ; ;3;1;06;9;66;556,344956550534
5472721;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;367,946079105274
5472722;1;1;1;80;66;1;1;9;POR PANDEMIA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;2;66;331,055774571437
5472725;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;3;66;347,147794573799
5472732;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;470,135059630481
5472732;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;470,135059630481
5472732;1;4;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;470,135059630481
5472737;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;349,990306193265
5472737;1;2;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;349,990306193265
5472742;1;1;1;80;66;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;4;66;355,104726495833
5472742;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;355,104726495833
5472744;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;384,038099107636
5472745;1;1;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;2;66;344,59220060268
5472746;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;298,341887090761
5472749;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;465,926389041135
5472749;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;465,926389041135
5472750;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;415,207894506026
5472752;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;397,80129239371
5472752;1;5;1;80;66;1;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;06;4;66;397,80129239371
5472754;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;268,272327805411
5472756;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;389,706792105045
5472758;1;1;1;80;66;1;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;66;310,544407688309
5472758;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;310,544407688309
5472759;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;432,755272366467
5472759;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;432,755272366467
5472760;1;1;1;80;66;1;1;9;POR EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;66;307,988813717191
5472761;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;299,442123203801
5472761;1;4;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;299,442123203801
5472762;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;2;66;349,990306193265
5472762;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;349,990306193265
5472762;1;3;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;06;2;66;349,990306193265
5472764;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;393,038786454688
5472764;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;393,038786454688
5472765;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;350,260893600089
5472766;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;3;66;347,147794573799
5472767;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;900000;2;1;06;2;66;383,767511700813
5472767;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;66;383,767511700813
5472768;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;365,338668996117
5472768;1;2;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;365,338668996117
5472770;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;66;347,924194952323
5472770;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;347,924194952323
5472771;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;1,4;66;413,376884775393
5472771;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;413,376884775393
5472772;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;350,260893600089
5472776;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;350,260893600089
5472777;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;66;383,023854501302
5472777;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;383,023854501302
5472777;1;4;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;383,023854501302
5472778;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;373,614772102683
5472779;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;548,420767807513
5472779;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;548,420767807513
5472780;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;427,086579369058
5472782;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;427,086579369058
5472783;1;4;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;2;66;407,39197761023
5472786;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;410,994559366696
5472786;1;4;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;410,994559366696
5472788;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;204,239534922742
5472788;1;5;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;204,239534922742
5472789;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;1,3;66;478,415827287031
5472791;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;3;66;389,436204698221
5472791;1;2;1;80;66;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;4;66;389,436204698221
5472791;1;4;1;80;66;1;1;7; ;2; ; ;12;DESEA VIAJAR;2; ;2; ;2; ;908526;2;1;06;2;66;389,436204698221
5472794;1;1;1;80;66;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;4;66;310,544407688309
5472794;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;310,544407688309
5472795;1;4;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;393,038786454688
5472796;1;1;1;80;66;1;1;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;4;66;389,706792105045
5472797;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;1;908000; ; ; ;3;1;06;9;66;350,260893600089
5472799;1;2;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;410,218158988172
5472801;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;310,544407688309
5472801;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;310,544407688309
5472804;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;3;66;478,415827287031
5472807;1;4;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;328,229593193495
5472808;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;268,272327805411
5472808;1;3;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;268,272327805411
5472816;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;9;66;389,706792105045
5472819;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;269,048728183935
5472819;1;5;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;269,048728183935
5472821;1;1;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;328,500180600318
5472821;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;1,2;66;328,500180600318
5472825;1;1;1;80;66;1;2; ; ; ;2; ; ;.;1;2;2; ; ; ; ;1;1;06; ;66;347,147794573799
5472830;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;431,154011886279
5472833;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;389,436204698221
5472833;1;3;1;80;66;1;1;4; ;2; ; ;12;ACCIDENTE;2; ;2; ; ; ; ;2;1;06;1,2;66;389,436204698221
5472833;1;4;1;80;66;1;1;4; ;2; ; ;12;CECUELAS DE  ACCIDENTE;2; ;2; ; ; ; ;2;1;06;1,3;66;389,436204698221
5472834;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;2;66;431,154011886279
5472834;1;3;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;431,154011886279
5472835;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;4;66;313,657506714599
5472837;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;1,4;66;384,038099107636
5472838;1;1;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;4;66;466,532477874014
5472838;1;4;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;466,532477874014
5472840;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;1,4;66;413,820740744639
5472841;1;3;1;80;66;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06; ;66;362,512487618174
5472841;1;5;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;362,512487618174
5472843;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;350,260893600089
5472844;1;1;1;80;66;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;4;66;350,260893600089
5472845;1;1;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;332,119092598309
5472845;1;4;1;80;66;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06; ;66;332,119092598309
