Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
2861557;1;4;1;10;1;1;1;12;2009;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;01;73;330,321787546614
2861558;1;1;1;10;1;2;1;7;1982;29;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;01;73;205,800240594613
2861558;1;2;1;10;1;2;1;10;2000;11;3;6;2;2; ; ; ; ;1;1;1;1;4;0; ;73;5;01;73;205,800240594613
2861559;1;1;1;10;1;2;1;1;1979;33;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;73;2;01;73;183,838954021687
2861560;1;1;1;10;1;2;1;12;1977;34;1;4;1; ; ;1;4; ;2;1;2; ;4;8; ;73;8;01;73;232,969600513144
2861560;1;2;1;10;2;2;1;10;1999;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;73;5;01;73;232,969600513144
2861560;1;3;1;10;1;2;1;5;2001;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;01;73;232,969600513144
2861560;1;4;1;10;1;1;1;6;2006;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;01;73;232,969600513144
2861561;1;1;1;10;1;2;1;3;1942;69;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;01;73;181,826833756138
2861561;1;2;1;10;2;2;1;6;1971;40;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;01;73;181,826833756138
2861561;1;3;1;10;3;1;1;12;1990;21;4;6;1; ; ;3; ; ;2;1;2; ;5;10;1;73;10;01;73;181,826833756138
2861561;1;4;1;10;4;2;1;4;1991;20;4;6;1; ; ;3; ; ;2;1;2; ;4;6; ;73;6;01;73;181,826833756138
2861561;1;5;1;10;1;2;1;6;1997;14;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;01;73;181,826833756138
2861562;1;1;1;10;1;2;1;4;1975;36;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;01;73;531,643379446054
2861562;1;2;1;10;2;1;1;6;1997;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;73;7;01;73;531,643379446054
2861562;1;3;1;10;1;2;1;10;2005;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;73;0;01;73;531,643379446054
2861565;1;1;1;10;1;1;1;1;1954;57;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ;73;3;01;73;479,38480024392
2861565;1;2;1;10;2;2;1;12;1947;64;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;01;73;479,38480024392
2861565;1;3;1;10;3;2;1;6;1988;23;3;6;1; ; ;1;1;21424;2;1;2; ;6;1;3;73;12;01;73;479,38480024392
2861566;1;1;1;10;1;1;1;9;1976;35;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;01;73;300,540944004135
2861566;1;2;1;10;2;2;1;6;1979;32;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;01;73;300,540944004135
2861566;1;3;1;10;2;2;1;5;1995;16;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;01;73;300,540944004135
2861566;1;4;1;10;4;1;1;1;1997;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;73;9;01;73;300,540944004135
2861566;1;5;1;10;2;1;1;8;2007;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;73;0;01;73;300,540944004135
2861567;1;1;1;10;1;1;1;8;1954;57;1;6;2;2; ; ; ; ;2;1;2; ;3;5; ;73;5;01;73;293,428781170898
2861568;1;1;1;10;1;1;1;6;1968;43;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;73;6;01;73;240,678331412996
2861568;1;2;1;10;2;2;1;6;1974;37;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;01;73;240,678331412996
2861568;1;3;1;10;3;2;1;11;1995;16;3;6;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;01;73;240,678331412996
2861568;1;4;1;10;4;2;1;11;1998;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;73;6;01;73;240,678331412996
2861568;1;5;1;10;5;2;1;5;2000;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;01;73;240,678331412996
2861568;1;6;1;10;2;2;1;7;2011;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;01;73;240,678331412996
2861569;1;1;1;10;1;2;1;8;1983;28;1;3;1; ; ;1;1;24000;2;1;2; ;6;3;3;73;14;01;73;411,600481189227
2861569;1;2;1;10;1;2;1;1;2007;5;3; ;1; ; ;2;5; ;2;2;1;2;2;0; ;73;0;01;73;411,600481189227
2861570;1;1;1;10;1;2;1;11;1967;44;1;3;1; ; ;2;5; ;2;1;2; ;5;11;2;73;11;01;73;591,16932786698
2861570;1;2;1;10;2;1;1;9;1991;20;3;6;2;1;10; ; ; ;2;1;1;2;6;2;2;73;13;01;73;591,16932786698
2861570;1;3;1;10;3;1;1;9;1993;18;3;6;1; ; ;2;5; ;2;1;2; ;5;11;2;73;11;01;73;591,16932786698
2861570;1;4;1;10;1;2;1;10;1994;17;3;6;1; ; ;2;5; ;2;1;2; ;5;11;2;73;11;01;73;591,16932786698
2861571;1;1;1;10;1;2;1;10;1955;56;1;5;1; ; ;1;2;64300;2;1;2; ;3;5; ;73;5;01;73;219,383409761707
2861571;1;2;1;10;2;1;1;8;1977;34;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;01;73;219,383409761707
2861571;1;3;1;10;3;1;1;5;1981;30;3;1;2;1;24; ; ; ;2;1;2; ;6;3;3;73;14;01;73;219,383409761707
2861571;1;4;1;10;4;2;1;12;1986;25;5;1;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;01;73;219,383409761707
2861571;1;5;1;10;4;2;1;7;2003;8;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;73;1;01;73;219,383409761707
2861572;1;1;1;10;1;2;1;3;1956;55;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;01;73;239,69240012196
2861572;1;2;1;10;2;1;1;4;1952;59;2;1;1; ; ;3; ; ;2;1;2; ;1;0; ;73;0;01;73;239,69240012196
2861572;1;3;1;10;3;2;1;4;1989;22;3;6;1; ; ;3; ; ;2;1;1;2;6;3;3;73;14;01;73;239,69240012196
2861574;1;1;1;10;1;2;1;1;1933;78;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;01;73;206,240767415738
2861575;1;1;1;10;1;2;1;10;1955;56;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;01;73;555,001538804975
2861575;1;2;1;10;2;1;1;4;1951;60;2;3;1; ; ;1;3;67000;2;1;2; ;3;4; ;73;4;01;73;555,001538804975
2861575;1;3;1;10;3;1;1;7;1980;31;3;6;1; ; ;1;3;67000;1;1;2; ;5;11;2;73;11;01;73;555,001538804975
2861576;1;1;1;10;1;2;1;5;1976;35;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;01;73;571,218448402692
2861576;1;2;1;10;1;1;1;8;1998;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;73;6;01;73;571,218448402692
2861576;1;3;1;10;3;1;1;11;1944;67;5;5;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;01;73;571,218448402692
2861577;1;1;1;10;1;1;1;9;1941;70;1;3;1; ; ;3; ; ;1;1;2; ;3;5; ;73;5;01;73;277,500769402488
2861577;1;2;1;10;2;2;1;5;1950;61;2;3;1; ; ;3; ; ;1;1;2; ;3;5; ;73;5;01;73;277,500769402488
2861577;1;3;1;10;3;1;1;5;1986;25;3;6;1; ; ;3; ; ;1;2;2; ;1;0; ;73;0;01;73;277,500769402488
2861578;1;1;1;10;1;2;1;9;1962;49;1;2;1; ; ;2;5; ;2;1;2; ;4;7; ;73;7;01;73;213,350134957191
2861578;1;2;1;10;2;1;1;1;1976;36;2;2;2;1;36; ; ; ;2;1;2; ;3;4; ;73;4;01;73;213,350134957191
2861579;1;1;1;10;1;1;1;2;1946;65;1;2;2;1;1; ; ; ;2;1;2; ;3;2; ;73;2;01;73;308,011037595397
2861579;1;2;1;10;2;2;1;11;1952;59;2;2;2;1;48; ; ; ;1;1;2; ;3;1; ;73;1;01;73;308,011037595397
2861579;1;3;1;10;3;1;1;9;1997;14;4;6;2;1;36; ; ; ;2;1;1;1;4;7; ;73;7;01;73;308,011037595397
2861606;1;1;1;10;1;1;1;12;1929;82;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;01;23;144,477955338655
2861606;1;2;1;10;2;2;1;7;1948;63;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;01;23;144,477955338655
2861606;1;3;1;10;2;1;1;8;1973;38;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;23;3;01;23;144,477955338655
2861626;1;1;1;10;1;1;1;6;1954;57;1;4;2;1;10; ; ; ;2;1;2; ;6;5;4;17;16;01;17;157,645845077471
2861627;1;1;1;10;1;2;1;11;1931;80;1;4;1; ; ;1;2;64272;2;1;2; ;5;11;2;17;11;01;17;111,093871098269
2861627;1;2;1;10;2;1;1;9;1955;56;3;4;1; ; ;1;2;168000;2;1;2; ;6;5;4;17;16;01;17;111,093871098269
2861627;1;3;1;10;3;2;1;1;1959;52;3;4;1; ; ;1;3;250000;2;1;2; ;6;7;5;17;18;01;17;111,093871098269
2861628;1;1;1;10;1;1;1;1;1968;44;1;6;1; ; ;1;1;44000;2;1;1;2;6;7;4;17;18;01;17;147,929790664668
2861628;1;2;1;10;2;2;1;3;1958;53;5;6;1; ; ;2;1;160000;2;1;2; ;6;8;5;17;19;01;17;147,929790664668
2861629;1;1;1;10;1;2;1;9;1930;81;1;5;1; ; ;1;2;240000;2;1;2; ;5;11;2;17;11;01;17;92,4312953976303
2861629;1;2;1;10;2;2;1;10;1957;54;3;6;1; ; ;1;1;21424;2;1;2; ;6;2;3;17;13;01;17;92,4312953976303
2861629;1;3;1;10;3;2;1;4;1967;44;3;3;1; ; ;1;1;72000;2;1;2; ;6;5;4;17;16;01;17;92,4312953976303
2861629;1;4;1;10;4;1;1;8;1955;56;5;3;1; ; ;1;1;100000;2;1;2; ;6;5;4;17;16;01;17;92,4312953976303
2861629;1;5;1;10;3;2;1;2;1995;16;4;6;1; ; ;1;5; ;2;1;1;2;5;10;1;17;10;01;17;92,4312953976303
2861630;1;1;1;10;1;1;1;9;1958;53;1;3;1; ; ;1;1;200000;2;1;2; ;6;7;5;17;18;01;17;167,232869068495
2861630;1;2;1;10;2;2;1;5;1963;48;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;17;16;01;17;167,232869068495
2861630;1;3;1;10;3;2;1;12;1990;21;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;17;14;01;17;167,232869068495
2861630;1;4;1;10;4;1;1;7;1993;18;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;17;12;01;17;167,232869068495
2861631;1;1;1;10;1;1;1;3;1983;28;1;6;1; ; ;1;1;84000;2;1;2; ;6;5;4;17;16;01;17;169,495180729906
2861634;1;1;1;10;1;1;1;10;1958;53;1;4;1; ; ;1;3;67000;2;1;2; ;6;4;4;17;15;01;17;169,495180729906
2861635;1;1;1;10;1;2;1;5;1958;53;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;17;5;01;17;123,002062335283
2861635;1;2;1;10;2;2;1;7;1980;31;3;6;2;1;2; ; ; ;2;1;2; ;5;11;2;17;11;01;17;123,002062335283
2861635;1;3;1;10;3;2;1;2;1989;22;3;6;1; ; ;1;1;21424;2;1;2; ;6;2;3;17;13;01;17;123,002062335283
2861636;1;1;1;10;1;1;1;10;1954;57;1;3;1; ; ;1;2;262000;2;1;2; ;5;11;2;17;11;01;17;132,659261163507
2861636;1;2;1;10;2;2;1;12;1952;59;2;3;1; ; ;2;2;480000;2;1;2; ;6;11;5;17;22;01;17;132,659261163507
2861637;1;1;1;10;1;1;1;5;1976;35;1;3;1; ; ;1;1;213000;2;1;2; ;6;7;5;17;18;01;17;127,835735322976
2861637;1;2;1;10;2;2;1;12;1980;31;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;17;16;01;17;127,835735322976
2861637;1;3;1;10;2;2;1;10;2007;4;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;17;0;01;17;127,835735322976
2861637;1;4;1;10;4;2;1;3;1947;64;5;4;1; ; ;1;2;276000;2;1;2; ;5;11;2;17;11;01;17;127,835735322976
2861637;1;5;1;10;5;2;1;10;1985;26;5;6;1; ; ;1;3;120000;2;1;2; ;6;5;4;17;16;01;17;127,835735322976
2861638;1;1;1;10;1;1;1;5;1959;52;1;3;1; ; ;1;3;67000;2;1;2; ;6;8;5;17;19;01;17;164,330054703895
2861638;1;2;1;10;2;2;1;10;1959;52;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;17;16;01;17;164,330054703895
2861638;1;3;1;10;3;1;1;11;1989;22;3;6;1; ; ;1;5; ;2;1;1;1;6;3;2;17;14;01;17;164,330054703895
2861639;1;1;1;10;1;1;1;4;1963;48;1;3;1; ; ;1;1;125600;2;1;2; ;6;5;4;17;16;01;17;180,730318743123
2861639;1;2;1;10;2;2;1;3;1966;45;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;01;17;180,730318743123
2861639;1;3;1;10;3;1;1;3;1992;19;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;17;11;01;17;180,730318743123
2861639;1;4;1;10;2;1;1;10;1994;17;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;17;10;01;17;180,730318743123
2861640;1;1;1;10;1;2;1;1;1993;19;1;6;1; ; ;1;1;21424;2;1;2; ;5;11;2;17;11;01;17;166,132842465758
2861641;1;1;1;10;1;2;1;5;1965;46;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;01;73;381,097221593314
2861641;1;2;1;10;2;1;1;6;1951;60;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;01;73;381,097221593314
2861641;1;3;1;10;3;1;1;8;1988;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;01;73;381,097221593314
2861641;1;4;1;10;4;1;1;5;1991;20;3;6;2;2; ; ; ; ;2;1;2; ;4;8; ;73;8;01;73;381,097221593314
2861641;1;5;1;10;1;1;1;8;2000;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;01;73;381,097221593314
2861642;1;1;1;10;1;2;1;2;1948;63;1;5;1; ; ;1;2;61000;2;2;2; ;1;0; ;73;0;01;73;206,240767415738
2861643;1;1;1;10;1;2;1;7;1991;20;1;4;2;1;5; ; ; ;1;1;2; ;5;11;2;73;11;01;73;292,513418266086
2861643;1;2;1;10;1;2;1;12;2006;5;3; ;2;1;5; ; ; ;2;2;1;1;2;0; ;73;0;01;73;292,513418266086
2861643;1;3;1;10;1;1;1;3;2010;1;3; ;2;1;5; ; ; ;1; ; ; ; ; ; ;73; ;01;73;292,513418266086
2861643;1;4;1;10;1;2;1;6;1998;13;5;6;2;1;5; ; ; ;2;1;1;1;3;4; ;73;4;01;73;292,513418266086
2861644;1;1;1;10;1;1;1;11;1935;76;1;5;1; ; ;2;2;53700;2;1;2; ;4;7; ;73;7;01;73;293,428781170898
2861645;1;1;1;10;1;1;1;12;1941;70;1;3;1; ; ;1;3;67000;2;2;2; ;1;0; ;73;0;01;73;225,587775072932
2861645;1;2;1;10;2;2;1;10;1961;50;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;73;2;01;73;225,587775072932
2861646;1;1;1;10;1;1;1;11;1954;57;1;3;1; ; ;1;5; ;2;1;2; ;6;2;2;73;13;01;73;225,587775072932
2861646;1;2;1;10;2;2;1;9;1962;49;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;73;8;01;73;225,587775072932
2861647;1;1;1;10;1;2;1;12;1949;62;1;5;2;1;12; ; ; ;2;1;2; ;3;2; ;73;2;01;73;195,080302171806
2861647;1;2;1;10;2;1;1;8;1986;25;3;6;2;1;2; ; ; ;2;1;2; ;4;8; ;73;8;01;73;195,080302171806
2861647;1;3;1;10;3;2;1;11;1978;33;3;2;1; ; ;3; ; ;2;1;2; ;4;6; ;73;6;01;73;195,080302171806
2861647;1;4;1;10;3;2;1;8;1998;13;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;01;73;195,080302171806
2861647;1;5;1;10;3;1;1;3;2010;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;01;73;195,080302171806
2861649;1;1;1;10;1;1;1;8;1966;45;1;3;1; ; ;1;5; ;2;1;2; ;6;2;2;73;13;01;73;262,480781448648
2861649;1;2;1;10;2;2;1;8;1963;48;2;3;1; ; ;1;1;100000;2;1;2; ;6;3;3;73;14;01;73;262,480781448648
2861649;1;3;1;10;3;2;1;12;1990;21;3;6;1; ; ;1;5; ;2;1;1;2;6;4;2;73;15;01;73;262,480781448648
2861649;1;4;1;10;1;2;1;10;2011;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;73; ;01;73;262,480781448648
2861649;1;5;1;10;1;1;1;12;2001;10;3;6;1; ; ;1;5; ;2;1;1;2;3;4; ;73;4;01;73;262,480781448648
2861650;1;1;1;10;1;1;1;11;1962;49;1;3;1; ; ;1;1;80000;2;1;2; ;6;7;5;73;18;01;73;265,07439574058
2861650;1;2;1;10;2;2;1;4;1963;48;2;3;1; ; ;1;5; ;2;1;2; ;6;2;3;73;13;01;73;265,07439574058
2861650;1;3;1;10;2;2;1;11;1996;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;73;9;01;73;265,07439574058
2861650;1;4;1;10;2;1;1;3;1999;12;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;73;7;01;73;265,07439574058
2861651;1;1;1;10;1;2;1;2;1952;59;1;4;1; ; ;1;3;67000;2;1;2; ;4;7; ;73;7;01;73;182,322334463626
2861651;1;2;1;10;2;2;1;9;1976;35;3;4;1; ; ;1;1;21424;2;1;2; ;6;4;2;73;15;01;73;182,322334463626
2861651;1;3;1;10;2;2;1;10;2002;9;4; ;1; ; ;1;5; ;2;1;1;2;3;4; ;73;4;01;73;182,322334463626
2861651;1;4;1;10;2;2;1;7;2010;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;01;73;182,322334463626
2861653;1;1;1;10;1;2;1;4;1974;37;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ;73;9;01;73;265,821689723027
2861653;1;2;1;10;1;1;1;1;1999;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;01;73;265,821689723027
2861653;1;3;1;10;1;2;1;8;2003;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;73;3;01;73;265,821689723027
2861654;1;1;1;10;1;1;1;8;1974;37;1;3;1; ; ;1;1;21424;2;1;2; ;5;11;2;73;11;01;73;235,311421530117
2861654;1;2;1;10;2;2;1;10;1975;36;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;73;14;01;73;235,311421530117
2861654;1;3;1;10;2;2;1;5;2004;7;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;73;2;01;73;235,311421530117
2861655;1;1;1;10;1;1;1;6;1926;85;1;3;1; ; ;1;2;78000;2;1;2; ;3;5; ;73;5;01;73;352,1044749554
2861655;1;2;1;10;2;2;1;11;1934;77;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;01;73;352,1044749554
2861655;1;3;1;10;3;2;1;8;1956;55;3;4;2;1;2; ; ; ;2;1;2; ;4;9; ;73;9;01;73;352,1044749554
2861655;1;4;1;10;4;1;1;6;1976;35;4;4;1; ; ;1;1;21424;2;1;2; ;4;7; ;73;7;01;73;352,1044749554
2861655;1;5;1;10;5;1;1;4;1995;16;5;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;01;73;352,1044749554
2861655;1;6;1;10;4;1;1;9;1997;14;5;6;1; ; ;1;5; ;2;1;1;1;4;0; ;73;5;01;73;352,1044749554
2861656;1;1;1;10;1;2;1;1;1987;24;1;1;2;1;12; ; ; ;2;1;2; ;4;9; ;73;9;01;73;243,382771774629
2861657;1;1;1;10;1;2;1;6;1951;60;1;5;1; ; ;1;3;67000;2;1;2; ;4;8; ;73;8;01;73;160,801574711824
2861657;1;2;1;10;2;2;1;2;1932;79;5;5;1; ; ;1;3;67000;2;1;2; ;3;2; ;73;2;01;73;160,801574711824
2861658;1;1;1;10;1;1;1;11;1992;19;1;2;2;2; ; ; ; ;2;2;2; ;1;0; ;73;0;01;73;303,404220903043
2861658;1;2;1;10;2;2;1;11;1993;18;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;01;73;303,404220903043
2861659;1;1;1;10;1;2;1;9;1968;43;1;2;2;1;7; ; ; ;2;2;2; ;1;0; ;73;0;01;73;183,838954021687
2861660;1;1;1;10;1;2;1;11;1965;46;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;01;73;183,838954021687
2861661;1;1;1;10;1;2;1;8;1962;49;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ;73;9;01;73;349,671590495592
2861661;1;2;1;10;2;1;1;12;1984;27;3;4;2;1;6; ; ; ;2;1;2; ;5;11;2;73;11;01;73;349,671590495592
2861661;1;3;1;10;3;2;1;7;1988;23;3;4;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;01;73;349,671590495592
2861661;1;4;1;10;3;1;1;2;2011;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;01;73;349,671590495592
2861661;1;5;1;10;5;1;1;9;1991;20;3;1;1; ; ;3; ; ;2;1;2; ;5;10;1;73;10;01;73;349,671590495592
2861661;1;6;1;10;6;2;1;11;1994;17;5;1;1; ; ;1;5; ;2;1;2; ;4;7; ;73;7;01;73;349,671590495592
2861661;1;7;1;10;1;1;1;4;2005;6;9; ;1; ; ;1;5; ;2;1;1;1;3;1; ;73;1;01;73;349,671590495592
2861661;1;8;1;10;1;2;1;12;2008;3;9; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;01;73;349,671590495592
2861663;1;1;1;10;1;2;1;4;1935;76;1;5;1; ; ;2;2;144000;2;1;2; ;3;5; ;73;5;01;73;160,801574711824
2861663;1;2;1;10;2;2;1;1;1954;57;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ;73;9;01;73;160,801574711824
2861664;1;1;1;10;1;1;1;12;1981;30;1;2;1; ; ;1;3;81875;2;1;2; ;5;11;2;73;11;01;73;227,014233185094
2861664;1;2;1;10;2;2;1;6;1984;27;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;01;73;227,014233185094
2861664;1;3;1;10;2;2;1;8;2008;3;3; ;1; ; ;1;5; ;2;2;2; ;2;1; ;73;0;01;73;227,014233185094
2861664;1;4;1;10;4;2;1;11;1988;23;5;6;1; ; ;3; ; ;2;1;2; ;6;5;4;73;16;01;73;227,014233185094
2861665;1;1;1;10;1;2;1;4;1929;82;1;5;1; ; ;1;2;348000;2;1;2; ;6;6;5;73;17;01;73;206,240767415738
2861666;1;1;1;10;1;1;1;7;1964;47;1;2;1; ; ;3; ; ;1;1;2; ;3;4; ;73;4;01;73;287,035682313507
2861666;1;2;1;10;2;2;1;4;1969;42;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;01;73;287,035682313507
2861666;1;3;1;10;3;1;1;6;1989;22;3;2;1; ; ;3; ; ;2;1;2; ;3;4; ;73;4;01;73;287,035682313507
2861666;1;4;1;10;4;2;1;7;1989;22;5;2;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;01;73;287,035682313507
2861666;1;5;1;10;4;2;1;10;2009;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;01;73;287,035682313507
2861667;1;1;1;10;1;1;1;9;1962;49;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;01;73;205,052946612167
2861667;1;2;1;10;2;2;1;11;1963;48;2;3;1; ; ;1;3;67000;2;1;2; ;5;11;2;73;11;01;73;205,052946612167
2861667;1;3;1;10;2;2;1;10;1996;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;01;73;205,052946612167
