DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;INI;DPTO;fex_c_2011
451661;1;2;52;80;1;3;3; ;2; ; ; ; ; ;1;52;123,47643900786
451661;1;3;52;80;1;3;1; ;2; ; ; ; ; ;1;52;123,47643900786
451662;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;153,113294689624
451664;1;5;52;80;2; ; ; ; ; ; ; ; ; ;1;52;145,731253842398
451665;1;2;52;80;1;4;2; ;2; ; ; ; ; ;1;52;116,968175624075
451665;1;3;52;80;1;4;3; ;2; ; ; ; ; ;1;52;116,968175624075
451668;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;140,778786931834
451670;1;1;52;80;1;4;3; ;2; ; ; ; ; ;1;52;70,2865827181962
451670;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;70,2865827181962
451671;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;148,836670589627
451671;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;148,836670589627
451671;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;148,836670589627
451673;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;109,561511191865
451674;1;3;52;80;1;3;1; ;2; ; ; ; ; ;1;52;99,079190469592
451675;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;119,406802841794
451677;1;1;52;80;1;4;3; ;2; ; ; ; ; ;1;52;103,479717995898
451679;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;152,555634955488
451679;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;152,555634955488
451682;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;122,61318416286
451683;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;140,778786931834
451686;1;2;52;80;1;1;2; ;2; ; ; ; ; ;1;52;166,927841409477
451688;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;184,686557382292
451689;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;124,363623663747
451689;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;124,363623663747
451690;1;3;52;80;1;1;1; ;2; ; ; ; ; ;1;52;163,464425865579
451695;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;179,317197724732
451697;1;1;52;80;1;4;3; ;2; ; ; ; ; ;1;52;103,479717995898
451698;1;2;52;80;1;4;5; ;2; ; ; ; ; ;1;52;70,2865827181962
451699;1;1;52;80;1;4;4; ;3; ; ; ; ; ;1;52;104,955362170118
451699;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;104,955362170118
451701;1;1;52;80;1;4;3; ;2; ; ; ; ; ;1;52;103,479717995898
451703;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;132,027203356408
451707;1;1;52;80;1;1;3; ;2; ; ; ; ; ;1;52;113,144435374229
451707;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;113,144435374229
451708;1;3;52;80;1;1;1; ;2; ; ; ; ; ;1;52;128,15838641722
451709;1;1;52;80;1;2;3; ;3; ; ; ; ; ;1;52;74,3749803819716
451709;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;74,3749803819716
451709;1;5;52;80;2; ; ; ; ; ; ; ; ; ;1;52;74,3749803819716
451710;1;5;52;80;1;4;3; ;2; ; ; ; ; ;1;52;168,403485583697
451712;1;2;52;80;1;2;2; ;2; ; ; ; ; ;1;52;166,927841409477
451713;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;78,3687400744994
451713;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;78,3687400744994
451714;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;134,034558117746
451715;1;1;52;80;1;4;2; ;3; ; ; ; ; ;1;52;70,2865827181962
451715;1;2;52;80;1;4;3; ;2; ; ; ; ; ;1;52;70,2865827181962
451717;1;2;52;80;1;3;2; ;2; ; ; ; ; ;1;52;178,449140611169
451718;1;1;52;80;2; ; ; ; ; ; ; ; ; ;1;52;111,568865953203
451719;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;106,710603939568
451719;1;4;52;80;2; ; ; ; ; ; ; ; ; ;1;52;106,710603939568
451719;1;5;52;80;2; ; ; ; ; ; ; ; ; ;1;52;106,710603939568
451720;1;2;52;80;1;3;4; ;3; ; ; ; ; ;1;52;118,443819798295
451720;1;4;52;80;1;3;1; ;2; ; ; ; ; ;1;52;118,443819798295
451721;1;1;52;80;1;4;4; ;3; ; ; ; ; ;1;52;104,955362170118
451721;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;104,955362170118
451722;1;3;52;80;2; ; ; ; ; ; ; ; ; ;1;52;158,431806656014
451724;1;1;52;80;1;4;4; ;3; ; ; ; ; ;1;52;118,443819798295
451724;1;2;52;80;1;4;2; ;2; ; ; ; ; ;1;52;118,443819798295
451725;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;170,465688902499
451726;1;2;52;80;2; ; ; ; ; ; ; ; ; ;1;52;103,68533949134
451728;1;3;52;80;1;3;2; ;2; ; ; ; ; ;1;52;148,786743263107
451728;1;6;52;80;2; ; ; ; ; ; ; ; ; ;1;52;148,786743263107
451728;1;7;52;80;1;3;1; ;2; ; ; ; ; ;1;52;148,786743263107
451732;1;3;54;80;1;1;7; ;2; ; ; ; ; ;1;54;282,816630620743
451732;1;4;54;80;1;1;1; ;2; ; ; ; ; ;1;54;282,816630620743
451735;1;1;54;80;1;4;3; ;3; ; ; ; ; ;1;54;353,006394082249
451735;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;353,006394082249
451736;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;318,377191989612
451736;1;4;54;80;1;2;1; ;2; ; ; ; ; ;1;54;318,377191989612
451739;1;3;54;80;1;1;7; ;2; ; ; ; ; ;1;54;273,906215602598
451739;1;7;54;80;1;4;3; ;2; ; ; ; ; ;1;54;273,906215602598
451740;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;282,783705101879
451741;1;1;54;80;1;4;3; ;3; ; ; ; ; ;1;54;349,357857753049
451741;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;349,357857753049
451741;1;4;54;80;1;1;7; ;2; ; ; ; ; ;1;54;349,357857753049
451741;1;5;54;80;1;1;7; ;2; ; ; ; ; ;1;54;349,357857753049
451741;1;6;54;80;2; ; ; ; ; ; ; ; ; ;1;54;349,357857753049
451741;1;7;54;80;1;1;1; ;2; ; ; ; ; ;1;54;349,357857753049
451742;1;2;54;80;1;3;2; ;2; ; ; ; ; ;1;54;365,681114993067
451744;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;221,99054359574
451745;1;1;54;80;1;4;2; ;2; ; ; ; ; ;1;54;313,664445561819
451746;1;1;54;80;1;4;2; ;3; ; ; ; ; ;1;54;220,894884616655
451746;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;220,894884616655
451747;2;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;206,930846027225
451749;1;2;54;80;1;1;2; ;2; ; ; ; ; ;1;54;377,183992884112
451750;1;2;54;80;1;4;2; ;1;1;2; ;2; ;1;54;240,083716479322
451750;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;240,083716479322
451751;1;6;54;80;2; ; ; ; ; ; ; ; ; ;1;54;270,582712156915
451754;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;271,12472202347
451755;1;1;54;80;1;3;2; ;2; ; ; ; ; ;1;54;324,301352823686
451758;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;391,560167151767
451759;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;330,962275482735
451760;1;1;54;80;1;4;2; ;2; ; ; ; ; ;1;54;267,343334871909
451762;1;1;54;80;1;4;3; ;2; ; ; ; ; ;1;54;267,343334871909
451765;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;353,092866008738
451765;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;353,092866008738
451766;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;264,690532218297
451766;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;264,690532218297
451768;1;1;54;80;1;4;3; ;2; ; ; ; ; ;1;54;284,102320417475
451768;1;2;54;80;1;4;3; ;2; ; ; ; ; ;1;54;284,102320417475
451768;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;284,102320417475
451769;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;282,816630620743
451769;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;282,816630620743
451769;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;282,816630620743
451770;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;269,040529478647
451770;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;269,040529478647
451772;1;2;54;80;1;3;1; ;2; ; ; ; ; ;1;54;325,087329336244
451773;1;1;54;80;1;1;3; ;2; ; ; ; ; ;1;54;326,725782166329
451773;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;326,725782166329
451773;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;326,725782166329
451775;1;1;54;80;1;3;4; ;3; ; ; ; ; ;1;54;336,337858200323
451775;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;336,337858200323
451776;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;343,995700857097
451777;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;367,668543952943
451777;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;367,668543952943
451780;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;304,928975499825
451780;1;4;54;80;1;2;1; ;2; ; ; ; ; ;1;54;304,928975499825
451781;1;3;54;80;1;3;6; ;2; ; ; ; ; ;1;54;302,710205664181
451781;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;302,710205664181
451782;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;385,16124899719
451783;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;386,616013947734
451784;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;294,552894580732
451784;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;294,552894580732
451785;1;1;54;80;1;4;4; ;3; ; ; ; ; ;1;54;340,398679140872
451785;1;2;54;80;1;3;6; ;2; ; ; ; ; ;1;54;340,398679140872
451787;1;4;54;80;1;2;7; ;2; ; ; ; ; ;1;54;255,850744866666
451787;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;255,850744866666
451789;1;2;54;80;1;1;6; ;2; ; ; ; ; ;1;54;336,724301993742
451790;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;282,816630620743
451791;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;410,356966346284
451792;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;285,222228167202
451793;1;2;54;80;1;3;7; ;2; ; ; ; ; ;1;54;285,222228167202
451794;1;1;54;80;1;4;3; ;2; ; ; ; ; ;1;54;306,685283392339
451795;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;298,224075331849
451800;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;271,12472202347
451804;1;1;54;80;1;2;3; ;2; ; ; ; ; ;1;54;376,066250514172
451804;1;3;54;80;1;1;8;POR ENFERMEDAD DEL PAPA.;2; ; ; ; ; ;1;54;376,066250514172
451805;1;2;54;80;1;2;2; ;2; ; ; ; ; ;1;54;413,209087591926
451805;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;413,209087591926
451805;1;6;54;80;2; ; ; ; ; ; ; ; ; ;1;54;413,209087591926
451808;1;4;54;80;1;1;1; ;2; ; ; ; ; ;1;54;281,473766534505
451809;1;1;54;80;1;4;8;POR  LA  EDAD, (CANSADA);2; ; ; ; ; ;1;54;267,343334871909
451812;1;3;54;80;1;1;1; ;2; ; ; ; ; ;1;54;356,770699974922
451812;1;7;54;80;1;2;8;LA HIJA LE PIDIO QUE DEJARA DE TRABAJAR Y VIVIERA JUNTO A ELLA;2; ; ; ; ; ;1;54;356,770699974922
451814;1;1;54;80;1;3;2; ;2; ; ; ; ; ;1;54;317,535470131074
451814;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;317,535470131074
451815;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;269,781857937232
451816;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;420,743713004969
451820;1;2;54;80;1;3;2; ;1;1;2; ;2; ;1;54;290,313553886137
451821;1;2;54;80;1;4;4; ;3; ; ; ; ; ;1;54;306,685283392339
451822;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;240,083716479322
451823;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;306,685283392339
451824;1;2;54;80;1;1;2; ;2; ; ; ; ; ;1;54;383,135050101346
451825;1;1;54;80;1;4;8;LOS HIJOS NO LA DEJARON TRABAJAR MAS.;2; ; ; ; ; ;1;54;282,783705101879
451826;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;307,352818693205
451826;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;307,352818693205
451826;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;307,352818693205
451828;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;272,821916630208
451828;1;3;54;80;1;1;3; ;2; ; ; ; ; ;1;54;272,821916630208
451829;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;404,632641982927
451830;1;6;54;80;1;4;7; ;2; ; ; ; ; ;1;54;329,39267854262
451830;1;7;54;80;2; ; ; ; ; ; ; ; ; ;1;54;329,39267854262
451831;1;2;54;80;1;1;8;POR FALTA DE PEDIDOS DE CORREAS;2; ; ; ; ; ;1;54;286,56509225344
451831;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;286,56509225344
451832;1;2;54;80;1;4;3; ;2; ; ; ; ; ;1;54;353,092866008738
451834;1;2;54;80;1;1;8;DEBE GUARDAR QUIETUD POR EL EMBARAZO.;2; ; ; ; ; ;1;54;336,724301993742
451835;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;281,473766534505
451835;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;281,473766534505
451836;1;2;54;80;1;1;7; ;2; ; ; ; ; ;1;54;356,841327641435
451836;1;4;54;80;1;2;2; ;2; ; ; ; ; ;1;54;356,841327641435
451839;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;332,975840361045
451841;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;281,473766534505
451843;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;309,087715447592
451844;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;392,436425666748
451845;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;336,256085284905
451845;1;4;54;80;1;4;3; ;2; ; ; ; ; ;1;54;336,256085284905
451845;1;6;54;80;2; ; ; ; ; ; ; ; ; ;1;54;336,256085284905
451847;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;313,953401571544
451847;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;313,953401571544
451847;1;6;54;80;2; ; ; ; ; ; ; ; ; ;1;54;313,953401571544
451847;1;7;54;80;2; ; ; ; ; ; ; ; ; ;1;54;313,953401571544
451848;1;1;54;80;1;4;2; ;2; ; ; ; ; ;1;54;258,857878040778
451848;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;258,857878040778
451849;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;324,136053009413
451852;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;282,783705101879
451853;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;399,541316263992
451854;1;2;54;80;1;1;7; ;1;2;1;388000;1;6000000;1;54;341,982020785842
451856;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;269,781857937232
451859;1;2;54;80;1;4;7; ;2; ; ; ; ; ;1;54;307,390520840854
451860;1;2;54;80;1;3;8;BAJOS INGRESOS;2; ; ; ; ; ;1;54;384,491367564592
451860;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;384,491367564592
451861;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;389,154569605307
451861;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;389,154569605307
451861;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;389,154569605307
451862;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;295,571272678238
451862;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;295,571272678238
451864;1;3;54;80;1;1;1; ;2; ; ; ; ; ;1;54;286,56509225344
451866;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;334,33215782429
451866;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;334,33215782429
451869;2;1;54;80;1;3;1; ;2; ; ; ; ; ;1;54;295,571272678238
451869;2;2;54;80;1;1;1; ;2; ; ; ; ; ;1;54;295,571272678238
451870;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;306,685283392339
451871;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;361,93265336037
451872;1;5;54;80;1;1;1; ;2; ; ; ; ; ;1;54;290,275851738488
451873;1;4;54;80;1;4;7; ;2; ; ; ; ; ;1;54;354,793226106682
451874;1;1;54;80;1;1;5; ;1;1;1;500000;1;6000000;1;54;300,081535022795
451876;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;282,783705101879
451877;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;273,943917750247
451879;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;335,604394244015
451879;1;4;54;80;2; ; ; ; ; ; ; ; ; ;1;54;335,604394244015
451880;1;2;54;80;1;4;2; ;2; ; ; ; ; ;1;54;412,933584959209
451882;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;374,332964897364
451883;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;210,90017062612
451883;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;210,90017062612
451884;1;1;54;80;1;4;4; ;3; ; ; ; ; ;1;54;305,375344824965
451884;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;305,375344824965
451884;1;3;54;80;1;1;7; ;2; ; ; ; ; ;1;54;305,375344824965
451884;1;4;54;80;1;3;1; ;2; ; ; ; ; ;1;54;305,375344824965
451885;1;1;54;80;2; ; ; ; ; ; ; ; ; ;1;54;232,553867695064
451885;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;232,553867695064
451886;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;269,781857937232
451887;1;3;54;80;2; ; ; ; ; ; ; ; ; ;1;54;244,760371897045
451887;1;5;54;80;2; ; ; ; ; ; ; ; ; ;1;54;244,760371897045
451888;1;2;54;80;2; ; ; ; ; ; ; ; ; ;1;54;269,781857937232
451889;1;2;54;80;1;1;2; ;2; ; ; ; ; ;1;54;336,724301993742
453059;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;252,743490991359
453060;1;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;263,080728480402
453060;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;263,080728480402
453061;1;2;66;80;1;1;5; ;2; ; ; ; ; ;1;66;304,449796166087
453062;1;1;66;80;1;4;3; ;1;4;2; ;2; ;1;66;347,77192793522
453062;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;347,77192793522
453064;1;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;255,242519545439
453064;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;255,242519545439
453064;1;3;66;80;1;1;7; ;2; ; ; ; ; ;1;66;255,242519545439
453065;1;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;305,332145601562
453065;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;305,332145601562
453065;1;5;66;80;1;4;3; ;2; ; ; ; ; ;1;66;305,332145601562
453066;1;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;374,499288499227
453068;1;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;323,814761753162
453068;1;2;66;80;1;4;6; ;3; ; ; ; ; ;1;66;323,814761753162
453068;1;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;323,814761753162
453069;1;1;66;80;1;4;2; ;2; ; ; ; ; ;1;66;247,960840646444
453070;1;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;274,019179299776
453072;1;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;254,767601816751
453072;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;254,767601816751
453072;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;254,767601816751
453073;1;1;66;80;1;4;3; ;3; ; ; ; ; ;1;66;225,378910568291
453074;1;2;66;80;1;2;5; ;2; ; ; ; ; ;1;66;342,582904012932
453075;1;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;252,365754392779
453075;1;5;66;80;2; ; ; ; ; ; ; ; ; ;1;66;252,365754392779
453077;1;1;66;80;1;1;3; ;2; ; ; ; ; ;1;66;365,534847647778
453077;1;5;66;80;1;1;1; ;2; ; ; ; ; ;1;66;365,534847647778
453077;2;2;66;80;1;2;3; ;2; ; ; ; ; ;1;66;365,534847647778
453078;1;1;66;80;1;3;4; ;3; ; ; ; ; ;1;66;262,605810751714
453078;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;262,605810751714
453079;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;236,305605505559
453080;1;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;242,379793672739
453080;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;242,379793672739
453081;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;322,720332455081
453082;1;1;66;80;1;2;5; ;2; ; ; ; ; ;1;66;229,92850977734
453082;1;2;66;80;1;4;3; ;2; ; ; ; ; ;1;66;229,92850977734
453082;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;229,92850977734
453083;1;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;241,341878325403
453083;2;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;241,341878325403
453086;1;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;280,11374015453
453088;1;3;66;80;1;4;3; ;2; ; ; ; ; ;1;66;292,539083584981
453089;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;268,002651520758
453089;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;268,002651520758
453089;1;7;66;80;2; ; ; ; ; ; ; ; ; ;1;66;268,002651520758
453091;1;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;219,591272288297
453091;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;219,591272288297
453092;1;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;192,701609593918
453092;1;2;66;80;1;4;2; ;3; ; ; ; ; ;1;66;192,701609593918
453093;1;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;244,430364327708
453094;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;252,815460793317
453095;1;1;66;80;1;1;0; ;2; ; ; ; ; ;1;66;336,702622714682
453097;1;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;203,628304531186
453097;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;203,628304531186
453098;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;263,080728480402
453099;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;219,075832902088
453099;1;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;219,075832902088
453101;1;1;66;80;1;4;2; ;3; ; ; ; ; ;1;66;240,826438939193
453103;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;272,055282394236
453105;1;2;66;80;1;3;2; ;2; ; ; ; ; ;1;66;305,417919545683
453105;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;305,417919545683
453105;1;5;66;80;1;4;3; ;2; ; ; ; ; ;1;66;305,417919545683
453106;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;264,217073459273
453109;1;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;321,170468854409
453110;1;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;318,397867506941
453111;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;288,018250151347
453113;1;1;66;80;1;3;4; ;3; ; ; ; ; ;1;66;263,080728480402
453117;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;252,26857326267
453118;1;3;66;80;1;2;1; ;2; ; ; ; ; ;1;66;267,716101633572
453121;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;226,215296051488
453121;1;7;66;80;2; ; ; ; ; ; ; ; ; ;1;66;226,215296051488
453121;1;9;66;80;2; ; ; ; ; ; ; ; ; ;1;66;226,215296051488
453122;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;225,190542726789
453122;1;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;225,190542726789
453124;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;329,765983768404
453125;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;299,96675034795
453126;1;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;295,758029454775
453127;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;229,92850977734
453128;1;1;66;80;1;4;3; ;2; ; ; ; ; ;1;66;236,780523234247
453129;1;2;66;80;1;1;1; ;2; ; ; ; ; ;1;66;269,253346279116
453129;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;269,253346279116
453130;1;1;66;80;1;4;4; ;3; ; ; ; ; ;1;66;278,568778508825
453130;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;278,568778508825
453130;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;278,568778508825
453132;1;1;66;80;2; ; ; ; ; ; ; ; ; ;1;66;225,378910568291
453133;1;1;66;80;1;4;2; ;2; ; ; ; ; ;1;66;246,512383127113
453134;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;303,981217908459
453134;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;303,981217908459
453136;1;1;66;80;1;1;8;VIAJE FUERA DEL PAIS;2; ; ; ; ; ;1;66;224,903992839603
453137;1;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;273,844036137923
453138;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;241,341878325403
453140;1;1;66;80;1;3;4; ;3; ; ; ; ; ;1;66;263,080728480402
453140;1;2;66;80;1;1;3; ;2; ; ; ; ; ;1;66;263,080728480402
453142;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;303,465778522249
453142;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;303,465778522249
453143;1;2;66;80;1;4;2; ;2; ; ; ; ; ;1;66;204,103222259874
453143;1;3;66;80;1;4;8;CAMBIO DE CIUDAD;2; ; ; ; ; ;1;66;204,103222259874
453144;1;2;66;80;1;1;2; ;2; ; ; ; ; ;1;66;280,180041216384
453144;1;3;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,180041216384
453144;1;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;280,180041216384
453145;1;2;66;80;2; ; ; ; ; ; ; ; ; ;1;66;158,886105320666
453145;1;3;66;80;1;4;2; ;2; ; ; ; ; ;1;66;158,886105320666
453145;1;4;66;80;2; ; ; ; ; ; ; ; ; ;1;66;158,886105320666
