DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
5214129;1;2;1;1;1;1;1;1;3;5; ; ; ;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;50;09;50;286,910635732004
5214130;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;09;05;1446,79297869575
5214131;1;3;1;1;1;1;1;1;3;2; ;2000000;200000000;550000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;09;05;1284,94467892156
5214132;1;1;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;09;05;1296,13621776251
5214133;1;3;2;1;1;1;1;1;3;3; ; ; ; ;430000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;3;1;2;1;2;1;4;1;2;1;1;1;3;1;1;01;05;09;05;1446,79297869575
5214134;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;09;50;234,868461140068
5214135;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;09;50;300,886912013881
5214136;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;09;50;277,898651826172
5214137;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;54;09;54;368,939970541602
5214138;1;4;3;1;1;1;1;1;3;1; ; ;180000000;600000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;50;09;50;258,164133333326
5214139;1;3;2;1;1;1;1;1;3;1; ; ;60000000;350000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;50;09;50;258,225913243586
5214140;1;3;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;09;50;216,195026392243
5214141;1;1;1;1;1;1;1;2;4;3; ; ; ; ;250000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;54;09;54;345,393632009551
5214142;1;4;3;1;1;1;1;1;3;1; ; ;98;450000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;09;54;409,16609316978
5214143;1;5;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;54;09;54;368,939970541602
5214144;1;5;1;1;1;1;1;1;3;3; ; ; ; ;1500000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;1;1;1;2; ;1;2;1;6;1;6;1;1;1;3;1;1;01;76;09;76;1158,87853768335
5214145;1;5;1;1;1;1;1;1;3;1; ; ;250000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;76;09;76;910,738256069427
5214151;1;7;1;1;1;1;1;1;3;2; ;2200000;98;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;903,995123323852
5214152;1;7;3;1;1;1;1;1;3;1; ; ;98;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;700,895800691695
5214163;1;2;1;1;1;1;1;2;3;1; ; ;160000000;350000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;09;76;1064,62531277802
5214164;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;09;76;1147,86950045645
5214165;1;4;3;1;1;1;1;1;3;1; ; ;98;900000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;1;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;09;76;1075,99565280763
5214175;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;3;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;1369,30524774809
5214176;1;5;1;1;1;1;1;1;3;1; ; ;450000000;1400000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;903,995123323852
5214177;1;5;1;1;1;1;1;1;3;1; ; ;480000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;903,995123323852
5214178;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;23;09;23;189,786047424738
5214179;1;3;2;1;1;1;1;1;3;4; ; ; ;450000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;1;2;1;1;1;2;1;1;1;3;1;1;01;23;09;23;182,144047682753
5214180;1;5;3;1;1;1;1;1;3;1; ; ;180000000;900000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;1;2;1;4;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;09;23;170,602754957689
5214181;1;4;1;1;1;1;1;1;3;2; ;2600000;450000000;2400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;1243,36897500737
5214182;1;4;2;1;1;1;1;1;3;2; ;2200000;430000000;2300000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;2;1;2;3;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;76;09;76;1369,30524774809
5214187;1;5;1;1;1;1;1;1;3;1; ; ;500000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;17;09;17;167,200557563862
5214188;1;6;4;1;1;1;1;1;3;1; ; ;400000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;2;1;4;5;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;17;09;17;226,779410257714
5214189;1;8;5;1;1;1;1;1;3;1; ; ;600000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;1;2;1;6;6;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;17;09;17;102,404660553409
5214190;1;6;4;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;17;09;17;122,912872539165
5214191;1;6;5;1;1;1;1;1;3;1; ; ;98;1500000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;5;8;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;17;09;17;99,7992530345444
5214196;1;4;3;1;1;1;1;1;3;1; ; ;60000000;700000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;4;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;23;09;23;140,548067178819
5214197;1;3;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;23;09;23;182,144047682753
5214198;1;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;09;23;165,160547395554
5214199;1;2;1;1;1;1;1;1;3;1; ; ;45000000;400000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;23;09;23;137,897519429796
5214200;1;4;2;1;1;1;1;1;3;1; ; ;130000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;23;09;23;108,125745655107
5214205;1;4;3;1;1;1;1;1;3;2; ;570000;98;98; ;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;09;17;146,300491346853
5214206;1;4;2;1;1;1;1;1;3;2; ;900000;160000000;950000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;09;17;140,344055650179
5214207;1;3;1;1;1;1;1;1;3;3; ; ; ; ;800000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;09;17;190,58817637155
5214208;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;09;17;207,201288538228
5214209;1;4;2;1;1;1;1;1;3;2; ;600000;98;98; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;09;17;207,201288538228
5214210;1;4;1;1;1;1;1;1;3;2; ;98;98;98; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;17;09;17;190,58817637155
5214220;1;4;1;1;1;1;1;1;4;2; ;785000;190000000;800000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;09;05;1115,70378202017
5214221;1;4;2;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;09;05;1356,06952720122
5214222;1;4;3;1;1;1;1;1;3;2; ;1150000;160000000;800000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;09;05;1054,67045480304
5214236;1;3;2;1;1;1;1;1;4;1; ; ;98;800000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;1;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;52;09;52;168,18820707372
5214237;1;4;2;1;1;1;1;1;4;1; ; ;200000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;3;1;1;01;52;09;52;119,818015267179
5214238;1;2;2;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;52;09;52;140,906914962807
5214239;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;2;1;1;2;1;1;3;1;1;01;52;09;52;147,954626356987
5214247;1;4;2;1;1;1;1;3;3;2; ;450000;185000000;900000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;09;05;1446,79297869575
5214248;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;09;05;1109,65847738232
5214249;1;4;1;1;1;1;1;3;3;1; ; ;180000000;850000; ;2;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;09;05;1302,18152240036
5214250;1;2;1;1;1;1;1;3;3;3; ; ; ; ;400000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;09;05;1109,65847738232
5214254;1;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;6;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;09;68;551,596344077756
5214255;1;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;68;09;68;605,722049925263
5214255;2;2;1;1;2;1;1;1;3;1; ; ;43000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;2;2;1;2;1;1;1;1;1;3;1;1;01;68;09;68;605,722049925263
5214256;1;3;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;68;09;68;533,614376028048
5214257;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;09;68;669,927591394654
5214258;1;5;4;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;68;09;68;501,905751183659
5214259;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;09;68;608,466717920744
5214260;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;09;68;631,206975443364
5214261;1;4;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;09;68;565,96173180178
5214262;1;5;1;1;1;1;1;1;3;1; ; ;210000000;3000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;1;1;1;2;2;2; ;1;2;1;4;1;5;1;1;1;3;1;1;01;68;09;68;501,905751183659
5214263;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;68;09;68;675,308481352623
5214264;1;2;1;1;1;1;1;3;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;09;68;553,360653710042
5214265;1;3;2;1;1;1;1;1;3;3; ; ; ; ;570000;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;09;68;675,308481352623
5214266;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;09;68;573,374694151531
