DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5224910;1;1;1;70;05;18;48;1; ;2;4;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;70000;1150000;2; ;56;53;53;1;2;5619;09;05;1296,13621776251
5224912;1;2;1;70;05;23;48;3; ;2;23;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;97;54;54;1;2;9700;09;05;1115,70378202017
5224939;1;2;1;70;68;4;48;1; ;2;30;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;58;95;1;1;4111;09;68;674,663974343955
5224945;1;5;1;70;68;12;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;70;19;19;1;1;7010;09;68;319,005570714897
5224956;1;1;1;70;68;28;48;4; ;2;28;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;1;69;12;12;1;2;6910;09;68;668,165837716324
5224956;1;2;1;70;68;28;50;1; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;73;15;15;1;2;7310;09;68;668,165837716324
5224957;1;1;1;70;68;41;48;1; ;2;41;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;45;1;2;5619;09;68;441,811436224556
5224957;1;3;1;70;68;12;48;1; ;2;12;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;86;06;06;1;1;8610;09;68;441,811436224556
5224957;1;4;1;70;68;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;03; ;1;2;.;09;68;441,811436224556
5224958;1;3;1;70;68;29;48;1; ;2;29;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;4111;09;68;525,74134885233
5224958;1;4;1;70;68;16;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;58; ;1;2;.;09;68;525,74134885233
5224958;1;5;1;70;68;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;59; ;1;2;.;09;68;525,74134885233
5224976;1;2;1;70;52;104;48;4; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;96;21;57;1;2;9602;09;52;195,851394362562
5224979;1;1;1;70;52;17;48;2; ;2;17;1; ;9;2;1; ; ; ;1;1; ; ; ; ; ; ;2; ;2500000;1;1;86;06;06;1;2;8621;09;52;267,183121244336
5225002;1;2;1;70;08;24;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;47;45;45;1;2;4771;09;08;1304,01532048499
5225016;1;2;1;70;52;60;40;2; ;2;60;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;8000000;2; ;84;12;20;1;2;8415;09;52;190,723505637532
5225061;1;2;1;70;05;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;39;45;1;2;4731;09;05;1024,98033052564
5225099;1;2;1;70;50;40;48;1; ;2;48;4; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;09;19;19;1;2;0910;09;50;271,636105428943
5225101;1;2;1;70;50;34;48;4; ;2;35;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;95;85;85;1;2;9522;09;50;259,52416726477
5225102;1;2;1;70;50;35;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;64;33;33;1;2;6499;09;50;286,910635732004
5225104;1;1;1;70;50;40;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;2;5611;09;50;299,134093593529
5225106;1;1;1;70;50;40;48;4; ;2;40;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;84;58;58;1;2;8413;09;50;203,619173569385
5225229;1;3;1;70;05;32;48;1; ;2;32;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;90;95;97;1;2;9007;09;05;1054,67045480304
5225233;1;2;1;70;73;40;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;33;33;1;2;4711;09;73;142,185932247227
5225235;1;2;1;70;73;36;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4771;09;73;142,185932247227
5225236;1;2;1;70;23;6;48;1; ;2;40;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;32;32;1;1;4631;09;23;269,481485636849
5225247;1;2;1;70;17;30;48;1; ;2;34;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;69;12;12;1;2;6910;09;17;117,130924021426
5225250;1;2;1;70;17;40;12;2; ;2;12;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;1;85;12;12;1;2;8544;09;17;156,086765801832
5225250;1;3;1;70;17;35;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;16; ;1;2;.;09;17;156,086765801832
5225267;1;2;1;70;17;20;48;1; ;2;30;5; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;55;02;51;1;2;5511;09;17;187,534282370684
5225273;1;2;1;70;17;4;36;1; ;2;6;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;82;38;38;1;1;8220;09;17;180,996730765609
5225299;1;1;1;70;76;4;48;4; ;2;4;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;600000;3000000;2; ;61;02;02;1;1;6190;09;76;1158,87853768335
5225329;1;1;1;70;76;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;8530;09;76;942,421303904814
5225336;1;2;1;70;17;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;877802;877802;2; ;61;38;38;1;1;6110;09;17;204,209862394362
5225361;1;2;1;70;23;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;43;43;1;2;1040;09;23;219,432173780955
5225365;1;1;1;70;23;15;50;4; ;2;15;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;43;93;93;1;2;4330;09;23;115,767745397092
5225369;1;2;1;70;54;42;48;4; ;2;42;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;37;37;1;2;5320;09;54;411,676155629611
5225371;1;1;1;70;54;32;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;95;45;1;2;4789;09;54;372,202983798193
5225374;1;1;1;70;54;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;96;56;56;1;2;9601;09;54;391,688012586293
5225384;1;1;1;70;66;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;81;45;55;1;2;8121;09;66;349,417237286953
5225388;1;3;1;70;66;4;48;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;77;77;1;1;1081;09;66;337,512858483545
5225394;1;3;1;70;66;12;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;45;45;1;1;1410;09;66;346,493449485764
5225403;1;1;1;70;66;3;70;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;49;98;98;1;1;4923;09;66;231,922351611643
5225403;1;2;1;70;66;3;48;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;88;55;54;1;1;8890;09;66;231,922351611643
5225407;1;1;1;70;66;8;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;1;5619;09;66;340,717229856756
5225407;1;3;1;70;66;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;2;5611;09;66;340,717229856756
5225409;1;3;1;70;66;26;48;1; ;2;26;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4771;09;66;221,510528457927
5225435;1;2;1;70;73;24;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;93;19;19;1;2;9329;09;73;262,704520046724
5225436;1;2;1;70;73;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;59; ;1;2;.;09;73;342,872796542298
5225437;1;1;1;70;73;26;48;1; ;2;26;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;85;85;1;2;4321;09;73;187,92952307058
5225439;1;1;1;70;73;24;48;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;55;55;1;2;8121;09;73;463,6307572383
5225445;1;1;1;70;76;3;48;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ;1;RECIBE PENSION POR SUSTITUCION; ;2; ;877807;2; ;47;55;45;1;1;4792;09;76;910,738256069427
5225451;1;2;1;70;76;52;48;1; ;2;72;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;17;33;91;1;2;1709;09;76;1028,64740035402
5225452;1;1;1;70;76;15;50;1; ;2;26;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;42;95;95;1;2;4210;09;76;1127,77974453497
5225452;1;2;1;70;76;32;48;1; ;2;26;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;46;53;97;1;2;4649;09;76;1127,77974453497
5225484;1;3;1;70;68;20;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;2;4771;09;68;612,807905706521
5225487;1;1;1;70;68;2;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;4111;09;68;478,256444018246
5225490;1;2;1;70;68;52;30;1; ;2;152;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;55;45;1;2;4771;09;68;697,404231866574
5225492;1;3;1;70;68;52;48;1; ;2;52;1; ;6;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2000000;1;1;42;02;02;1;2;4210;09;68;627,817800439214
5225495;1;1;1;70;68;26;48;1; ;2;26;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;09;68;542,253788460769
5225496;1;1;1;70;68;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;2;5611;09;68;550,51367876673
5225496;1;2;1;70;68;6;48;4; ;2;6;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;900000;1;2;49;98;98;1;1;4923;09;68;550,51367876673
5225500;1;3;1;70;17;8;48;1; ;2;64;1; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;1;81;59;54;1;1;8121;09;17;187,554624040788
5225504;1;2;1;70;17;24;60;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;2;4111;09;17;178,523952673145
5225504;1;3;1;70;17;8;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;13;37;1;1;5611;09;17;178,523952673145
5225522;1;1;1;70;05;5;48;1; ;2;12;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;877000;1;2;49;84;98;1;1;4921;09;05;1110,45942981972
5225536;1;1;1;70;17;40;48;3; ;2;40;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;59;59;1;2;9700;09;17;171,98640106807
5225539;1;3;1;70;17;12;48;1; ;2;12;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;31;02;02;1;1;3120;09;17;204,748852115868
5225540;1;4;1;70;17;2;48;1; ;2;104;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;69;33;32;1;1;6910;09;17;273,419205219561
5225540;1;8;1;70;17;20;48;1; ;2;20;4; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;96;57;57;1;2;9602;09;17;273,419205219561
5225558;1;2;1;70;05;37;48;1; ;2;60;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;98;95;1;2;4111;09;05;1344,44106480557
5225559;1;4;1;70;05;36;48;1; ;2;40;1; ;2;9;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4719;09;05;1180,59293630092
5225560;1;1;1;70;05;4;48;1; ;2;26;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;53;54;1;1;9700;09;05;1181,60814406492
5225560;1;2;1;70;05;8;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;58;45;1;1;4721;09;05;1181,60814406492
5225561;1;2;1;70;05;4;48;1; ;2;26;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;1;4111;09;05;1553,57900385884
5225562;1;4;1;70;05;20;48;1; ;2;52;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4771;09;05;1278,16338538798
5225564;1;4;1;70;68;27;48;1; ;2;27;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;15;80;80;1;2;1522;09;68;676,949477168772
5225566;1;5;1;70;68;8;48;1; ;2;8;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;80;98;58;1;1;8010;09;68;667,187041987064
5225570;1;3;1;70;68;8;48;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;97;97;1;1;4711;09;68;739,638899272087
5225647;1;5;1;70;68;8;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;31;95;95;1;1;3110;09;68;707,011330117687
5225651;1;1;1;70;68;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;41;95;95;1;2;4111;09;68;575,01568996768
5225708;1;1;1;70;50;28;48;1; ;2;30;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;42;97;97;1;2;4290;09;50;289,671093122466
5225717;1;3;1;70;50;4;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;49;98;98;1;1;4921;09;50;270,425709291818
5225728;1;2;1;70;50;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;77;13;33;1;2;7729;09;50;284,314127689637
5225730;1;3;1;70;50;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;40; ;1;2;.;09;50;178,993162492613
5225734;1;1;1;70;50;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;25;87;87;1;2;2592;09;50;323,516888735516
5225748;1;1;1;70;68;27;48;1; ;2;27;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;10;58;99;1;2;1011;09;68;588,777228093792
5225756;1;2;1;70;17;2;50;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;877802;2; ;41;95;95;1;1;4111;09;17;303,996319773388
5225757;1;1;1;70;17;32;48;1; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;15;79;79;1;2;1522;09;17;203,62874648596
5225760;1;1;1;70;17;32;40;4; ;2;32;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;13;13;1;2;8559;09;17;125,966766540031
5225763;1;1;1;70;05;8;48;1; ;2;104;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;74;16;16;1;1;7410;09;05;1260,28465151802
5225770;1;1;1;70;68;17;48;1; ;2;17;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;52;21;21;1;2;5221;09;68;740,861230767165
5225770;1;3;1;70;68;29;48;4; ;2;29;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;52;45;21;1;2;5221;09;68;740,861230767165
5225778;1;3;1;70;05;28;30;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;59;33;1;2;4711;09;05;878,862519694674
5225784;1;4;1;70;05;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;877803;877803;2; ;84;39;39;1;1;8430;09;05;1319,81162419958
5225786;1;1;1;70;05;2;48;4; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;43;85;85;1;1;4321;09;05;1237,44078431589
5225788;1;2;1;70;05;3;48;1; ;2;20;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;88;55;59;1;1;8890;09;05;1489,05252110096
5225832;1;1;1;70;68;24;24;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;94;39;39;1;2;9499;09;68;269,175379488675
5225836;1;1;1;70;68;24;40;1; ;2;24;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;53;53;1;2;5611;09;68;309,653021167076
5225836;1;2;1;70;68;20;40;4; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;94;94;1;2;3290;09;68;309,653021167076
5225839;1;3;1;70;17;28;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;61;38;38;1;2;6190;09;17;210,942242848476
5225840;1;2;1;70;17;24;48;1; ;2;24;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;03;03;1;2;8530;09;17;220,554030124521
5225853;1;1;1;70;54;3;48;4; ;2;3;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;180000;1000000;1;1;56;39;53;1;1;5619;09;54;399,989218101049
5225854;1;3;1;70;54;28;48;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;47;45;41;1;2;4729;09;54;386,096100949621
5225859;1;3;1;70;54;24;48;4; ;2;24;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;4111;09;54;383,335540606973
5225860;1;5;1;70;54;99;48;1; ;2;99;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;39;39;1;2;8621;09;54;300,866771144903
5225861;1;1;1;70;54;24;40;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;96;45;57;1;2;9602;09;54;307,69104116619
5225869;1;1;1;70;54;4;48;1; ;2;7;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;1;5619;09;54;463,493841763346
5225869;1;2;1;70;54;20;48;3; ;2;20;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;54;53;1;2;5611;09;54;463,493841763346
5225909;1;1;1;70;54;52;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;5619;09;54;320,891687250643
5225912;1;2;1;70;54;6;48;1; ;2;12;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;680000;2; ;47;45;97;1;1;4752;09;54;364,151938853103
5225913;1;2;1;70;54;24;48;1; ;2;40;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;2;4711;09;54;474,852436641461
5225913;2;1;2;70;54;4;48;1; ;2;20;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;41;1;1;4771;09;54;474,852436641461
5225930;1;1;1;70;05;12;60;1; ;2;20;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;14;55;79;1;1;1410;09;05;1048,62515016518
5225930;1;2;1;70;05;32;48;1; ;2;32;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;94;45;19;1;2;9499;09;05;1048,62515016518
5225938;1;4;1;70;76;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;03;45;1;2;4772;09;76;867,968176864401
5225944;1;4;1;70;76;6;48;1; ;2;6;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;40;40;1;1;4754;09;76;1299,76898604827
5225945;1;2;1;70;76;10;48;4; ;2;26;4; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;73;92;92;1;1;7310;09;76;821,112238448126
5225947;1;2;1;70;76;25;40;4; ;2;56;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;85;32;32;1;2;8559;09;76;1232,33097767318
5225948;1;1;1;70;76;21;48;4; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;96;59;59;1;2;9609;09;76;903,995123323852
5225965;1;1;1;70;23;48;48;3; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;700000;2; ;81;54;55;1;2;8121;09;23;190,564729381684
5225999;1;3;1;70;23;24;48;1; ;2;30;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;21;33;1;2;4719;09;23;133,718782100951
5225999;1;5;1;70;23;8;48;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;97;45;54;1;1;9700;09;23;133,718782100951
5226001;1;1;1;70;23;3;48;1; ;2;3;1; ;9;2;5; ; ; ; ; ; ; ;1; ; ; ;1;4000000;2000000;2; ;42;02;02;1;1;4210;09;23;184,015913474831
5226001;1;3;1;70;23;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;12; ;1;2;.;09;23;184,015913474831
5226003;1;1;1;70;23;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;41;95;95;1;2;4112;09;23;113,272019400611
5226003;1;3;1;70;23;24;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;86;59;59;1;2;8610;09;23;113,272019400611
5226014;1;3;1;70;23;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;21; ;1;2;.;09;23;137,273659225392
5226016;1;1;1;70;23;40;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;05;41;1;2;4719;09;23;187,290321428258
5226039;1;5;1;70;05;32;48;3; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;97;55;54;1;2;9700;09;05;1445,6187088855
5226045;1;2;1;70;05;40;48;1; ;2;40;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;75;38;59;1;2;7500;09;05;1693,12977648283
5226052;1;1;1;70;11;28;48;4; ;2;32;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;45;95;84;1;2;4520;09;11;3411,36665262988
5226052;1;2;1;70;11;28;48;1; ;2;28;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;878000;1;1;94;55;55;1;2;9499;09;11;3411,36665262988
5226075;1;1;1;70;68;6;48;1; ;2;30;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;37;37;1;1;4755;09;68;675,308481352623
5226080;1;1;1;70;68;1;48;3; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;1;9700;09;68;674,663974343955
5226080;1;2;1;70;68;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;42;95;95;1;1;4210;09;68;674,663974343955
5226081;1;2;1;70;08;30;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;55;55;1;2;8544;09;08;567,472594325548
5226084;1;1;1;70;08;28;48;1; ;2;30;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;39;32;1;2;8621;09;08;519,535415247931
5226085;1;2;1;70;08;18;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;10;97;51;1;2;1081;09;08;485,478074736852
5226086;1;1;1;70;08;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;07;03;03;1;1;0723;09;08;652,007660242497
5226089;1;2;1;70;68;14;24;1; ;2;14;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;53;45;1;2;4781;09;68;630,472473316053
5226090;1;1;1;70;68;28;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;09;68;668,165837716324
5226090;1;2;1;70;68;26;48;3; ;2;26;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;2;9700;09;68;668,165837716324
5226140;1;2;1;70;23;4;40;1; ;2;23;4; ;1;2;2; ; ; ; ;1;1; ; ; ; ; ;2; ;3000000;2; ;69;12;12;1;1;6910;09;23;225,92866078611
5226142;1;2;1;70;23;4;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;86;59;59;1;1;8622;09;23;231,006116159049
5226169;1;3;1;70;08;8;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;1;5611;09;08;231,426056958719
