Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3650451;1;2;1;70;2;2;40;4; ;2;6;4; ;1;1; ; ; ; ; ;1; ; ; ; ; ;1;80000;2;41;45;52;1;1;5262;01;19;1091,16365129865
3650464;1;2;1;70;2;6;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1581;01;19;1504,73369641931
3650499;1;3;1;70;2;6;48;4; ;2;12;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;33;92;1;1;9242;01;19;786,257055049861
3650506;1;1;1;70;2;2;40;4; ;2;4;1; ;5;4; ; ; ; ;1; ; ; ; ; ; ;1;616000;2;32;32;80;1;1;8046;01;19;657,115922916092
3650517;1;5;1;70;2;52;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;01;19;680,751823804408
3650522;1;3;1;70;2;20;40;3; ;2;25;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;01;19;619,965486032337
3650528;1;2;1;70;2;52;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;01;19;1233,30705436814
3650572;1;3;1;70;2;8;40;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;15;1;1;1551;01;19;1251,21896575215
3650594;1;1;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;144000;2;61;61;01;1;1;0140;01;19;1302,58490557025
3650596;1;3;1;70;2;2;48;2; ;2;6;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;956000;2;05;13;80;1;1;8043;01;19;1862,36168880489
3650597;1;4;1;70;2;6;48;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;32;32;80;1;1;8042;01;19;1357,33203544035
3650608;1;5;1;70;2;4;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;01;19;1751,58454312574
3650626;1;2;1;70;2;14;48;3; ;2;14;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;01;19;1775,97826535838
3650639;1;5;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;61;61;01;1;1;0140;01;19;1597,0932328554
3650639;1;6;1;70;2;4;40;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;01;19;1597,0932328554
3650643;1;3;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;01;19;1208,97550645503
3650652;1;2;1;70;2;4;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;01;19;1461,88239867943
3650656;1;1;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0140;01;19;878,965208947137
3650658;1;1;1;70;2;8;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;01;19;657,115922916092
3650663;1;3;1;70;2;4;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;01;19;1193,20318247399
3650668;1;2;1;70;2;8;40;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;01;19;1560,72374596416
3651008;1;3;1;70;2;38;56;1; ;2;48;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;01;41;1486,37127099499
3651056;1;1;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;61;61;01;1;1;0111;01;41;876,343996678906
3651070;1;3;1;70;2;12;40;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;01;41;746,722296984352
