DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2062871;1;1;1;1;1;1;1;1;1;1; ; ;20000000;100000; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;3;2;1;2;1;1;1;2;2;1;01;05;01;05;1;1104,02993414366
2062872;1;6;1;1;1;1;1;1;3;1; ; ;300000000;1800000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;5;1;1;1;1;1;6;7;1;01;05;01;05;1;1291,51739894494
2062968;1;2;1;1;1;1;1;1;4;1; ; ;17000000;150000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;2;01;54;01;54;1;428,200359290353
2062969;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;2;1;1;1;1;3;2;01;54;01;54;1;426,914815636742
2062970;1;2;1;1;1;3;1;4;4;5; ; ; ;250000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;1;1;1;0;3;2;01;54;01;54;1;373,127717745333
2062971;1;1;1;1;2;1;1;2;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;4;1;2;1;2;1;1;1;1;3;2;01;54;01;54;1;323,359774797187
2062974;1;2;1;1;2;1;1;1;4;1; ; ;99;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;1;1;4;1;2;1;2;1;1;1;1;3;2;01;54;01;54;1;272,959608044852
2062975;1;3;1;1;1;1;1;1;4;1; ; ;3000000;100000; ;1;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;1;2;2;01;54;01;54;1;358,304253916712
2062977;1;5;1;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;1;1;1;2;2;2;1;1;2;2;1;2;2;2;1;1;1;1;2;2; ;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;54;01;54;1;309,329265421807
2062978;1;4;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;54;01;54;1;370,831315381292
2062979;1;4;3;1;1;1;1;1;4;3; ; ; ; ;290000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;3;3;2;01;54;01;54;1;444,9706734793
2062980;1;2;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;2;01;54;01;54;1;426,914815636742
2062982;1;4;3;1;1;1;1;1;4;1; ; ;65000000;500000; ;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;4;2;2; ;5;1;1;1;4;1;2;1;1;1;3;3;2;01;54;01;54;1;319,216952870263
2062983;1;4;2;1;1;1;1;1;3;3; ; ; ; ;270000;1;2;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;54;01;54;1;344,609174955135
2062984;1;6;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;2; ;2;2; ;2;1;1;3;4;1;1;1;1;1;3;3;2;01;54;01;54;1;394,673911293667
2063010;1;6;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;68;01;68;1;486,528306024561
2063011;1;4;2;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;68;01;68;1;436,255949303277
2063012;1;6;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;2;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;495,189790772442
2063013;1;4;2;1;1;1;1;1;3;3; ; ; ; ;344000;1;2;1;1;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;516,591749779009
2063014;1;4;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;532,061633039989
2063016;1;5;3;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;2;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;68;01;68;1;432,419395023331
2063017;1;4;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;384,622602124207
2063019;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;68;01;68;1;425,002128599001
2063020;1;4;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;01;68;1;545,410975209907
2063021;1;4;2;1;1;1;1;1;3;1; ; ;120000000;1000000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;68;01;68;1;501,194894455167
2063022;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;501,925161348402
2063023;1;4;1;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;481,934827441399
2063024;1;5;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;545,084731467268
2063025;1;3;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;1;1;3;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;423,052158256053
2063026;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;516,591749779009
2063027;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;429,339886107371
2063028;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;472,613840140508
2063029;1;3;2;1;1;1;1;3;3;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;463,482857014665
2063030;1;3;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;2; ;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;68;01;68;1;457,709080593663
2063031;1;6;3;1;1;1;1;1;3;1; ; ;140000000;1000000; ;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;5;2;1;01;05;01;05;1;1308,25645277888
2063032;1;5;3;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1019,43323294809
2063034;1;2;1;1;1;1;1;1;4;4; ; ; ;500000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;01;05;1;1120,87233121249
2063035;1;3;1;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;2;1;01;05;01;05;1;1326,60081478875
2063037;1;6;4;1;1;1;1;1;4;1; ; ;100000000;800000; ;1;1;1;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;2;2; ;5;1;1;1;4;1;2;1;1;1;5;2;1;01;05;01;05;1;1201,41694668987
2063039;1;5;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;2;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1036,58735677832
2063042;1;6;4;1;1;1;1;1;3;1; ; ;150000000;600000; ;1;1;1;1;2;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;5;2;2; ;6;1;1;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1145,98267792162
2063043;1;7;4;1;1;1;1;1;4;3; ; ; ; ;750000;1;1;1;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;5;2;1;01;05;01;05;1;1308,23123614746
2063044;1;2;1;1;1;1;1;1;1;3; ; ; ; ;200000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;2;1;01;05;01;05;1;991,008151139589
2063045;1;5;2;1;1;1;1;1;3;1; ; ;60000000;450000; ;1;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1291,54261557635
2063047;1;5;4;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;1;1;2;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;4;2;2; ;8;1;2;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1466,24029574802
2063048;1;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1132,45501595217
2063049;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;01;05;1;1149,64491027494
2063050;1;6;3;1;1;1;1;1;3;1; ; ;230000000;1500000; ;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;6;2;1;01;05;01;05;1;1054,05745338193
2063051;1;7;4;1;1;1;1;1;3;1; ; ;150000000;2000000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;6;2;1;01;05;01;05;1;1349,52214553775
2063052;1;7;4;1;1;1;1;1;3;4; ; ; ;1500000; ;1;1;1;1;2;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;6;2;1;01;05;01;05;1;892,015830417451
2063054;1;6;3;1;1;1;1;1;3;1; ; ;350000000;2000000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;4;1;1;1;5;1;1;1;1;1;6;2;1;01;05;01;05;1;1337,13237507621
2063055;1;5;4;1;1;1;1;1;3;1; ; ;250000000;1600000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;6;2;1;01;05;01;05;1;1126,95126489267
2063110;1;6;1;1;2;1;1;1;3;1; ; ;50000000;500000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;748,458067164038
2063111;1;5;3;1;2;1;1;1;4;2; ;110000;50000000;300000; ;1;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;1;01;76;01;76;1;506,088270269488
2063111;2;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;76;01;76;1;506,088270269488
2063112;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;968,942053923677
2063113;1;5;2;1;1;1;1;3;4;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;3;1;01;76;01;76;1;902,130512673123
2063115;1;5;3;1;1;1;1;1;3;1; ; ;75000000;500000; ;1;2;1;1;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;855,232987577591
2063116;1;6;3;1;2;1;1;1;3;1; ; ;130000000;700000; ;1;2;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;674,8123208349
2063116;2;1;1;1;2;1;1;1;3;3; ; ; ; ;120000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1;01;76;01;76;1;674,8123208349
2063118;1;7;4;1;1;1;1;1;1;1; ; ;140000000;800000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;5;2;2; ;7;1;1;1;4;1;2;1;1;1;3;3;1;01;76;01;76;1;742,010890250559
2063119;1;6;4;1;1;1;1;1;3;2; ;650000;120000000;750000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;5;1;1;1;1;1;3;3;1;01;76;01;76;1;775,803011325832
2063120;1;4;3;1;1;1;1;1;3;1; ; ;20000000;300000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;76;01;76;1;1080,61403731849
2063121;1;4;3;1;1;1;1;6; ;4; ; ; ;200000; ;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;3;3;1;01;76;01;76;1;994,090951345148
2063122;1;5;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;76;01;76;1;1107,80001769123
2063123;1;4;1;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;76;01;76;1;849,795634878903
2063124;1;5;4;1;1;1;1;1;3;1; ; ;40000000;350000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;76;01;76;1;924,664311025367
2063125;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;76;01;76;1;818,099619690004
2063126;1;5;4;1;1;1;1;1;3;1; ; ;20000000;350000; ;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;8;1;1;1;2;1;1;1;1;1;2;3;1;01;76;01;76;1;707,892372555314
2063127;1;5;3;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;76;01;76;1;872,329433231147
2063128;1;3;2;1;1;1;1;1;3;1; ; ;99;200000; ;1;2;1;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;76;01;76;1;1152,08244371754
2063131;1;4;3;1;1;1;1;1;3;2; ;99;60000000;350000; ;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;2;1;5;1;1;1;1;1;2;3;1;01;76;01;76;1;974,32814133322
2063132;1;6;2;1;1;1;1;1;3;1; ; ;200000000;1200000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;5;1;1;1;1;1;4;3;1;01;76;01;76;1;716,323758520889
2063133;1;7;3;1;1;1;1;1;3;1; ; ;99;800000; ;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;5;3;1;01;76;01;76;1;637,519989158267
2063134;1;6;1;1;1;1;1;1;3;1; ; ;270000000;2000000; ;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;76;01;76;1;748,458067164038
2063135;1;6;2;1;1;1;1;1;1;1; ; ;160000000;800000; ;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;5;3;1;01;76;01;76;1;614,986190806023
2063136;1;6;2;1;1;1;1;1;3;1; ; ;120000000;1000000; ;1;2;1;1;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;76;01;76;1;876,981615251651
2063137;1;6;3;1;1;1;1;1;3;1; ; ;140000000;1000000; ;1;2;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;76;01;76;1;753,844154573581
2063138;1;6;4;1;1;1;1;1;3;1; ; ;70000000;99; ;1;2;1;1;2;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;76;01;76;1;934,423785105318
2063139;1;6;3;1;1;1;1;1;3;2; ;1500000;170000000;900000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;5;3;1;01;76;01;76;1;971,557152992905
2063140;1;7;4;1;1;1;1;1;3;2; ;1700000;170000000;1000000; ;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;5;2;1;01;76;01;76;1;887,526260009786
2063141;1;6;2;1;1;1;1;1;3;1; ; ;190000000;900000; ;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;5;3;1;01;76;01;76;1;902,130512673123
2063142;1;6;2;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;5;3;1;01;76;01;76;1;1015,83957901921
2063143;1;3;2;1;2;1;1;1;3;3; ; ; ; ;285000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;903,888800274303
2063145;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;1154,57463670776
2063146;1;5;2;1;1;1;1;1;3;1; ; ;99;350000; ;1;2;1;2;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;641,893375828675
2063147;1;5;3;1;1;1;1;1;3;1; ; ;99;200000; ;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;3;2;2; ;5;1;2;1;2;1;1;1;1;1;3;3;1;01;76;01;76;1;802,710196348484
2063153;1;4;2;1;1;1;1;1;3;1; ; ;99;99; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;76;01;76;1;849,795634878903
2063155;1;5;3;1;1;1;1;1;3;4; ; ; ;99; ;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;6;3;1;01;76;01;76;1;609,759067185527
2063156;1;5;1;1;1;1;1;1;3;4; ; ; ;3000000; ;1;1;1;1;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;6;1;1;1;1;1;6;3;1;01;76;01;76;1;748,458067164038
2063158;1;5;3;1;1;1;1;1;1;4; ; ; ;1600000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;5;1;2;1;1;1;4;3;1;01;76;01;76;1;994,090951345148
