Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3160003;1;3;1;70;17;4;16;1; ;2;48;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;57;93;1;1;9302;03;17;147,295531904042
3160004;1;2;1;70;17;10;48;1; ;2;12;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;34;15;1;1;1581;03;17;164,801965396742
3160005;1;3;1;70;17;2;48;1; ;2;2;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;589500;2;33;38;64;1;1;6421;03;17;149,244262189979
3160022;1;2;1;70;17;99;48;1; ;2;12;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;11;11;74;1;2;7412;03;17;138,008632366073
3160031;1;4;1;70;17;52;48;1; ;2;25;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;64;1;2;6422;03;17;119,273977828271
3160032;2;2;2;70;17;20;28;1; ;2;20;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;95;45;1;2;4521;03;17;206,458487297158
3160039;1;2;1;70;17;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;03;17;160,969103312244
3160062;1;2;1;70;66;102;72;1; ;2;102;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;85;29;1;2;2930;03;66;227,974282118277
3160065;1;3;1;70;66;8;48;1; ;2;225;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;03;66;228,294421317591
3160078;1;2;1;70;73;2;48;1; ;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;73;216,114641881934
3160086;1;2;1;70;73;52;40;1; ;2;260;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;51;55;1;2;5521;03;73;196,265993897761
3160183;1;2;1;70;08;48;48;1; ;2;64;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;11;75;1;2;7515;03;08;604,411300966742
3160213;1;2;1;70;52;13;25;4; ;2;108;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;03;52;205,264897296893
3160213;1;3;1;70;52;4;48;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;36;1;1;3611;03;52;205,264897296893
3160224;1;1;1;70;52;13;50;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;95;45;1;1;4521;03;52;207,566697017917
3160226;1;1;1;70;52;52;24;3; ;2;208;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;2;8532;03;52;114,062538977702
3160239;1;1;1;70;05;5;48;4; ;2;96;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;03;05;581,8476270989
