Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3167877;1;2;1;10;2;2;1;4;1947;65;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;18;1428,81167004718
3167878;1;1;1;10;1;1;1;1;1948;65;1;2;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;03;18;1037,5280326271
3167878;1;2;1;10;2;2;1;9;1971;41;2;2;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;03;18;1037,5280326271
3167878;1;3;1;10;3;1;1;11;2001;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;03;18;1037,5280326271
3167878;1;4;1;10;2;1;1;5;2005;7;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;03;18;1037,5280326271
3167878;1;5;1;10;2;2;1;4;2007;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;03;18;1037,5280326271
3167938;1;1;1;10;1;1;1;1;1935;78;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;63;1173,93465091238
3167938;1;2;1;10;2;2;1;12;1962;50;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;63;1173,93465091238
3167938;1;3;1;10;3;2;1;11;1996;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;03;63;1173,93465091238
3167938;1;4;1;10;4;1;1;11;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;03;63;1173,93465091238
3167938;1;5;1;10;2;2;1;9;2004;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;03;63;1173,93465091238
3167939;1;1;1;10;1;1;1;7;1985;27;1;1;1; ; ;1;1;23600;2;1;2; ;5;11;2;2;11;03;63;1579,483601141
3167939;1;2;1;10;2;2;1;4;1993;19;2;1;1; ; ;3; ; ;2;1;2; ;6;1;3;2;12;03;63;1579,483601141
3167940;1;1;1;10;1;1;1;12;1988;24;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;03;63;1553,71332187066
3167940;1;2;1;10;2;2;1;6;1993;19;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;03;63;1553,71332187066
3167940;1;3;1;10;2;2;1;4;2010;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;03;63;1553,71332187066
3167941;1;1;1;10;1;1;1;12;1951;61;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;63;1346,74374350638
3167942;1;1;1;10;1;2;1;3;1981;32;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;63;725,306057874554
3167942;1;2;1;10;2;2;1;3;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;03;63;725,306057874554
3167942;1;3;1;10;1;2;1;3;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;03;63;725,306057874554
3167942;1;4;1;10;4;2;1;11;1992;20;5;5;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;03;63;725,306057874554
3167942;1;5;1;10;4;1;1;1;2009;4;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;63;725,306057874554
3167942;1;6;1;10;4;1;1;12;2011;1;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;03;63;725,306057874554
3167942;1;7;1;10;1;2;1;8;2006;6;7; ;2;1;12; ; ; ;1;2;1;1;3;0; ;2;0;03;63;725,306057874554
3167943;1;1;1;10;1;2;1;10;1982;30;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;63;1088,26376599461
3167943;1;2;1;10;1;1;1;12;2000;12;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;03;63;1088,26376599461
3167943;1;3;1;10;1;2;1;11;2004;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;03;63;1088,26376599461
3167944;1;1;1;10;1;1;1;10;1963;49;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;63;1788,51336713505
3167944;1;2;1;10;2;1;1;7;1983;29;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;63;1788,51336713505
3167945;1;1;1;10;1;1;1;4;1979;33;1;6;2;1;3; ; ; ;2;1;2; ;3;5; ;2;5;03;63;1543,02327562155
3167963;1;1;1;10;1;2;1;11;1960;52;1;5;1; ; ;1;2;70000;2;1;2; ;5;11;2;2;11;03;63;1114,03404526496
3167963;1;2;1;10;2;1;1;9;1977;35;3;4;2;1;2; ; ; ;2;1;2; ;6;1;3;2;12;03;63;1114,03404526496
3167964;1;1;1;10;1;1;1;11;1982;30;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;63;1114,03404526496
3167964;1;2;1;10;2;2;1;3;1988;25;2;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;63;1114,03404526496
3167965;1;1;1;10;1;1;1;11;1973;39;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;63;1752,15343886597
3167965;1;2;1;10;2;2;1;6;1977;35;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;63;1752,15343886597
3167965;1;3;1;10;3;1;1;4;1996;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;03;63;1752,15343886597
3167965;1;4;1;10;4;1;1;10;1999;13;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;03;63;1752,15343886597
3167965;1;5;1;10;5;2;1;10;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;03;63;1752,15343886597
3167966;1;1;1;10;1;1;1;7;1975;37;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;03;63;1032,92432346733
3167966;1;2;1;10;2;2;1;12;1984;28;2;1;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;63;1032,92432346733
3167966;1;3;1;10;2;2;1;4;2012;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;03;63;1032,92432346733
3167967;1;1;1;10;1;1;1;2;1985;28;1;6;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;03;63;1788,51336713505
3167967;1;2;1;10;2;1;1;12;1965;47;5;6;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;03;63;1788,51336713505
3167968;1;1;1;10;1;1;1;9;1948;64;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;63;1239,08610122614
3167968;1;2;1;10;2;2;1;9;1950;62;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;63;1239,08610122614
3167968;1;3;1;10;3;2;1;10;1984;28;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;03;63;1239,08610122614
3167968;1;4;1;10;3;2;1;5;2003;9;4; ;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;03;63;1239,08610122614
3167968;1;5;1;10;5;1;1;11;1992;20;4;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;03;63;1239,08610122614
3167969;1;1;1;10;1;2;1;9;1972;40;1;5;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;03;63;1301,4171032663
3167969;1;2;1;10;2;1;1;9;1990;22;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;63;1301,4171032663
3167969;1;3;1;10;1;1;1;9;1992;20;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;03;63;1301,4171032663
3167969;1;4;1;10;4;2;1;8;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;03;63;1301,4171032663
3167969;1;5;1;10;5;2;1;11;1948;64;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;63;1301,4171032663
3167969;1;6;1;10;6;2;1;2;1976;37;5;1;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;63;1301,4171032663
3167969;1;7;1;10;7;2;1;10;1995;17;5;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;03;63;1301,4171032663
3167969;1;8;1;10;8;2;1;2;1997;16;5;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;03;63;1301,4171032663
3167969;1;9;1;10;9;1;1;9;1940;72;9;4;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;03;63;1301,4171032663
3167970;1;1;1;10;1;2;1;4;1958;54;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;63;1150,49437078441
3167970;1;2;1;10;2;1;1;2;1984;29;3;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;63;1150,49437078441
3167970;1;3;1;10;3;2;1;4;1994;18;5;2;1; ; ;3; ; ;2;1;1;1;6;1;2;2;12;03;63;1150,49437078441
3167971;1;1;1;10;1;1;1;12;1943;69;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;63;1346,74374350638
3169188;1;1;1;10;2;1;1;7;1944;68;1;2;1; ; ;1;3;75000;2;1;2; ;4;6; ;2;6;03;47;1586,89080109359
3169188;1;2;1;10;2;2;1;11;1971;41;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;03;47;1586,89080109359
3169188;1;3;1;10;2;2;1;9;2012;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;03;47;1586,89080109359
3169188;1;4;1;10;2;1;1;12;2001;11;5;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;03;47;1586,89080109359
3169189;1;1;1;10;1;1;1;5;1939;73;1;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;03;47;1455,67901876189
3169190;1;1;1;10;1;2;1;7;1913;99;1;5;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;03;47;886,870905706948
3169190;1;2;1;10;2;2;1;8;1961;51;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;03;47;886,870905706948
3169201;1;1;1;10;2;1;1;2;1962;51;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;47;1408,73095863445
3169201;1;2;1;10;2;2;1;5;1961;51;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;03;47;1408,73095863445
3169201;1;3;1;10;2;1;1;8;1995;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;03;47;1408,73095863445
3169201;1;4;1;10;2;2;1;7;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;03;47;1408,73095863445
3169201;1;5;1;10;2;2;1;11;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;03;47;1408,73095863445
3169203;1;1;1;10;1;1;2; ; ;75;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1455,67901876189
3169204;1;1;1;10;1;1;1;10;1974;38;1;3;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;03;47;1748,02481546672
3169204;1;2;1;10;2;2;1;3;1976;37;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1748,02481546672
3169204;1;3;1;10;2;1;1;10;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;03;47;1748,02481546672
3169204;1;4;1;10;2;1;1;5;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;03;47;1748,02481546672
3169205;1;1;1;10;1;2;1;3;1958;55;1;4;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;03;47;2388,56272574701
3169205;1;2;1;10;1;1;1;1;1981;32;3;6;2;2; ; ; ; ;1;1;2; ;4;6; ;2;6;03;47;2388,56272574701
3169205;1;3;1;10;1;1;1;9;1995;17;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;03;47;2388,56272574701
3169205;1;4;1;10;1;1;1;2;1984;29;3;4;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;03;47;2388,56272574701
3169205;1;5;1;10;1;2;1;5;2009;3;4; ;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;03;47;2388,56272574701
3169206;1;1;1;10;1;2;1;6;1936;76;1;5;2;1;24; ; ; ;1;1;2; ;3;2; ;2;2;03;47;1545,52916661972
3169206;1;2;1;10;2;1;1;6;1965;47;3;6;2;2; ; ; ; ;1;1;2; ;3;3; ;2;3;03;47;1545,52916661972
3169207;1;1;1;10;1;2;1;7;1962;50;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;47;2063,42034026326
3169207;1;2;1;10;1;1;1;2;1966;47;2;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;03;47;2063,42034026326
3169207;1;3;1;10;3;1;1;11;1988;24;3;6;2;2; ; ; ; ;2;1;2; ;3;4; ;2;4;03;47;2063,42034026326
3169207;1;4;1;10;1;1;1;8;1995;17;3;6;2;2; ; ; ; ;2;1;1;1;4;7; ;2;7;03;47;2063,42034026326
3169207;1;5;1;10;1;1;1;4;2002;10;3;6;2;2; ; ; ; ;2;1;1;1;3;2; ;2;2;03;47;2063,42034026326
3169208;1;1;1;10;1;1;1;3;1947;66;1;5;1; ; ;3; ; ;1;1;2; ;1;0; ;2;0;03;47;1455,67901876189
3169211;1;1;1;10;2;1;1;1;1937;76;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;47;886,870905706948
3169211;1;2;1;10;2;2;1;5;1945;67;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;47;886,870905706948
3169211;1;3;1;10;2;2;1;1;1966;47;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;886,870905706948
3169211;1;4;1;10;2;1;1;4;1981;31;3;4;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;03;47;886,870905706948
3169212;1;1;1;10;1;2;1;6;1953;59;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;03;47;1833,26782578858
3169212;1;2;1;10;2;1;1;1;1993;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;1833,26782578858
3169213;1;1;1;10;1;2;1;12;1964;48;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;47;1402,30515718704
3169213;1;2;1;10;2;1;1;3;1948;65;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;47;1402,30515718704
3169213;1;3;1;10;2;1;1;11;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;03;47;1402,30515718704
3169213;1;4;1;10;2;1;1;11;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;03;47;1402,30515718704
3169223;1;1;1;10;1;1;1;1;1952;61;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1081,61678371483
3169223;1;2;1;10;2;2;1;12;1959;53;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;47;1081,61678371483
3169223;1;3;1;10;3;1;1;8;1992;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;1081,61678371483
3169223;1;4;1;10;4;1;1;9;1994;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;03;47;1081,61678371483
3169223;1;5;1;10;5;2;1;12;1986;26;3;2;1; ; ;1;1;28000;2;1;2; ;5;11;2;2;11;03;47;1081,61678371483
3169223;1;6;1;10;6;1;1;8;1977;35;5;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;1081,61678371483
3169223;1;7;1;10;6;1;1;1;2012;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;03;47;1081,61678371483
3169224;1;1;1;10;1;1;1;9;1971;41;1;3;1; ; ;1;1;28800;1;1;2; ;5;11;2;2;11;03;47;1953,03460664477
3169224;1;2;1;10;2;2;1;1;1985;28;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;1953,03460664477
3169224;1;3;1;10;2;2;1;9;2003;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;03;47;1953,03460664477
3169224;1;4;1;10;2;1;1;6;2007;5;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;03;47;1953,03460664477
3169225;1;1;1;10;1;1;1;7;1962;50;1;2;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;03;47;1432,62929067019
3169225;1;2;1;10;2;2;1;3;1968;45;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;47;1432,62929067019
3169225;1;3;1;10;2;1;1;6;1991;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;1432,62929067019
3169226;1;1;1;10;1;1;1;6;1963;49;1;3;2;2; ; ; ; ;1;1;2; ;3;3; ;2;3;03;47;1432,62929067019
3169226;1;2;1;10;2;2;1;7;1969;43;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1432,62929067019
3169226;1;3;1;10;3;1;1;9;1993;19;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;47;1432,62929067019
3169227;1;1;1;10;1;1;1;3;1926;87;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;886,870905706948
3169227;1;2;1;10;2;2;1;2;1936;77;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;47;886,870905706948
3169227;1;3;1;10;3;2;1;9;1979;33;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;886,870905706948
3169227;1;4;1;10;4;1;1;8;1972;40;5;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;886,870905706948
3169227;1;5;1;10;3;1;1;8;1998;14;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;03;47;886,870905706948
3169228;1;1;1;10;1;1;1;9;1969;43;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;47;1744,55063070248
3169228;1;2;1;10;2;2;1;4;1970;42;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;03;47;1744,55063070248
3169228;1;3;1;10;2;2;1;2;1990;23;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1744,55063070248
3169228;1;4;1;10;4;1;1;7;1994;18;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;03;47;1744,55063070248
3169228;1;5;1;10;2;2;1;7;1997;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;03;47;1744,55063070248
3169228;1;6;1;10;2;1;1;3;2010;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1744,55063070248
3169229;1;1;1;10;1;2;1;9;1944;68;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;47;1545,52916661972
3169229;1;2;1;10;2;1;1;6;1963;49;3;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;03;47;1545,52916661972
3169233;1;1;1;10;1;1;1;4;1952;60;1;2;1; ; ;2;1;34000;1;1;2; ;5;11;2;2;11;03;47;1086,9096323905
3169233;1;2;1;10;2;2;1;12;1968;44;2;2;2;2; ; ; ; ;1;1;2; ;5;11;2;2;11;03;47;1086,9096323905
3169233;1;3;1;10;2;1;1;7;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;03;47;1086,9096323905
3169241;1;1;1;10;1;1;1;11;1975;37;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;47;1756,49979672035
3169241;1;2;1;10;2;2;1;11;1973;39;2;3;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;03;47;1756,49979672035
3169241;1;3;1;10;2;1;1;1;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;03;47;1756,49979672035
3169241;1;4;1;10;2;2;1;11;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;03;47;1756,49979672035
3169241;1;5;1;10;2;1;1;11;2004;8;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;03;47;1756,49979672035
3169242;1;1;1;10;1;1;1;9;1941;71;1;3;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;03;47;1137,61622610988
3169242;1;2;1;10;1;1;2; ; ;98;5;5;2;2; ; ; ; ;1;2;2; ;1;0; ;2;0;03;47;1137,61622610988
3169243;1;1;1;10;1;1;1;12;1963;49;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1429,15510590594
3169243;1;2;1;10;2;2;1;11;1971;41;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;03;47;1429,15510590594
3169243;1;3;1;10;2;2;1;9;1995;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;03;47;1429,15510590594
3169243;1;4;1;10;2;2;1;5;1996;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;03;47;1429,15510590594
3169243;1;5;1;10;2;1;1;7;2003;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;03;47;1429,15510590594
3169244;1;1;1;10;2;1;1;12;1934;78;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;03;47;1586,89080109359
3169244;1;2;1;10;2;2;1;9;1965;47;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;03;47;1586,89080109359
3169244;1;3;1;10;3;1;1;3;1992;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;03;47;1586,89080109359
3169244;1;4;1;10;2;2;1;8;2003;9;5; ;9; ; ; ; ; ;2;1;1;1;3;2; ;2;2;03;47;1586,89080109359
3169250;1;1;1;10;1;1;1;3;1928;84;1;3;2;2; ; ; ; ;1;1;2; ;3;2; ;2;2;03;47;1199,80950834004
3169250;1;2;1;10;2;2;1;9;1932;80;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;03;47;1199,80950834004
3169283;1;1;1;10;1;1;1;9;1962;50;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;03;47;2487,50345788999
3169283;1;2;1;10;2;1;1;8;1970;42;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;03;47;2487,50345788999
3169283;1;3;1;10;2;1;1;12;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;03;47;2487,50345788999
3169283;1;4;1;10;2;1;1;10;2001;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;03;47;2487,50345788999
3169283;1;5;1;10;5;1;1;10;1968;44;5;6;2;2; ; ; ; ;1;2;2; ;1;0; ;2;0;03;47;2487,50345788999
3169284;1;1;1;10;1;1;1;7;1960;52;1;3;1; ; ;1;1;23000;2;1;2; ;5;10;1;2;10;03;47;1432,62929067019
3169284;1;2;1;10;2;2;1;9;1964;48;2;3;1; ; ;1;1;23000;2;1;2; ;5;11;2;2;11;03;47;1432,62929067019
3169284;1;3;1;10;3;1;1;12;1988;24;3;6;1; ; ;3; ; ;2;1;2; ;6;4;2;2;15;03;47;1432,62929067019
