Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011
2990436;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;136,428457237854
2990436;1;2;1;50;52; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;07;1;52;136,428457237854
2990437;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;137,823847148261
2990437;1;3;1;50;52; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;137,823847148261
2990439;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;157,686075791175
2990439;1;2;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;157,686075791175
2990439;1;3;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;157,686075791175
2990440;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;152,935418245236
2990441;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;228,389835312834
2990441;1;2;1;50;52;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;52;228,389835312834
2990442;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;174,555190434013
2990443;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;159,283758884828
2990443;1;2;1;50;52; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;07;1;52;159,283758884828
2990444;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;164,197465640172
2990444;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;164,197465640172
2990444;1;3;1;50;52; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;164,197465640172
2990445;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;183,275719890916
2990445;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;183,275719890916
2990445;1;3;1;50;52; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;183,275719890916
2990447;1;1;1;50;52; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;52;195,086288254454
2990447;1;2;1;50;52; ; ;2;4; ;2;2;2;2;1;5; ;2; ;2; ; ;07;1;52;195,086288254454
2990448;1;1;1;50;52; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;07;1;52;138,60782154043
2990448;1;2;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;138,60782154043
2990448;1;3;1;50;52;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;52;138,60782154043
2990449;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;145,718822117776
2990449;1;3;1;50;52; ; ;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;52;145,718822117776
2990449;1;4;1;50;52; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;52;145,718822117776
2990450;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;167,506763850829
2990450;1;2;1;50;52;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;52;167,506763850829
2990450;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;167,506763850829
2990450;1;4;1;50;52; ; ;4;6;PASEAR;2;2;2;2;1;6; ;2; ;2; ; ;07;1;52;167,506763850829
2990450;1;5;1;50;52; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;167,506763850829
2990450;1;6;1;50;52; ; ;6;6;REPARANDO EL CAMION;2;1; ; ; ; ; ; ; ; ; ; ;07;1;52;167,506763850829
2990451;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;192,566084770837
2990451;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;192,566084770837
2990451;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;192,566084770837
2990451;1;4;1;50;52; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;192,566084770837
2990454;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;201,965220343223
2990454;1;2;1;50;52; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;07;1;52;201,965220343223
2990455;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;52;173,985355010995
2990455;1;2;1;50;52; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;52;173,985355010995
2990456;1;1;1;50;52; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;52;158,418960423598
2990459;1;1;1;50;50; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;50;154,005452932494
2990460;1;1;1;50;50; ; ;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;07;1;50;173,305282437507
2990461;1;1;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;196,137171599665
2990461;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;50;196,137171599665
2990462;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;173,305282437507
2990466;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;181,651015663729
2990466;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;181,651015663729
2990466;1;3;1;50;50; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;50;181,651015663729
2990467;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;194,136916973344
2990467;1;2;1;50;50; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;07;1;50;194,136916973344
2990468;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;191,231343118819
2990468;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;191,231343118819
2990469;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;190,800294949873
2990469;1;2;1;50;50; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;50;190,800294949873
2990470;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;50;161,983529321997
2990471;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1284,84198104182
2990471;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;07;1;05;1284,84198104182
2990471;1;3;1;50;05; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1284,84198104182
2990472;1;1;1;50;05;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;997,058316764695
2990473;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1145,18234963934
2990473;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1145,18234963934
2990474;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1195,01750753345
2990474;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;07;1;05;1195,01750753345
2990474;1;3;1;50;05; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;07;1;05;1195,01750753345
2990475;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;07;1;05;1022,35313324865
2990476;1;1;1;50;05;1; ;1;6;REUNIONES COMUNITARIAS;2;2;2;1; ; ; ; ; ; ; ;1;07;1;05;1271,45189170085
2990476;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;07;1;05;1271,45189170085
