DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;P5070;DPTO;ORDEN;fex_c_2011
977422;1;3;2;1;1;1;3;3;1;;;30000000;250000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;2;2;3;;1;50;1;50;1;174.916.397.649.501
977423;1;5;3;1;1;1;1;3;3;;;;;350000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;201.457.040.829.158
977424;1;4;1;1;1;1;1;3;1;;;98;98;;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;3;2;1;50;1;50;1;166.836.311.002.858
977427;1;4;1;1;1;1;1;3;1;;;98;98;;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;167.576.250.791.483
977428;1;3;1;1;1;1;1;3;3;;;;;150000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;166.836.311.002.858
977430;1;1;1;1;2;1;1;;3;;;;;150000;2;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;3;3;2;1;50;6;50;1;166.836.311.002.858
977431;1;4;3;1;1;1;1;3;3;;;;;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;201.557.627.310.311
977432;1;4;2;1;1;1;1;3;3;;;;;300000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;182.568.129.667.405
977433;1;3;2;1;1;1;1;3;3;;;;;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;1;2;1;1;1;1;1;2;3;2;1;50;1;50;1;211.015.031.881.564
977434;1;3;1;1;1;1;1;3;4;;;;200000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;1;3;2;1;50;1;50;1;1.863.168.688.202
977435;1;1;1;1;2;1;1;4;3;;;;;110000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;1;50;5;50;1;223.334.917.855.437
977436;1;2;1;1;1;1;1;3;1;;;18000000;300000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;1;50;1;50;1;134.094.357.183.869
977436;2;2;1;1;2;1;1;3;4;;;;80000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;;;;;;;;;;;2;1;50;;50;1;134.094.357.183.869
977437;1;4;3;1;1;1;1;3;3;;;;;400000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;19.184.758.690.588
977438;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;194.060.149.004.722
977438;2;1;1;1;1;1;1;;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;1;50;;50;1;194.060.149.004.722
977439;1;1;1;1;2;1;1;;3;;;;;140000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;3;3;2;1;50;6;50;1;192.126.120.719.811
977440;1;5;1;1;1;1;1;3;1;;;98;98;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;50;1;50;1;1.185.404.858.521
977441;1;2;2;1;2;1;1;3;4;;;;200000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;1;50;1;50;1;135.537.325.294.345
977441;2;1;1;1;2;1;1;3;4;;;;50000;;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;;;;;;;;;;;2;1;50;;50;1;135.537.325.294.345
977442;1;5;2;1;1;1;1;3;1;;;60000000;300000;;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;196.365.920.047.041
977443;1;5;4;1;1;1;1;3;1;;;98;400000;;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;50;1;50;1;182.390.182.334.627
977444;1;4;3;1;1;1;1;3;3;;;;;250000;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;169.310.523.072.486
977445;1;6;3;1;1;1;1;3;1;;;98;98;;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;138.021.043.669.441
977446;1;4;1;1;1;1;1;;3;;;;;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;50;6;50;1;200.114.659.199.835
977448;1;2;1;1;1;1;1;;1;;;98;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;3;3;2;1;50;6;50;1;167.576.250.791.483
977449;1;1;1;1;2;1;1;;3;;;;;120000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;2;3;2;1;50;6;50;1;189.765.265.487.932
977450;1;2;1;1;2;1;1;3;4;;;;150000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3;1;2;1;1;1;1;1;2;3;2;1;50;4;50;1;224.486.581.795.385
977451;1;2;1;1;2;1;1;3;4;;;;150000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;1;2;1;1;1;1;1;2;3;2;1;50;4;50;1;231.447.497.634.945
977453;1;4;1;1;1;1;1;3;1;;;98;98;;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;5;3;2;1;50;1;50;1;167.576.250.791.483
977454;1;1;1;1;2;1;1;4;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;2;1;50;2;50;1;174.916.397.649.501
977457;1;1;1;1;2;1;10;;3;;;;;150000;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;3;3;2;1;50;6;50;1;200.114.659.199.835
977458;1;3;2;1;1;1;1;3;1;;;35000000;250000;;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;216.798.385.800.422
977459;1;4;1;1;1;1;1;3;3;;;;;650000;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;5;3;1;1;50;1;50;1;166.836.311.002.858
977462;1;1;1;1;2;1;10;;3;;;;;70000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1;2;1;1;1;1;3;2;1;50;6;50;1;200.114.659.199.835
977464;1;1;1;1;2;1;10;;3;;;;;110000;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;1;1;1;1;2;3;1;1;50;6;50;1;200.965.980.654.722
977465;1;3;2;1;1;1;10;3;2;;320000;25000000;150000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;50;1;50;1;197.708.301.676.364
977466;1;1;1;1;2;1;10;;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;2;1;50;6;50;1;167.576.250.791.483
977467;1;4;2;1;2;1;1;3;1;;;40000000;300000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;50;1;50;1;114.791.746.699.306
977468;1;4;1;1;1;1;3;3;1;;;15000000;200000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2;1;1;1;1;2;3;3;;1;50;1;50;1;10.548.263.526.109
977469;1;1;1;1;1;1;10;;3;;;;;150000;2;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;3;1;4;1;2;1;1;1;3;3;2;1;50;6;50;1;166.836.311.002.858
977470;1;4;2;1;1;1;1;3;3;;;;;400000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;200.405.963.370.363
977471;1;3;2;1;1;1;10;3;2;;170000;50000000;450000;;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;142.532.242.953.465
977471;2;1;1;1;2;1;10;;3;;;;;95000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;2;1;50;;50;1;142.532.242.953.465
977472;1;2;2;1;1;1;1;3;1;;;98;98;;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;2;1;50;1;50;1;916.848.448.814.538
977473;1;1;1;1;1;1;1;4;3;;;;;100000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;3;2;1;50;2;50;1;223.794.348.658.643
977474;1;4;3;1;1;1;1;3;4;;;;300000;;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;182.368.373.663.497
977475;1;2;1;1;1;1;1;2;3;;;;;200000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;2;1;50;1;50;1;167.576.250.791.483
977476;1;3;2;1;1;1;1;3;1;;;98;250000;;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;1.863.168.688.202
977477;1;4;2;1;1;1;1;3;3;;;;;290000;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;50;1;50;1;205.597.670.633.632
977478;1;3;2;1;2;1;1;3;3;;;;;250000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;154.503.597.307.722
977478;2;1;1;1;2;1;10;3;3;;;;;100000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;2;1;50;;50;1;154.503.597.307.722
977479;1;4;3;1;1;1;2;3;3;;;;;350000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;196.187.972.714.263
977480;1;4;3;1;2;1;1;3;1;;;98;400000;;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;90.317.050.691.247
977480;2;1;1;1;2;1;10;;3;;;;;80000;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;;;;;;;;;;;2;1;50;;50;1;90.317.050.691.247
977481;1;3;2;1;1;1;1;3;3;;;;;155000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;50;1;50;1;119.983.453.962.576
977482;1;2;2;5;1;1;1;4;3;;;;;150000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;2;1;1;2;3;2;1;50;1;50;1;1.726.673.715.736
977483;1;1;1;5;2;1;10;3;1;;;800000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;1;2;1;1;2;3;2;1;50;1;50;1;167.576.250.791.483
977484;1;1;1;5;2;1;1;;4;;;;100000;;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;1;4;1;2;2;1;1;2;3;2;1;50;6;50;1;200.114.659.199.835
977485;1;1;1;5;2;1;1;4;3;;;;;110000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;2;1;1;2;3;2;1;50;1;50;1;167.576.250.791.483
977486;1;2;1;1;1;1;1;3;3;;;;;180000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;1;50;3;50;1;194.396.955.466.842
977487;1;2;1;1;1;1;1;4;3;;;;;250000;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;1;3;2;1;50;1;50;1;219.003.570.361.588
977488;1;1;1;1;2;1;2;4;3;;;;;100000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;1;3;2;1;50;2;50;1;166.836.311.002.858
977489;1;4;2;1;1;1;1;3;1;;;98;350000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;2;1;50;1;50;1;122.580.529.175.422
977490;1;1;1;5;2;1;1;;3;;;;;130000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;3;1;4;1;2;2;1;1;2;3;2;1;50;6;50;1;200.114.659.199.835
977491;1;2;1;1;1;1;1;3;3;;;;;150000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;1;50;1;50;1;166.836.311.002.858
977492;1;4;1;1;1;1;10;3;1;;;60000000;450000;;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;5;3;1;1;50;1;50;1;1.185.404.858.521
977493;1;4;2;1;1;1;1;3;1;;;98;700000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;5;3;1;1;50;1;50;1;18.207.706.949.297
977494;1;4;2;1;1;1;1;3;1;;;98;600000;;1;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;5;3;1;1;50;1;50;1;90.317.050.691.247
977495;1;2;1;1;1;1;1;;1;;;50000;250000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;1;3;2;1;50;6;50;1;167.576.250.791.483
977499;1;5;2;1;1;1;1;4;3;;;;;80000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;50;1;50;1;242.983.602.305.457
977500;1;3;1;1;2;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;157.078.563.946.544
977500;2;1;1;1;2;1;1;;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;50;;50;1;157.078.563.946.544
977501;1;4;1;1;1;1;1;3;3;;;;;350000;2;2;2;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;200.114.659.199.835
977502;1;4;3;1;1;1;1;1;3;;;;;500000;2;2;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;50;1;50;1;213.285.866.628.595
977503;1;1;1;1;1;1;1;;2;;400000;18000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3;8;2;1;2;1;1;1;1;3;2;1;50;6;50;1;215.355.417.689.947
977504;1;1;1;1;2;1;1;4;3;;;;;100000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;3;1;1;1;2;1;1;1;1;3;2;1;50;1;50;1;167.127.615.173.385
977505;1;1;1;1;1;1;1;4;3;;;;;100000;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;2;1;50;2;50;1;195.874.859.872.605
977506;1;2;2;1;1;1;1;4;5;;;;15000000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;2;1;50;2;50;1;200.687.446.840.791
977507;1;3;2;1;1;1;1;3;1;;;40000000;350000;;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;111.165.402.698.795
977508;1;3;2;1;1;1;1;3;3;;;;;250000;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;157.078.563.946.544
977509;1;1;1;1;1;1;1;3;3;;;;;150000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;1.768.853.622.297
977510;1;4;3;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;50;1;50;1;165.270.479.749.165
977511;1;1;1;1;2;1;1;;3;;;;;330000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;50;6;50;1;200.114.659.199.835
977512;1;3;2;1;1;1;1;3;3;;;;;700000;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;50;1;50;1;190.356.912.143.521
977513;1;5;4;1;1;1;1;3;3;;;;;350000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;244.258.443.783.253
977514;1;5;2;1;1;1;1;3;1;;;70000000;500000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;104.742.695.472.464
977515;1;3;1;1;1;1;1;3;2;;500000;20000000;300000;;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;10.548.263.526.109
977516;1;5;3;1;1;1;1;3;3;;;;;400000;2;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;195.739.337.096.165
977517;1;3;2;1;1;1;1;3;3;;;;;280000;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;216.697.799.319.269
977518;1;2;2;1;1;1;1;3;1;;;35000000;200000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;3;1;4;1;1;1;1;1;3;3;2;1;50;1;50;1;142.061.086.992.763
977519;1;2;1;1;2;1;1;3;3;;;;;195000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;1;2;1;1;1;1;1;2;3;2;1;50;1;50;1;190.356.912.143.521
977520;1;1;1;1;1;1;1;;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;2;1;50;6;50;1;200.114.659.199.835
977521;1;1;1;1;1;1;1;;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;50;6;50;1;1.768.853.622.297
977522;1;3;2;1;1;1;1;4;3;;;;;180000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;50;1;50;1;190.356.912.143.521
977523;1;4;2;1;1;1;1;3;3;;;;;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;50;1;50;1;215.254.831.208.794
977524;1;3;2;1;1;1;1;4;3;;;;;300000;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;50;1;50;1;197.317.827.983.081
977525;1;1;1;1;2;1;1;4;3;;;;;180000;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;2;1;50;1;50;1;209.245.823.305.274
977526;1;3;2;1;1;1;1;4;3;;;;;200000;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;1;50;1;50;1;186.117.112.816.291
977527;1;5;5;1;1;1;1;3;1;;;7000000;350000;;1;2;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;1;50;1;50;1;202.900.008.939.633
977528;1;1;1;1;1;1;1;4;3;;;;;300000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;3;3;1;1;50;1;50;1;205.205.779.981.952
977529;1;3;2;1;2;1;1;3;1;;;50000000;250000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;50;1;50;1;124.514.557.460.333
977529;2;1;1;1;2;1;1;4;3;;;;;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;50;;50;1;124.514.557.460.333
977530;1;1;1;1;1;1;1;;3;;;;;100000;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;5;1;1;50;6;50;1;215.355.417.689.947
977531;1;1;1;1;2;1;1;;3;;;;;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;1;5;2;1;50;6;50;1;167.576.250.791.483
977532;1;3;1;1;1;1;1;;3;;;;;500000;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;50;6;50;1;167.576.250.791.483
977533;1;4;2;1;1;1;1;3;1;;;100000000;650000;;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;1;2;1;4;1;1;1;1;1;5;3;2;1;50;1;50;1;916.848.448.814.538
977535;1;3;2;1;1;1;1;4;3;;;;;250000;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;50;1;50;1;153.261.802.159.553
977537;1;3;2;1;1;1;1;4;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;52;1;52;1;177.693.192.441.034
977539;1;3;2;1;1;1;1;4;1;;;40000000;200000;;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;52;1;52;1;174.664.665.946.724
977540;1;1;1;1;2;1;1;;3;;;;;60000;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;2;1;1;52;6;52;1;153.715.552.405.782
977541;1;1;1;1;1;1;1;4;3;;;;;150000;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;1;52;1;52;1;146.452.795.384.831
977542;1;3;2;1;1;1;1;4;1;;;25000000;200000;;1;1;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;1;52;1;52;1;133.504.229.475.825
977543;1;5;2;1;1;1;1;4;3;;;;;350000;2;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;52;1;52;1;121.499.120.805.494
977545;1;2;2;1;1;1;1;5;4;;;;100000;;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;1;3;1;1;52;1;52;1;138.570.961.788.514
977547;1;3;1;1;1;1;1;4;2;;600000;50000000;300000;;1;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;2;1;1;52;1;52;1;161.014.563.740.187
977548;1;3;1;1;1;1;1;4;1;;;40000000;400000;;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;52;1;52;1;136.338.682.766.798
977549;1;3;2;1;1;1;1;4;4;;;;300000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;1;52;1;52;1;153.751.806.719.236
977550;1;2;2;1;2;1;1;6;1;;;15000000;100000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;52;1;52;1;132.956.065.031.179
977550;2;2;1;1;2;1;1;4;4;;;;120000;;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;52;;52;1;132.956.065.031.179
