DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
976285;1;2;1;70;1;4;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;23;23;121.237.485.346.192
976286;1;2;1;70;1;4;48;1;;2;104;1;;4;2;;;;;;;;;;1;;2;;2;33;45;52;1;1;5233;23;23;115.067.109.140.978
976290;1;2;1;70;1;12;40;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;0;44;65;1;1;6512;23;23;136.993.400.519.227
976294;1;7;1;70;1;6;48;1;;2;32;4;;1;4;;;;;;;;;;1;;2;;2;45;45;52;1;1;5262;23;23;962.718.525.910.208
976300;1;1;1;70;1;4;48;1;;2;16;1;;3;6;;;;;;;;;;1;;2;;2;93;93;45;1;1;4552;23;23;153.767.777.638.435
976300;1;2;1;70;1;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;1;;23;23;153.767.777.638.435
976306;1;2;1;70;1;4;48;1;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;45;53;55;1;1;5521;23;23;128.174.236.294.054
976308;1;2;1;70;1;12;40;1;;2;52;3;;2;1;;;;;;;;;;1;;2;;2;45;54;95;1;1;9500;23;23;21.851.567.522.419
976310;1;7;1;70;1;4;45;1;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;23;23;172.697.739.904.054
976316;1;1;1;70;1;4;48;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;21;54;55;1;1;5519;23;23;13.494.687.374.765
976316;1;4;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;23;23;13.494.687.374.765
976318;1;3;1;70;1;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;8;;;1;1;;23;23;986.311.711.965.818
976319;1;2;1;70;1;2;48;3;;2;16;1;;4;4;;;;;;;;;;1;;2;;2;54;32;80;1;1;8011;23;23;165.284.007.015
976320;1;4;1;70;1;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;23;23;968.082.740.424.455
976322;1;1;1;70;1;3;48;3;;2;3;3;;1;2;;;;;;;;;;1;;1;250000;2;54;54;95;1;1;9500;23;23;140.054.626.431.493
976326;1;3;1;70;1;3;48;1;;2;16;1;;6;4;;;;;;;;;;1;;2;;2;19;19;74;1;1;7492;23;23;974.386.882.233.873
976334;1;2;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;33;;;1;1;;23;23;138.635.172.006.384
976334;1;3;1;70;1;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;8;;;1;1;;23;23;138.635.172.006.384
976336;1;1;1;70;1;3;45;5;;2;4;5;;3;2;;;;;;;;;;1;;1;450000;2;95;95;45;1;1;4521;23;23;188.563.935.039.896
976336;1;5;1;70;1;3;48;3;;2;4;3;;1;1;;;;;;;;;;1;;1;120000;2;54;54;95;1;1;9500;23;23;188.563.935.039.896
976337;1;1;1;70;1;3;48;2;;2;8;1;;9;4;;;;;;;;;;1;;2;;2;7;7;85;1;1;8511;23;23;139.644.191.008.199
976340;1;1;1;70;1;3;48;1;;2;3;1;;3;1;;;;;;;;;;1;;1;380000;2;95;95;45;1;1;4521;23;23;256.348.472.588.107
976342;2;2;2;70;1;4;48;3;;2;16;1;;2;1;;;;;;;;;;1;;2;;2;54;40;52;1;1;5244;23;23;150.246.896.174.122
976350;1;2;1;70;1;24;40;1;;2;52;1;;3;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;27;27;196.340.369.251.109
976356;1;1;1;70;1;9;24;1;;2;104;4;;1;1;;;;;;;;;;1;;2;;2;45;41;52;1;1;5229;27;27;400.694.631.124.712
976380;1;2;1;70;1;102;40;3;;2;204;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;27;27;400.694.631.124.712
976384;1;2;1;70;1;60;40;3;;2;60;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;27;27;400.694.631.124.712
976385;1;2;1;70;1;24;40;2;;2;24;2;;9;2;;;;1;;;;;;;;2;;2;13;13;80;1;2;8012;27;27;400.694.631.124.712
976386;1;2;1;70;1;16;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;27;27;400.694.631.124.712
976387;1;2;1;70;1;8;40;1;;2;16;1;;9;1;;;;;;;;;;1;;2;;2;55;55;85;1;1;8512;27;27;400.694.631.124.712
976395;1;2;1;70;1;18;40;3;;2;18;3;;1;1;;;;;;;;;;1;;2;;2;56;54;95;1;2;9500;27;27;151.517.630.643.095
976395;1;3;1;70;1;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;27;27;151.517.630.643.095
976398;1;1;1;70;1;2;40;1;;2;2;1;;4;4;;;;;;;;;;1;;1;300000;2;53;53;55;1;1;5521;27;27;196.340.369.251.109
976402;1;2;1;70;1;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;1;;27;27;400.694.631.124.712
976403;1;1;1;70;1;10;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;1;;27;27;400.694.631.124.712
976408;1;3;1;70;1;12;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;39;;;1;1;;27;27;196.340.369.251.109
976408;1;8;1;70;1;16;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;2;;27;27;196.340.369.251.109
976409;1;2;1;70;1;12;40;1;;2;12;2;;9;1;;;;;;;;;;1;;2;;2;33;33;80;1;1;8021;27;27;400.694.631.124.712
976421;1;2;1;70;1;6;60;2;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;1;;27;27;400.694.631.124.712
976430;1;2;1;70;1;3;40;1;;2;3;1;;9;6;;;;;;;;;;1;;2;;2;59;59;85;1;1;8512;27;27;400.694.631.124.712
976433;1;3;1;70;1;8;48;3;;2;3;3;;1;8;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;27;27;400.694.631.124.712
976437;1;3;1;70;1;8;60;4;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;27;27;196.340.369.251.109
976441;1;1;1;70;1;12;40;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;45;45;52;1;1;5233;27;27;153.465.712.084.411
976441;1;3;1;70;1;2;40;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;95;61;1;1;1;113;27;27;153.465.712.084.411
976444;1;4;1;70;1;12;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;98;;;1;1;;27;27;400.694.631.124.712
976445;1;1;1;70;1;28;40;3;;2;32;1;;3;1;;;;;;;;;;1;;2;;2;54;45;52;1;2;5234;27;27;400.694.631.124.712
976450;1;2;1;70;1;30;48;1;;2;96;1;;2;1;;;;;;;;;;1;;2;;2;3;45;52;1;2;5219;27;27;400.694.631.124.712
976452;1;4;1;70;1;20;48;1;;2;30;1;;2;1;;;;;;;;;;1;;2;;2;58;85;72;1;2;7250;27;27;901.057.134.451.737
976454;1;4;1;70;1;12;40;2;;2;192;2;;9;4;;;;;;;;;;1;;2;;2;13;13;80;1;1;8012;27;27;400.694.631.124.712
976468;1;3;1;70;1;12;40;1;;2;16;1;;6;1;;;;;;;;;;1;;2;;2;45;32;92;1;1;9242;27;27;400.694.631.124.712
976471;1;2;1;70;1;3;40;4;;2;3;1;;8;1;;;;;;;;1;;;;2;;2;53;45;52;1;1;5244;27;27;152.330.648.982.141
976472;1;1;1;70;1;24;40;1;;2;24;1;;4;1;;;;;;;;1;;;;2;;2;53;53;55;1;2;5521;27;27;173.289.486.499.569
976479;1;2;1;70;1;4;40;4;;2;4;2;;9;1;;;;;;;;;;1;;2;;2;12;12;75;1;1;7523;27;27;400.694.631.124.712
976496;1;1;1;70;1;8;48;1;;2;12;2;;5;1;;;;;;;;;;1;;2;;2;58;58;75;1;1;7530;27;27;400.694.631.124.712
976515;1;1;1;70;1;40;40;2;;2;63;2;;9;2;;;;;;;;1;;;;2;;2;0;0;75;1;2;7512;27;27;400.694.631.124.712
976516;1;2;1;70;1;96;40;2;;2;160;2;;9;2;;;;;;;;;;1;;2;;2;32;32;80;1;2;8050;27;27;50.086.828.890.589
976519;1;3;1;70;1;40;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;5;;;1;2;;27;27;400.694.631.124.712
976522;1;1;1;70;1;80;40;1;;2;200;1;;9;6;;;;;;;;;;1;;2;;2;0;97;15;1;2;1591;27;27;400.694.631.124.712
976522;1;2;1;70;1;5;48;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;39;21;74;1;1;7499;27;27;400.694.631.124.712
976522;1;4;1;70;1;8;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;1;;27;27;400.694.631.124.712
976522;1;6;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;27;27;400.694.631.124.712
976526;1;2;1;70;1;40;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;27;27;162.017.912.112.343
976530;1;1;1;70;1;48;48;1;;2;4;1;;2;4;;;;;;;;;;1;;1;250000;2;77;62;1;1;2;122;41;41;171.911.552.289.245
976531;1;2;1;70;1;28;48;4;;2;28;4;;1;1;;;;;;;;;;1;;2;;2;58;58;74;1;2;7492;41;41;137.326.661.106.261
976531;2;1;2;70;1;11;48;2;;2;44;2;;9;4;;;;;;;;;;1;;2;;2;58;58;75;1;1;7522;41;41;137.326.661.106.261
976535;1;7;1;70;1;6;48;1;;2;6;1;;2;1;;;;;;;;;;1;;2;;2;58;58;70;1;1;7020;41;41;11.308.788.787.147
976541;1;3;1;70;1;1;48;2;;2;2;1;;6;3;;;;;1;;;;;;;1;700000;2;13;13;80;1;1;8045;41;41;11.475.471.620.374
976551;1;1;1;70;1;44;48;4;;2;2;4;;1;4;;;;;;;;;;1;;1;40000;2;95;95;45;1;2;4521;41;41;152.248.608.068.612
976562;1;1;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;41;41;142.592.820.487.216
976567;1;3;1;70;1;2;48;1;;2;2;1;;9;1;;;;;;;;;;1;;1;200000;2;39;39;65;1;1;6512;41;41;13.198.663.309.948
976567;1;4;1;70;1;1;48;1;;2;1;1;;2;1;;;;;;;;;;1;;1;200000;2;58;99;45;1;1;4512;41;41;13.198.663.309.948
976571;1;3;1;70;1;52;48;2;;2;52;2;;9;3;;;;;;;;;;1;;2;;2;58;31;75;1;2;7524;41;41;135.520.160.834.194
976588;1;2;1;70;1;8;48;4;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;56;54;95;1;1;9500;41;41;11.243.507.885.322
976588;1;3;1;70;1;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;41;41;11.243.507.885.322
976591;1;2;1;70;1;4;48;1;;2;4;1;;3;4;;;;;;;;;;1;;2;;2;45;53;55;1;1;5521;41;41;137.196.531.184.506
976605;2;2;2;70;1;20;48;1;;2;32;4;;1;2;;;;;;;;;;1;;2;;2;53;55;74;1;2;7493;41;41;164.288.870.074.228
976614;1;1;1;70;1;24;40;1;;2;96;1;;2;1;;;;;;;;;;1;;2;;2;53;32;85;1;2;8513;41;41;111.588.181.978.512
976614;1;2;1;70;1;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;41;41;111.588.181.978.512
976616;1;1;1;70;1;24;40;4;;2;36;4;;1;2;;;;;;;;;;1;;2;;2;55;54;74;1;2;7493;41;41;14.061.404.300.218
976624;1;3;1;70;1;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;34;;;1;1;;41;41;131.483.905.396.322
976635;1;1;1;70;1;4;40;1;;2;4;1;;4;1;;;;;;;;;;1;;2;;2;45;45;51;1;1;5125;41;41;152.263.232.638.482
976637;1;5;1;70;1;3;50;4;;2;36;1;;5;7;;;;;;;;;;1;;2;;2;58;58;80;1;1;8045;41;41;143.896.467.745.359
976640;1;1;1;70;1;52;48;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;59;59;93;1;2;9303;41;41;145.411.112.806.749
976643;1;2;1;70;1;24;48;1;;2;24;1;;3;6;;;;;;;;;;1;;2;;2;53;53;55;1;2;5521;41;41;172.261.823.112.004
976643;1;3;1;70;1;14;48;1;;2;14;1;;6;4;;;;;;;;;;1;;2;;2;3;58;74;1;2;7492;41;41;172.261.823.112.004
976649;1;4;1;70;1;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;41;41;13.290.778.376.608
976650;1;7;1;70;1;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;41;41;142.034.612.065.873
976662;1;3;1;70;1;4;48;4;;2;5;4;;1;4;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;41;41;120.266.896.024.402
976662;1;4;1;70;1;20;48;1;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;45;54;95;1;2;9500;41;41;120.266.896.024.402
976664;1;3;1;70;1;8;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;95;84;50;1;1;5020;41;41;140.719.649.543.926
976667;1;2;1;70;1;12;40;1;;2;180;1;;4;9;HOJA DE SISBEN;;;;;;;;;1;;2;;2;40;33;50;1;1;5051;41;41;13.588.518.728.759
976672;1;3;1;70;1;12;40;1;;2;12;1;;9;3;;;;;;;;;;1;;2;;2;3;3;51;1;1;5170;41;41;13.707.630.007.289
976679;1;5;1;70;1;2;40;4;;2;2;4;;1;2;;;;;;;;;;1;;1;140000;2;93;93;45;1;1;4552;41;41;158.619.000.027.786
976681;1;2;1;70;1;2;40;3;;2;44;3;;1;2;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;41;41;129.281.189.851.352
976686;1;2;1;70;1;48;40;1;;2;144;1;;3;1;;;;;;;;;;1;;2;;2;21;45;52;1;2;5233;41;41;129.625.359.022.901
976695;1;3;1;70;1;4;48;1;;2;48;1;;3;2;;;;;;;;;;1;;2;;2;32;45;15;1;1;1530;41;41;143.356.193.199.952
976704;1;1;1;70;1;100;54;3;;2;120;4;;1;1;;;;;;;;;;1;;2;;2;54;54;74;1;2;7493;41;41;13.290.778.376.608
976705;1;3;1;70;1;4;54;4;;2;4;4;;1;5;;;;;;;;;;1;;1;520000;2;95;95;45;1;1;4521;41;41;143.776.236.633.743
976708;1;2;1;70;1;4;60;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;93;93;50;1;1;5020;41;41;124.079.881.156.815
976709;1;1;1;70;1;18;54;5;;2;18;4;;1;2;;;;;;1;;;;;;2;;2;41;41;52;1;2;5236;41;41;129.173.935.462.932
976710;1;3;1;70;1;1;54;1;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;1;;41;41;126.971.219.917.962
976718;1;1;1;70;1;4;54;1;;2;4;4;;1;1;;;;;;;;;;1;;1;350000;2;39;41;52;1;1;5229;41;41;138.500.178.442.649
976725;1;1;1;70;1;4;48;4;;2;4;4;;1;2;;;1;;;;;;;;;1;1200000;2;95;3;74;1;1;7421;41;41;123.237.371.614.814
976725;1;3;1;70;1;6;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;6;;;1;1;;41;41;123.237.371.614.814
976726;1;3;1;70;1;28;48;1;;2;68;1;;6;4;;;;;;;;;;1;;2;;2;21;33;51;1;2;5139;41;41;113.907.819.329.032
976733;1;3;1;70;1;9;48;1;;2;9;1;;2;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;41;41;134.766.330.139.501
976733;1;4;1;70;1;1;48;1;;2;1;1;;2;1;;;;;;;;;;1;;1;600000;2;95;95;45;1;1;4521;41;41;134.766.330.139.501
976736;1;4;1;70;1;24;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;58;58;74;1;2;7492;41;41;11.534.655.366.167
976736;1;6;1;70;1;8;48;3;;2;12;3;;1;1;;;;;1;;;;;;;2;;2;54;54;95;1;1;9500;41;41;11.534.655.366.167
976737;1;5;1;70;1;3;48;1;;2;1;1;;2;1;;;;;;;;;;1;;2;;2;45;45;52;1;1;5239;41;41;145.214.739.573.372
976749;1;3;1;70;1;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;2;;41;41;138.844.347.614.198
976749;1;4;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;41;41;138.844.347.614.198
976770;1;2;1;70;1;12;44;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;41;41;117.644.976.938.246
976779;1;1;1;70;1;50;40;1;;2;6;1;;9;1;;;;;;;;;;1;;2;;2;33;45;52;1;2;5244;44;44;497.591.183.922.706
976781;1;2;1;70;1;2;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;44;44;67.641.591.476.452
976787;1;2;1;70;1;6;40;1;;2;12;4;;1;2;;;;;;;;;;1;;2;;2;32;38;64;1;1;6421;44;44;581.742.883.390.494
976796;1;1;1;70;1;4;40;4;;2;8;4;;1;2;;;;;1;1;;;;;;2;;2;98;98;60;1;1;6031;44;44;775.088.259.046.136
976801;1;1;1;70;1;12;40;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;33;70;45;1;1;4530;44;44;113.144.441.248.808
976801;1;7;1;70;1;3;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;44;44;113.144.441.248.808
976818;1;3;1;70;1;54;72;4;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;44;44;77.280.663.136.308
976820;1;3;1;70;1;8;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;44;44;69.695.232.336.484
976824;1;4;1;70;1;57;48;4;;2;288;1;;6;1;;;;;;;;;;1;;2;;2;58;58;74;1;2;7492;44;44;103.550.848.247.612
976844;1;6;1;70;1;26;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;5;;;1;2;;44;44;639.189.810.097.949
976849;1;2;1;70;1;18;24;1;;2;18;2;;9;2;;;;;;;;;;1;;2;;2;13;13;80;1;2;8041;44;44;716.161.150.750.654
976850;1;1;1;70;1;24;24;1;;2;104;1;;4;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5231;44;44;157.787.723.860.722
976850;1;4;1;70;1;49;48;2;;2;104;2;;9;2;;;;;;;;;;1;;2;;2;13;13;80;1;2;8045;44;44;157.787.723.860.722
976854;1;4;1;70;1;50;24;3;;2;50;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;44;44;109.630.754.525.465
976860;1;1;1;70;1;24;50;2;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;2;;44;44;678.200.531.164.041
976866;1;3;1;70;1;72;40;1;;2;72;1;;5;4;;;;;;;;1;;;;2;;2;3;3;85;1;2;8520;44;44;125.622.787.229.016
976868;1;1;1;70;1;8;50;4;;2;9;4;;2;2;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;44;44;54.378.226.380.388
976868;1;2;1;70;1;24;60;3;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;44;44;54.378.226.380.388
976869;1;1;1;70;1;4;40;1;;2;5;1;;9;2;;;;;;;;;;1;;2;;2;70;39;45;1;1;4530;44;44;54.378.226.380.388
976871;1;4;1;70;1;5;70;4;;2;7;4;;1;2;;;;;;;;;;1;;2;;2;98;98;60;1;1;6031;44;44;513.459.038.217.364
976874;1;1;1;70;1;24;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;2;;44;44;739.980.586.573.798
976876;1;2;1;70;1;3;60;4;;2;1;4;;1;8;;;;;;;;;;1;;2;;2;98;98;60;1;1;6031;44;44;754.054.839.162.281
976879;1;1;1;70;1;48;40;2;;2;49;2;;9;1;;;;;;;;;;1;;2;;2;3;3;85;1;2;8511;44;44;640.239.911.577.428
976881;1;4;1;70;1;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;3;;;1;1;;44;44;672.431.256.320.711
976881;1;9;1;70;1;12;25;1;;1;;;.;;;.;.;;;;;;;;;.;;;;40;;;1;1;;44;44;672.431.256.320.711
976888;1;2;1;70;1;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;44;44;796.302.894.351.182
976894;1;2;1;70;1;1;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;1;;44;44;115.353.519.756.087
976894;1;3;1;70;1;2;56;1;;2;4;1;;4;4;;;;;;;;;;1;;2;;2;39;45;51;1;1;5132;44;44;115.353.519.756.087
976905;1;1;1;70;1;17;48;1;;2;17;4;;9;1;;;;;;;;;;1;;2;;2;3;70;10;1;2;1010;44;44;640.239.911.577.428
976905;1;2;1;70;1;48;48;2;;2;156;1;;4;1;;;;;;;;;;1;;2;;2;19;13;80;1;2;8041;44;44;640.239.911.577.428
976914;1;3;1;70;1;4;48;4;;2;4;4;;1;1;;;;;;;;;;1;;1;450000;2;98;98;60;1;1;6021;47;47;705.590.650.291.017
976915;1;2;1;70;1;2;48;4;;2;4;4;;3;1;;;;;;;;;;1;;1;300000;2;95;95;45;1;1;4521;47;47;183.966.583.305.051
976915;1;3;1;70;1;4;48;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;47;47;183.966.583.305.051
976915;1;6;1;70;1;4;48;4;;2;4;4;;3;1;;;;;;;;;;1;;1;240000;2;95;95;45;1;1;4521;47;47;183.966.583.305.051
976916;1;2;1;70;1;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;1;;47;47;113.258.493.739.842
976920;1;2;1;70;1;1;48;1;;2;52;4;;9;1;;;;;;;;;;1;;2;;2;11;39;85;1;1;8511;47;47;712.648.704.698.783
976924;1;2;1;70;1;4;48;4;;2;16;4;;4;2;;;;;;;;1;;;;2;;2;2;2;74;1;1;7421;47;47;157.028.893.555.546
976928;1;2;1;70;1;1;24;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;47;47;13.312.980.521.362
976928;1;9;1;70;1;2;24;3;;2;52;3;;2;4;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;47;47;13.312.980.521.362
976931;1;3;1;70;1;1;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;47;47;152.929.095.450.625
976944;1;4;1;70;1;2;48;1;;2;52;1;;4;4;;;;;;;;;;1;;2;;2;39;53;55;1;1;5521;47;47;165.804.753.421.257
976954;1;2;1;70;1;250;48;1;;2;676;1;;8;1;;;;;;;;;;1;;2;;2;32;21;85;1;2;8511;47;47;161.704.955.316.336
976959;1;3;1;70;1;2;48;3;;2;2;3;;1;1;;;;;;;;;;1;;1;120000;2;54;54;95;1;1;9500;47;47;128.291.937.880.801
976959;1;5;1;70;1;104;48;3;;2;156;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;47;47;128.291.937.880.801
976959;1;7;1;70;1;2;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;97;;;1;1;;47;47;128.291.937.880.801
976971;1;2;1;70;1;4;48;3;;2;52;3;;1;1;;;;;;;;1;;;;2;;2;54;54;95;1;1;9500;47;47;202.023.008.789.006
976977;1;5;1;70;1;156;48;1;;2;156;1;;2;4;;;;;;;;;;1;;2;;2;45;45;52;1;2;5211;47;47;705.590.650.291.017
976994;1;2;1;70;1;6;48;1;;2;260;4;;1;1;;;;;;;;;;1;;2;;2;39;54;85;1;1;8532;47;47;212.711.167.165.965
976995;1;3;1;70;1;4;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;45;53;15;1;1;1551;47;47;141.819.200.259.798
976996;1;1;1;70;1;40;48;1;;2;40;4;;1;1;;;;;;;;;;1;;2;;2;53;41;52;1;2;5225;47;47;18.392.474.569.799
976997;1;4;1;70;1;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;47;47;852.214.978.489.129
977003;1;11;1;70;1;20;28;3;;2;16;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;47;47;21.113.338.045.527
977005;1;1;1;70;1;2;60;4;;2;2;4;;1;5;;;;;;;;;;1;;1;50000;2;45;41;52;1;1;5221;47;47;118.318.347.857.702
977007;1;3;1;70;1;52;48;1;;2;52;1;;5;2;;;;;;;;;;1;;2;;2;32;32;80;1;2;8043;47;47;148.877.652.721.155
977015;1;1;1;70;1;16;50;1;;2;42;4;;1;2;;;;;;;;;;1;;2;;2;58;98;60;1;2;6031;47;47;142.424.814.414.624
977020;1;1;1;70;1;96;48;1;;2;96;1;;9;8;;;;;;;;;;1;;1;650000;2;13;13;80;1;2;8044;47;47;104.885.431.107.694
977020;1;2;1;70;1;6;48;1;;2;66;1;;9;8;;;;;;;;;;1;;2;;2;32;32;85;1;1;8512;47;47;104.885.431.107.694
977020;1;4;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;47;47;104.885.431.107.694
977021;1;3;1;70;1;4;48;1;;2;36;1;;9;8;;;;;;;;;;1;;2;;2;45;45;74;1;1;7491;47;47;277.632.875.063.025
977021;1;6;1;70;1;12;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;47;47;277.632.875.063.025
977022;1;2;1;70;1;1;48;1;;2;1;4;;1;1;;;;;;;;1;;;;1;350000;2;53;53;55;1;1;5521;47;47;13.617.935.432.309
977022;1;3;1;70;1;12;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;47;47;13.617.935.432.309
977023;1;4;1;70;1;12;48;3;;2;22;3;;1;1;;;;;;;;1;;;;2;;2;54;54;95;1;1;9500;47;47;186.214.986.941.389
977023;1;6;1;70;1;4;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;47;47;186.214.986.941.389
977023;1;9;1;70;1;16;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;47;47;186.214.986.941.389
977023;1;13;1;70;1;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;1;;47;47;186.214.986.941.389
977023;1;14;1;70;1;2;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;1;;47;47;186.214.986.941.389
977023;1;15;1;70;1;4;48;3;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;47;47;186.214.986.941.389
977026;1;2;1;70;1;24;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;2;;47;47;176.956.486.219.145
977026;1;3;1;70;1;30;48;1;;2;30;1;;9;2;;;;;;;;;;1;;2;;2;44;44;64;1;2;6421;47;47;176.956.486.219.145
977027;1;1;1;70;1;32;56;1;;2;36;4;;1;2;;;;;;;;;;1;;2;;2;95;95;45;1;2;4521;47;47;902.813.519.667.728
977027;1;3;1;70;1;16;48;1;;2;28;2;;9;8;;;;;;;;;;1;;2;;2;39;39;75;1;2;7512;47;47;902.813.519.667.728
977028;1;7;1;70;1;4;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;47;47;213.065.609.024.078
977033;1;1;1;70;1;12;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;39;;;1;1;;47;47;137.018.331.953.282
977037;1;2;1;70;1;21;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;47;47;143.845.394.490.859
