DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,DPTO,fex_c_2011
1007154,1,1,1,70,2,4,48,4,,2,2,4,,1,8,,,,,,,,,,1,,1,320000,2,95,95,45,1,1,4521,76,239.324.577.243.165
1007165,1,3,1,70,2,5,48,2,,2,156,2,,9,4,,,,,,,,,,1,,2,,2,12,39,75,1,1,7512,76,196.043.193.636.238
1007178,1,2,1,70,2,2,50,8,,2,2,8,,4,8,,,,,,,,,,1,,1,144000,2,62,62,1,1,1,111,76,177.490.017.270.264
1007225,1,2,1,70,2,44,40,1,,2,44,1,,3,2,,,1,,,,,,,,,2,,2,50,50,15,1,2,1551,76,190.046.355.187.019
1007225,1,3,1,70,2,4,56,1,,2,4,4,,1,1,,,,,,,,,,1,,1,200000,2,37,45,52,1,1,5262,76,190.046.355.187.019
1008354,1,1,1,70,2,52,48,1,,2,52,1,,9,7,,,,,,,,,,1,,2,,2,58,58,74,1,2,7492,66,206.451.787.645.959
1008375,1,4,1,70,2,4,72,8,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,1,,66,117.441.605.669.343
1008378,1,5,1,70,2,16,48,1,,2,5,1,,3,8,,,,,,,,,,1,,2,,2,0,60,92,1,2,9249,66,129.878.312.051.297
1008381,1,2,1,70,2,48,48,8,,2,2,8,,4,4,,,,,,,,,,1,,2,,2,62,62,1,1,2,111,66,858.388.968.148.936
1008383,1,1,1,70,2,2,70,8,,2,2,8,,2,4,,,,,,,,,,1,,1,500000,2,62,60,1,1,1,121,66,121.539.213.352.166
1008383,1,3,1,70,2,2,50,8,,2,12,8,,2,8,,,,,,,,,,1,,1,1000000,2,62,62,1,1,1,121,66,121.539.213.352.166
1008393,1,6,1,70,2,4,50,8,,2,16,8,,4,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,111,66,207.471.518.605.864
1008401,1,1,1,70,2,3,50,4,,2,3,1,,4,1,,,,,,,,,,1,,2,,2,95,97,15,1,1,1594,66,131.949.883.384.845
1008401,1,3,1,70,2,12,48,3,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,54,53,55,1,1,5522,66,131.949.883.384.845
1008403,1,1,1,70,2,12,40,1,,2,56,2,,9,1,,,,,,,,,,1,,2,,2,58,99,90,1,1,9000,66,957.846.922.570.399
1008419,1,1,1,70,2,12,40,8,,2,12,8,,2,1,,,,,1,,,,,,,2,,2,60,60,1,1,1,111,66,178.550.451.221.651
1008420,1,1,1,70,2,4,40,1,,2,36,1,,6,1,,,,,1,,,,,,,2,,2,33,33,52,1,1,5211,66,141.887.844.421.198
1009084,1,1,1,70,2,2,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,44,921.953.977.915.828
1009273,1,3,1,70,2,12,48,8,,2,13,8,,3,4,,,,,,,,,,1,,2,,2,62,62,1,1,1,121,50,401.340.931.062.967
1009276,1,3,1,70,2,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,1,,50,570.974.529.269.483
1009285,1,4,1,70,2,21,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,50,631.183.419.597.749
1009287,1,4,1,70,2,3,48,4,,2,5,6,,2,1,,,,,,,,,,1,,2,,2,98,62,1,1,1,121,50,663.103.266.597.528
1009289,1,1,1,70,2,4,48,1,,2,6,1,,7,9,S,,,,,,,1,,,,2,,2,98,98,60,1,1,6041,50,586.637.467.296.167
1009305,1,2,1,70,2,120,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,50,532.305.003.486.092
