DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
973739;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;530.240.052.739.534
973740;1;2;1;80;1;1;2;2;;2;;2;;;;;9;2;1;8;8;625.779.170.200.714
973741;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;624.351.377.834.146
973741;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;624.351.377.834.146
973742;1;2;1;80;1;1;3;2;;2;;2;;;;;9;2;1;8;8;597.338.753.912.344
973743;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;619.407.820.443.342
973743;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;619.407.820.443.342
973743;1;10;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;619.407.820.443.342
973744;1;3;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;353.797.128.028.376
973744;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;353.797.128.028.376
973746;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;483.797.765.611.197
973746;1;4;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;483.797.765.611.197
973747;1;1;1;80;1;1;4;3;;2;;2;;;;;8;2;1;8;8;450.657.528.378.759
973747;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;450.657.528.378.759
973748;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;554.165.867.419.113
973749;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;577.273.455.390.758
973749;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;577.273.455.390.758
973749;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;577.273.455.390.758
973750;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;523.248.207.547.155
973751;1;1;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;405.211.067.772.965
973751;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;405.211.067.772.965
973751;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;405.211.067.772.965
973753;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;383.948.846.739.462
973753;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;383.948.846.739.462
973754;1;2;1;80;1;1;4;3;;2;;2;;;;;9;2;1;8;8;532.515.940.809.523
973754;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;532.515.940.809.523
973754;2;2;2;80;1;1;2;2;;2;;2;;;;;9;2;1;8;8;532.515.940.809.523
973755;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;525.080.765.374.122
973755;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;525.080.765.374.122
973756;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;517.083.908.788.699
973756;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;517.083.908.788.699
973756;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;517.083.908.788.699
973756;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;517.083.908.788.699
973757;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;597.283.304.343.807
973758;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;509.556.138.117.743
973760;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;431.479.149.867.441
973763;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;575.429.967.787.418
973764;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;482.166.738.396.227
973764;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;482.166.738.396.227
973764;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;482.166.738.396.227
973764;1;5;1;80;1;1;4;3;;2;;2;;;;;4;2;1;8;8;482.166.738.396.227
973765;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;491.499.077.233.465
973767;1;1;1;80;1;1;4;7;;2;;2;;;;;1;2;1;8;8;435.144.265.521.376
973767;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;435.144.265.521.376
973767;1;5;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;435.144.265.521.376
973768;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;446.752.492.428.602
973768;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;446.752.492.428.602
973769;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;538.789.460.065.223
973769;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;538.789.460.065.223
973769;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;538.789.460.065.223
973769;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;538.789.460.065.223
973770;1;5;1;80;1;1;4;3;;2;;2;;;;;8;2;1;8;8;552.592.169.107.481
973771;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;8;8;339.880.249.318.618
973771;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;339.880.249.318.618
973772;1;1;1;80;1;1;4;4;;3;;2;;;;;8;2;1;8;8;30.745.313.162.091
973772;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;30.745.313.162.091
973772;1;4;1;80;1;1;3;3;;2;;2;;;;;4;2;1;8;8;30.745.313.162.091
973774;1;1;1;80;1;1;4;2;;2;;2;;;;;8;2;1;8;8;373.461.937.459.275
973774;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;373.461.937.459.275
973774;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;373.461.937.459.275
973776;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;632.900.785.159.834
973777;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;562.126.038.556.717
973777;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;562.126.038.556.717
973778;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973778;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973778;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973779;1;1;1;80;1;1;4;7;;2;;2;;;4;;8;1;1;8;8;482.406.658.692.448
973780;1;1;1;80;1;1;4;7;;2;;2;;;;;8;2;1;8;8;532.479.255.361.703
973780;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;532.479.255.361.703
973780;2;2;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;532.479.255.361.703
973780;3;2;3;80;1;2;;;;2;;2;;2;;.;;;1;8;8;532.479.255.361.703
973780;4;2;4;80;1;2;;;;2;;2;;2;;.;;;1;8;8;532.479.255.361.703
973781;1;2;1;80;1;1;3;2;;2;;2;;;;;9;2;1;8;8;549.856.066.008.557
973782;1;1;1;80;1;1;4;2;;2;;2;;;;;4;2;1;8;8;671.521.635.988.862
973782;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;671.521.635.988.862
973783;1;2;1;80;1;1;4;0;;2;;2;;;;;1;2;1;8;8;443.355.286.731.575
973783;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;443.355.286.731.575
973783;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;443.355.286.731.575
973785;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;535.124.344.411.288
973785;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;535.124.344.411.288
973786;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;522.553.592.608.915
973786;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;522.553.592.608.915
973788;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;446.752.492.428.602
973791;1;1;1;80;1;1;4;5;;2;;2;;;;;9;2;1;8;8;518.567.150.723.804
973793;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;595.921.891.322.149
973793;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;595.921.891.322.149
973793;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;595.921.891.322.149
973795;1;2;1;80;1;1;4;0;;2;;2;;;;;8;2;1;8;8;505.651.102.167.586
973796;1;2;1;80;1;1;3;3;;2;;2;;;;;4;2;1;8;8;336.926.373.864.611
973796;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;336.926.373.864.611
973796;1;4;1;80;1;1;3;4;;2;;2;;;;;8;2;1;8;8;336.926.373.864.611
973796;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;336.926.373.864.611
973797;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;399.140.783.365.667
973798;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973798;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973798;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973799;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;62.109.102.764.061
973799;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;62.109.102.764.061
973799;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;62.109.102.764.061
973800;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;701.316.273.053.188
973800;2;1;2;80;1;1;3;2;;2;;2;;;;;9;2;1;8;8;701.316.273.053.188
973800;2;8;2;80;1;1;4;3;;2;;2;;;;;8;2;1;8;8;701.316.273.053.188
973801;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;528.745.881.028.057
973801;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;528.745.881.028.057
973801;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;528.745.881.028.057
973801;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;528.745.881.028.057
973802;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;577.262.525.614.385
973802;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;577.262.525.614.385
973802;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;577.262.525.614.385
973803;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;560.293.480.729.749
973804;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;509.556.138.117.743
973804;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;509.556.138.117.743
973805;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;419.603.013.003.308
973806;1;4;1;80;1;1;4;6;;2;;2;;;;;8;2;1;8;8;446.309.162.185.581
973807;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;597.338.753.912.344
973808;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;478.501.622.742.292
973809;2;3;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;647.054.200.345.392
973809;2;5;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;647.054.200.345.392
973810;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;432.600.467.494.481
973810;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;432.600.467.494.481
973812;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.552.136.777.856
973814;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;547.000.481.275.421
973814;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;547.000.481.275.421
973815;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;8;8;572.186.242.855.571
973815;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.186.242.855.571
973815;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.186.242.855.571
973815;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.186.242.855.571
973815;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.186.242.855.571
973816;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;434.433.025.321.448
973816;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;434.433.025.321.448
973818;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;650.274.595.504.869
973818;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;650.274.595.504.869
973818;1;8;1;80;1;1;3;2;;2;;2;;;;;9;2;1;8;8;650.274.595.504.869
973819;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;432.906.942.234.009
973819;1;2;1;80;1;1;4;2;;2;;2;;;;;11;2;1;8;8;432.906.942.234.009
973820;1;2;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;572.169.617.593.882
973821;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;6.210.246.482.957
973822;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;3.069.931.761.162
973823;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;526.979.702.545.999
973823;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;526.979.702.545.999
973823;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;526.979.702.545.999
973823;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;526.979.702.545.999
973824;1;1;1;80;1;1;4;7;;2;;2;;;;;8;2;1;8;8;495.404.113.183.621
973826;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;450.657.528.378.759
973827;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;538.384.694.604.823
973828;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;615.033.890.488.557
973828;1;3;1;80;1;1;3;1;;2;;2;;;;;2;2;1;8;8;615.033.890.488.557
973828;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;615.033.890.488.557
973829;1;1;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;643.163.910.322.122
973829;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.163.910.322.122
973829;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.163.910.322.122
973829;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.163.910.322.122
973829;1;10;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.163.910.322.122
973831;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;420.740.955.892.036
973833;1;1;1;80;1;1;4;4;;3;;2;;;;;4;2;1;8;8;389.446.520.220.364
973833;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;389.446.520.220.364
973833;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;389.446.520.220.364
973833;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;389.446.520.220.364
973835;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;499.322.392.867.576
973835;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;499.322.392.867.576
973836;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;544.835.407.916.677
973836;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;544.835.407.916.677
973836;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;544.835.407.916.677
973836;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;544.835.407.916.677
973838;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.394.780.176.773
973838;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.394.780.176.773
973840;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.782.920.375.484
973840;2;2;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;643.782.920.375.484
973841;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;554.302.722.922.605
973842;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;446.752.492.428.602
973842;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;446.752.492.428.602
973845;1;1;1;80;1;1;4;3;;2;;2;;;;;8;2;1;8;8;600.203.878.170.416
973846;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;602.984.212.673.112
973846;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;602.984.212.673.112
973846;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;602.984.212.673.112
973846;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;602.984.212.673.112
973846;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;602.984.212.673.112
973847;1;1;1;80;1;1;2;4;;3;;2;;;;;10;2;1;8;8;470.356.980.877.003
973847;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;470.356.980.877.003
973847;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;470.356.980.877.003
973847;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;470.356.980.877.003
973848;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.585.312.830.655
973848;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.585.312.830.655
973848;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.585.312.830.655
973848;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.585.312.830.655
973848;1;6;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.585.312.830.655
973848;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;572.585.312.830.655
973851;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973853;1;1;1;80;1;1;4;4;;2;;2;;;;;8;2;1;8;8;385.847.783.911.339
973853;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;385.847.783.911.339
973853;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;385.847.783.911.339
973854;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;44.858.505.025.557
973854;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;44.858.505.025.557
973855;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;450.657.528.378.759
973855;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;450.657.528.378.759
973856;1;1;1;80;1;1;4;4;;2;;2;;;;;4;2;1;8;8;325.050.237.000.478
973856;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;325.050.237.000.478
973856;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;325.050.237.000.478
973858;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;448.043.429.291.678
973858;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;448.043.429.291.678
973859;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;6.050.566.907.963
973859;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;6.050.566.907.963
973864;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;440.571.568.408.458
973864;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;440.571.568.408.458
973864;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;440.571.568.408.458
973865;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;488.101.871.536.437
973865;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;488.101.871.536.437
973865;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;488.101.871.536.437
973867;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;521.432.274.981.876
973867;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;521.432.274.981.876
973869;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;523.248.207.547.155
973870;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;595.062.606.318.129
973871;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;570.047.385.387.472
973871;2;2;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;570.047.385.387.472
973871;2;3;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;570.047.385.387.472
973871;2;4;2;80;1;2;;;;2;;2;;2;;.;;;1;8;8;570.047.385.387.472
973872;1;1;1;80;1;1;4;7;;2;;2;;;;;1;2;1;8;8;463.654.982.869.931
973872;1;2;1;80;1;2;;;;3;;2;;2;;.;;;1;8;8;463.654.982.869.931
973873;1;1;1;80;1;1;4;6;;2;;2;;;4;;8;1;1;8;8;495.404.113.183.621
973875;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;431.479.149.867.441
973877;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;627.896.368.811.039
973877;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;627.896.368.811.039
973877;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;627.896.368.811.039
973878;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;370.103.296.544.869
973879;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;478.058.292.499.271
973880;1;1;1;80;1;1;1;3;;2;;2;;;;;4;2;1;8;8;450.657.528.378.759
973880;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;450.657.528.378.759
973881;1;1;1;80;1;1;3;2;;2;;2;;;;;9;2;1;8;8;466.182.155.635.138
973881;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;466.182.155.635.138
973884;1;4;1;80;1;1;4;2;;3;;2;;;;;4;2;1;8;8;52.854.435.041.606
973885;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;503.375.214.097.598
973885;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;503.375.214.097.598
973886;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;562.126.038.556.717
973887;1;2;1;80;1;1;1;2;;2;;2;;;;;8;2;1;8;8;634.733.342.986.801
973887;1;3;1;80;1;1;3;1;;2;;2;;;;;2;2;1;8;8;634.733.342.986.801
973888;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;474.153.256.549.115
973888;1;5;1;80;1;1;1;8;ESTABA  PRESTANDO EL  SERVICIO TERMINO  HACE  UN  MES;2;;2;;;;ESTA  EN  DILIGENCIAS  PARA  HACER  EL CURSO  DE VIGILANCIA;12;2;1;8;8;474.153.256.549.115
973890;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;443.355.286.731.575
973890;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;443.355.286.731.575
973890;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;443.355.286.731.575
973897;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;428.963.341.501.232
973897;1;2;1;80;1;1;1;7;;2;;2;;;;SE  VA  FUERA  DEL  PAIS;12;2;1;8;8;428.963.341.501.232
973897;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;428.963.341.501.232
973898;1;2;1;80;1;1;1;2;;2;;2;;;;;4;2;1;8;8;584.045.754.458.016
973898;1;3;1;80;1;2;;;;1;1;2;;2;;.;;;1;8;8;584.045.754.458.016
973898;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;584.045.754.458.016
973899;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;621.172.433.575.566
973899;1;6;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;621.172.433.575.566
973900;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;478.058.292.499.271
973900;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;478.058.292.499.271
973901;1;2;1;80;1;1;4;0;;2;;2;;;;;9;2;1;8;8;536.956.902.238.255
973901;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973901;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;536.956.902.238.255
973902;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;499.322.392.867.576
973902;1;5;1;80;1;2;;;;3;;2;;2;;.;;;1;8;8;499.322.392.867.576
973904;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;8;8;450.657.528.378.759
973904;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;450.657.528.378.759
973905;1;2;1;80;1;1;4;3;;2;;2;;;;;4;2;1;8;8;523.248.207.547.155
973906;1;1;1;80;1;1;3;2;;2;;2;;;;;9;2;1;8;8;625.077.469.525.722
973909;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;585.878.312.284.983
973910;1;2;1;80;1;1;3;2;;2;;2;;;;;8;2;1;8;8;456.648.286.185.903
973911;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;518.955.031.398.288
973912;1;1;1;80;1;1;4;2;;2;;2;;;;;9;2;1;8;8;450.657.528.378.759
973912;1;2;1;80;1;1;4;5;;2;;2;;;;;8;2;1;8;8;450.657.528.378.759
973913;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;552.093.389.295.924
973913;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;552.093.389.295.924
973913;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;8;8;552.093.389.295.924
973914;1;2;1;80;1;1;3;3;;2;;2;;;;;9;2;1;8;8;634.384.027.094.939
