DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;DSCY;OFICIO1;OFICIO2;RAMA2D_D;RAMA4D_D;DPTO;fex_c_2011
975121;1;3;1;70;17;1;42;1;;2;4;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;44;85;8511;17;162.448.234.722.878
975124;1;2;1;70;17;6;84;4;;2;6;4;;1;4;;;;;;;;;;1;;2;;2;1;1;93;95;36;3611;17;149.081.028.036.415
975125;2;3;2;70;17;12;40;4;;2;48;1;;7;8;;;;;;;;;;1;;2;;2;1;1;94;94;36;3611;17;139.319.114.939.067
975125;2;4;2;70;17;8;40;1;;2;12;1;;4;1;;;;;;;;;;1;;2;;2;1;1;81;95;45;4521;17;139.319.114.939.067
975130;1;1;1;70;17;1;42;1;;2;1;1;;5;1;;;1;;;;;;;;;2;;2;1;1;45;30;50;5020;17;200.535.790.186.915
975143;1;3;1;70;17;36;40;1;;2;48;1;;6;4;;;;;;;;;;1;;2;;2;1;2;54;97;22;2220;17;174.080.378.013.275
975150;1;1;1;70;17;48;40;1;;2;48;1;;6;1;;;1;;;;;;;;;2;;2;1;2;33;33;45;4521;17;185.056.819.120.225
975155;1;2;1;70;17;2;40;1;;2;2;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5234;17;160.502.638.240.861
975157;2;2;2;70;17;5;48;3;;2;16;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;17;161.575.055.509.298
975158;1;1;1;70;17;72;50;1;;2;480;2;;9;2;;;;;;;;;;1;;2;;2;1;2;40;31;75;7512;17;152.508.105.869.885
975171;1;2;1;70;17;12;48;1;;2;12;4;;1;2;;;;;;;;;;1;;2;;2;1;1;0;45;52;5262;17;232.312.109.667.316
975177;1;1;1;70;17;144;50;1;;2;144;1;;5;1;;;;;;;;;;1;;2;;2;1;2;75;58;74;7492;17;161.838.973.993.315
975182;1;3;1;70;17;48;40;1;;2;48;4;;2;8;;;;;;;;;;1;;2;;2;1;2;81;81;36;3611;17;133.369.572.744.496
975183;1;2;1;70;17;4;48;1;;2;4;1;;9;2;;;;;;;;;;1;;1;258000;2;1;1;79;79;18;1810;17;210.692.551.614.534
975183;1;3;1;70;17;12;48;1;;2;12;1;;4;3;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;17;210.692.551.614.534
975187;1;1;1;70;17;3;48;1;;2;3;1;;3;3;;;;;;;;;;1;;1;140000;2;1;1;83;62;1;125;17;181.505.104.566.957
975197;1;2;1;70;17;52;48;1;;2;52;1;;3;1;;;;;;;;;;1;;2;;2;1;2;53;45;55;5522;17;185.080.422.381.891
975215;1;2;1;70;17;8;48;1;;2;17;1;;2;1;;;;;;;;;;1;;2;;2;1;1;55;53;55;5521;17;175.749.554.258.461
975226;1;2;1;70;17;35;48;3;;2;35;3;;1;9;TIENE EPS;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;17;192.610.415.478.548
975230;1;5;1;70;17;8;48;1;;2;8;1;;7;4;;;;;;;;;;1;;2;;2;1;1;39;84;28;2893;17;171.802.706.107.974
976145;1;2;1;70;23;7;48;1;;2;8;1;;6;3;;;;;;;;;;1;;2;;2;1;1;97;97;45;4530;23;152.717.064.118.833
976146;1;6;1;70;23;3;48;1;;2;3;1;;2;1;;;;;;;;;;1;;1;280000;2;1;1;37;95;45;4521;23;172.450.215.375.783
976152;1;3;1;70;23;12;48;1;;2;12;1;;9;1;;;;;;;;;;1;;2;;2;1;1;98;98;60;6022;23;120.612.099.090.961
976153;1;2;1;70;23;8;48;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;1;37;45;52;5211;23;143.119.155.643.913
976153;1;4;1;70;23;4;48;1;;2;4;1;;4;1;;;;;;;;;;1;;1;460000;2;1;1;45;45;52;5234;23;143.119.155.643.913
976159;1;2;1;70;23;10;40;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;1;13;33;85;8511;23;779.873.701.516.604
976159;1;3;1;70;23;3;40;1;;2;3;4;;9;3;;;;;;;;;;1;;1;1800000;2;1;1;13;13;80;8050;23;779.873.701.516.604
976159;1;5;1;70;23;3;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;13;;;;23;779.873.701.516.604
976161;1;3;1;70;23;4;48;1;;2;4;1;;9;4;;;;;;;;;;1;;1;520000;2;1;1;33;33;52;5249;23;999.345.035.089.264
976165;1;2;1;70;23;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;23;128.174.236.294.054
976166;1;3;1;70;23;2;42;1;;2;24;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;38;64;6421;23;150.332.098.172.444
976183;1;4;1;70;23;2;45;5;;2;6;4;;1;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;23;682.485.806.059.613
976187;1;2;1;70;23;4;48;1;;2;16;1;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;74;7421;23;84.503.821.760.862
976192;1;3;1;70;23;4;42;1;;2;18;1;;5;4;;;;;;;;;;1;;2;;2;1;1;59;13;80;8060;23;111.753.652.897.634
976193;1;2;1;70;23;3;48;1;;2;4;1;;4;4;;;;;;;;;;1;;1;461500;2;1;1;45;45;52;5219;23;114.319.315.633.519
976198;1;3;1;70;23;1;60;1;;2;8;9;ASALARIADO DE UN ASALARIADO;9;4;;;;;;;;;;1;;2;;2;1;1;32;13;80;8043;23;125.789.270.347.665
976198;1;4;1;70;23;12;60;1;;2;12;1;;9;9;RECURSOS PROPIOS;;;;;;;;;1;;2;;2;1;1;45;45;15;1592;23;125.789.270.347.665
976199;1;2;1;70;23;1;24;4;;2;72;3;;1;1;;;;;;;;;;1;;2;;2;1;1;45;54;95;9500;23;164.692.949.047.446
976200;1;2;1;70;23;1;48;3;;2;96;3;;1;4;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;23;177.259.891.943.613
976207;1;2;1;70;23;8;48;4;;2;998;4;;1;1;;;;;;;;;;1;;2;;2;1;1;80;79;18;1810;23;119.511.348.103.456
976210;1;3;1;70;23;2;48;1;;2;8;2;;9;1;;;;;;;;;;1;;2;;2;1;1;45;58;75;7524;23;162.672.069.616.697
976223;1;1;1;70;23;8;40;2;;2;52;2;;9;2;;;;;;;;;;1;;2;;2;1;1;12;20;75;7512;23;707.443.958.915.005
976229;1;3;1;70;23;3;40;1;;2;5;1;;9;4;;;;;;;;;;1;;1;550000;2;1;1;45;33;63;6331;23;101.126.986.482.121
976230;1;3;1;70;23;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;34;;;;23;138.543.440.020.694
976258;1;3;1;70;23;4;40;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;1;13;38;64;6421;23;12.468.851.936.016
976258;1;4;1;70;23;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;23;12.468.851.936.016
976271;1;7;1;70;23;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;23;13.336.626.876.399
976274;1;7;1;70;23;4;48;1;;2;4;1;;2;4;;;;;;;;;;1;;1;150000;2;1;1;45;37;50;5011;23;296.077.728.423.489
976285;1;2;1;70;23;4;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;54;;;;23;121.237.485.346.192
976286;1;2;1;70;23;4;48;1;;2;104;1;;4;2;;;;;;;;;;1;;2;;2;1;1;33;45;52;5233;23;115.067.109.140.978
976290;1;2;1;70;23;12;40;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;1;1;0;44;65;6512;23;136.993.400.519.227
976294;1;7;1;70;23;6;48;1;;2;32;4;;1;4;;;;;;;;;;1;;2;;2;1;1;45;45;52;5262;23;962.718.525.910.208
976300;1;1;1;70;23;4;48;1;;2;16;1;;3;6;;;;;;;;;;1;;2;;2;1;1;93;93;45;4552;23;153.767.777.638.435
976300;1;2;1;70;23;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;23;153.767.777.638.435
976306;1;2;1;70;23;4;48;1;;2;52;1;;9;1;;;;;;;;;;1;;2;;2;1;1;45;53;55;5521;23;128.174.236.294.054
976308;1;2;1;70;23;12;40;1;;2;52;3;;2;1;;;;;;;;;;1;;2;;2;1;1;45;54;95;9500;23;21.851.567.522.419
976310;1;7;1;70;23;4;45;1;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;23;172.697.739.904.054
976316;1;1;1;70;23;4;48;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;1;21;54;55;5519;23;13.494.687.374.765
976316;1;4;1;70;23;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;23;13.494.687.374.765
976318;1;3;1;70;23;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;8;;;;23;986.311.711.965.818
976319;1;2;1;70;23;2;48;3;;2;16;1;;4;4;;;;;;;;;;1;;2;;2;1;1;54;32;80;8011;23;165.284.007.015
976320;1;4;1;70;23;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;23;968.082.740.424.455
976322;1;1;1;70;23;3;48;3;;2;3;3;;1;2;;;;;;;;;;1;;1;250000;2;1;1;54;54;95;9500;23;140.054.626.431.493
976326;1;3;1;70;23;3;48;1;;2;16;1;;6;4;;;;;;;;;;1;;2;;2;1;1;19;19;74;7492;23;974.386.882.233.873
976334;1;2;1;70;23;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;33;;;;23;138.635.172.006.384
976334;1;3;1;70;23;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;8;;;;23;138.635.172.006.384
976336;1;1;1;70;23;3;45;5;;2;4;5;;3;2;;;;;;;;;;1;;1;450000;2;1;1;95;95;45;4521;23;188.563.935.039.896
976336;1;5;1;70;23;3;48;3;;2;4;3;;1;1;;;;;;;;;;1;;1;120000;2;1;1;54;54;95;9500;23;188.563.935.039.896
976337;1;1;1;70;23;3;48;2;;2;8;1;;9;4;;;;;;;;;;1;;2;;2;1;1;7;7;85;8511;23;139.644.191.008.199
976340;1;1;1;70;23;3;48;1;;2;3;1;;3;1;;;;;;;;;;1;;1;380000;2;1;1;95;95;45;4521;23;256.348.472.588.107
976342;2;2;2;70;23;4;48;3;;2;16;1;;2;1;;;;;;;;;;1;;2;;2;1;1;54;40;52;5244;23;150.246.896.174.122
977234;1;3;1;70;50;4;48;1;;2;4;1;;3;4;;;;;;;;;;1;;1;1200000;2;1;1;21;45;51;5127;50;172.519.078.440.564
977252;2;1;2;70;50;3;48;1;;2;3;1;;3;1;;;;;;;;;;1;;1;450000;2;1;1;53;53;55;5521;50;172.810.382.611.091
977261;1;1;1;70;50;156;48;1;;2;156;1;;2;7;;;;;;;;;;1;;2;;2;1;2;3;3;52;5272;50;10.548.263.526.109
977274;1;3;1;70;50;12;48;1;;2;12;1;;9;1;;;;;;;;;;1;;2;;2;1;1;21;21;41;4100;50;11.238.508.927.294
977281;1;3;1;70;50;20;48;4;;2;20;1;;3;5;;;;;;;;;;1;;2;;2;1;2;98;58;92;9242;50;173.259.018.229.189
977284;1;1;1;70;50;2;48;4;;2;2;4;;1;1;;;;;;;;;;1;;1;450000;2;1;1;61;61;1;140;50;197.808.888.157.517
977294;1;2;1;70;50;2;48;3;;2;2;3;;1;1;;;;;;;;;;1;;1;100000;2;1;1;54;54;95;9500;50;130.032.505.189.417
977299;1;3;1;70;50;26;54;1;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;2;37;41;52;5225;50;162.001.075.613.311
977322;2;2;2;70;50;34;52;1;;2;260;1;;2;2;;;;;;;;;;1;;2;;2;1;2;45;38;64;6421;50;147.743.854.430.468
977324;1;5;1;70;50;26;52;1;;2;59;2;;9;4;;;;;;;;;;1;;2;;2;1;2;39;58;75;7524;50;125.074.574.744.692
977328;1;2;1;70;50;18;52;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;50;207.366.879.209.922
977343;1;2;1;70;50;52;50;3;;2;156;4;;1;4;;;;;;;;;;1;;2;;2;1;2;54;54;74;7493;50;216.798.385.800.422
977347;1;1;1;70;50;18;60;8;;2;18;8;;4;2;;;;;;;;;;1;;2;;2;1;2;62;62;1;115;50;101.733.896.108.295
977350;1;1;1;70;50;3;48;1;;2;5;2;;9;2;;;;;;;;;;1;;2;;2;1;1;97;97;45;4530;50;90.317.050.691.247
977355;1;2;1;70;50;48;48;1;;2;48;1;;4;2;;;;;;;;;;1;;2;;2;1;2;21;39;80;8043;50;182.568.129.667.405
977394;1;2;1;70;50;1;48;4;;2;1;4;;1;9;SISBEN;;;;;;;;;1;;1;480000;2;1;1;54;54;74;7493;50;220.446.538.472.063
977401;1;2;1;70;50;12;48;1;;2;12;4;;1;2;;;;;;;;;;1;;2;;2;1;1;45;41;52;5239;50;1.863.168.688.202
977409;1;2;1;70;50;172;48;1;;2;172;4;;9;2;;;;;;;;;;1;;2;;2;1;2;85;58;75;7512;50;145.686.963.002.339
977413;1;2;1;70;50;5;48;1;;2;5;1;;5;8;;;;;;;;;;1;;1;450000;2;1;1;39;45;52;5221;50;126.283.766.036.623
977413;1;3;1;70;50;24;108;1;;2;108;3;;1;8;;;;;;;;;;1;;2;;2;1;2;53;54;95;9500;50;126.283.766.036.623
977428;1;1;1;70;50;8;48;3;;2;240;3;;1;2;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;50;166.836.311.002.858
977441;2;1;2;70;50;6;48;4;;2;7;1;;2;1;;;;;;;;;;1;;2;;2;1;1;87;87;50;5020;50;135.537.325.294.345
977482;1;1;1;70;50;6;60;1;;2;6;1;;4;9;SOLO VINCULADO AL SISBEN;;;;;;;;;1;;2;;2;1;1;97;97;71;7122;50;1.726.673.715.736
977503;1;1;1;70;50;18;48;1;;2;80;4;;1;1;;;;;;;;;;1;;2;;2;1;2;87;87;51;5170;50;215.355.417.689.947
977509;1;1;1;70;50;40;48;1;;2;40;1;;6;4;;;;;;;;;;1;;2;;2;1;2;45;45;51;5127;50;1.768.853.622.297
977514;1;2;1;70;50;8;40;1;;2;52;4;;9;2;;;;;;;;;;1;;2;;2;1;1;19;58;11;1110;50;104.742.695.472.464
977515;1;2;1;70;50;36;48;1;;2;96;4;;1;4;;;;;;;;;;1;;2;;2;1;2;55;79;18;1810;50;10.548.263.526.109
977516;1;1;1;70;50;1;40;1;;2;52;4;;9;1;;;;;;;;;;1;;2;;2;1;1;39;39;75;7512;50;195.739.337.096.165
977524;1;2;1;70;50;10;35;1;;2;52;1;;6;4;;;;;;;;;;1;;2;;2;1;1;45;53;55;5530;50;197.317.827.983.081
977524;1;3;1;70;50;4;48;1;;2;52;1;;2;2;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;50;197.317.827.983.081
977525;1;2;1;70;50;24;40;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;2;97;97;52;5211;50;209.245.823.305.274
977537;1;3;1;70;52;1;24;1;;2;17;1;;2;2;;;;;;;;;;1;;2;;2;1;1;99;99;50;5020;52;177.693.192.441.034
977541;1;2;1;70;52;52;48;1;;2;36;1;;4;4;;;;;;;;;;1;;2;;2;1;2;32;33;45;4530;52;146.452.795.384.831
977545;1;2;1;70;52;10;40;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;1;58;55;85;8511;52;138.570.961.788.514
977555;1;1;1;70;52;4;48;4;;2;8;2;;9;4;;;;;;;;;;1;;2;;2;1;1;58;58;75;7512;52;196.180.357.472.014
977555;1;3;1;70;52;4;48;1;;2;26;1;;4;4;;;;;;;;;;1;;2;;2;1;1;58;45;52;5219;52;196.180.357.472.014
977557;1;6;1;70;52;13;48;1;;2;56;4;;1;4;;;;;;;;;;1;;2;;2;1;1;58;61;1;140;52;176.123.451.467.566
977560;1;1;1;70;52;26;45;1;;2;26;4;;1;1;;;;;;;;;;1;;1;50000;2;1;2;95;95;45;4521;52;178.641.159.482.842
977564;1;3;1;70;52;4;48;1;;2;13;3;;1;1;;;;;;;;;;1;;2;;2;1;1;53;54;95;9500;52;167.968.486.910.121
977566;1;1;1;70;52;52;48;1;;2;52;4;;1;1;;;;;;;;;;1;;1;22000;2;1;2;79;41;52;5211;52;216.648.710.719.274
977568;1;4;1;70;52;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;52;103.677.895.787.136
977568;1;6;1;70;52;26;48;1;;2;26;1;;2;1;;;;;;;;;;1;;1;50000;2;1;2;58;58;63;6331;52;103.677.895.787.136
977570;1;2;1;70;52;1;24;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;1;1;33;33;90;9000;52;164.546.212.896.673
977571;1;1;1;70;52;8;40;1;;2;8;4;;9;7;;;;;;;;;;1;;1;300000;2;1;1;13;19;75;7512;52;163.285.841.011.186
977571;1;2;1;70;52;8;48;1;;2;8;1;;9;4;;;;;;;;;;1;;2;;2;1;1;45;30;65;6599;52;163.285.841.011.186
977576;1;2;1;70;52;52;48;1;;2;13;1;;9;1;;;;;;;;;;1;;2;;2;1;2;2;2;74;7430;52;138.570.961.788.514
977578;1;2;1;70;52;12;40;1;;2;4;4;;1;4;;;;;;;;;;1;;2;;2;1;1;45;41;52;5219;52;187.417.897.971.947
977581;1;1;1;70;52;4;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;3;;;;52;177.269.449.749.451
977583;1;3;1;70;52;6;40;1;;2;6;1;;2;1;;;;;;;;;;1;;1;250000;2;1;1;39;45;52;5244;52;1.311.175.335.286
977585;1;5;1;70;52;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;3;;;;52;121.970.987.614.779
977587;1;1;1;70;52;3;40;1;;2;4;1;;3;8;;;;;;;;;;1;;1;150000;2;1;1;95;95;45;4521;52;183.033.377.927.653
977591;1;3;1;70;52;6;40;1;;2;6;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5231;52;184.744.514.934.377
977598;1;8;1;70;52;24;48;1;;2;3;4;;1;7;;;;;;;;;;1;;1;150000;2;1;2;39;93;45;4552;52;131.841.642.231.327
977601;1;2;1;70;52;28;40;1;;2;12;5;;2;2;;;;;;;;;;1;;2;;2;1;2;33;41;52;5233;52;166.257.349.903.397
977604;1;2;1;70;52;24;40;1;;2;24;1;;2;4;;;;;;;;;;1;;2;;2;1;2;77;38;64;6421;52;177.115.032.823.942
977606;1;3;1;70;52;24;40;1;;2;4;1;;3;8;;;;;;;;;;1;;2;;2;1;2;50;45;52;5242;52;122.125.404.540.288
977619;1;1;1;70;52;26;40;4;;2;26;4;;1;2;;;;;;;;;;1;;2;;2;1;2;95;95;45;4521;52;147.770.184.872.417
977638;1;1;1;70;52;2;48;4;;2;2;4;;9;4;;;;;;;;;;1;;1;1430000;2;1;1;70;21;74;7499;52;149.905.064.570.724
977639;1;2;1;70;52;8;40;4;;2;8;4;;9;4;;;;;;;;;;1;;2;;2;1;1;2;2;75;7512;52;136.184.265.841.289
977640;1;3;1;70;52;2;48;1;;2;4;1;;9;7;;;;;;;;;;1;;1;500000;2;1;1;45;33;65;6599;52;168.997.092.019.308
977642;1;1;1;70;52;26;48;1;;2;13;1;;2;1;;;;;;;;;;1;;2;;2;1;2;95;95;36;3611;52;112.978.858.626.466
977644;1;1;1;70;52;3;48;1;;2;3;1;;2;1;;;;;;;;;;1;;1;300000;2;1;1;84;84;50;5040;52;170.584.852.345.592
977650;1;6;1;70;52;2;40;1;;2;2;1;;2;1;;;;;;;;;;1;;1;250000;2;1;1;39;39;74;7499;52;127.656.796.502.834
977651;1;1;1;70;52;156;48;1;;2;6;1;;3;1;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;52;168.295.555.721.776
977653;1;6;1;70;52;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;52;127.558.861.942.461
977668;1;5;1;70;52;26;40;1;;2;24;1;;5;1;;;;;;;;;;1;;2;;2;1;2;80;37;64;6412;52;157.481.869.511.077
977668;1;6;1;70;52;24;40;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;2;34;39;90;9000;52;157.481.869.511.077
977672;1;2;1;70;52;52;40;1;;2;52;1;;9;2;;;;;;;;;;1;;2;;2;1;2;11;11;64;6421;52;153.751.806.719.236
977673;1;2;1;70;52;52;40;1;;2;52;1;;3;4;;;;;;;;;;1;;2;;2;1;2;92;92;22;2220;52;127.192.136.852.977
977674;1;4;1;70;52;52;40;1;;2;52;4;;1;1;;;;;;;;;;1;;2;;2;1;2;58;61;1;140;52;160.860.146.814.678
977675;1;6;1;70;52;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;81;;;;52;152.805.876.940.037
977676;1;1;1;70;52;52;40;1;;2;4;1;;2;2;;;;;;;;;;1;;2;;2;1;2;93;81;36;3611;52;130.994.156.848.161
977678;1;2;1;70;52;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;98;;;;52;186.628.303.827.248
977683;1;3;1;70;52;2;40;1;;2;4;1;;3;4;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;52;178.848.402.662.034
977704;1;6;1;70;52;24;48;1;;2;24;5;;3;2;;;;;;1;;;;;;2;;2;1;2;84;51;55;5530;52;172.940.508.047.748
977705;1;1;1;70;52;25;48;2;;2;25;4;;9;1;;;;;1;;;;;;;1;300000;2;1;2;7;7;85;8511;52;156.916.730.786.238
977707;1;2;1;70;52;25;48;1;;2;54;1;;9;4;;;;;;;;;;1;;2;;2;1;2;21;21;70;7020;52;135.073.970.449.293
977709;1;2;1;70;52;54;25;1;;2;54;4;;1;2;;;;;;;;;;1;;2;;2;1;2;55;55;74;7493;52;130.994.156.848.161
977718;1;3;1;70;52;32;48;1;;2;32;1;;9;6;;;;;;;;;;1;;2;;2;1;2;33;45;52;5235;52;19.144.069.397.098
977720;1;1;1;70;52;12;48;4;;2;12;5;;2;2;;;;;;;;;;1;;1;100000;2;1;1;95;95;45;4521;52;180.098.123.348.897
977740;1;3;1;70;52;52;48;1;;2;52;5;;2;4;;;;;;;;;;1;;2;;2;1;2;2;38;64;6422;52;793.911.423.592.354
977740;1;5;1;70;52;24;48;1;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;2;5;33;52;5235;52;793.911.423.592.354
977752;1;2;1;70;52;52;48;1;;2;52;1;;6;4;;;;;;;;;;1;;2;;2;1;2;32;32;74;7491;52;17.598.205.543.431
977755;1;3;1;70;52;24;48;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;2;53;53;55;5521;52;136.762.425.458.381
977767;1;3;1;70;52;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;32;;;;52;132.062.418.235.176
977767;1;4;1;70;52;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;19;;;;52;132.062.418.235.176
977768;1;3;1;70;52;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;59;;;;52;277.921.096.300.247
977768;1;4;1;70;52;48;48;1;;2;48;1;;2;1;;;;;;;;;;1;;2;;2;1;2;45;45;52;5211;52;277.921.096.300.247
977776;1;4;1;70;54;1;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;54;402.130.752.506.545
977776;1;7;1;70;54;2;56;1;;2;52;4;;1;4;;;;;;;;;;1;;2;;2;1;1;84;97;63;6310;54;402.130.752.506.545
977777;1;3;1;70;54;2;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;32;;;;54;309.725.888.582.327
977791;1;4;1;70;54;1;54;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;41;;;;54;436.735.764.674.572
977800;1;1;1;70;54;16;50;1;;2;150;1;;9;2;;;;;;;;;;1;;2;;2;1;2;45;39;52;5239;54;237.972.907.940.149
977812;1;1;1;70;54;12;50;4;;2;24;4;;4;1;;;;;;;;;;1;;2;;2;1;1;80;80;19;1921;54;611.623.972.356.282
977824;1;1;1;70;54;1;55;4;;2;2;4;;2;2;;;;;;;;;;1;;1;600000;2;1;1;95;95;45;4521;54;278.312.457.474.138
977844;1;5;1;70;54;2;55;4;;2;2;4;;2;4;;;;;;;;;;1;;1;48000;2;1;1;95;95;45;4521;54;308.754.880.890.282
977855;1;1;1;70;54;2;84;4;;2;2;4;;1;9;CN EL SISBN;;;;;;;;;1;;1;400000;2;1;1;58;58;74;7492;54;296.676.509.798.048
977858;1;2;1;70;54;8;48;1;;2;60;1;;6;2;;;;;;;;;;1;;1;80000;2;1;1;55;33;63;6331;54;306.968.335.565.536
977869;1;2;1;70;54;24;48;1;;2;43;1;;2;1;;;;;;;;;;1;;2;;2;1;2;45;53;55;5521;54;476.342.589.650.301
977870;1;4;1;70;54;4;48;1;;2;4;1;;8;1;;;;;;;;;;1;;2;;2;1;1;97;97;26;2610;54;218.853.597.071.498
977893;1;1;1;70;54;8;48;1;;2;30;2;;9;1;;;;;;;;1;;;;2;;2;1;1;37;58;75;7524;54;321.188.976.255.902
977903;1;4;1;70;54;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;98;;;;54;276.894.425.169.798
977909;1;1;1;70;54;8;48;1;;2;8;4;;9;2;;;;;;;;;;1;;2;;2;1;1;58;97;26;2693;54;343.943.210.611.611
977909;1;2;1;70;54;12;48;1;;2;96;5;;2;2;;;;;;;;;;1;;2;;2;1;1;45;45;52;5244;54;343.943.210.611.611
977912;1;3;1;70;54;40;48;1;;2;96;1;;3;9;EL SISBEN;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;54;367.055.102.831.865
977914;1;2;1;70;54;4;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;54;55.172.292.196.306
977914;1;4;1;70;54;8;50;1;;2;48;4;;1;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5262;54;55.172.292.196.306
977916;1;3;1;70;54;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;97;;;;54;306.968.335.565.536
977926;1;4;1;70;54;2;50;4;;2;4;4;;2;1;;;;;;;;;;1;;1;50000;2;1;1;81;79;18;1810;54;257.732.458.581.919
977930;1;2;1;70;54;4;48;2;;2;4;2;;9;1;;;;1;;;;;;;;2;;2;1;1;5;5;75;7513;54;31.021.556.891.385
977933;1;1;1;70;54;32;40;1;;2;216;2;;9;1;;;;;1;;;;;;;2;;2;1;2;19;58;75;7524;54;504.998.467.741.699
977941;1;2;1;70;54;8;40;1;;2;48;4;;7;4;;;;;;;;;;1;;2;;2;1;1;32;79;18;1810;54;382.134.071.167.627
977953;1;1;1;70;54;3;40;4;;2;3;4;;3;4;;;;;;;;;;1;;1;240000;2;1;1;79;79;18;1810;54;439.022.680.184.711
977962;1;1;1;70;54;40;40;2;;2;52;1;;9;4;;;;;;;;;;1;;2;;2;1;2;58;58;80;8043;54;442.567.457.611.601
977962;1;2;1;70;54;40;48;2;;2;12;2;;9;4;;;;;;;;;;1;;2;;2;1;2;32;32;75;7512;54;442.567.457.611.601
978204;1;3;1;70;66;104;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;54;;;;66;203.214.126.136.687
978206;1;1;1;70;66;12;60;4;;2;4;4;;1;1;;;;;;;;;;1;;1;30000;2;1;1;58;58;74;7492;66;22.021.074.894.099
978211;1;2;1;70;66;12;40;3;;2;12;3;;1;2;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;66;309.785.959.773.687
