DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4338672;1;1;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;62;62;01;1;1;0111;05;05;3792,35519998519
4338687;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;99; ; ;1;2; ;05;05;2722,18196216147
4338689;1;2;1;70;2;20;48;1; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;54;95;1;2;9500;05;05;2173,34268687295
4338689;1;5;1;70;2;8;50;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;35;60;1;1;6021;05;05;2173,34268687295
4338709;1;1;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;87;87;28;1;1;2811;05;05;1728,1632786106
4338720;1;5;1;70;2;2;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;92;53;55;1;1;5521;05;05;1198,24451788763
4338722;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;17; ; ;1;2; ;05;05;1247,31419691002
4338724;1;3;1;70;2;24;48;1; ;2;104;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;92;17;1;2;1749;05;05;991,515636212116
4338884;1;2;1;70;2;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;60;1;1;6042;05;15;1680,79893355027
4338944;1;3;1;70;2;12;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;05;18;436,000619750308
4339065;1;2;1;70;2;20;56;1; ;2;44;3; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;05;18;241,630814211526
4339112;1;3;1;70;2;10;48;1; ;2;14;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;05;18;663,920377718647
4343061;1;4;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;77; ; ;1;2; ;05;27;890,422874651743
4343075;1;1;1;70;2;8;48;1; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;95;71;13;1;1;1320;05;27;1518,16786515567
4343086;1;2;1;70;2;12;40;3; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;27;1081,76654156769
4343087;1;1;1;70;2;8;48;1; ;2;18;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;45;1;1;4530;05;27;1377,73988977349
4343092;1;2;1;70;2;8;40;4; ;2;8;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;71;61;01;1;1;0113;05;27;1492,35214809317
