Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3791305;1;4;1;70;17;1;35;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;38;38;64;1;1;6421;08;17;118,134904301055
3791317;1;2;1;70;17;4;48;1; ;2;4;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;21;21;74;1;1;7430;08;17;230,623124834973
3791332;1;2;1;70;76;52;48;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;08;76;910,589416009123
3791335;1;3;1;70;76;20;48;1; ;2;28;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;39;52;1;2;5211;08;76;962,021363900441
3791345;1;1;1;70;50;4;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;50;1;1;5011;08;50;203,239847976869
3791346;1;3;1;70;50;6;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;08;50;200,000721851775
3791370;1;1;1;70;66;36;48;4; ;2;364;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;08;66;293,769252939433
3791391;1;2;1;70;66;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;66;289,769415058552
3791394;1;1;1;70;76;1;48;1; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;72;93;45;1;1;4521;08;76;934,568046979307
3791496;1;3;1;70;17;1;48;1; ;2;3;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;1000000;2;44;44;74;1;1;7414;08;17;97,0714235648967
3791496;1;4;1;70;17;8;48;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;15;1;1;1551;08;17;97,0714235648967
3791506;1;1;1;70;17;1;48;1; ;2;1;1; ;3;1; ; ;1; ; ; ; ; ; ; ; ;1;644350;2;95;87;45;1;1;4530;08;17;331,689063633297
3791599;1;2;1;70;73;32;36;1; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1924;08;73;384,722442804033
3791626;1;3;1;70;73;52;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;2;5211;08;73;221,057005171142
3791637;1;1;1;70;73;16;48;1; ;2;28;1; ;7;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;74;1;2;7412;08;73;222,320672601975
3791639;1;2;1;70;73;96;48;4; ;2;48;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;08;73;286,066640307533
3791656;1;1;1;70;50;32;70;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;50;1;2;5020;08;50;225,335066943615
