Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3794092;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;949,871909820524;05
3794092;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;08;05;949,871909820524;05
3794092;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;949,871909820524;05
3794092;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;949,871909820524;05
3794093;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;08;05;821,851819329162;05
3794093;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;821,851819329162;05
3794094;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;08;05;1166,09329030629;05
3794094;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;1166,09329030629;05
3794095;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;20; ; ; ; ;2; ; ; ;1;08;05;775,006787025529;05
3794095;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794095;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794095;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794095;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794096;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;973,087604595851;05
3794096;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;08;05;973,087604595851;05
3794096;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;973,087604595851;05
3794097;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;08;05;897,178882017889;05
3794097;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;897,178882017889;05
3794098;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;5; ; ;15; ; ; ; ; ;1;08;05;969,12740704996;05
3794098;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;969,12740704996;05
3794098;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;08;05;969,12740704996;05
3794099;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;08;05;967,355859485672;05
3794099;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;08;05;967,355859485672;05
3794099;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;967,355859485672;05
3794100;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;08;05;867,982356851323;05
3794100;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;08;05;867,982356851323;05
3794100;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;867,982356851323;05
3794100;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;867,982356851323;05
3794100;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;08;05;867,982356851323;05
3794101;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794101;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794101;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794101;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794102;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;895,407334453601;05
3794102;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;08;05;895,407334453601;05
3794103;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;878,505044677688;05
3794103;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;08;05;878,505044677688;05
3794103;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;08;05;878,505044677688;05
3794103;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;878,505044677688;05
3794105;1;1;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;7; ; ; ;1;08;05;995,029403127997;05
3794105;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;08;05;995,029403127997;05
3794106;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;20; ; ; ;1;08;05;995,029403127997;05
3794106;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;4; ; ; ;1;08;05;995,029403127997;05
3794107;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794107;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794108;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;995,029403127997;05
3794108;1;2;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;18; ; ; ;1;08;05;995,029403127997;05
3794110;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;08;05;1046,88263055327;05
3794110;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;1046,88263055327;05
3794110;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;08;05;1046,88263055327;05
3794110;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;08;05;1046,88263055327;05
3794111;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;897,760541907123;05
3794111;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;24; ; ; ; ; ;1;08;05;897,760541907123;05
3794111;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;897,760541907123;05
3794112;1;1;1;90;2;1;2;2;2;2;1;2;1;2; ;3; ; ; ; ;2; ;1; ;1;08;05;1067,05288152113;05
3794112;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;08;05;1067,05288152113;05
3794112;1;3;1;90;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;1; ; ; ;1;08;05;1067,05288152113;05
3794113;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1159,51503719154;05
3794113;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;16; ; ; ; ; ; ;1;08;05;1159,51503719154;05
3794114;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794114;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794114;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794114;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;796,948585557675;05
3794115;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;17; ; ; ; ; ; ; ; ;1;08;05;891,114043058522;05
3794115;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;891,114043058522;05
3794115;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;891,114043058522;05
3794116;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;874,04719581069;05
3794116;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;874,04719581069;05
3794116;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;874,04719581069;05
3794116;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;874,04719581069;05
3794117;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;45; ;15; ; ; ; ; ; ;1;08;05;1402,60240276297;05
3794117;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1402,60240276297;05
3794117;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1402,60240276297;05
3794118;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794118;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794119;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794119;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794120;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;1;08;05;892,969599190937;05
3794120;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;892,969599190937;05
3794120;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;892,969599190937;05
3794120;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;08;05;892,969599190937;05
3794121;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794121;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;38; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794121;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794121;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794121;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;775,006787025529;05
3794122;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794122;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794125;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;08;05;1014,28490035743;05
3794126;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;798,720133121963;05
3794126;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;08;05;798,720133121963;05
3794126;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;798,720133121963;05
3794126;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;36; ;25; ; ; ; ; ; ;1;08;05;798,720133121963;05
3794127;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794127;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794128;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794128;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794129;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;08;05;919,120680550035;05
3794132;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794132;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794132;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794132;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794132;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794132;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794132;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;735,581038828235;05
3794133;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;917,016039136559;05
3794133;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;917,016039136559;05
3794134;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;745,869452385748;05
3794134;1;2;1;90;2;2;2;2;1;2;2;1;2;2; ; ; ; ;15; ; ;10; ; ;1;08;05;745,869452385748;05
3794134;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;15; ; ; ; ; ; ;1;08;05;745,869452385748;05
3794134;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;745,869452385748;05
3794134;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;745,869452385748;05
3794134;1;7;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;5; ; ; ; ; ; ;1;08;05;745,869452385748;05
3794134;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;745,869452385748;05
3794135;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;10; ; ; ; ; ; ;1;08;05;815,870988937922;05
3794135;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;08;05;815,870988937922;05
3794135;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;815,870988937922;05
3794135;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;815,870988937922;05
3794136;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;7; ; ;2; ; ; ; ; ;1;08;05;977,878547312037;05
3794136;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;977,878547312037;05
3794137;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;1012,18025894396;05
3794137;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;08;05;1012,18025894396;05
3794139;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1156,82873588883;05
3794139;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;1;08;05;1156,82873588883;05
3794140;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;15; ; ; ; ; ; ;1;08;05;992,343101825286;05
3794140;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;992,343101825286;05
3794141;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794141;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794141;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794141;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794142;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;889,342495494235;05
3794142;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;36; ; ;15; ; ; ; ; ;1;08;05;889,342495494235;05
3794142;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;889,342495494235;05
3794143;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;08;05;899,8651833206;05
3794143;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;899,8651833206;05
3794145;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;08;05;912,806756309607;05
3794145;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;912,806756309607;05
3794145;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;912,806756309607;05
3794145;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;912,806756309607;05
3794146;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;965,251218072196;05
3794146;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;08;05;965,251218072196;05
3794146;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;965,251218072196;05
3794146;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;965,251218072196;05
3794147;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;895,988994342836;05
3794147;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;08;05;895,988994342836;05
3794147;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;895,988994342836;05
3794148;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;08;05;876,151837224166;05
3794148;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;876,151837224166;05
3794148;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;876,151837224166;05
3794149;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;08;05;1069,15752293461;05
3794149;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;08;05;1069,15752293461;05
3794150;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;08;05;1061,66451608143;05
3794150;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;23; ; ; ; ; ; ;1;08;05;1061,66451608143;05
3794151;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;24; ; ; ; ; ; ;1;08;05;965,326171433259;05
3794151;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;965,326171433259;05
3794151;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;965,326171433259;05
3794151;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;965,326171433259;05
3794152;1;1;1;90;2;1;2;1;1;2;1;2;2;2; ;14; ;32;12; ;2; ; ; ;1;08;05;1386,58224409528;05
3794152;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;12; ; ; ; ; ; ;1;08;05;1386,58224409528;05
3794152;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1386,58224409528;05
3794153;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;29; ; ; ; ; ; ;1;08;05;1161,61967860502;05
3794157;1;1;1;90;2;1;2;2;2;2;1;2;2;1; ;15; ; ; ; ;3; ; ;2;1;08;05;919,120680550035;05
3794158;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794158;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794158;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;08;05;984,173621452443;05
3794158;1;4;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;5; ; ; ;1;08;05;984,173621452443;05
3794159;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;08;05;994,447743238762;05
3794160;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;1012,18025894396;05
3794160;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;5; ; ; ;1;08;05;1012,18025894396;05
3794161;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;08;05;988,382904279395;05
3794161;1;2;1;90;2;1;2;2;1;1;2;2;2;2; ;14; ; ;20;5; ; ; ; ;1;08;05;988,382904279395;05
3794162;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;4; ; ; ; ; ;1; ; ;1;08;05;897,760541907123;05
3794162;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;08;05;897,760541907123;05
3794162;1;3;1;90;2;1;2;2;2;2;2;2;2;1; ;20; ; ; ; ; ; ; ;12;1;08;05;897,760541907123;05
3794163;1;1;1;90;2;1;2;1;2;1;1;2;2;2; ;28; ;2; ;4;2; ; ; ;1;08;05;914,911397723083;05
3794163;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;08;05;914,911397723083;05
3794163;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;914,911397723083;05
3794164;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;50; ; ; ; ; ; ;7; ;1;08;05;1010,46700185593;05
3794164;2;1;2;90;2;1;2;1;2;2;2;2;2;2; ;2; ;8; ; ; ; ; ; ;1;08;05;1010,46700185593;05
3794164;3;1;3;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;08;05;1010,46700185593;05
3794164;4;1;4;90;2;1;2;2;2;2;1;2;2;2; ;6; ; ; ; ;2; ; ; ;1;08;05;1010,46700185593;05
3794164;5;1;5;90;2;1;2;1;2;2;1;2;2;2; ;4; ;4; ; ;4; ; ; ;1;08;05;1010,46700185593;05
3794164;6;1;6;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1010,46700185593;05
3794164;7;1;7;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;1010,46700185593;05
3794165;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;1; ; ; ; ; ; ;1;08;05;870,161951625862;05
3794165;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;10; ;35; ;12; ; ; ; ;1;08;05;870,161951625862;05
3794165;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;1;08;05;870,161951625862;05
3794165;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;08;05;870,161951625862;05
3794166;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;08;05;1066,39626827083;05
3794166;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;08;05;1066,39626827083;05
3794167;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;08;05;895,988994342836;05
3794167;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;08;05;895,988994342836;05
3794167;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;895,988994342836;05
3794168;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;08;05;897,760541907123;05
3794168;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;2; ; ; ;1;08;05;897,760541907123;05
3794168;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;897,760541907123;05
3794169;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;14; ; ; ; ; ;3; ; ;1;08;05;995,029403127997;05
3794169;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;08;05;995,029403127997;05
3794170;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;08;05;1085,65176550027;05
3794172;1;1;1;90;2;1;2;2;2;2;2;2;1;2; ;6; ; ; ; ; ; ;2; ;1;08;05;1062,24617597067;05
3794172;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;08;05;1062,24617597067;05
3794172;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;08;05;1062,24617597067;05
3794173;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;90; ; ; ; ; ; ;1;08;05;1069,15752293461;05
3794173;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;1; ; ; ; ; ; ;1;08;05;1069,15752293461;05
3794174;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;08;05;1069,15752293461;05
