DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4219253;1;3;1;70;2;1;48;3; ;2;2;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;54;62;01;1;1;0111;12;76;5007,5533920825
4219293;1;2;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;12;76;4613,16631085509
4219300;1;2;1;70;2;156;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;12;76;4606,9956476554
4219303;1;3;1;70;2;12;84;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;15;1;1;1571;12;76;2353,14155714242
4219306;2;2;2;70;2;4;36;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;550000;36;36;60;1;1;6021;12;76;1606,95499756988
4219347;1;2;1;70;2;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;2;5521;12;15;545,890632010625
4219359;1;5;1;70;2;4;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;53;55;1;1;5521;12;15;576,712422386443
4219376;1;3;1;70;2;1;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;53;53;55;1;1;5521;12;15;559,285225423678
4219426;1;4;1;70;2;12;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;12;15;810,87498389083
4219426;1;6;1;70;2;6;48;1; ;2;72;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;95;45;1;1;4521;12;15;810,87498389083
4219444;1;3;1;70;2;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;12;15;748,759390457423
4219455;1;2;1;70;2;20;48;1; ;2;40;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;85;1;2;8511;12;15;776,569890792424
4220924;1;1;1;70;2;4;40;3; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;1;5521;12;50;750,01335669751
4220967;1;1;1;70;2;4;54;8; ;2;4;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;62;62;01;1;1;0115;12;50;1495,08480261265
4220981;1;5;1;70;2;8;56;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;01;1;1;0121;12;50;979,506077222392
4220994;1;5;1;70;2;12;48;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;1;5521;12;54;963,456240506284
4220994;1;6;1;70;2;48;48;1; ;2;48;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;03;58;52;1;2;5211;12;54;963,456240506284
4221254;1;2;1;70;2;6;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ;1; ; ; ;1;108000;34;34;55;1;1;5529;12;13;3588,17439117451
4221454;1;1;1;70;2;4;48;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;62;62;01;1;1;0111;12;17;1129,64239637882
4221515;1;3;1;70;2;4;48;8; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0111;12;17;1058,88265610321
4221520;1;2;1;70;2;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;41;52;1;1;5221;12;17;966,418785416952
4221530;1;2;1;70;2;6;40;3; ;2;350;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;12;17;609,524882001054
4223044;1;2;1;70;2;40;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;12;13;1324,88082047875
4223091;1;8;1;70;2;48;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;13;2046,95798336989
4223121;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;12;13;1061,9159587084
4223122;1;2;1;70;2;20;40;3; ;2;20;3; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;95;1;2;9500;12;13;928,115970997725
4223132;1;2;1;70;2;2;40;3; ;2;3;4; ;8;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;54;55;80;1;1;8043;12;13;511,739495842472
4223135;1;1;1;70;2;8;40;3; ;2;90;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;12;13;1708,94530141139
4223939;1;4;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;12;27;1383,08129783864
4223940;1;3;1;70;2;12;48;2; ;2;76;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;45;51;1;1;5125;12;27;2382,8009058503
4223940;1;6;1;70;2;16;40;1; ;2;16;1; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;13;39;60;1;2;6042;12;27;2382,8009058503
4223960;1;1;1;70;2;52;40;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;2;9500;12;27;1820,30957580003
4223971;1;2;1;70;2;34;40;1; ;2;38;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;12;27;1493,90430280582
4223982;1;2;1;70;2;20;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;12;27;1221,51011266665
4223989;1;1;1;70;2;20;48;1; ;2;48;1; ;2;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;98;98;61;1;2;6112;12;27;692,394310714813
4223990;1;4;1;70;2;8;40;1; ;2;8;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;12;27;928,554822149758
4224000;1;1;1;70;2;2;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;12;27;2259,7326549345
4224027;1;2;1;70;2;259;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;12;27;1019,55888155457
4224061;1;5;1;70;2;4;24;1; ;2;102;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5529;12;27;2569,2039097338
4224063;1;1;1;70;2;3;40;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;53;54;55;1;1;5511;12;27;2428,3908239982
4224138;1;4;1;70;2;5;40;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;12;52;1693,9370984304
4224140;1;3;1;70;2;21;40;1; ;2;13;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;64;1;2;6421;12;52;1163,50978733694
4224141;1;3;1;70;2;26;48;1; ;2;8;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;15;1;2;1530;12;52;1280,2680340467
4224148;1;2;1;70;2;1;40;4; ;2;1;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;98;61;61;01;1;1;0140;12;52;1431,01324995537
4224157;1;2;1;70;2;4;40;3; ;2;22;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;61;01;1;1;0140;12;52;1280,2680340467
4224160;1;2;1;70;2;8;40;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;12;52;1733,35036924836
4224168;1;3;1;70;2;21;48;1; ;2;21;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;61;01;1;2;0140;12;52;1192,81378254216
4224172;1;1;1;70;2;2;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;12;52;2560,00422989554
4224208;1;3;1;70;2;2;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;12;52;1712,55513860215
4224215;1;2;1;70;2;52;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;61;01;1;2;0140;12;52;2038,05166368253
4224221;1;10;1;70;2;16;40;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;61;01;1;2;0140;12;52;2140,7863144191
4224230;1;4;1;70;2;104;40;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;89;26;1;2;2693;12;52;1105,81452838153
4224244;1;1;1;70;2;2;44;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;61;61;01;1;1;0140;12;52;3013,41411021775
4224244;1;3;1;70;2;3;44;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;70000;61;61;01;1;1;0140;12;52;3013,41411021775
4224258;1;2;1;70;2;52;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;85;1;2;8532;12;52;3795,4706167588
4224295;1;3;1;70;2;96;44;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;12;52;1448,1261004842
4224302;1;2;1;70;2;3;48;4; ;2;3;4; ;1;2;9;TIENE CARNET DE SALUD DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;1;50000;61;61;01;1;1;0111;12;52;3795,4706167588
4224324;1;2;1;70;2;17;48;4; ;2;17;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;2;0111;12;52;2780,44812263941
4224325;1;3;1;70;2;48;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;12;52;3277,83546022581
4224514;1;7;1;70;2;4;48;1; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;45;62;01;1;1;0111;12;68;1763,95656311711
4224536;1;4;1;70;2;48;48;1; ;2;48;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;2;0115;12;73;791,512060922813
4224542;1;1;1;70;2;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;55;53;85;1;1;8532;12;73;1660,02184221356
4224657;1;2;1;70;2;26;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;12;73;2478,64020446154
4224677;1;1;1;70;2;8;48;8; ;2;64;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0121;12;73;6036,35660635249
4224683;1;3;1;70;2;26;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;38;74;1;2;7499;12;73;2478,64020446154
4224720;1;1;1;70;2;24;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;11;1;2;1120;12;05;4198,50297236884
4224738;1;3;1;70;2;2;48;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;62;62;01;1;1;0121;12;05;1758,15619435036
4224745;1;2;1;70;2;1;24;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;12;05;2137,25962555063
4227478;1;3;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;23;6499,83139393501
4227478;1;4;1;70;2;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;12;23;6499,83139393501
4227481;1;3;1;70;2;54;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;12;23;2272,85702399926
4227485;1;2;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;12;23;2272,85702399926
4227488;1;2;1;70;2;24;60;1; ;2;24;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;55;1;2;5511;12;23;3252,72429108588
4227664;1;2;1;70;2;12;54;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;53;53;55;1;1;5529;12;25;809,38929595129
4227716;1;1;1;70;2;200;48;1; ;2;200;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;70;1;2;7010;12;25;2117,99852394944
4227735;1;2;1;70;2;4;40;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;110000;53;53;95;1;1;9500;12;25;2339,31193201449
4227753;1;2;1;70;2;20;48;1; ;2;21;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;12;25;3345,72099118838
4227766;1;1;1;70;2;3;40;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;475000;62;62;01;1;1;0114;12;25;2117,99852394944
4227789;1;1;1;70;2;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;135000;53;53;80;1;1;8043;12;25;8297,85949910295
4227789;1;3;1;70;2;1;40;1; ;2;1;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;340000;53;32;80;1;1;8060;12;25;8297,85949910295
4227853;1;3;1;70;2;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;52;52;80;1;1;8041;12;25;2735,94533006816
4227865;1;5;1;70;2;4;48;1; ;2;4;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;689454;62;95;45;1;1;4521;12;25;2963,91973854829
4227884;1;5;1;70;2;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;61;61;01;1;1;0118;12;25;5288,50632887754
4228034;1;6;1;70;2;3;40;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;61;01;1;1;0140;12;41;2675,67222066866
4228049;1;2;1;70;2;4;40;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;45;61;01;1;1;0140;12;41;1395,56990501487
4228089;1;2;1;70;2;42;32;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;80;1;2;8060;12;41;1289,27828843625
4228093;1;3;1;70;2;3;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;95;61;01;1;1;0111;12;41;1717,87100636602
4228148;1;1;1;70;2;2;30;3; ;2;20;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;12;70;395,476969919315
4228182;1;2;1;70;2;2;45;4; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;63;1;1;6310;12;70;754,516619086041
4228203;1;3;1;70;2;2;46;2; ;2;6;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;54;13;80;1;1;8041;12;70;603,707527753285
4228204;1;5;1;70;2;4;40;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;12;70;466,972781500929
4228219;1;1;1;70;2;1;48;3; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;54;53;55;1;1;5521;12;70;483,403096752572
4228236;1;5;1;70;2;2;42;4; ;2;5;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;61;95;45;1;1;4521;12;70;824,944747632117
4228249;1;1;1;70;2;2;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;61;61;01;1;1;0121;12;70;589,075596648549
4228249;1;3;1;70;2;2;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;61;61;01;1;1;0115;12;70;589,075596648549
4228277;1;2;1;70;2;5;40;1; ;2;99;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;99;54;95;1;1;9500;12;70;731,790682919365
4228279;1;1;1;70;2;3;30;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;12;70;1060,6608374007
4228279;1;2;1;70;2;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;61;61;01;1;1;0140;12;70;1060,6608374007
4228282;1;1;1;70;2;3;40;2; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;61;01;1;1;0115;12;70;336,597746769293
4228282;1;5;1;70;2;8;48;2; ;2;260;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;1;5231;12;70;336,597746769293
4228303;1;5;1;70;2;1;48;1; ;2;3;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;970000;33;33;45;1;1;4530;12;73;5856,2536989209
4228343;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;12;18;185,346682237401
4228343;1;6;1;70;2;2;48;3; ;2;2;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;300000;54;54;95;1;1;9500;12;18;185,346682237401
4228707;1;1;1;70;2;8;48;1; ;2;152;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;40;52;1;1;5233;12;47;1138,3437916559
4228763;1;2;1;70;2;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;12;47;1045,30686046911
4228778;1;2;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;12;47;2026,3455981324
4228779;1;5;1;70;2;52;48;1; ;2;1;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;1;98;03;03;45;1;2;4530;12;47;1008,98439743647
4228781;1;4;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;12;47;1332,22003199055
4228783;1;2;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;12;47;2228,61167960171
4228833;1;1;1;70;2;4;40;2; ;2;24;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;12;47;1379,59901302802
4228942;1;2;1;70;2;22;60;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;12;70;336,597746769293
