DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011;AREA
4206843;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;27000;1;12;05;973,784247514523;05
4206843;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;973,784247514523;05
4206844;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1172,42765472896;05
4206844;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1172,42765472896;05
4206845;1;1;1;80;1;1;2;5; ;2; ; ;11; ;3; ;2; ;1;12;05;1321,41416865687;05
4206846;1;3;1;80;1;1;1;4; ;2; ; ;4; ;3; ;2; ;1;12;05;1130,59718752748;05
4206847;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;12;05;851,456196791896;05
4206847;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;851,456196791896;05
4206848;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;955,912084452133;05
4206849;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1329,54075709408;05
4206850;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1089,61865058191;05
4206850;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1089,61865058191;05
4206852;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;979,10312126635;05
4206852;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;979,10312126635;05
4206852;1;4;1;80;1;1;4;3; ;2; ; ;12;DESPIDO;2; ;2; ;1;12;05;979,10312126635;05
4206853;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1147,3511765301;05
4206854;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;887,867366329924;05
4206854;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;887,867366329924;05
4206855;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1013,3201897412;05
4206856;1;2;1;80;1;1;1;6; ;2; ; ;12;LA MAMA NO LO DEJA TRABAJAR; ; ;1;3000;1;12;05;967,290599859283;05
4206856;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;967,290599859283;05
4206856;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;967,290599859283;05
4206857;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1314,66665478016;05
4206861;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;951,839673711879;05
4206861;1;4;1;80;1;1;1;8; ;2; ; ;12;MENOR DE EDAD;2; ;2; ;1;12;05;951,839673711879;05
4206861;1;5;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;05;951,839673711879;05
4206862;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1266,54709190821;05
4206863;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;12;05;697,05038520054;05
4206863;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;697,05038520054;05
4206863;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;697,05038520054;05
4206863;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;697,05038520054;05
4206864;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1114,16069886923;05
4206868;1;2;1;80;1;1;3;8; ;1; ;1;4; ;2; ;2; ;1;12;05;1127,59220646426;05
4206869;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1245,34034495198;05
4206872;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1362,38578528768;05
4206873;1;1;1;80;1;1;4;3; ;2; ; ;11; ;2; ;2; ;1;12;05;1329,54075709408;05
4206873;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;05;1329,54075709408;05
4206874;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;12;05;1321,41416865687;05
4206875;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1059,54748834205;05
4206876;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1388,39145710204;05
4206876;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1388,39145710204;05
4206877;1;2;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;12;05;1329,54075709408;05
4206878;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1393,51306447604;05
4206878;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1393,51306447604;05
4206879;1;1;1;80;1;1;4;9;CAMBIO DE RESIDENCIA;2; ; ;9; ;2; ;2; ;1;12;05;1378,2385297977;05
4206880;1;2;1;80;1;1;3;4; ;2; ; ;4; ;1;4;2; ;1;12;05;1254,55817903209;05
4206882;1;3;1;80;1;1;2;8; ;2; ; ;4; ;2; ;2; ;1;12;05;895,923400329487;05
4206882;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;895,923400329487;05
4206883;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1079,87307595674;05
4206885;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1385,38647603882;05
4206887;1;4;1;80;1;1;4;9;POR SALIR DEL PAIS;1; ;3;9; ;2; ;2; ;1;12;05;1172,88468693701;05
4206888;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1317,34175791661;05
4206888;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1317,34175791661;05
4206890;1;2;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ;1;12;05;1086,74038145887;05
4206891;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;12;05;1377,25988760161;05
4206893;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;05;1433,10560654635;05
4206895;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1059,54748834205;05
4206895;1;3;1;80;1;1;4;4; ;1; ;4;4; ;2; ;2; ;1;12;05;1059,54748834205;05
4206896;1;1;1;80;1;1;4;1; ;2; ; ;11; ;3; ;2; ;1;12;05;1329,54075709408;05
4206898;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1079,87307595674;05
4206899;1;1;1;80;1;1;3;7; ;2; ; ;11; ;3; ;2; ;1;12;05;1103,40429441066;05
4206902;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1249,30985971791;05
4206902;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1249,30985971791;05
4206904;1;2;1;80;1;1;3;1; ;1; ;2;4; ;2; ;2; ;1;12;05;936,775225334878;05
4206906;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;880,929506390137;05
4206909;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1081,56261658235;05
4206910;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1011,75780339687;05
4206911;1;1;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ;1;12;05;1094,86696989609;05
4206911;1;3;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ;1;12;05;1094,86696989609;05
4206914;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1385,38647603882;05
4206914;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1385,38647603882;05
4206915;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1489,35175785551;05
4206917;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1322,84984306101;05
4206919;1;2;1;80;1;1;4;3; ;2; ; ;11; ;2; ;1;200000;1;12;05;1332,41902621712;05
4206923;1;1;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;05;1132,47707421617;05
4206923;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1132,47707421617;05
4206926;1;1;1;80;1;1;2;6; ;1; ;1;2; ;2; ;2; ;1;12;05;1202,57478452626;05
4206929;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;1;24000;1;12;05;1021,5739324597;05
4206929;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1021,5739324597;05
4206929;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1021,5739324597;05
4206931;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1244,98899587597;05
4206932;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1295,78366188437;05
4206933;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;1067,67407677927;05
4206933;1;4;1;80;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;1;12;05;1067,67407677927;05
4206934;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;05;1385,38647603882;05
4206934;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;05;1385,38647603882;05
4206936;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;1;30000;1;12;05;1154,85565401873;05
4206938;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;937,219437619425;05
4206938;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;937,219437619425;05
4206938;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;937,219437619425;05
4206939;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;698,612771544864;05
4206939;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;698,612771544864;05
4206939;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;698,612771544864;05
4206941;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;671,534212785826;05
4206941;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;671,534212785826;05
4206941;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;05;671,534212785826;05
4206945;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;05;1059,54748834205;05
4206952;1;1;1;80;1;1;4;7; ;2; ; ;1; ;2; ;2; ;1;12;08;674,412293188492;08
4206952;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;08;674,412293188492;08
4206952;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;674,412293188492;08
4206954;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;593,692852583872;08
4206955;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;08;616,90666617014;08
4206955;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;616,90666617014;08
4206955;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;616,90666617014;08
4206956;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;12;08;506,546626111072;08
4206958;1;4;1;80;1;1;1;6; ;2; ; ;11; ;2; ;2; ;1;12;08;579,680663925825;08
4206959;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;504,213175404629;08
4206961;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;655,789942855179;08
4206962;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;525,148981718652;08
4206963;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;08;443,544492913249;08
4206963;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;08;443,544492913249;08
4206964;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;08;655,789942855179;08
4206965;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;08;532,419348507976;08
4206965;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;532,419348507976;08
4206966;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;601,407754054038;08
4206966;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;601,407754054038;08
4206968;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;578,548050651108;08
4206969;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;666,697391718326;08
4206971;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;08;533,45371843576;08
4206971;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;533,45371843576;08
4206971;1;10;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;533,45371843576;08
4206972;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;593,692852583872;08
4206972;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;593,692852583872;08
4206972;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;593,692852583872;08
4206974;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;387,493978428644;08
4206974;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;387,493978428644;08
4206975;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;12;08;614,144358577342;08
4206975;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;614,144358577342;08
4206976;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;565,411241320594;08
4206977;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;489,343801857353;08
4206977;2;5;2;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;08;489,343801857353;08
4206978;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;656,219491198448;08
4206980;1;6;1;80;1;1;1;8; ;2; ; ;11; ;2; ;2; ;1;12;08;628,58905442382;08
4206981;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;08;728,569870486594;08
4206981;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;728,569870486594;08
4206982;1;1;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;1;12;08;445,002564292159;08
4206982;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;445,002564292159;08
4206984;1;2;1;80;1;1;2;7; ;2; ; ;8; ;2; ;2; ;1;12;08;582,811503618864;08
4206985;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;491,102465972254;08
4206985;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;08;491,102465972254;08
4206988;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;650,898429939255;08
4206989;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;540,59314185747;08
4206990;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;08;580,881501357551;08
4206990;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;08;580,881501357551;08
4206991;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ;1;12;08;517,378636814288;08
4206991;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;517,378636814288;08
4206997;1;2;1;80;1;2; ; ; ; ;1;4;9; ;2; ;2; ;1;12;08;562,334589184169;08
4206998;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;692,244656011037;08
4206999;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;616,90666617014;08
4207000;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;666,267843375057;08
4207001;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;491,102465972254;08
4207003;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;569,856638459497;08
4207004;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;518,657871251107;08
4207005;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;655,56533135214;08
4207006;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;506,926836192549;08
4207006;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;506,926836192549;08
4207007;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;407,044005196444;08
4207007;1;3;1;80;1;1;3;6; ;2; ; ;8; ;2; ;2; ;1;12;08;407,044005196444;08
4207008;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;501,879724698186;08
4207010;1;2;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ;1;12;08;540,59314185747;08
4207011;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;491,102465972254;08
4207011;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;08;491,102465972254;08
4207014;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;588,297044621663;08
4207016;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;608,958175780598;08
4207017;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;544,556978338908;08
4207020;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;08;442,395448613644;08
4207020;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;442,395448613644;08
4207021;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;359,068349257487;08
4207021;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;359,068349257487;08
4207021;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;359,068349257487;08
4207021;1;12;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;12;08;359,068349257487;08
4207022;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ;1;12;08;540,59314185747;08
4207024;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;08;506,546626111072;08
4207026;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;08;430,557868445681;08
4207028;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;606,728815313231;08
4207029;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;12;08;638,087078712934;08
4207030;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;08;640,420529419377;08
4207030;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;640,420529419377;08
4207032;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;08;583,214952063994;08
