DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4219376;1;1;1;10;1;2;7;1949;67;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;559,285225423678
4219376;1;2;1;10;2;1;9;1942;74;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;559,285225423678
4219376;1;3;1;10;3;2;5;1997;19;4;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;559,285225423678
4219376;1;4;1;10;4;1;5;1997;19;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;559,285225423678
4219377;1;1;1;10;1;1;12;1984;32;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;921,492627091239
4219377;1;2;1;10;2;2;11;1984;32;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;15;921,492627091239
4219377;1;3;1;10;3;2;3;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;15;921,492627091239
4219377;1;4;1;10;2;2;10;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;921,492627091239
4219378;1;1;1;10;1;1;11;1952;64;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;411,674571344112
4219378;1;2;1;10;2;2;11;1954;62;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;411,674571344112
4219379;1;1;1;10;1;2;4;1959;57;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;1047,52966115916
4219379;1;2;1;10;2;1;1;1957;59;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;15;1047,52966115916
4219379;1;3;1;10;3;1;5;1989;27;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1047,52966115916
4219379;1;4;1;10;4;2;2;1993;23;5;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;12;15;1047,52966115916
4219379;1;5;1;10;4;1;2;2013;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1047,52966115916
4219379;1;6;1;10;4;1;5;2016;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;1047,52966115916
4219380;1;1;1;10;1;1;4;1962;54;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;732,797079233374
4219381;1;1;1;10;1;1;3;1963;53;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;1333,30911880099
4219381;1;2;1;10;2;2;5;1982;34;3;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;1333,30911880099
4219381;1;3;1;10;3;1;4;2004;12;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;15;1333,30911880099
4219381;1;4;1;10;4;2;5;2007;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;15;1333,30911880099
4219381;1;5;1;10;5;2;3;2009;7;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;15;1333,30911880099
4219382;1;1;1;10;1;1;2;1988;28;1;1;1; ; ;3; ; ;1;1;1;2;3;5; ; ;2;5;12;15;1091,0118076782
4219382;1;2;1;10;2;2;2;2000;16;2;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;1091,0118076782
4219382;1;3;1;10;2;1;7;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;1091,0118076782
4219383;1;1;1;10;1;1;12;1969;47;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;1223,56930245287
4219383;1;2;1;10;2;2;3;1976;40;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1223,56930245287
4219383;1;3;1;10;3;1;7;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;15;1223,56930245287
4219383;1;4;1;10;4;1;12;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;15;1223,56930245287
4219383;1;5;1;10;2;2;2;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1223,56930245287
4219384;1;1;1;10;1;1;12;1932;84;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;15;399,016439990422
4219384;1;2;1;10;2;2;1;1946;70;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;15;399,016439990422
4219384;1;3;1;10;3;1;4;1969;47;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;399,016439990422
4219385;1;1;1;10;1;1;4;1958;58;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;411,674571344112
4219385;1;2;1;10;2;2;2;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;411,674571344112
4219386;1;1;1;10;1;2;12;1952;63;1;4;1; ; ;1;5; ;2;1;2; ;3;1; ; ;2;1;12;15;372,727605293532
4219386;1;2;1;10;2;2;11;1985;31;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;12;15;372,727605293532
4219387;1;1;1;10;1;1;12;1950;66;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;399,016439990422
4219387;1;2;1;10;2;2;3;1947;69;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;399,016439990422
4219387;1;3;1;10;1;1;10;1977;39;3;6;2;1;24; ; ; ;1;1;2; ;3;4; ; ;2;4;12;15;399,016439990422
4219388;1;1;1;10;1;1;4;1947;69;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;372,727605293532
4219388;1;2;1;10;2;2;2;1954;62;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;372,727605293532
4219388;1;3;1;10;3;2;12;1977;39;3;2;1; ; ;1;1;27600;2;1;2; ;3;5; ; ;2;5;12;15;372,727605293532
4219388;1;4;1;10;4;1;5;1957;59;5;2;2;1;36; ; ; ;1;1;2; ;3;5; ; ;2;5;12;15;372,727605293532
4219388;1;5;1;10;5;2;4;2002;14;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;15;372,727605293532
4219388;1;6;1;10;6;1;10;2009;7;4; ;2;1;36; ; ; ;2;1;1;1;3;1; ; ;2;1;12;15;372,727605293532
4219389;1;1;1;10;1;1;11;1957;59;1;6;2;1;12; ; ; ;2;1;2; ;3;3; ; ;2;3;12;15;516,392362580595
4219390;1;1;1;10;1;1;4;1956;60;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;479,590807065033
4219390;1;2;1;10;2;2;5;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;479,590807065033
4219390;1;3;1;10;3;2;3;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;15;479,590807065033
4219391;1;1;1;10;2;1;1;1974;42;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1181,74572182567
4219391;1;2;1;10;2;2;11;1984;32;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1181,74572182567
4219391;1;3;1;10;3;2;9;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;15;1181,74572182567
4219391;1;4;1;10;4;1;4;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;15;1181,74572182567
4219391;1;5;1;10;5;1;6;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;15;1181,74572182567
4219391;1;6;1;10;6;1;10;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;1181,74572182567
4219392;1;1;1;10;1;1;12;1950;66;1;2;1; ; ;1;2;82600;2;1;2; ;3;3; ; ;2;3;12;15;372,727605293532
4219392;1;2;1;10;2;2;1;1964;52;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;12;15;372,727605293532
4219392;1;3;1;10;3;1;5;1991;25;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2; ;2;11;12;15;372,727605293532
4219392;1;4;1;10;4;1;12;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;372,727605293532
4219393;1;1;1;10;1;1;7;1960;56;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;516,392362580595
4219394;1;1;1;10;1;1;1;1939;77;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;15;769,009351072976
4219394;1;2;1;10;2;2;12;1945;71;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;15;769,009351072976
4219394;1;3;1;10;3;1;12;1982;33;3;4;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;12;15;769,009351072976
4219394;1;4;1;10;4;1;7;2006;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;15;769,009351072976
4219394;1;5;1;10;5;1;10;2011;5;4; ;1; ; ;3; ; ;2;1;1;1;2;1; ; ;2;0;12;15;769,009351072976
4219395;1;1;1;10;1;1;5;1956;60;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;516,392362580595
4219396;1;1;1;10;1;1;5;1988;28;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;853,576391370318
4219396;1;2;1;10;2;2;9;1990;26;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;12;15;853,576391370318
4219396;1;3;1;10;3;2;9;2010;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;12;15;853,576391370318
4219397;1;1;1;10;2;1;12;1983;32;1;2;1; ; ;1;1;40000;2;1;2; ;3;5; ; ;2;5;12;15;1113,82948610475
4219397;1;2;1;10;2;2;7;1986;30;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;1113,82948610475
4219397;1;3;1;10;3;1;6;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;12;15;1113,82948610475
4219397;1;4;1;10;4;1;9;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;15;1113,82948610475
4219397;1;5;1;10;5;1;12;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;15;1113,82948610475
4219398;1;1;1;10;1;2;6;1962;54;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;15;1319,9123005984
4219398;1;2;1;10;2;1;6;1985;31;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;15;1319,9123005984
4219398;1;3;1;10;3;2;2;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;15;1319,9123005984
4219398;1;4;1;10;4;2;11;1986;30;3;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;1319,9123005984
4219398;1;5;1;10;5;1;10;1978;38;5;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;1319,9123005984
4219398;1;6;1;10;6;2;10;2007;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;15;1319,9123005984
4219398;1;7;1;10;6;2;4;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1319,9123005984
4219398;1;8;1;10;4;1;11;2013;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1319,9123005984
4219399;1;1;1;10;1;1;4;1954;62;1;3;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;12;15;372,727605293532
4219399;1;2;1;10;2;2;3;1964;52;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;12;15;372,727605293532
4219400;1;1;1;10;1;1;5;1988;28;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1490,91042117413
4219400;1;2;1;10;2;2;12;1987;29;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;12;15;1490,91042117413
4219400;1;3;1;10;3;1;9;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;15;1490,91042117413
4219400;1;4;1;10;4;2;11;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;15;1490,91042117413
4219400;1;5;1;10;5;1;6;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1490,91042117413
4219400;1;6;1;10;2;1;12;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1490,91042117413
4219401;1;1;1;10;1;1;2;1948;68;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;519,795752127365
4219401;1;2;1;10;2;2;9;1948;68;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;519,795752127365
4219401;1;3;1;10;2;2;10;1991;25;3;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;519,795752127365
4219401;1;4;1;10;2;1; ; ;28;5;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;15;519,795752127365
4219401;1;5;1;10;1;2;6;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;519,795752127365
4219402;1;1;1;10;1;2;2;1959;57;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;640,737419350581
4219403;1;1;1;10;1;1;6;1963;53;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;521,454318019212
4219403;1;2;1;10;2;2;2;1965;51;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;15;521,454318019212
4219403;1;3;1;10;3;2;8;1997;19;3;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;12;15;521,454318019212
4219404;1;1;1;10;1;1;6;1949;67;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;12;15;372,727605293532
4219404;1;2;1;10;2;2;9;1964;52;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;12;15;372,727605293532
4219405;1;1;1;10;1;2;10;1975;41;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;960,243413538654
4219405;1;2;1;10;2;2;9;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;12;15;960,243413538654
4219405;1;3;1;10;3;2;9;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;15;960,243413538654
4219405;1;4;1;10;4;2;8;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;15;960,243413538654
4219405;1;5;1;10;5;1;8;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;12;15;960,243413538654
4219406;1;1;1;10;1;2;12;1961;55;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;824,699485273142
4219406;1;2;1;10;2;2;4;1987;29;3;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;12;15;824,699485273142
4219406;1;3;1;10;2;1;9;1984;32;5;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;12;15;824,699485273142
4219406;1;4;1;10;2;1;10;2007;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;15;824,699485273142
4219406;1;5;1;10;2;1;3;2015;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;824,699485273142
4219406;1;6;1;10;1;2;10;1921;95;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;824,699485273142
4219407;1;1;1;10;1;2;10;1946;70;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;628,079287996891
4219407;1;2;1;10;2;1;1;1987;29;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;628,079287996891
4219408;1;1;1;10;1;1;1;1978;38;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1490,91042117413
4219408;1;2;1;10;2;2;4;1993;23;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1490,91042117413
4219408;1;3;1;10;3;1;8;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1490,91042117413
4219408;1;4;1;10;2;2;10;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;1490,91042117413
4219409;1;1;1;10;1;1;9;1936;80;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;516,392362580595
4219410;1;1;1;10;1;2;3;1960;56;1;5;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;1146,56280187498
4219410;1;2;1;10;2;2;4;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;1146,56280187498
4219410;1;3;1;10;3;2;6;1993;23;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;1146,56280187498
4219410;1;4;1;10;4;1;2;1997;19;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1146,56280187498
4219410;1;5;1;10;3;1;1;2015;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;1146,56280187498
4219411;1;1;1;10;1;1;9;1971;45;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;669,064972098778
4219411;1;2;1;10;2;2;12;1981;35;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;669,064972098778
4219411;1;3;1;10;3;2;4;2000;16;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;669,064972098778
4219411;1;4;1;10;4;2;1;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;15;669,064972098778
4219411;1;5;1;10;5;1;7;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;15;669,064972098778
4219412;1;1;1;10;1;1;7;1938;78;1;3;1; ; ;2;2;99;2;1;2; ;5;11;2; ;2;11;12;15;372,727605293532
4219412;1;2;1;10;2;2;7;1968;48;2;3;1; ; ;2;5; ;2;1;2; ;6;2;3; ;2;13;12;15;372,727605293532
4219413;1;1;1;10;1;1;12;1946;70;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;411,674571344112
4219413;1;2;1;10;2;2;3;1940;76;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;411,674571344112
4219414;1;1;1;10;1;2;7;1938;78;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;640,737419350581
4219415;1;1;1;10;1;2;11;1970;46;1;6;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;12;15;372,727605293532
4219415;1;2;1;10;1;1;4;1926;90;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;372,727605293532
4219416;1;1;1;10;1;1;3;1976;40;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;15;589,370553740133
4219416;1;2;1;10;1;2;1;1978;38;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;12;15;589,370553740133
4219416;1;3;1;10;1;2;12;1999;16;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;589,370553740133
4219416;1;4;1;10;1;2;4;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;15;589,370553740133
4219420;1;1;1;10;1;1;7;1979;37;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;933,270809728962
4219420;1;2;1;10;2;2;6;1981;35;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;933,270809728962
4219420;1;3;1;10;3;1;4;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;15;933,270809728962
4219420;1;4;1;10;2;2;1;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;15;933,270809728962
4219421;1;1;1;10;1;1;2;1954;62;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;411,674571344112
4219421;1;2;1;10;2;2;9;1954;62;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;12;15;411,674571344112
4219422;1;1;1;10;1;1;6;1960;56;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;12;15;372,727605293532
4219422;1;2;1;10;2;2;9;1964;52;2;2;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;12;15;372,727605293532
4219422;1;3;1;10;3;1;5;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;15;372,727605293532
4219423;1;1;1;10;1;2;1;1953;63;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;640,737419350581
4219424;1;1;1;10;1;1;4;1943;73;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;491,368989702757
4219424;1;2;1;10;2;2;6;1942;74;2;3;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;12;15;491,368989702757
4219424;1;3;1;10;3;1;7;2002;14;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;12;15;491,368989702757
4219425;1;1;1;10;1;2;10;1941;75;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;372,727605293532
4219425;1;2;1;10;2;2;6;1968;48;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;372,727605293532
4219426;1;1;1;10;1;1;9;1955;61;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;810,87498389083
4219426;1;2;1;10;2;2;7;1963;53;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;810,87498389083
4219426;1;3;1;10;3;2;7;1992;24;3;6;1; ; ;1;1;48000;2;1;2; ;6;2;3; ;2;13;12;15;810,87498389083
4219426;1;4;1;10;4;2;10;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;810,87498389083
4219426;1;5;1;10;4;1;9;2013;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;12;15;810,87498389083
4219426;1;6;1;10;6;1;10;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;810,87498389083
4219426;1;7;1;10;7;2;11;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;12;15;810,87498389083
4219428;1;1;1;10;1;2;12;1955;60;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;707,035019506638
4219428;1;2;1;10;2;2;7;1987;29;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;707,035019506638
4219428;1;3;1;10;3;2;5;2006;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;15;707,035019506638
4219428;1;4;1;10;4;1;7;2008;8;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;15;707,035019506638
4219428;1;5;1;10;5;1;2;1989;27;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;707,035019506638
4219429;1;1;1;10;1;1;4;1952;64;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;582,102903850227
4219429;1;2;1;10;2;2;11;1953;63;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;12;15;582,102903850227
4219429;1;3;1;10;3;2;7;1973;43;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;12;15;582,102903850227
4219429;1;4;1;10;4;1;10;2007;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;12;15;582,102903850227
4219429;1;5;1;10;5;1;2;2001;15;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;12;15;582,102903850227
4219429;1;6;1;10;6;1;8;2004;12;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;12;15;582,102903850227
4219431;1;1;1;10;1;2;1;1969;47;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;534,112449372902
4219431;1;2;1;10;2;2;4;1999;17;3;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;12;15;534,112449372902
4219432;1;1;1;10;1;1;1;1982;34;1;3;1; ; ;1;1;27600;2;1;2; ;3;5; ; ;2;5;12;15;1253,61470044234
4219432;1;2;1;10;2;2;8;1982;34;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;12;15;1253,61470044234
4219432;1;3;1;10;3;2;12;2009;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;12;15;1253,61470044234
4219432;1;4;1;10;2;2;10;2015;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;12;15;1253,61470044234
4219433;1;1;1;10;1;1;11;1992;24;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;1188,38638250217
4219433;1;2;1;10;2;2;10;1995;21;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1188,38638250217
4219433;1;3;1;10;1;2;7;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;1188,38638250217
4219433;1;4;1;10;1;2;12;1955;61;5;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;1188,38638250217
4219434;1;1;1;10;1;2;3;1982;34;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;12;15;521,454318019212
4219434;1;2;1;10;2;2;11;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;12;15;521,454318019212
4219434;1;3;1;10;3;1; ; ;44;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;12;15;521,454318019212
4219435;1;1;1;10;1;1;12;1942;74;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;12;15;810,094244851274
4219435;1;2;1;10;2;2;11;1947;69;2;3;1; ; ;1;5; ;2;1;2; ;3;1; ; ;2;1;12;15;810,094244851274
4219435;1;3;1;10;3;1;7;1984;32;3;3;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;12;15;810,094244851274
4219435;1;4;1;10;4;2;3;1982;34;5;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;12;15;810,094244851274
4219435;1;5;1;10;5;1;7;2009;7;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;12;15;810,094244851274
4219435;1;6;1;10;3;2;1;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;12;15;810,094244851274
4219436;1;1;1;10;1;2;12;1964;51;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;945,190254233754
4219436;1;2;1;10;1;2;9;1988;28;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;12;15;945,190254233754
4219436;1;3;1;10;3;2;5;2006;10;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;12;15;945,190254233754
