DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4215894;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1023,15072901544
4215894;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1023,15072901544
4215895;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1024,61592894601
4215896;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1309,29406692375
4215898;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;19;558,744292885923
4215898;1;4;1;80;2;2; ; ; ; ;1;3;9; ;2; ;2; ;1;12;19;558,744292885923
4215899;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1664,29346043108
4215899;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1664,29346043108
4215899;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1664,29346043108
4215900;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;558,744292885923
4215902;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;683,802153545799
4215903;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1351,96694957848
4215906;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;558,744292885923
4215907;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;19;811,770768459763
4215910;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1005,04144954224
4215911;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;19;590,410535317645
4215912;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;703,376632949564
4215912;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;703,376632949564
4215912;1;5;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;19;703,376632949564
4215913;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;867,784743231087
4215914;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1187,55883929696
4215914;1;4;1;80;2;1;2;8; ;1; ;1;9; ;2; ;2; ;1;12;19;1187,55883929696
4215915;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1729,07656519728
4215916;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;760,58281314916
4215916;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;760,58281314916
4215920;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1828,70157071261
4215921;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;760,58281314916
4215921;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;760,58281314916
4215923;1;4;1;80;2;1;1;3; ;2; ; ;7; ;2; ;1;1000000;1;12;19;1009,55557955984
4215924;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;19;777,447829112955
4215925;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;19;584,177148030475
4215926;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1189,02403922753
4215927;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;12;19;558,744292885923
4215927;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;558,744292885923
4215927;1;3;1;80;2;2; ; ; ; ;1;1;1; ; ; ;2; ;1;12;19;558,744292885923
4215928;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1566,13365484633
4215929;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;19;558,744292885923
4215929;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;558,744292885923
4215930;1;2;1;80;2;1;1;4; ;2; ; ;9; ;2; ;2; ;1;12;19;1351,96694957848
4215932;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1087,93383378164
4215936;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1087,93383378164
4215936;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1087,93383378164
4215937;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;12;19;668,534732200439
4215938;1;2;1;80;2;1;3;6; ;2; ; ;9; ;2; ;2; ;1;12;19;1360,04084304957
4215938;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1360,04084304957
4215938;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;19;1360,04084304957
4215939;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;584,177148030475
4215940;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;12;19;1189,02403922753
4215940;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1189,02403922753
4215942;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1046,2491322664
4215942;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1046,2491322664
4215943;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;19;760,58281314916
4215943;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;760,58281314916
4215946;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;19;1283,04502104804
4215946;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1283,04502104804
4215948;1;2;1;80;2;1;1;4; ;2; ; ;9; ;2; ;2; ;1;12;19;829,880047932956
4215948;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;19;829,880047932956
4215948;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;829,880047932956
4215949;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;2198,36360111814
4215953;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1044,0467532008
4215956;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;19;1005,04144954224
4215957;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;19;1828,70157071261
4215984;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;467,154111538716
4215984;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;467,154111538716
4215985;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;66;614,782392485279
4215985;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;614,782392485279
4215986;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;702,318257267485
4215987;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;734,63472305864
4215988;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;66;909,209692945498
4215990;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;467,154111538716
4215992;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;890,037402174608
4215992;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;890,037402174608
4215992;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;890,037402174608
4215994;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1117,42714973397
4215994;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1117,42714973397
4215994;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1117,42714973397
4215995;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1367,09183840116
4215996;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;909,209692945498
4215997;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1154,02354968063
4215997;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1154,02354968063
4215997;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1154,02354968063
4215998;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1364,30533983269
4216003;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1063,01482693457
4216003;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1063,01482693457
4216004;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;554,689976320922
4216005;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1825,20009483908
4216006;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;66;909,209692945498
4216006;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;909,209692945498
4216007;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;66;822,170587840846
4216008;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1031,40632658885
4216009;1;1;1;80;2;1;4;4; ;2; ; ;9; ;2; ;2; ;1;12;66;1133,86332375791
4216009;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1133,86332375791
4216010;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;969,798868787409
4216010;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;969,798868787409
4216013;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;66;1179,03460753541
4216014;1;1;1;80;2;2; ; ; ; ;1;4;4; ;2; ;2; ;1;12;66;940,976867010153
4216014;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;66;940,976867010153
4216017;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1146,95711695666
4216018;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;560,370069685879
4216019;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;963,622015744898
4216020;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1093,93113351628
4216021;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1749,63426681095
4216022;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;66;822,170587840846
4216023;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;681,60873961826
4216024;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1126,24759930743
4216024;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1126,24759930743
4216026;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;66;909,209692945498
4216027;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;66;554,689976320922
4216028;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;821,673828163291
4216028;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;821,673828163291
4216030;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1093,93113351628
4216030;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1093,93113351628
4216031;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1146,95711695666
4216033;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1145,99915324569
4216033;1;5;1;80;2;1;3;9;NO DESEA TRABAJAR;2; ; ;11; ;2; ;2; ;1;12;66;1145,99915324569
4216034;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;467,154111538716
4216035;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;66;622,571125532892
4216035;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;66;622,571125532892
4216036;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;622,571125532892
4216037;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;622,571125532892
4216037;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;622,571125532892
4216038;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;2268,57410116344
4216044;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1327,13173435196
4216047;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1865,24624219961
4216052;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;25000;1;12;66;1734,26146370792
4216053;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1167,40830019521
4216053;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1167,40830019521
4216053;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1167,40830019521
4216054;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1692,07956849475
4216055;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1240,51648579911
4216057;1;3;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1365,36563816544
4216058;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;66;1240,51648579911
4216058;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1240,51648579911
4216060;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;958,235908809479
4216061;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;66;1825,4386541266
4216062;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1002,32816705061
4216062;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1002,32816705061
4216064;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;66;622,571125532892
4216064;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;622,571125532892
4216066;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1159,6584384034
4216066;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1159,6584384034
4216066;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1159,6584384034
4216068;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;66;1246,41573295678
4216068;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1246,41573295678
4216069;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;66;1911,2594868805
4216070;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1121,76121335835
4216071;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1314,75610729347
4216072;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;66;838,802862501735
4216072;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;838,802862501735
4216073;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;1203,75069664453
4216073;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;66;1203,75069664453
4217839;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1465,00812077046
4217840;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;20;2939,26438024608
4217840;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;2939,26438024608
4217840;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;2939,26438024608
4217840;1;9;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;2939,26438024608
4217841;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;20;1985,10794098395
4217841;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;1;138000;1;12;20;1985,10794098395
4217841;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;20;1985,10794098395
4217841;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;20;1985,10794098395
4217842;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1943,60144538542
4217843;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;748,137999895638
4217843;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;20;748,137999895638
4217844;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1190,01782898828
4217845;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;20;2939,26438024608
4217845;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;2939,26438024608
4217845;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;20;2939,26438024608
4217845;1;9;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;20;2939,26438024608
4217848;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1802,95220242117
4217849;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;20;1030,15845635105
4217849;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1030,15845635105
4217849;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1030,15845635105
4217851;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1279,71500514705
4217851;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;20;1279,71500514705
4217851;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;20;1279,71500514705
4217852;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;44;2939,26438024608
4217852;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;2939,26438024608
4217852;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;44;2939,26438024608
4217852;1;12;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;300000;1;12;44;2939,26438024608
4217853;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;734,816095061521
4217853;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;734,816095061521
4217855;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;12;44;852,628830872759
4217855;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;852,628830872759
4217856;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1268,9903361461
4217856;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1268,9903361461
4217856;1;5;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;12;44;1268,9903361461
4217857;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;1883,26449041139
4217858;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;44;1004,72471336487
4217861;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;947,11696337583
4217875;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;1344,31693916781
4217875;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1344,31693916781
4217876;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;2997,42411760193
4217877;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2672,57601729403
4217878;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2808,88973051186
4217878;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2808,88973051186
4217878;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2808,88973051186
4217879;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2418,85271526148
4217881;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;44;2132,96782935982
4217888;1;3;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;12;44;1264,37103434472
4217892;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;1802,60108140098
4217892;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1802,60108140098
4217893;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2464,2806116086
4217893;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2464,2806116086
4217897;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;44;1743,69916545627
4217897;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;1743,69916545627
4217904;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;44;2039,54790493913
4217910;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;2136,39729186762
4217910;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;2136,39729186762
4217910;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2136,39729186762
4217910;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2136,39729186762
4217918;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;44;1803,03318798897
4217919;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;44;1143,79233209769
4217926;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1607,77969531315
4217926;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1607,77969531315
4217927;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;2670,41782685579
4217927;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2670,41782685579
4217931;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1430,16689430771
4217937;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;2132,96782935982
4217943;1;1;1;80;2;1;2;8; ;2; ; ;4; ;2; ;2; ;1;12;44;1653,20759166028
4217943;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;44;1653,20759166028
4217943;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1653,20759166028
4217944;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2653,58335004551
4217944;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2653,58335004551
4217945;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;44;2039,54790493913
4217946;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1503,44988302131
4217961;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;2235,72126660511
4217963;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1666,68161125787
4217963;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;44;1666,68161125787
4217964;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;12;44;1371,26497836299
4217968;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;44;2154,32882064335
