Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Dpto;Fex_c_2011
3753601;1;2;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;678,865363641513
3753602;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3753602;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;06;63;959,636163552965
3753602;1;3;1;50;2;3; ;3;6;VER TELEVISION;2;2;2;1; ; ; ; ; ; ; ;1;06;63;959,636163552965
3753602;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757667;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;1440,18580543052
3757667;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;50;1440,18580543052
3757667;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;1440,18580543052
3757667;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;50;1440,18580543052
3757667;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;50;1440,18580543052
3757668;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;1269,65058458506
3757668;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;50;1269,65058458506
3757668;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;50;1269,65058458506
3757671;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;1187,48793740643
3757672;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;743,418165165049
3757674;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;1536,03469528847
3757674;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;50;1536,03469528847
3757674;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;1536,03469528847
3757676;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;725,675549664087
3757676;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;725,675549664087
3757677;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;50;498,04056197027
3757677;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;50;498,04056197027
3757780;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757780;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757781;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;830,455442074281
3757781;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;830,455442074281
3757782;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;923,492163596426
3757782;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;923,492163596426
3757783;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1482,59383135718
3757783;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;7; ;1;2; ; ; ;06;63;1482,59383135718
3757783;1;3;1;50;2; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;63;1482,59383135718
3757783;1;4;1;50;2; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1482,59383135718
3757784;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;808,58096999062
3757784;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;63;808,58096999062
3757786;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;756,099915642303
3757787;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757787;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;775,548219460348
3757788;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;945,366635680086
3757788;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;945,366635680086
3757789;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1138,67808709585
3757789;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1138,67808709585
3757789;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1138,67808709585
3757789;1;4;1;50;2; ; ;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ;06;63;1138,67808709585
3757789;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1138,67808709585
3757811;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;940,187859734921
3757811;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;940,187859734921
3757811;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;940,187859734921
3757812;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;756,099915642303
3757813;1;1;1;50;2; ; ;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757813;1;2;1;50;2; ; ;2;6;VER TELEVISION;2;1; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757813;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;959,636163552965
3757813;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757814;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;819,297163627669
3757814;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;819,297163627669
3757815;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1077,52581314783
3757815;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1077,52581314783
3757815;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1077,52581314783
3757815;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1077,52581314783
3757815;1;6;1;50;2; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1077,52581314783
3757816;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;903,829038773949
3757817;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1301,93720055682
3757817;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1301,93720055682
3757818;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757818;1;2;1;50;2;6; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;63;775,548219460348
3757865;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;660,637025854542
3757865;1;2;1;50;2;7;A;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;63;660,637025854542
3757866;1;1;1;50;2; ; ;1;6;CUIDAR A HIJO ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ;06;63;860,347219246539
3757866;1;2;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;63;860,347219246539
3757866;1;3;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;860,347219246539
3757866;2;1;2;50;2; ; ;1;6;ARREGLAR JARDIN;1; ; ; ; ; ; ; ; ; ; ; ;06;63;860,347219246539
3757866;2;2;2;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;860,347219246539
3757867;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1203,0429974768
3757867;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1203,0429974768
3757867;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1203,0429974768
3757868;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1293,14719109743
3757868;1;2;1;50;2; ; ;2;6;PINTAR CASA;2;2;2;2;1;12; ; ; ; ; ; ;06;63;1293,14719109743
3757868;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;12; ; ; ; ; ; ;06;63;1293,14719109743
3757869;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757869;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;8; ;1;2; ; ; ;06;63;775,548219460348
3757870;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;923,277342591993
3757870;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;923,277342591993
3757871;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1428,00667260924
3757871;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1428,00667260924
3757872;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1031,82469500402
3757872;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1031,82469500402
3757873;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;806,861019871582
3757873;1;2;1;50;2; ; ;2;6;ENFERMA TEMPORAL;2;2;2;2;1;7; ;2; ;2; ; ;06;63;806,861019871582
3757873;1;3;1;50;2;5; ;3;6;REPARAR SU MOTO;2;2;2;1; ; ; ; ; ; ; ;1;06;63;806,861019871582
3757874;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;06;63;1237,05490323488
3757874;1;2;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1237,05490323488
3757875;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;903,829038773949
3757876;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;63;678,58020055798
3757876;1;2;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;678,58020055798
3757876;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;678,58020055798
3757876;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;678,58020055798
3757877;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1184,5998386854
3757877;1;2;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;63;1184,5998386854
3757877;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1184,5998386854
3757878;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;7; ;2; ;2; ; ;06;63;1498,71606474453
3757878;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1498,71606474453
3757878;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1498,71606474453
3757879;1;1;1;50;2; ; ;1;6;INCAPACITADO POR CIRUGIA;2;1; ; ; ; ; ; ; ; ; ; ;06;63;877,070427918905
3757879;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;877,070427918905
3757879;1;3;1;50;2; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;877,070427918905
3757879;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;877,070427918905
3757879;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;877,070427918905
3757879;1;6;1;50;2; ; ;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;877,070427918905
3757880;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1055,09905334073
3757880;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1055,09905334073
3757880;1;3;1;50;2; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06;63;1055,09905334073
3757883;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1200,43690898921
3757883;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1200,43690898921
3757883;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;1200,43690898921
3757883;1;4;1;50;2; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;1200,43690898921
3757884;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;701,959801756247
3757884;1;2;1;50;2;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;63;701,959801756247
3757884;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;701,959801756247
3757885;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1031,82469500402
3757885;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;63;1031,82469500402
3757886;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;1055,09905334073
3757886;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;63;1055,09905334073
3757886;1;3;1;50;2; ; ;3;6;VER TELEVISION;2;2;2;2;1;9; ; ; ; ; ; ;06;63;1055,09905334073
3757887;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757887;1;2;1;50;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757888;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757888;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757888;1;3;1;50;2; ; ;3;6;VER TELEVISION;2;2;1; ; ; ; ; ; ; ; ; ;06;63;959,636163552965
3757888;1;4;1;50;2; ; ;2;6;DE VACACIONES EN SANTARDER DE QUILICHAO;2;2;2;2;2; ; ; ; ; ; ; ;06;63;959,636163552965
3757889;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;490,53179538737
3757889;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;3; ;1;2; ; ; ;06;63;490,53179538737
3757889;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;3; ;1;2; ; ; ;06;63;490,53179538737
3757889;1;4;1;50;2;2; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;2;06;63;490,53179538737
3757889;1;5;1;50;2; ; ;5;4; ;2;2;2;2;1;3; ;1;2; ; ; ;06;63;490,53179538737
3757890;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;780,38757210007
3757890;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;780,38757210007
3757890;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;780,38757210007
3757890;1;4;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;780,38757210007
3757890;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;780,38757210007
3757890;1;6;1;50;2; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;780,38757210007
3757891;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;903,829038773949
3757892;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;756,099915642303
3757893;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757893;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;775,548219460348
3757894;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;63;680,085329672586
3757894;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;63;680,085329672586
3757894;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;63;680,085329672586
3757895;1;1;1;50;2; ; ;1;6;LEER;2;2;2;2;1;2; ;1;2; ; ; ;06;63;903,829038773949
3758984;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2644,5877869814
3758984;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2644,5877869814
3758984;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2644,5877869814
3758985;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2388,42284492234
3758985;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2388,42284492234
3758985;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2388,42284492234
3758985;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2388,42284492234
3758986;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1964,11360716632
3758988;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2264,75929343604
3758988;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2264,75929343604
3758989;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1964,11360716632
3758990;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2670,44102733781
3758990;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2670,44102733781
3758990;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2670,44102733781
3758990;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2670,44102733781
3758991;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;3526,1225077131
3758991;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;3526,1225077131
3758991;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;3526,1225077131
3758991;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;3526,1225077131
3758991;1;6;1;50;2; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;3526,1225077131
3758992;1;1;1;50;2; ; ;1;6;ENFERMA;2;1; ; ; ; ; ; ; ; ; ; ;06;47;2421,62547114675
3758992;1;2;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2421,62547114675
3758992;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2421,62547114675
3758993;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1964,11360716632
3759000;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2733,06716174834
3759001;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2389,90547219966
3759001;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2389,90547219966
3759001;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2389,90547219966
3759002;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2733,06716174834
3759003;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;3083,67898570487
3759003;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;06;47;3083,67898570487
3759003;1;3;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;3083,67898570487
3759003;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;3083,67898570487
3759003;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;3083,67898570487
3759005;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2769,74507169269
3759005;1;3;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2769,74507169269
3759006;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2795,58720610144
3759006;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2795,58720610144
3759006;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2795,58720610144
3759006;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2795,58720610144
3759006;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2795,58720610144
3759007;1;1;1;50;2; ; ;1;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;06;47;1429,70432072354
3759007;1;2;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1429,70432072354
3759007;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;1429,70432072354
3759008;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2432,66808527965
3759008;1;2;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2432,66808527965
3759009;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1132,25634181751
3759009;1;2;1;50;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06;47;1132,25634181751
3759009;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;1132,25634181751
3759009;1;7;1;50;2; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;1132,25634181751
3759018;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1663,71453069763
3759018;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;1663,71453069763
3759019;1;1;1;50;2; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2581,70921682871
3759019;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2581,70921682871
3759019;1;3;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2581,70921682871
3759019;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;47;2581,70921682871
3759019;1;5;1;50;2; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;47;2581,70921682871
