Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
3374808;1;6;1;10;1;1;1;12;2001;12;4;6;1; ; ;1;5; ;2;1;1;1;3;4; ;17;4;01;17;145,979379544339
3374809;1;1;1;10;1;1;1;5;1967;46;1;2;1; ; ;1;1;23580;2;1;2; ;5;11;2;17;11;01;17;141,578078148025
3374809;1;2;1;10;2;2;1;1;1962;51;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;01;17;141,578078148025
3374809;1;3;1;10;3;1;1;12;1991;22;3;6;2;1;12; ; ; ;2;1;1;1;6;1;2;17;12;01;17;141,578078148025
3374809;1;4;1;10;2;2;1;3;1996;17;3;6;1; ; ;1;5; ;2;1;1;1;5;11;2;17;11;01;17;141,578078148025
3374811;1;1;1;10;1;2;1;12;1966;47;1;6;1; ; ;1;1;32000;2;1;2; ;5;11;2;17;11;01;17;129,237265000629
3374811;1;2;1;10;2;2;1;10;1994;19;3;6;1; ; ;1;5; ;2;1;1;2;6;3;3;17;14;01;17;129,237265000629
3374812;1;1;1;10;1;1;1;9;1964;49;1;3;1; ; ;1;1;49440;2;1;2; ;6;4;3;17;15;01;17;172,644473610297
3374812;1;2;1;10;2;2;1;10;1963;50;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;01;17;172,644473610297
3374812;1;3;1;10;3;1;1;9;1992;21;3;6;1; ; ;1;1;23580;2;1;2; ;6;2;2;17;13;01;17;172,644473610297
3374814;1;1;1;10;1;1;1;12;1975;38;1;3;1; ; ;1;1;23588;2;1;2; ;6;1;3;17;12;01;17;220,802052452808
3374814;1;2;1;10;2;2;1;8;1977;36;2;3;1; ; ;1;5; ;2;1;2; ;6;1;3;17;12;01;17;220,802052452808
3374814;1;3;1;10;2;2;1;8;2009;4;3; ;1; ; ;1;5; ;2;2;1;1;2;1; ;17;0;01;17;220,802052452808
3374816;1;1;1;10;1;2;1;1;1968;45;1;4;1; ; ;1;4; ;2;1;2; ;3;5; ;17;5;01;17;151,021049705411
3374816;1;2;1;10;2;1;1;4;1990;23;3;6;2;1;12; ; ; ;1;1;2; ;3;5; ;17;5;01;17;151,021049705411
3374816;1;3;1;10;2;1;1;8;2008;5;3; ;1; ; ;3; ; ;2;2;1;1;1;0; ;17;0;01;17;151,021049705411
3374816;1;4;1;10;4;2;1;6;1993;20;3;6;1; ; ;1;1;23580;2;1;2; ;5;11;2;17;11;01;17;151,021049705411
3374816;1;5;1;10;4;1;1;5;2008;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;17;0;01;17;151,021049705411
3374816;1;6;1;10;4;1;1;12;2009;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;17;0;01;17;151,021049705411
3374816;1;7;1;10;1;1;1;12;1997;16;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;17;6;01;17;151,021049705411
3374816;1;8;1;10;1;2;1;8;1999;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;17;7;01;17;151,021049705411
3374817;1;1;1;10;1;1;1;7;1953;60;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;17;3;01;17;329,893089768376
3374817;1;2;1;10;2;2;1;12;1954;59;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;17;5;01;17;329,893089768376
3374818;1;1;1;10;1;2;1;7;1980;33;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;01;17;411,635673511707
3374818;1;2;1;10;1;2;1;9;2007;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;17;0;01;17;411,635673511707
3374821;1;1;1;10;1;2;1;5;1947;66;1;5;2;1;5; ; ; ;2;1;2; ;3;2; ;17;2;01;17;234,607983378877
3374821;1;2;1;10;2;2;1;11;1972;41;3;6;1; ; ;3; ; ;1;1;2; ;4;7; ;17;7;01;17;234,607983378877
3374821;1;3;1;10;3;1;1;9;1988;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;01;17;234,607983378877
3374821;1;4;1;10;4;2;1;10;1979;34;3;2;1; ; ;3; ; ;2;1;2; ;4;7; ;17;7;01;17;234,607983378877
3374821;1;5;1;10;4;2;1;1;2005;8;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ;17;3;01;17;234,607983378877
3374821;1;6;1;10;4;1;1;3;2012;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;17; ;01;17;234,607983378877
3374822;1;1;1;10;1;1;1;10;1967;46;1;3;1; ; ;3; ; ;1;1;2; ;4;7; ;17;7;01;17;384,04693739804
3374822;1;2;1;10;2;2;1;11;1975;38;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;17;7;01;17;384,04693739804
3374822;1;3;1;10;2;1;1;11;1999;14;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;17;9;01;17;384,04693739804
3374822;1;4;1;10;2;1;1;1;2005;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;17;3;01;17;384,04693739804
3374823;1;1;1;10;1;1;1;6;1973;40;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;17;5;01;17;441,604104905617
3374823;1;2;1;10;2;2;1;11;1976;37;2;3;2;1;1; ; ; ;2;1;2; ;5;11;2;17;11;01;17;441,604104905617
3374823;1;3;1;10;2;2;1;3;2009;4;3; ;2;1;1; ; ; ;2;2;1;1;2;0; ;17;0;01;17;441,604104905617
3374826;1;1;1;10;1;1;1;6;1974;39;1;6;1; ; ;1;1;23580;2;1;2; ;4;7; ;17;7;01;17;202,889859965334
3374826;1;2;1;10;1;1;1;1;1979;35;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ;17;5;01;17;202,889859965334
3374827;1;1;1;10;1;1;1;2;1956;57;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;17;2;01;17;354,57471606317
3374827;1;2;1;10;2;2;1;5;1958;55;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;17;3;01;17;354,57471606317
3374827;1;3;1;10;3;1;1;1;1986;27;3;6;1; ; ;1;1;23580;2;1;2; ;5;11;2;17;11;01;17;354,57471606317
3374827;1;4;1;10;4;1;1;5;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;17;12;01;17;354,57471606317
3374828;1;1;1;10;1;1;1;2;1945;68;1;3;1; ; ;1;5; ;2;1;2; ;3;1; ;17;1;01;17;382,173533906218
3374828;1;2;1;10;2;2;1;8;1950;63;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;17;3;01;17;382,173533906218
3374828;1;3;1;10;3;2;1;9;1984;29;3;2;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;01;17;382,173533906218
3374828;1;4;1;10;2;1;1;11;2002;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;17;4;01;17;382,173533906218
3374828;1;5;1;10;3;1;1;7;2010;3;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ;17;0;01;17;382,173533906218
3374838;1;1;1;10;1;1;1;7;1979;34;1;3;1; ; ;1;5; ;2;1;2; ;6;3;3;66;14;01;66;347,597390015248
3374838;1;2;1;10;2;2;1;2;1979;34;2;3;1; ; ;1;3;73700;2;1;2; ;5;11;2;66;11;01;66;347,597390015248
3374838;1;3;1;10;3;1;1;12;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;66;6;01;66;347,597390015248
3374838;1;4;1;10;2;2;1;6;2009;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;66;0;01;66;347,597390015248
3374838;1;5;1;10;2;1;1;1;2014;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;01;66;347,597390015248
3374839;1;1;1;10;1;2;1;8;1989;24;1;6;1; ; ;1;1;80000;2;1;2; ;6;5;4;66;16;01;66;291,114864431756
3374839;1;2;1;10;2;1;1;7;1988;25;5;6;1; ; ;1;1;48000;2;1;2; ;6;5;4;66;16;01;66;291,114864431756
3374840;1;1;1;10;1;1;1;7;1963;50;1;2;1; ; ;1;3;180000;2;1;2; ;6;5;4;66;16;01;66;267,512678900952
3374840;1;2;1;10;2;2;1;4;1980;33;2;2;1; ; ;1;1;80000;2;1;2; ;6;5;4;66;16;01;66;267,512678900952
3374841;1;1;1;10;1;2;1;6;1965;48;1;4;1; ; ;1;3;180000;2;1;2; ;6;5;4;66;16;01;66;200,277503680766
3374841;1;2;1;10;2;2;1;7;1996;17;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;66;10;01;66;200,277503680766
3374842;1;1;1;10;1;1;1;11;1975;38;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;01;66;291,910296053477
3374842;1;2;1;10;2;2;1;11;1976;37;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;01;66;291,910296053477
3374842;1;3;1;10;3;2;1;10;1995;18;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;66;9;01;66;291,910296053477
3374842;1;4;1;10;3;2;1;11;2009;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;66;0;01;66;291,910296053477
3374843;1;1;1;10;1;1;1;8;1977;36;1;3;1; ; ;1;1;120000;2;1;2; ;6;5;4;66;16;01;66;337,577616557238
3374843;1;2;1;10;2;2;1;4;1978;35;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;66;16;01;66;337,577616557238
3374843;1;3;1;10;1;2;1;9;2007;6;3; ;1; ; ;1;5; ;2;2;1;2;2;1; ;66;0;01;66;337,577616557238
3374843;1;4;1;10;1;1;1;8;2013;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;01;66;337,577616557238
3374844;1;1;1;10;1;2;1;2;1995;18;1;6;1; ; ;3; ; ;2;1;1;2;6;2;2;66;13;01;66;245,190716445367
3374845;1;1;1;10;1;2;1;1;1978;35;1;6;1; ; ;1;1;180000;2;1;2; ;6;8;5;66;19;01;66;221,588530914564
3374846;1;1;1;10;1;2;1;12;1925;88;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;66;3;01;66;245,683560284752
3374846;1;2;1;10;2;1;1;3;1953;60;3;6;1; ; ;1;3;73700;2;1;2; ;4;9; ;66;9;01;66;245,683560284752
3374847;1;1;1;10;1;2;1;10;1958;55;1;4;1; ; ;2;1;60000;2;1;2; ;6;8;5;66;19;01;66;247,643844264401
3374848;1;1;1;10;1;2;1;8;1939;74;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;66;3;01;66;182,173712005163
3374848;1;2;1;10;3;2;1;6;1964;49;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;66;0;01;66;182,173712005163
3374848;1;3;1;10;3;2;1;11;1974;39;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;01;66;182,173712005163
3374848;1;4;1;10;4;1;1;6;2003;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;66;4;01;66;182,173712005163
3374849;1;1;1;10;1;1;1;1;1969;44;1;3;1; ; ;1;1;100000;2;1;2; ;6;5;4;66;16;01;66;256,221425125166
3374849;1;2;1;10;2;2;1;8;1968;45;2;3;1; ; ;1;5; ;2;1;1;2;6;6;4;66;17;01;66;256,221425125166
3374849;1;3;1;10;3;1;1;12;1989;24;3;6;2;1;3; ; ; ;2;1;2; ;6;5;4;66;16;01;66;256,221425125166
3374849;1;4;1;10;4;2;1;10;2001;12;3;6;1; ; ;1;5; ;2;1;1;2;3;5; ;66;5;01;66;256,221425125166
3374850;1;1;1;10;1;1;1;6;1947;66;1;3;1; ; ;1;2;240000;2;1;2; ;6;5;4;66;16;01;66;245,683560284752
3374850;1;2;1;10;2;2;1;9;1947;66;2;3;1; ; ;1;2;500000;1;1;2; ;6;10;5;66;21;01;66;245,683560284752
3374851;1;1;1;10;1;1;1;11;1980;33;1;3;1; ; ;1;1;84000;2;1;1;2;6;5;4;66;16;01;66;313,221323287274
3374851;1;2;1;10;2;2;1;11;1984;29;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;66;16;01;66;313,221323287274
3374851;1;3;1;10;2;2;1;4;2007;6;3; ;1; ; ;1;5; ;1;1;1;2;3;1; ;66;1;01;66;313,221323287274
3374852;1;1;1;10;1;1;1;5;1954;59;1;3;1; ; ;1;3;175000;1;1;2; ;5;11;2;66;11;01;66;200,770347520151
3374852;1;2;1;10;2;2;1;4;1956;57;2;3;1; ; ;1;3;120000;2;1;2; ;6;5;4;66;16;01;66;200,770347520151
3374852;1;3;1;10;3;2;1;12;1985;28;3;6;1; ; ;1;4; ;2;1;2; ;6;5;4;66;16;01;66;200,770347520151
3374853;1;1;1;10;1;2;1;3;1927;86;1;5;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;01;66;228,785944849638
3374853;1;2;1;10;2;2;1;6;1958;55;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;01;66;228,785944849638
3374854;1;1;1;10;1;1;1;11;1940;73;1;3;1; ; ;1;2;70700;2;1;2; ;1;0; ;66;0;01;66;272,749808856377
3374854;1;2;1;10;2;2;1;10;1947;66;2;3;1; ; ;1;5; ;2;1;2; ;3;1; ;66;1;01;66;272,749808856377
