Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3385775;1;3;2;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;1;1;2;3;1;01;2;01;68;3225,93631454376
3385776;1;3;2;2;1;4;4;1;4;4; ; ; ;250000; ;2;2;1;2;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;2;2; ; ;01;2;01;68;884,736341814055
3385777;1;1;1;2;1;1;1;6; ;4; ; ; ;300000; ;2;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;2;1;1;2;3;1;01;2;01;68;5145,57374849276
3385778;1;4;2;2;1;4;6;1;5;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;01;68;1678,79093510526
3385779;1;4;3;2;1;1;1;1;5;1; ; ;6000000;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;1;1;2;3;1;01;2;01;68;2550,02087116512
3385803;1;5;1;2;1;4;1;1;5;1; ; ;40000000;300000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;3;2;1;2;2;2;1;2; ;1;01;2;01;68;2550,02087116512
3385804;1;3;2;6; ;4;1;5;5;2; ;760000;760000;150000; ;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;1;3;1;1;1;2;1;2;2;2;1;2; ;2;01;2;01;68;2550,02087116512
3385805;1;3;2;2;1;4;1;4;5;1; ; ;20000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;3;1;1;2;2;2;1;2; ;1;01;2;01;68;2751,91458561645
3385806;1;4;2;6; ;4;1;5;5;1; ; ;18000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;01;68;3379,65623370464
3385808;1;4;2;2;1;4;1;1;5;1; ; ;60000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;3;2;2; ;3;1;1;3;2;1;2;2;2;1;2; ;2;01;2;01;68;2550,02087116512
3385810;1;2;1;1;1;1;1;1;5;3; ; ; ; ;50000;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;2;1;1;1;1;1;3;1;1;01;2;01;68;1345,19451486692
3385811;1;4;2;2;1;1;1;1;3;4; ; ; ;600000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;2;1;1;2;3;1;01;2;01;68;806,48407863594
3385837;1;3;2;2;2;4;1;1;5;1; ; ;80000000;300000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;2;1;2; ;2;01;2;01;68;3794,2598597313
3385837;2;3;2;2;2;4;4;1;5;1; ; ;80000000;300000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;3;2;2; ;5;2;1;1;4;1;2;2;2;1;2; ;2;01;2;01;68;3794,2598597313
3385838;1;6;1;2;1;3;1;1;5;1; ; ;50000000;200000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;1;4;1;2;2;2;1;2; ;2;01;2;01;68;3334,12422754212
3385839;1;4;3;2;1;4;4;1;5;1; ; ;70000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;2;01;2;01;68;2550,02087116512
3385840;1;4;3;2;1;4;4;1;5;1; ; ;98;98; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;2;2; ; ;01;2;01;68;7707,50577714607
3385841;1;3;2;2;1;4;4;1;5;1; ; ;30000000;30000000; ;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;2;2;2; ; ;01;2;01;68;2550,02087116512
3385846;1;3;2;2;1;1;1;1;3;3; ; ; ; ;40000;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;2;1;1;2;2;1;01;2;01;68;1645,02000701682
3385847;1;3;2;2;1;1;1;1;4;3; ; ; ; ;20000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;2;1;1;2;2;1;01;2;01;68;806,48407863594
3385848;1;6;2;1;1;1;1;1;3;1; ; ;150000000;2500000; ;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;2;01;68;806,48407863594
3385859;1;1;1;6; ;4;1;5;5;1; ; ;2500000;50000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;01;13;2285,4354621229
3385864;1;4;2;2;1;4;1;5;5;1; ; ;15000000;100000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;1259,79326298054
3385865;1;3;2;6; ;4;1;5;5;1; ; ;2000000;50000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;6;1;1;4;1;1;2;2;2;1;1; ;2;01;2;01;13;1604,24376568017
3385866;1;2;1;2;1;4;1;5;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;1077,20953997265
3385867;1;2;2;4;1;4;1;5;5;1; ; ;98;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;01;13;1894,49602206205
3385868;1;1;1;6; ;4;1;5;5;1; ; ;1000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;6;1;1;8;1;2;2;2;2;1; ; ;2;01;2;01;13;2599,048623822
3385869;1;2;2;6; ;4;1;5;5;1; ; ;1500000;20000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;01;13;2037,06307005093
3385870;1;3;2;2;2;4;1;5;5;1; ; ;50000000;70000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;1445,2483877856
3385872;1;5;1;2;1;1;9;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;2;1;2;1;2;2;1;2;1;2; ;01;2;01;13;830,420787691645
3385873;1;5;4;2;1;1;9;1;4;1; ; ;80000000;120000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;7;1;1;1;4;1;2;2;1;2;1;2; ;01;2;01;13;1512,95738847154
3385874;1;3;2;2;1;1;9;1;4;1; ; ;120000000;200000; ;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;2;2;1;2;2;1;2;1;2; ;01;2;01;13;696,674598812542
3385875;1;2;2;6; ;4;9;5;5;1; ; ;10000000;30000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2; ;6;1;1;1;1;1;2;2;2;2;0; ; ;01;2;01;13;2574,64533889854
3385877;1;6;4;2;1;4;1;5;5;1; ; ;5000000;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;11;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;2442,2550411908
3385878;1;2;1;2;1;4;1;5;5;1; ; ;20000000;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;2272,86223029745
3385883;1;5;3;2;1;4;1;1;4;1; ; ;35000000;60000; ;2;2;1;2;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;1824,4362929096
3385888;1;2;2;6; ;4;1;5;5;1; ; ;5000000;25000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;1;1;1;2;2;2;1;0; ;2;01;2;01;13;1983,65235352181
3385889;1;2;1;6; ;4;1;5;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;6;1;1;4;1;1;2;2;2;1;0; ;2;01;2;01;13;2202,80250114499
3385890;1;2;1;2;1;4;1;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;1;1;2;2;2;1;0; ;2;01;2;01;13;1077,20953997265
3385891;1;5;2;6; ;4;1;5;5;1; ; ;14000000;60000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2; ;2;1;1;1;1;1;2;2;2;1;0; ;2;01;2;01;13;1009,3956822232
3385892;1;4;2;2;1;1;8;1;4;1; ; ;150000000;100000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;2;1;1;3;1;1;1;1;1;2;2;1;2;1;2; ;01;2;01;13;1277,72666865863
3385894;1;2;1;6; ;4;1;5;5;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;2541,562126495
3385895;1;3;1;2;1;1;8;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;1;2;1;2; ;01;2;01;13;1305,29143673076
3385896;1;3;1;2;1;1;8;1;4;1; ; ;30000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;2;2;1;2;1;2; ;01;2;01;13;886,210641126204
3385897;1;2;1;6; ;4;1;5;5;1; ; ;16000000;30000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;01;13;2215,37573297045
3385898;1;3;1;4;1;4;1;1;4;4; ; ; ;30000; ;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;2560,04691838772
3385899;1;3;2;2;1;4;1;5;5;1; ; ;5000000;20000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;2345,36954913387
3385907;1;3;1;2;1;4;1;1;3;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;2;2;1;1; ;2;01;2;01;13;2599,26930653964
3385908;1;3;2;2;1;4;1;1;3;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;1;1;1;1;1;2;2;1;0; ;2;01;2;01;13;846,82409493954
3385909;1;3;1;2;1;4;1;6; ;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;1;2;2;1;1; ;2;01;2;01;13;1077,20953997265
3385911;1;2;1;4;1;4;4;5;5;1; ; ;1000000;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;846,82409493954
3385912;1;2;2;6; ;4;4;5;5;1; ; ;98;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;3;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;1156,03851100996
3385913;1;2;2;6; ;4;9;5;5;1; ; ;98;50000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;9;1;1;5;1;1;2;2;2;2;0; ; ;01;2;01;13;2640,9010781104
3385914;1;1;1;6; ;4;4;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;2355,49519127536
3385915;1;3;2;2;1;4;4;5;5;1; ; ;100000;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;2;9; ; ;01;2;01;13;2355,49519127536
3385916;1;2;1;6; ;4;6;5;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;1077,20953997265
3385924;1;2;1;6; ;3;2;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;970,173294071275
3385925;1;1;1;6; ;4;1;5;5;1; ; ;98;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2;1; ; ;2;01;2;01;13;1077,20953997265
3385926;1;2;1;2;1;4;1;4;3;1; ; ;7000000;20000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;2;2;1;0; ;2;01;2;01;13;1079,23472865801
3385927;1;3;2;2;1;4;1;1;3;1; ; ;98;50000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;2;2;1;0; ;2;01;2;01;13;2113,64616968523
3385928;1;3;2;2;1;4;1;1;3;1; ; ;98;50000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;2;2;1;0; ;2;01;2;01;13;1299,42725588744
3385929;1;3;2;6; ;4;6;1;3;1; ; ;10000000;50000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;4;1;1;1;2;2;2;0; ; ;01;2;01;13;1445,2483877856
3385931;1;2;1;4;1;4;3;5;5;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;01;13;1077,20953997265
3385932;1;3;1;2;1;4;1;5;5;1; ; ;12000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;13;1077,20953997265
3385933;1;3;1;2;1;4;1;4;3;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;2;1;2; ;2;01;2;01;13;1772,47716091639
3385934;1;5;3;2;1;4;1;3;3;1; ; ;6000000;100000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;3;2;1;1;7;1;1;1;2;1;1;2;2;1;2; ;2;01;2;01;13;846,82409493954
3385935;1;3;1;2;1;4;1;4;3;1; ; ;98;1000000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;2;2;1;2; ;2;01;2;01;13;1049,43976726372
3385936;1;2;1;6; ;4;9;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;1586,61194397771
3385937;1;2;1;4;1;4;2;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;2;2;2;2;2; ; ; ;01;2;01;13;1077,20953997265
3385938;1;3;1;6; ;4;2;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;1625,83433212963
3385939;1;3;3;6; ;4;2;5;5;1; ; ;3000000;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;2023,66814133687
3385941;1;2;1;6; ;4;3;5;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;1;1;2;2;2;2;1; ; ;01;2;01;13;1586,61194397771
3385949;1;2;1;6; ;4;6;5;5;1; ; ;1500000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;3;1;2;2;2;2;2; ; ; ;01;2;01;13;1077,20953997265
3385950;1;2;1;6; ;4;2;5;5;1; ; ;3000000;250000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;4;1;2;2;2;2;2; ; ; ;01;2;01;13;2560,04691838772
3385951;1;3;2;6; ;4;1;5;5;1; ; ;12000000;30000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;01;13;2024,48983822547
3385953;1;3;2;2;1;4;1;5;3;1; ; ;2000000;20000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;2;2;1;1; ;2;01;2;01;13;1238,45078927023
3385954;1;3;2;2;1;4;1;4;3;1; ; ;10000000;200000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;2;2;1;1; ;2;01;2;01;13;972,198482756639
3385955;1;2;1;6; ;4;1;5;5;1; ; ;2000000;70000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;4;1;1;2;2;2;1;1; ;2;01;2;01;13;1156,03851100996
3386156;1;5;3;2;1;4;1;1;4;1; ; ;98;98; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;19;1039,36681890402
3386157;1;5;3;2;1;4;1;1;4;5; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;19;1238,99923853631
3386158;1;5;3;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;19;1078,61764958038
3386177;1;4;1;4;1;4;1;1;4;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;01;19;1100,65090877934
3386178;1;4;3;1;1;4;1;1;4;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;1;2;1;1; ;2;01;2;01;19;1115,20071376392
