Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3626879;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;1; ;12;05;1924,46855048969
3626996;1;4;1;70;2;4;56;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;12;13;2082,83251886257
3627863;1;2;1;70;2;4;48;2; ;2;4;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;55;55;80;1;1;8043;12;66;615,080170336487
3627863;1;3;1;70;2;4;48;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;1;5241;12;66;615,080170336487
3627880;1;3;1;70;2;2;48;1; ;2;4;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;616000;2;42;33;40;1;1;4020;12;66;697,997030904442
3627897;1;5;1;70;2;3;48;1; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;58;95;45;1;1;4522;12;66;824,164652106139
3627902;1;2;1;70;2;14;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;12;66;1338,58719754497
3627906;1;1;1;70;2;8;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;12;66;1203,9864097168
3627906;1;2;1;70;2;4;40;4; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;12;66;1203,9864097168
3627919;1;4;1;70;2;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;66;651,606633924531
3627927;1;3;1;70;2;16;50;1; ;2;16;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;60;1;2;6021;12;66;1020,48462946353
3627929;1;1;1;70;2;12;50;8; ;2;12;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;62;62;01;1;1;0111;12;66;1020,48462946353
3627935;1;1;1;70;2;2;50;1; ;2;2;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;95;95;45;1;1;4530;12;66;931,951981201685
3627950;1;2;1;70;2;1;20;8; ;2;24;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;12;66;884,472373574371
3627953;1;4;1;70;2;12;50;8; ;2;12;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;12;66;1518,24703610024
3627961;1;1;1;70;2;12;60;4; ;2;28;5; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;51;1;1;5155;12;66;1213,77819986341
3627962;1;4;1;70;2;16;50;1; ;2;18;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;75;1;2;7512;12;66;1233,96271594901
3627967;1;3;1;70;2;2;50;8; ;2;2;8; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;62;62;01;1;1;0111;12;66;1602,2531187856
3628097;1;4;1;70;2;2;48;1; ;2;8;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;11;1;1;1110;12;05;2296,99633662904
3628131;1;5;1;70;2;2;48;8; ;2;5;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0119;12;05;4969,85296758429
3628134;1;1;1;70;2;4;48;1; ;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;11;1;1;1110;12;05;4470,01044678446
3628138;1;1;1;70;2;2;48;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0119;12;05;3056,49980365759
3628160;1;8;1;70;2;4;48;1; ;2;240;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;60;01;1;1;0113;12;05;1979,04922736692
3628162;2;1;2;70;2;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;23;1;1;2321;12;05;4697,77927902294
3628642;1;2;1;70;2;52;48;2; ;2;52;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;12;47;1662,32906852046
3628691;1;2;1;70;2;4;35;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;53;11;1;1;1110;12;47;1644,22089779687
3628693;1;5;1;70;2;8;36;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;12;47;1528,15636267614
3628763;1;2;1;70;2;240;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;12;47;2072,18029148716
3628789;1;5;1;70;2;2;48;4; ;2;5;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;95;53;55;1;1;5521;12;47;978,664403460539
3628806;1;6;1;70;2;4;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;41;15;1;1;1581;12;47;1483,14354656958
3628807;1;2;1;70;2;4;48;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;41;52;1;1;5231;12;47;1619,92569523829
3630391;1;2;1;70;2;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;440000;2;95;95;45;1;1;4521;12;19;1086,30440976586
3630396;1;1;1;70;2;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;61;61;01;1;1;0111;12;19;772,320649812006
3630398;1;2;1;70;2;1;40;4; ;2;1;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;55;55;80;1;1;8012;12;19;980,264466227483
3630421;1;2;1;70;2;10;40;3; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5229;12;19;3761,66082935358
3630422;1;1;1;70;2;25;40;1; ;2;30;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;12;19;536,817723269707
3630446;1;2;1;70;2;14;48;4; ;2;14;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;2;8532;12;19;980,264466227483
3630461;1;3;1;70;2;12;48;1; ;2;48;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;97;15;1;1;1530;12;19;3343,58939765242
3630497;1;3;1;70;2;50;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;12;19;536,817723269707
3630508;1;5;1;70;2;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;12;19;1294,24822618134
3631201;1;2;1;70;2;4;40;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;35000;2;62;99;50;1;1;5020;12;73;1326,29542077685
3631241;1;4;1;70;2;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;12;73;998,575908541447
3631252;1;3;1;70;2;4;48;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;32;54;95;1;1;9500;12;73;4069,8033848687
3631256;1;3;1;70;2;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;61;01;1;2;0123;12;73;807,583036023869
3631280;1;2;1;70;2;16;40;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;12;73;2743,91335854907
3631284;1;2;1;70;2;4;40;1; ;2;1;6; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;95;37;55;1;1;5529;12;73;557,683593057573
3631308;1;1;1;70;2;13;48;1; ;2;13;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;1;9500;12;73;3546,1884749611
3631332;1;3;1;70;2;28;48;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5244;12;73;5066,5675187227
3631332;1;4;1;70;2;90;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;12;73;5066,5675187227
3631336;1;1;1;70;2;32;84;4; ;2;32;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;90;25;1;2;2529;12;73;1266,8825912207
3631358;1;1;1;70;2;2;48;1; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;55;1;1;5521;12;73;3921,02034571972
3631618;1;3;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;45;45;52;1;1;5211;12;52;1043,73763226562
3631631;1;2;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;1;0118;12;52;618,242201024101
3631638;1;2;1;70;2;4;48;3; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0111;12;52;2472,9688040964
3631643;1;2;1;70;2;2;48;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;58;97;52;1;1;5211;12;52;618,242201024101
3631650;1;1;1;70;2;36;40;4; ;2;26;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0111;12;52;714,782650789784
3631654;1;1;1;70;2;3;40;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;61;61;01;1;1;0111;12;52;1147,72374678554
3631654;1;6;1;70;2;2;40;4; ;2;10;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;12;52;1147,72374678554
3631657;1;3;1;70;2;13;40;4; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;12;52;1109,78944747865
3631661;1;2;1;70;2;13;40;4; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;61;61;01;1;1;0111;12;52;1114,08090027734
3631663;1;2;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;98;61;01;1;1;0140;12;52;618,242201024101
3631663;1;4;1;70;2;3;40;1; ;2;6;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;12;52;618,242201024101
3631665;1;2;1;70;2;13;40;4; ;2;13;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;12;52;1148,11238741181
3631674;1;5;1;70;2;4;48;1; ;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;98;2;06;06;75;1;1;7512;12;52;618,242201024101
3631677;1;2;1;70;2;2;40;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;54;54;95;1;1;9500;12;52;2138,04350641386
