DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;fex_c_2011
2172667;1;2;1;2;1;4;3;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;3; ; ;01;2;02;19;1;1554,57046942013
2172668;1;1;1;2;2;4;2;6; ;1; ; ;7000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;305,701648535282
2172668;2;2;1;2;1;4;2;1;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ;01;2;02;19;1;305,701648535282
2172669;1;3;2;2;1;4;2;1;5;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;3;2;1;2;2;2;2;1; ; ;01;2;02;19;1;524,086593137612
2172670;1;3;1;2;1;3;4;1;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;284,378751590816
2172671;1;2;2;2;2;4;1;1;5;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;1;4;1;2;2;2;1;1; ;1;01;2;02;19;1;246,652134607871
2172691;1;4;3;2;1;4;4;1;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;1;2;2;1; ; ;01;2;02;19;1;1491,08868652511
2172692;1;4;3;2;1;1;6;1;1;3; ; ; ; ;3600;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;1;2;2;1; ;01;2;02;19;1;1588,62788985919
2172693;1;4;2;2;1;1;4;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;2;2;1; ;01;2;02;19;1;1894,37138143909
2172694;1;3;2;2;1;4;4;1;1;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;19;1;1274,61125760691
2172695;1;3;1;2;1;4;6;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;2;2;2; ; ;01;2;02;19;1;1241,94794608265
2172696;1;4;2;2;1;1;6;1;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;1622,64727712128
2172697;1;2;1;2;2;1;4;1;4;4; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;2;1;2;2;1; ;01;2;02;19;1;1241,94794608265
2172698;1;2;1;2;1;1;4;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;2;1;2;2;1; ;01;2;02;19;1;1503,91518242178
2172700;1;3;2;2;1;4;6;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;2096,70377230845
2172701;1;5;3;2;1;4;4;1;5;5; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;7;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;1570,6359143851
2172702;1;4;2;2;1;4;4;1;4;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;1622,64727712128
2172703;1;3;3;6; ;4;4;1;5;1; ; ;12000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;6;1;1;1;2;1;2;2;2;1;2; ;2;01;2;02;19;1;2531,25930623677
2172704;1;2;1;6; ;4;4;1;5;1; ; ;1000000;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;1;1;2;2;2;1;1; ;2;01;2;02;19;1;1555,96457833493
2172705;1;5;4;2;1;4;4;1;4;1; ; ;3000000;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;1;1;2;2;2;2;1; ; ;01;2;02;19;1;1277,64335193924
2172706;1;4;3;2;1;4;4;1;5;1; ; ;7000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;1;1;1;2;2;2;1;1; ;2;01;2;02;19;1;692,450695037515
2172707;1;5;2;2;1;4;4;1;5;1; ; ;10000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;19;1;1405,01990334987
2172708;1;1;1;2;1;4;4;6; ;1; ; ;6000000;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;2011,70936722379
2172709;1;4;3;2;1;4;1;1;5;1; ; ;6000000;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;19;1;1471,49647125161
2172711;1;3;2;2;1;4;4;1;5;1; ; ;4000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;02;19;1;1373,50653667882
2172712;1;3;2;2;1;4;10;1;5;4; ; ; ;30000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;19;1;1904,451329088
2172713;1;3;2;2;1;4;4;1;5;5; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;4;1;1;2;2;2;1;1; ;2;01;2;02;19;1;1536,57849394604
2172714;1;4;3;2;1;4;9;1;4;1; ; ;10000000;300000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;2;01;2;02;19;1;2034,85997483096
2172715;1;3;2;2;1;4;10;1;4;1; ; ;3000000;60000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;2;01;2;02;19;1;1437,23248363543
2172716;1;1;1;2;1;4;4;4;4;1; ; ;5000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;692,450695037515
2172717;1;2;1;4;1;4;4;1;5;1; ; ;1000000;40000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;02;19;1;406,027999317045
2172718;1;3;1;4;1;4;6;1;5;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;02;19;1;322,155921715782
2172719;1;3;2;2;1;4;6;1;4;1; ; ;20000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;02;19;1;305,701648535282
2172720;1;1;1;4;2;4;1;1;5;4; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;4;1;1;2;2;2;1;1; ;2;01;2;02;19;1;440,205991462966
2172720;2;1;1;4;2;4;1;1;5;4; ; ; ;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;2;01;2;02;19;1;440,205991462966
2172722;1;3;2;4;1;4;1;1;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;02;19;1;445,892180207485
2179372;1;3;2;2;1;3;1;1;5;1; ; ;20000000;25000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;02;17;1;791,504967569975
2179373;1;2;1;1;1;1;1;1;4;4; ; ; ;35000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;1;2;1;01;2;02;17;1;1129,24512484512
2179374;1;3;2;1;1;1;1;1;5;1; ; ;5000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;1;1;4;3;1;2;1;1;1;1;2;1;01;2;02;17;1;999,162231192948
2179375;1;2;1;2;1;1;1;5;5;4; ; ; ;25000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;2;1;2;1;2;2;1;1;2;1;1;01;2;02;17;1;739,130125346348
2179378;1;3;1;3;1;1;1;1;4;1; ; ;4000000;30000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;1;4;2;1;2;2;1;1;2;1;1;01;2;02;17;1;928,561725168801
2179379;1;2;2;3;1;3;1;1;5;1; ; ;5000000;30000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;02;17;1;791,504967569975
2179380;1;5;2;2;1;1;1;1;5;1; ; ;8000000;40000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;1;1;2;1;1;01;2;02;17;1;791,504967569975
2179381;1;3;1;2;1;4;2;1;5;1; ; ;4000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;794,991899543304
2179382;1;4;2;3;1;3;2;1;5;1; ; ;7000000;40000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;787,928783921809
2179383;1;3;2;2;1;4;1;1;5;4; ; ; ;30000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;4;3;1;2;2;2;1;2; ;1;01;2;02;17;1;748,715456223305
2179384;1;2;2;2;1;4;2;1;5;1; ; ;5000000;30000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;996,147500154293
2179386;1;2;2;2;1;3;2;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;667,20913503001
2179387;1;2;1;3;1;4;2;1;5;4; ; ; ;25000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;1;1;3;1;2;2;2;2;2; ; ;01;2;02;17;1;1090,46297428303
2179388;1;5;4;3;1;3;2;1;5;4; ; ; ;40000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;3;1;2;2;2;2;2; ; ;01;2;02;17;1;1031,33635422933
2179389;1;2;2;2;1;3;2;1;5;4; ; ; ;35000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;6;1;1;1;4;1;2;2;2;2;2; ; ;01;2;02;17;1;917,001934989164
2179390;1;4;3;2;1;3;2;1;5;1; ; ;6000000;40000; ;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2; ;5;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;810,268173020636
2179392;1;3;2;1;1;1;1;1;4;4; ; ; ;35000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;1207,6956912015
2179393;1;4;3;1;1;1;1;1;4;1; ; ;2000000;40000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;937,137313460944
2179394;1;2;2;3;1;4;2;1;5;4; ; ; ;25000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;1058,1724178863
2179395;1;3;1;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;4;3;1;2;1;1;1;2;1;1;01;2;02;17;1;925,074793195473
2179396;1;3;1;1;1;1;1;1;4;1; ; ;5000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;928,561725168801
2179397;1;4;3;1;1;1;1;1;4;1; ; ;6000000;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;690,242811180096
2179398;1;1;1;1;1;1;1;5;5;3; ; ; ; ;20000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;791,504967569975
2179399;1;3;2;1;1;1;1;1;5;3; ; ; ; ;25000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;1145,67077346949
2179400;1;4;2;1;1;1;1;1;5;1; ; ;5000000;30000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;1357,2189645167
2179401;1;3;2;1;1;1;1;6; ;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;4;3;1;2;1;1;1;2;1;1;01;2;02;17;1;794,991899543304
2179403;1;3;2;1;1;1;1;1;5;1; ; ;12000000;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;3;2;2; ;3;1;2;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;866,064606502124
2179404;1;3;1;1;1;1;1;1;4;4; ; ; ;30000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;4;3;1;2;1;1;1;2;1;1;01;2;02;17;1;834,229138201178
2179405;1;3;2;2;1;3;2;1;5;1; ; ;8000000;40000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;17;1;800,552756796791
2179406;1;1;1;1;1;1;1;1;4;3; ; ; ; ;40000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;928,561725168801
2179407;1;1;1;1;1;1;1;6; ;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;4;4;1;2;1;1;1;2;1;1;01;2;02;17;1;834,229138201178
2179408;1;4;3;1;1;1;1;1;4;1; ; ;9000000;50000; ;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;2;1;1;01;2;02;17;1;827,166022579683
2179409;1;3;1;1;1;1;1;1;4;1; ; ;12000000;50000; ;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;4;3;1;2;1;1;1;2;1;1;01;2;02;17;1;928,561725168801
2179410;1;4;3;1;1;1;1;1;5;1; ; ;18000000;50000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;6;1;1;4;3;1;2;1;1;1;2;1;1;01;2;02;17;1;813,282904059291
2179411;1;2;1;1;1;1;1;1;1;1; ; ;7000000;40000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;4;2;1;2;1;2;1;1; ;1;01;2;02;17;1;996,147500154293
2179412;1;3;2;3;1;4;2;1;5;1; ; ;10000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;17;1;1070,85148547485
2179413;1;1;1;3;1;4;1;1;4;4; ; ; ;25000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;3;1;2;2;2;1;2; ;1;01;2;02;17;1;924,537251545332
2179414;1;3;1;2;2;4;1;1;5;1; ; ;12000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;1;1;3;1;2;2;2;1;2; ;1;01;2;02;17;1;943,666889500985
2179414;2;2;2;2;2;4;1;1;5;4; ; ; ;25000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ;1;01;2;02;17;1;943,666889500985
2179415;1;3;3;2;1;4;1;1;5;1; ; ;10000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;1;3;1;2;2;2;1;2; ;1;01;2;02;17;1;752,2677289121
2179417;1;4;2;1;1;1;1;1;4;1; ; ;7000000;40000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;1;2;1;01;2;02;17;1;544,072923638987
2179418;1;2;1;2;1;4;1;1;4;5; ; ; ;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;02;17;1;794,991899543304
2179419;1;3;2;3;2;1;1;1;5;1; ; ;25000000;23000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;4;2;1;2;2;1;1;2;1;1;01;2;02;17;1;888,181197726874
2179419;2;2;1;3;2;2;1;1;5;4; ; ; ;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;02;17;1;888,181197726874
2179420;1;4;2;2;1;4;2;1;5;1; ; ;10000000;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;4;1;1;4;3;1;2;2;2;2;2; ; ;01;2;02;17;1;881,813080914129
2179421;1;5;2;2;1;4;2;1;5;2; ;200000;18000000;19000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;17;1;483,899481913338
2179422;1;4;1;4;1;4;2;1;5;1; ; ;12000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;2;2; ; ;01;2;02;17;1;794,991899543304
2179423;1;4;3;3;1;4;2;1;5;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;17;1;1262,34274953594
2179425;1;3;3;2;1;4;2;1;5;2; ;50000;15000000;35000; ;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;17;1;848,136699509742
2179426;1;3;2;1;1;1;1;1;4;3; ; ; ; ;40000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;1;1;1;1;1;1;01;2;02;17;1;781,543554270174
2179427;1;2;2;1;1;1;1;1;4;1; ; ;6000000;35000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2; ;2;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;1171,96929547632
2179428;1;3;3;1;1;1;2;1;5;1; ; ;15000000;50000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;4;2;1;2;1;1;2;2;1; ;01;2;02;17;1;1369,28148478217
2179429;1;2;1;2;1;4;1;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;3;1;2;1;2;1;2; ;1;01;2;02;17;1;834,229138201178
2179430;1;3;1;1;1;1;1;1;4;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;4;2;1;2;1;1;1;2;1;1;01;2;02;17;1;834,229138201178
2179431;1;1;1;1;1;1;1;1;4;3; ; ; ; ;30000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;517,774401632158
2179432;1;2;2;1;1;1;1;1;4;3; ; ; ; ;40000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;1203,94911016567
2179433;1;5;2;1;1;1;1;1;4;1; ; ;18000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;794,991899543304
2179434;1;4;3;1;1;1;1;1;4;1; ; ;300000;10000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;2;1;1;01;2;02;17;1;791,504967569975
2179435;1;4;4;3;1;1;1;1;4;1; ; ;15000000;100000; ;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;9;1;1;4;3;1;2;2;1;1;2;1;1;01;2;02;17;1;985,330224902493
2179436;1;6;2;1;1;1;1;1;4;1; ; ;14000000;120000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;2; ;2;2; ;2;1;2;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;905,301845159999
2179437;1;1;1;1;1;1;1;1;4;1; ; ;12000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;1;1;2;1;1;01;2;02;17;1;1038,8716707855
2179439;1;3;1;1;1;1;1;1;4;1; ; ;15000000;50000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;4;4;1;2;1;1;1;2;1;1;01;2;02;17;1;928,561725168801
2179440;1;3;3;3;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;4;3;1;2;2;2;1;2; ;1;01;2;02;17;1;1116,47395378436
2179441;1;5;4;3;1;4;1;1;5;2; ;250000;6000000;40000; ;2;1;1;2;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;2; ;1;01;2;02;17;1;1031,33635422933
2179442;1;3;2;4;1;4;1;1;5;4; ; ; ;30000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;02;17;1;748,715456223305
2179443;1;2;1;2;1;4;1;1;5;1; ; ;7000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;4;2;1;2;2;2;1;1; ;1;01;2;02;17;1;834,229138201178
2179444;1;2;1;3;1;4;2;1;4;4; ; ; ;70000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;02;17;1;1028,43805655102
2179445;1;3;3;2;1;4;1;1;4;1; ; ;10000000;50000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;8;1;1;1;2;1;2;2;2;1;1; ;1;01;2;02;17;1;1417,85805724104
