DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4513960;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1080,52995869215
4513963;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1017,43615660302
4513963;1;4;1;80;05;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;01;05;1017,43615660302
4513964;1;2;1;80;05;1;1;8; ;1; ;1;5; ;2; ;2; ;1;24;781200;2;1;01;05;1427,88192397241
4513966;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1226,82161177863
4513967;1;2;1;80;05;1;2;9;PROCESO INVESTIGATIVO;2; ; ;12;PROCESO INVESTIGATIVO;1; ;2; ; ; ;2000000;2;1;01;05;1100,338929277
4513968;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1185,00838716073
4513968;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1185,00838716073
4513969;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1201,47931684628
4513971;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1385,78662155905
4513972;1;1;1;80;05;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;05;1098,19694377926
4513972;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1098,19694377926
4513973;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1169,261134037
4513973;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1169,261134037
4513974;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;05;1019,20284181277
4513974;1;2;1;80;05;2; ; ; ; ;1;4;8; ;2; ;2; ; ; ; ;2;1;01;05;1019,20284181277
4513974;1;3;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ;1;48;780000;2;1;01;05;1019,20284181277
4513976;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;01;05;1332,83263780218
4513976;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;01;05;1332,83263780218
4513978;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1120,36260844934
4513979;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1098,78695265474
4513981;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1042,77845153537
4513982;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;01;05;1269,53581347472
4513985;1;3;1;80;05;1;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;1190,8367898316
4513987;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1308,55721945829
4513987;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1308,55721945829
4513987;1;5;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;1308,55721945829
4513988;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;894,36419201844
4513989;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;939,496078468351
4513989;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;939,496078468351
4513989;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;939,496078468351
4513993;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1314,29994458351
4513993;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1314,29994458351
4513995;1;1;1;80;05;1;4;8; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;01;05;1184,72630936526
4513995;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1184,72630936526
4513995;1;4;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1184,72630936526
4513996;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;995,504579587719
4513998;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1496,8521188731
4513999;1;1;1;80;05;1;4;8; ;1; ;4;3; ;2; ;2; ;1;48;737717;2;1;01;05;1246,33550404011
4514001;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;2;1;01;05;1204,79797867829
4514001;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1204,79797867829
4514002;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1327,9182127374
4514002;1;2;1;80;05;1;2;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1327,9182127374
4514002;1;4;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1327,9182127374
4514003;1;1;1;80;05;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LO LLAMEN;2; ;1;1440000;1;48;1668000;2;1;01;05;1392,09799114844
4514003;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1392,09799114844
4514003;1;5;1;80;05;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1392,09799114844
4514005;1;2;1;80;05;1;3;8; ;2; ; ;9; ;2; ;2; ;1;24;781242;2;1;01;05;979,38957112287
4514005;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;979,38957112287
4514006;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1246,61120329619
4514006;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1246,61120329619
4514006;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1246,61120329619
4514009;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;05;1222,61786274777
4514009;1;2;1;80;05;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;01;05;1222,61786274777
4514009;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1222,61786274777
4514010;1;2;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1287,70075135227
4514010;1;3;1;80;05;1;1;8; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;01;05;1287,70075135227
4514012;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;01;05;1267,62908203924
4514013;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1038,57470250451
4514013;1;2;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;05;1038,57470250451
4514013;1;3;1;80;05;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;05;1038,57470250451
4514013;1;4;1;80;05;1;1;8; ;2; ; ;9; ;1; ;2; ;1;24;300000;2;1;01;05;1038,57470250451
4514013;1;6;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;1038,57470250451
4514014;1;1;1;80;05;1;2;8; ;2; ; ;1; ;3; ;2; ; ; ; ;3;1;01;05;1188,77502629848
4514014;1;2;1;80;05;1;4;8; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;01;05;1188,77502629848
4514018;1;1;1;80;05;1;1;6; ;2; ; ;9; ;2; ;1;800000;1;48;781242;2;1;01;05;963,286396778437
4514018;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;963,286396778437
4514020;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;985,217973793739
4514021;1;4;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;05;1123,53923871161
4514023;1;1;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;2; ;98;3;1;01;05;1107,42423024676
4514023;1;3;1;80;05;1;1;1; ;2; ; ;12;DESEA DESCANSAR UNOS DIAS;1; ;1;98;1;48;781242;2;1;01;05;1107,42423024676
4514023;1;5;1;80;05;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1107,42423024676
4514025;1;2;1;80;05;1;1;7; ;2; ; ;9; ;2; ;1;700000; ; ; ;2;1;01;05;1203,29543793805
4514025;1;3;1;80;05;1;2;2; ;1; ;1;2; ;2; ;2; ; ; ; ;2;1;01;05;1203,29543793805
4514025;1;4;1;80;05;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;01;05;1203,29543793805
4514028;1;2;1;80;05;2; ; ; ; ;1;1;7; ;2; ;2; ; ; ;781200;2;1;01;05;940,086087343829
4514028;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;05;940,086087343829
4514029;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;05;1324,5995509054
4514030;1;1;1;80;05;1;3;6; ;1; ;1;8; ;3; ;2; ;1;48;781242;3;1;01;05;1246,33550404011
4514031;1;1;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;781200;2;1;01;05;1332,5569385461
4514031;1;2;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;05;1332,5569385461
4514033;1;2;1;80;05;1;2;8; ;2; ; ;6; ;2; ;2; ;1;24;781200;2;1;01;05;1042,77845153537
4514033;1;3;1;80;05;1;2;8; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;01;05;1042,77845153537
4514033;1;4;1;80;05;2; ; ; ; ;1;1;2; ; ; ;2; ; ; ; ; ;1;01;05;1042,77845153537
4514034;1;4;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;2; ;98;3;1;01;05;1406,30626817782
4514035;1;1;1;80;05;1;4;9;DESPLAZAMIENTO FORZOSO;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;01;05;1675,04894311954
4514037;1;2;1;80;05;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;850000;2;1;01;05;1185,00838716073
4514038;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1223,05497264088
4514040;1;1;1;80;05;1;4;9;LOS HIJOS NO LO DEJARON TRABAJAR MAS;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;05;1204,00611397197
4514040;1;2;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;05;1204,00611397197
4514040;1;3;1;80;05;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;05;1204,00611397197
