DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4534713;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;790000; ; ;32; ; ;1;1;01; ;08;2278,65863049344
4534726;1;1;1;70;2;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;62;01;1;2;01;0121;08;1855,1758150109
4534787;1;6;1;70;2;12;48;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;01;9500;15;941,063530193055
4534790;1;2;1;70;2;16;40;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;19;19;74;1;2;01;7491;15;1084,18166556174
4534808;1;2;1;70;2;12;24;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;54;61;01;1;1;01;0117;15;1773,99714589158
4534813;1;3;1;70;2;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;39; ; ;1;1;01; ;15;3013,40170542215
4534813;1;5;1;70;2;5;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;83; ; ;1;1;01; ;15;3013,40170542215
4534838;1;4;1;70;2;3;40;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;54;95;1;1;01;9500;15;1507,07030109282
4534838;1;6;1;70;2;12;50;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;98;98;60;1;1;01;6041;15;1507,07030109282
4534844;1;2;1;70;2;2;48;1; ;2;4;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;100000;781200;2; ;45;54;74;1;1;01;7493;15;1144,79255753257
4534891;1;3;1;70;2;12;20;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;53;55;1;1;01;5521;15;788,427561712648
4534915;1;1;1;70;2;16;48;1; ;2;16;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;17;62;01;1;2;01;0112;15;898,189866557924
4534916;1;1;1;70;2;259;48;3; ;2;259;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;54;54;95;1;2;01;9500;15;2077,17214723178
4534922;1;5;1;70;2;16;40;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;33;65;1;2;01;6519;15;3013,40170542215
4535038;1;1;1;70;2;4;40;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1000000;2; ;45;45;52;1;1;01;5231;68;2245,88620439939
4535056;1;3;1;70;2;4;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;39;01;1;1;01;0117;17;934,324186305036
4535060;1;1;1;70;2;16;40;8; ;2;20;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;61;61;01;1;2;01;0111;17;1045,2792776946
4535111;1;2;1;70;2;32;40;3; ;2;32;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;718000;2; ;54;54;74;1;2;01;7493;18;863,814519535303
4535116;1;2;1;70;2;2;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;53; ; ;1;1;01; ;18;771,408875317905
4535116;1;5;1;70;2;1;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;45; ; ;1;1;01; ;18;771,408875317905
4535126;1;4;1;70;2;2;35;3; ;2;3;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;250000;300000;2; ;54;54;74;1;1;01;7493;18;637,28770751432
4535135;1;5;1;70;2;4;35;1; ;2;32;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;100000;2; ;45;62;01;1;1;01;0111;18;916,317517149051
4535169;1;2;1;70;2;2;35;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;1;01; ;18;1635,80289642916
4535240;1;3;1;70;2;48;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;32;32;75;1;2;01;7512;19;811,136458920398
4535240;1;5;1;70;2;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;57;44;64;1;2;01;6421;19;811,136458920398
4535243;1;4;1;70;2;3;40;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;720000;784000;2; ;95;95;45;1;1;01;4521;19;1382,99089198158
4535260;1;2;1;70;2;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;59;97;15;1;2;01;1589;19;1698,97317731271
4535268;1;2;1;70;2;4;48;2; ;2;72;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;13;13;80;1;1;01;8012;19;724,358998718823
4535275;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;97; ; ;1;2;01; ;19;724,358998718823
4535276;1;4;1;70;2;12;48;1; ;2;12;1; ;9;1;9;LA PERSONA 4 MANIFIESTA QUE EL SUBSIDIO DE DESEMPLEO CUBRE SU SALUD EN EL REGIMEN CONTRIBUTIVO POR 6 MESES; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;97;97;15;1;1;01;1581;19;1422,83674708677
4535276;1;6;1;70;2;8;48;2; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;58;58;75;1;1;01;7522;19;1422,83674708677
