DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;MES;DPTO;fex_c_2011
2776162;1;2;1;10;2;2;1;11;1967;43;2;3;1;;;1;5;;2;1;2;;4;7;;73;7;9;73;260.711.640.249.297
2776162;1;3;1;10;3;2;1;11;1987;23;3;6;2;1;3;;;;1;1;2;;6;1;2;73;12;9;73;260.711.640.249.297
2776162;1;4;1;10;3;2;1;5;2010;1;4;;2;1;3;;;;2;;;;;;;73;;9;73;260.711.640.249.297
2776162;1;5;1;10;5;2;1;2;1991;20;3;6;1;;;1;3;67000;2;1;2;;5;11;2;73;11;9;73;260.711.640.249.297
2776162;1;6;1;10;5;2;1;7;2009;2;4;;1;;;1;5;;2;;;;;;;73;;9;73;260.711.640.249.297
2776162;1;7;1;10;5;2;1;10;1999;11;9;6;1;;;3;;;2;1;2;;3;4;;73;4;9;73;260.711.640.249.297
2776165;1;1;1;10;1;1;1;7;1981;30;1;3;1;;;3;;;2;1;1;2;6;0;2;73;11;9;73;26.341.998.323.192
2776165;1;2;1;10;2;2;1;11;1980;30;2;3;1;;;3;;;2;1;2;;6;3;3;73;14;9;73;26.341.998.323.192
2776165;1;3;1;10;2;2;1;6;2009;2;3;;1;;;3;;;2;;;;;;;73;;9;73;26.341.998.323.192
2776167;1;1;1;10;1;1;1;5;1942;69;1;3;1;;;1;2;115000;2;1;2;;3;1;;73;1;9;73;202.713.318.641.118
2776167;1;2;1;10;2;2;1;9;1942;69;2;6;1;;;1;5;;2;2;2;;1;0;;73;0;9;73;202.713.318.641.118
2776167;1;3;1;10;3;2;1;1;1985;26;3;6;1;;;1;3;67000;1;1;1;1;6;0;2;73;11;9;73;202.713.318.641.118
2776167;1;4;1;10;3;2;1;7;2006;5;4;;1;;;1;5;;2;2;1;1;2;0;;73;0;9;73;202.713.318.641.118
2776168;1;1;1;10;1;1;1;12;1975;35;1;2;1;;;3;;;1;1;2;;3;5;;73;5;9;73;279.260.894.917.805
2776168;1;2;1;10;2;2;1;2;1980;31;2;2;1;;;3;;;2;1;2;;3;3;;73;3;9;73;279.260.894.917.805
2776168;1;3;1;10;3;1;1;6;1994;17;3;6;1;;;3;;;2;1;2;;5;10;1;73;10;9;73;279.260.894.917.805
2776168;1;4;1;10;1;1;1;5;2003;8;3;;1;;;3;;;1;1;1;1;3;2;;73;2;9;73;279.260.894.917.805
2776169;1;1;1;10;1;1;1;4;1965;46;1;3;2;1;5;;;;2;1;2;;6;2;3;73;13;9;73;270.113.446.271.122
2776169;1;2;1;10;2;2;1;12;1969;41;2;3;2;1;6;;;;1;1;2;;6;2;3;73;13;9;73;270.113.446.271.122
2776169;1;3;1;10;2;2;1;11;1993;17;3;6;2;1;6;;;;1;1;1;1;5;10;1;73;10;9;73;270.113.446.271.122
2776169;1;4;1;10;2;1;1;6;1998;13;3;6;2;1;6;;;;1;1;1;1;4;6;;73;6;9;73;270.113.446.271.122
2776171;1;1;1;10;1;1;1;3;1965;46;1;3;2;1;1;;;;2;1;2;;4;7;;73;7;9;73;246.439.083.278.331
2776171;1;2;1;10;2;2;1;2;1964;47;2;3;2;1;1;;;;2;1;2;;4;8;;73;8;9;73;246.439.083.278.331
2776171;1;3;1;10;3;2;1;3;1991;20;3;6;2;1;1;;;;2;1;1;2;6;2;2;73;13;9;73;246.439.083.278.331
2776171;1;4;1;10;4;2;1;1;1995;16;3;6;2;1;1;;;;2;1;1;1;5;10;1;73;10;9;73;246.439.083.278.331
2776172;1;1;1;10;1;2;1;9;1923;87;1;5;1;;;2;2;216000;2;1;2;;3;2;;73;2;9;73;181.481.822.136.795
2776173;1;1;1;10;1;2;1;6;1972;39;1;4;1;;;1;1;80000;2;1;2;;6;5;4;73;16;9;73;232.441.062.145.709
2776173;1;2;1;10;1;1;1;11;1998;12;3;6;1;;;1;5;;2;1;2;;4;6;;73;6;9;73;232.441.062.145.709
2776173;1;3;1;10;1;2;1;10;2000;10;3;6;1;;;1;5;;2;1;1;1;3;4;;73;4;9;73;232.441.062.145.709
2776174;1;1;1;10;1;1;1;6;1958;53;1;3;1;;;1;1;21424;2;1;2;;3;5;;73;5;9;73;222.898.193.145.836
2776174;1;2;1;10;2;2;1;12;1958;52;2;3;1;;;1;5;;2;1;2;;5;11;2;73;11;9;73;222.898.193.145.836
2776174;1;3;1;10;3;2;1;6;1985;26;3;6;2;1;12;;;;2;1;2;;5;11;2;73;11;9;73;222.898.193.145.836
2776175;1;1;1;10;1;1;1;4;1950;61;1;4;1;;;1;5;;2;1;2;;3;2;;73;2;9;73;350.361.638.959.518
2776175;1;2;1;10;2;1;1;3;1925;86;5;4;1;;;3;;;2;2;2;;1;0;;73;0;9;73;350.361.638.959.518
2776176;1;1;1;10;1;1;1;6;1952;59;1;3;1;;;2;2;96000;2;1;2;;3;5;;73;5;9;73;250.135.738.290.726
2776176;1;2;1;10;2;2;1;12;1961;49;2;3;1;;;2;5;;2;1;2;;4;6;;73;6;9;73;250.135.738.290.726
2776176;1;3;1;10;3;2;1;12;1991;19;3;6;1;;;2;5;;2;1;2;;3;4;;73;4;9;73;250.135.738.290.726
2776176;1;4;1;10;2;2;1;4;1997;14;5;6;1;;;3;;;2;1;1;1;4;7;;73;7;9;73;250.135.738.290.726
2776177;1;1;1;10;1;2;1;1;1963;48;1;4;2;1;48;;;;2;1;2;;4;8;;73;8;9;73;227.643.369.003.854
2776177;1;2;1;10;2;1;1;9;1986;24;3;6;1;;;3;;;2;1;2;;5;11;2;73;11;9;73;227.643.369.003.854
2776177;1;3;1;10;1;2;1;3;1995;16;3;6;1;;;2;5;;2;1;1;1;5;10;1;73;10;9;73;227.643.369.003.854
2776177;1;4;1;10;1;1;1;12;1999;11;3;6;1;;;2;5;;2;1;1;1;4;0;;73;5;9;73;227.643.369.003.854
2776177;1;5;1;10;1;1;1;1;2004;7;3;;1;;;2;5;;2;2;1;1;3;0;;73;0;9;73;227.643.369.003.854
2776179;1;1;1;10;1;1;1;10;1961;49;1;3;1;;;1;3;67000;2;1;2;;3;5;;73;5;9;73;301.092.367.357.333
2776179;1;2;1;10;2;2;1;7;1962;49;2;3;1;;;1;5;;2;1;2;;3;5;;73;5;9;73;301.092.367.357.333
2776179;1;3;1;10;3;1;1;12;1985;25;3;6;1;;;1;3;67500;2;1;2;;5;11;2;73;11;9;73;301.092.367.357.333
2776179;1;4;1;10;4;2;1;12;1987;23;3;6;1;;;1;1;65000;2;1;2;;6;2;3;73;13;9;73;301.092.367.357.333
2776180;1;1;1;10;1;1;1;6;1951;60;1;3;1;;;1;1;21424;2;1;2;;3;3;;73;3;9;73;19.862.385.421.784
2776180;1;2;1;10;2;2;1;3;1958;53;2;3;1;;;1;5;;2;1;2;;3;5;;73;5;9;73;19.862.385.421.784
2776180;1;3;1;10;3;2;1;4;1983;28;3;6;2;1;96;;;;2;1;2;;5;11;2;73;11;9;73;19.862.385.421.784
2776180;1;4;1;10;1;1;1;9;2006;5;4;;2;1;12;;;;2;2;2;;1;0;;73;0;9;73;19.862.385.421.784
2776180;1;5;1;10;5;2;1;4;1986;25;3;4;2;1;24;;;;2;1;2;;5;11;2;73;11;9;73;19.862.385.421.784
2776180;1;6;1;10;1;2;1;11;2007;3;4;;2;1;24;;;;2;2;2;;1;0;;73;0;9;73;19.862.385.421.784
2776182;1;1;1;10;1;2;1;3;1986;25;1;2;1;;;2;5;;2;1;2;;6;3;3;73;14;9;73;21.315.662.880.928
2776182;1;2;1;10;1;1;1;1;2010;1;3;;1;;;2;5;;2;;;;;;;73;;9;73;21.315.662.880.928
2776183;1;1;1;10;1;1;1;9;1968;42;1;2;1;;;1;5;;2;1;2;;6;1;3;73;12;9;73;258.662.464.241.598
2776183;1;2;1;10;2;2;1;9;1983;27;2;2;1;;;1;1;70000;2;1;2;;6;5;4;73;16;9;73;258.662.464.241.598
2776184;1;1;1;10;1;1;1;4;1957;54;1;4;1;;;1;3;67000;2;1;2;;4;8;;66;8;9;66;226.415.749.076.847
2776186;1;1;1;10;1;1;1;1;1970;41;1;2;1;;;3;;;2;1;2;;3;5;;66;5;9;66;261.303.102.207.151
2776186;1;2;1;10;2;2;1;5;1975;36;2;2;1;;;3;;;2;1;2;;4;8;;66;8;9;66;261.303.102.207.151
2776186;1;3;1;10;3;1;1;6;1993;18;3;6;1;;;3;;;2;1;2;;4;9;;66;9;9;66;261.303.102.207.151
2776186;1;4;1;10;2;1;1;11;2007;3;3;;1;;;3;;;2;2;2;;1;0;;66;0;9;66;261.303.102.207.151
2776188;1;1;1;10;1;2;1;12;1941;69;1;5;1;;;1;2;64300;2;1;2;;3;5;;66;5;9;66;235.913.832.223.691
2776190;1;1;1;10;1;2;1;6;1955;56;1;4;1;;;1;5;;2;1;2;;3;5;;66;5;9;66;733.085.791.978.603
2776190;1;2;1;10;2;2;1;5;1981;30;3;4;1;;;3;;;2;1;2;;5;10;1;66;10;9;66;733.085.791.978.603
2776190;1;3;1;10;2;1;1;6;2002;9;4;;1;;;3;;;2;1;1;1;3;2;;66;2;9;66;733.085.791.978.603
2776191;1;1;1;10;1;2;1;4;1945;66;1;4;1;;;3;;;1;1;2;;3;3;;66;3;9;66;828.546.960.709.166
2776191;1;2;1;10;2;1;1;6;1995;16;4;6;1;;;3;;;2;1;1;1;4;8;;66;8;9;66;828.546.960.709.166
2776191;1;3;1;10;3;2;1;8;1996;15;4;6;1;;;3;;;2;1;1;1;4;6;;66;6;9;66;828.546.960.709.166
2776191;1;4;1;10;1;1;1;4;1998;13;4;6;1;;;3;;;2;1;1;1;4;6;;66;6;9;66;828.546.960.709.166
2776192;1;1;1;10;1;1;1;1;1954;57;1;3;1;;;1;2;65000;2;1;2;;5;11;2;66;11;9;66;190.947.361.930.705
2776192;1;2;1;10;2;2;1;9;1960;50;2;3;1;;;1;5;;2;1;2;;4;9;;66;9;9;66;190.947.361.930.705
2776192;1;3;1;10;3;2;1;4;1990;21;3;6;1;;;1;1;21400;2;1;1;2;6;1;2;66;12;9;66;190.947.361.930.705
2776192;1;4;1;10;4;1;1;7;1996;15;3;6;1;;;1;5;;2;1;1;1;4;9;;66;9;9;66;190.947.361.930.705
2776194;1;1;1;10;1;1;1;10;1985;25;1;2;1;;;1;1;21400;2;1;2;;5;11;2;66;11;9;66;228.409.514.839.033
2776194;1;2;1;10;2;2;1;12;1986;24;2;2;1;;;1;1;21400;2;1;2;;5;11;2;66;11;9;66;228.409.514.839.033
2776194;1;3;1;10;2;1;1;5;2003;8;3;;1;;;1;5;;2;1;1;1;3;1;;66;1;9;66;228.409.514.839.033
2776195;1;1;1;10;1;1;1;12;1985;25;1;2;1;;;1;1;21400;2;1;2;;5;11;2;66;11;9;66;213.805.727.700.624
2776195;1;2;1;10;2;2;1;6;1987;24;2;2;1;;;3;;;2;1;2;;5;11;2;66;11;9;66;213.805.727.700.624
2776196;1;1;1;10;1;2;1;11;1945;65;1;2;1;;;1;2;110000;2;1;2;;3;5;;66;5;9;66;208.540.650.318.147
2776196;1;2;1;10;2;1;1;1;1929;82;2;2;1;;;1;5;;2;1;2;;3;5;;66;5;9;66;208.540.650.318.147
2776197;1;1;1;10;1;2;1;5;1946;65;1;3;1;;;1;5;;2;1;2;;3;1;;66;1;9;66;527.947.213.358.279
2776197;1;2;1;10;2;1;1;6;1943;68;2;3;1;;;1;5;;2;1;2;;3;3;;66;3;9;66;527.947.213.358.279
2776197;1;3;1;10;3;1;1;3;1979;32;3;6;1;;;1;1;21400;2;1;2;;3;5;;66;5;9;66;527.947.213.358.279
2776197;1;4;1;10;1;2;1;1;1981;30;3;6;1;;;3;;;2;2;2;;1;0;;66;0;9;66;527.947.213.358.279
2776197;1;5;1;10;5;2;1;5;1977;34;3;4;1;;;3;;;2;2;2;;1;0;;66;0;9;66;527.947.213.358.279
2776197;1;6;1;10;5;2;1;9;2000;10;4;6;1;;;3;;;2;2;1;1;3;0;;66;0;9;66;527.947.213.358.279
2776198;1;1;1;10;1;2;1;4;1933;78;1;5;1;;;3;;;1;1;2;;3;3;;66;3;9;66;543.502.405.237.813
2776198;1;2;1;10;2;1;1;8;1940;71;5;6;1;;;3;;;2;2;2;;1;0;;66;0;9;66;543.502.405.237.813
2776198;1;3;1;10;3;1;1;11;1929;81;5;4;1;;;3;;;2;1;2;;3;2;;66;2;9;66;543.502.405.237.813
2776199;1;1;1;10;1;2;1;8;1950;61;1;5;1;;;1;5;;2;1;2;;3;2;;66;2;9;66;776.897.153.393.831
2776199;1;2;1;10;2;2;1;5;1972;39;3;3;1;;;1;5;;2;1;2;;6;2;3;66;13;9;66;776.897.153.393.831
2776199;1;3;1;10;2;1;1;10;2003;7;4;;1;;;1;5;;2;1;1;2;3;1;;66;1;9;66;776.897.153.393.831
2776199;1;4;1;10;2;1;1;2;2009;2;4;;1;;;1;5;;2;;;;;;;66;;9;66;776.897.153.393.831
2776200;1;1;1;10;1;1;1;11;1942;68;1;2;1;;;1;2;60000;2;1;2;;5;11;2;66;11;9;66;208.540.650.318.147
2776200;1;2;1;10;2;2;1;3;1956;55;2;2;1;;;1;5;;2;1;2;;4;7;;66;7;9;66;208.540.650.318.147
2776201;1;1;1;10;1;1;1;7;1927;84;1;3;1;;;1;2;67000;2;1;2;;3;3;;66;3;9;66;208.540.650.318.147
2776201;1;2;1;10;2;2;1;12;1934;76;2;3;1;;;1;5;;2;1;2;;5;11;2;66;11;9;66;208.540.650.318.147
2776202;1;1;1;10;1;1;1;9;1976;34;1;2;1;;;1;1;24000;2;1;2;;3;3;;66;3;9;66;53.337.032.815.229
2776202;1;2;1;10;2;2;1;12;1986;24;2;2;1;;;1;5;;2;1;2;;4;9;;66;9;9;66;53.337.032.815.229
2776202;1;3;1;10;2;2;1;5;2005;6;3;;1;;;1;5;;2;2;1;1;2;0;;66;0;9;66;53.337.032.815.229
2776203;1;1;1;10;1;2;1;5;1964;47;1;5;1;;;3;;;2;1;2;;5;11;2;66;11;9;66;736.603.057.052.641
2776203;1;2;1;10;2;1;1;12;1992;18;3;6;1;;;3;;;2;1;1;1;5;10;1;66;10;9;66;736.603.057.052.641
2776203;1;3;1;10;1;1;1;6;2006;5;3;;1;;;3;;;2;2;2;;1;0;;66;0;9;66;736.603.057.052.641
2776204;1;1;1;10;1;1;1;3;1961;50;1;4;1;;;2;1;51000;2;1;2;;6;5;4;66;16;9;66;226.415.749.076.847
2776205;1;1;1;10;1;1;1;12;1967;43;1;1;1;;;3;;;2;1;2;;3;4;;66;4;9;66;234.089.293.692.519
2776205;1;2;1;10;2;2;1;5;1963;48;2;1;1;;;3;;;2;1;2;;4;7;;66;7;9;66;234.089.293.692.519
2776205;1;3;1;10;3;1;1;6;1991;20;3;6;1;;;2;4;;2;1;2;;5;11;2;66;11;9;66;234.089.293.692.519
2776205;1;4;1;10;2;2;1;12;1995;15;3;6;1;;;3;;;2;1;1;1;4;6;;66;6;9;66;234.089.293.692.519
2776206;1;1;1;10;1;2;1;6;1941;70;1;6;1;;;1;2;300000;2;1;2;;6;2;3;11;13;9;11;240.180.037.014.861
2776206;1;2;1;10;2;1;1;10;1939;71;5;4;1;;;1;3;28000;2;1;2;;4;9;;11;9;9;11;240.180.037.014.861
2776207;1;1;1;10;1;1;1;8;1983;28;1;2;1;;;1;1;67300;2;1;2;;5;11;2;66;11;9;66;2.494.676.346.511
2776207;1;2;1;10;2;2;1;11;1982;28;2;2;1;;;1;5;;2;1;2;;5;11;2;66;11;9;66;2.494.676.346.511
2776207;1;3;1;10;2;1;1;12;2007;3;3;;1;;;1;5;;2;2;2;;1;0;;66;0;9;66;2.494.676.346.511
2776207;1;4;1;10;2;1;1;10;2010;0;3;;1;;;1;5;;2;;;;;;;66;;9;66;2.494.676.346.511
2776208;1;1;1;10;1;2;1;3;1991;20;1;6;1;;;1;1;21300;2;1;1;1;6;2;2;66;13;9;66;172.816.935.091.908
2776208;1;2;1;10;2;2;1;2;1993;18;5;6;1;;;3;;;2;1;1;1;6;1;2;66;12;9;66;172.816.935.091.908
2776208;1;3;1;10;3;2;1;9;1998;12;5;6;1;;;1;5;;2;1;1;1;4;6;;66;6;9;66;172.816.935.091.908
2776209;1;1;1;10;1;1;1;2;1979;32;1;3;1;;;1;3;67300;2;1;2;;5;11;2;66;11;9;66;20.084.199.495.835
2776209;1;2;1;10;2;2;1;12;1983;27;2;3;1;;;1;5;;2;1;2;;4;9;;66;9;9;66;20.084.199.495.835
2776209;1;3;1;10;3;2;1;7;2000;11;3;6;1;;;1;5;;2;1;1;1;3;4;;66;4;9;66;20.084.199.495.835
2776209;1;4;1;10;2;1;1;7;2002;9;3;;1;;;1;5;;2;1;2;;3;2;;66;2;9;66;20.084.199.495.835
2776209;1;5;1;10;2;1;1;8;2007;4;3;;1;;;1;5;;2;2;2;;1;0;;66;0;9;66;20.084.199.495.835
2776209;1;6;1;10;6;2;1;5;1995;16;5;6;1;;;3;;;2;1;1;1;4;9;;66;9;9;66;20.084.199.495.835
2776217;1;1;1;10;1;2;1;3;1968;43;1;4;1;;;3;;;1;1;2;;3;1;;23;1;9;23;109.667.676.960.948
2776217;1;2;1;10;2;1;1;10;1991;19;3;6;1;;;3;;;2;1;2;;5;11;2;23;11;9;23;109.667.676.960.948
2776217;1;3;1;10;3;2;1;7;1999;12;3;6;1;;;3;;;2;1;1;1;4;6;;23;6;9;23;109.667.676.960.948
2776217;1;4;1;10;1;1;1;11;2010;0;3;;1;;;3;;;2;;;;;;;23;;9;23;109.667.676.960.948
2776218;1;1;1;10;1;2;1;12;1967;43;1;4;1;;;3;;;2;1;2;;3;5;;23;5;9;23;144.759.983.438.924
2776218;1;2;1;10;2;1;1;6;1994;17;3;6;1;;;3;;;2;1;2;;3;3;;23;3;9;23;144.759.983.438.924
2776218;1;3;1;10;1;2;1;6;2002;9;3;;1;;;3;;;2;1;1;1;3;2;;23;2;9;23;144.759.983.438.924
2776220;1;1;1;10;1;1;1;6;1978;33;1;2;1;;;3;;;2;1;2;;3;5;;23;5;9;23;134.494.818.319.241
2776220;1;2;1;10;2;2;1;2;1982;29;2;2;1;;;3;;;2;1;2;;3;5;;23;5;9;23;134.494.818.319.241
2776220;1;3;1;10;3;1;1;8;2000;11;3;6;1;;;3;;;2;1;1;1;3;2;;23;2;9;23;134.494.818.319.241
2776221;1;1;1;10;1;1;1;11;1966;44;1;4;1;;;3;;;2;2;2;;1;0;;23;0;9;23;156.241.388.863.401
2776221;1;2;1;10;2;1;1;3;1990;21;3;6;1;;;3;;;2;1;2;;5;11;2;23;11;9;23;156.241.388.863.401
2776221;1;3;1;10;3;1;1;2;1993;18;3;6;1;;;3;;;2;1;2;;5;10;1;23;10;9;23;156.241.388.863.401
2776222;1;1;1;10;1;2;1;3;1970;41;1;4;1;;;1;5;;2;1;2;;5;11;2;23;11;9;23;153.216.039.942.589
2776222;1;2;1;10;2;1;1;2;1992;19;3;6;2;1;48;;;;2;1;2;;5;11;2;23;11;9;23;153.216.039.942.589
2776222;1;3;1;10;3;2;1;3;2001;10;3;6;1;;;1;5;;2;1;1;1;3;4;;23;4;9;23;153.216.039.942.589
2776222;1;4;1;10;1;2;1;12;2002;8;3;;1;;;1;5;;2;1;1;1;3;2;;23;2;9;23;153.216.039.942.589
2776225;1;1;1;10;1;1;1;7;1969;42;1;2;1;;;1;1;29350;2;1;2;;5;11;2;23;11;9;23;15.340.837.122.746
2776225;1;2;1;10;2;2;1;5;1973;38;2;2;1;;;1;5;;2;2;2;;1;0;;23;0;9;23;15.340.837.122.746
2776225;1;3;1;10;2;2;1;9;2007;4;3;;1;;;1;5;;2;2;1;2;2;0;;23;0;9;23;15.340.837.122.746
2776226;1;1;1;10;1;1;1;12;1965;45;1;6;1;;;3;;;2;1;2;;4;9;;17;9;9;17;176.382.430.602.611
2776226;1;2;1;10;1;2;2;;;72;5;4;1;;;1;5;;2;1;2;;3;5;;17;5;9;17;176.382.430.602.611
2776227;1;1;1;10;1;1;1;11;1953;57;1;3;1;;;1;5;;2;1;2;;3;5;;17;5;9;17;163.189.874.206.499
2776227;1;2;1;10;2;2;1;5;1965;46;2;3;1;;;1;1;26808;2;1;2;;3;5;;17;5;9;17;163.189.874.206.499
2776227;1;3;1;10;2;2;1;10;2001;9;3;;1;;;1;5;;2;1;1;1;3;2;;17;2;9;17;163.189.874.206.499
2776228;1;1;1;10;1;2;1;8;1948;63;1;6;1;;;2;2;415000;2;1;2;;6;6;5;17;17;9;17;176.515.283.987.863
2776229;1;1;1;10;1;1;1;4;1971;40;1;3;1;;;1;5;;2;1;2;;6;3;3;17;14;9;17;171.894.576.201.675
2776229;1;2;1;10;2;2;1;6;1972;39;2;3;1;;;1;3;66950;2;1;2;;6;5;4;17;16;9;17;171.894.576.201.675
2776229;1;3;1;10;2;2;1;11;2006;4;3;;1;;;1;5;;2;2;2;;1;0;;17;0;9;17;171.894.576.201.675
2776230;1;1;1;10;1;1;1;9;1950;60;1;3;1;;;1;2;132000;2;1;2;;5;11;2;17;11;9;17;158.564.711.915.648
2776230;1;2;1;10;2;2;1;4;1957;54;2;3;1;;;1;5;;2;1;2;;5;11;2;17;11;9;17;158.564.711.915.648
2776230;1;3;1;10;3;1;1;8;1990;21;3;6;1;;;1;1;21424;2;1;1;1;6;2;2;17;13;9;17;158.564.711.915.648
2776230;1;4;1;10;4;2;1;10;1981;29;3;3;1;;;1;1;28000;2;1;1;1;6;2;2;17;13;9;17;158.564.711.915.648
2776230;1;5;1;10;4;2;1;3;2007;4;4;;1;;;1;5;;2;2;1;2;2;0;;17;0;9;17;158.564.711.915.648
2776231;1;1;1;10;1;2;1;1;1977;34;1;3;1;;;3;;;2;1;2;;3;5;;17;5;9;17;175.255.783.182.379
2776231;1;2;1;10;1;2;1;12;1994;16;3;6;1;;;3;;;2;1;1;1;4;8;;17;8;9;17;175.255.783.182.379
2776231;1;3;1;10;1;2;1;7;2011;0;4;;2;2;;;;;2;;;;;;;17;;9;17;175.255.783.182.379
2776232;1;1;1;10;2;2;1;6;1927;84;1;6;1;;;1;2;64272;2;2;2;;1;0;;17;0;9;17;169.964.159.010.074
2776232;1;2;1;10;2;2;1;5;1947;64;3;6;1;;;3;;;2;1;2;;3;4;;17;4;9;17;169.964.159.010.074
2776232;1;3;1;10;3;1;1;10;1952;58;3;6;1;;;3;;;2;1;2;;3;5;;17;5;9;17;169.964.159.010.074
2776233;1;1;1;10;1;1;1;8;1947;64;1;3;1;;;1;5;;2;1;2;;3;5;;17;5;9;17;204.799.651.086.905
2776233;1;2;1;10;2;2;1;9;1953;58;2;3;1;;;1;5;;2;1;2;;3;3;;17;3;9;17;204.799.651.086.905
2776233;1;3;1;10;3;1;1;9;1987;23;3;6;1;;;1;1;21424;2;1;2;;6;2;3;17;13;9;17;204.799.651.086.905
2776233;1;4;1;10;4;2;1;6;1954;57;9;5;1;;;3;;;2;1;2;;3;4;;17;4;9;17;204.799.651.086.905
2776233;1;5;1;10;2;1;1;9;1994;16;5;6;1;;;3;;;2;1;2;;4;7;;17;7;9;17;204.799.651.086.905
2776234;1;1;1;10;1;1;1;6;1979;32;1;6;2;1;4;;;;2;1;2;;6;5;4;17;16;9;17;174.096.000.199.973
