Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3267796;1;2;1;1;1;1;1;1;3;3; ; ; ; ;260000;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;1;08;20;148,274146178293;20
3267797;1;4;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;2;1;2;1;1;2;2;1;2;2;1;2;2;1;2;2;1;1;2;2;1;4;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;20;138,936988971924;20
3267798;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;20;118,211646922256;20
3267799;1;2;2;1;1;1;1;4;3;3; ; ; ; ;220000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;1;01;1;08;20;155,252256340016;20
3267800;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;20;150,732168676399;20
3267801;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;2;1;1;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;20;117,480526304263;20
3267802;1;1;1;6; ;1;1;1;4;5; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;1;1;2;2;1;1;0;3;1;01;1;08;20;145,085003062193;20
3267803;1;2;1;1;1;1;1;4;3;4; ; ; ;180000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;20;122,71804053823;20
3267804;1;3;2;3;1;1;1;1;1;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;1;08;20;100,765181068346;20
3267805;1;2;2;1;1;1;1;1;1;5; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;1;08;20;159,365711984199;20
3267806;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;08;20;129,634255478332;20
3267807;1;5;4;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;08;20;155,445448250107;20
3267808;1;5;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;1;1;1;1;2;1;3;1;1;1;1;1;3;2;1;01;1;08;17;140,309588428077;17
3267809;1;5;2;1;1;1;1;1;3;1; ; ;120000000;400000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;181,187372834679;17
3267812;1;2;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;157,391683700442;17
3267813;1;5;3;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;3;1;1;1;1;1;3;2;1;01;1;08;17;171,973773670173;17
3267814;1;3;1;1;1;1;1;1;4;3; ; ; ; ;360000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;1;08;17;164,105277562314;17
3267815;1;5;3;1;1;1;1;1;3;1; ; ;90000000;450000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;173,319944979331;17
3267816;1;3;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;5;2;1;01;1;08;17;164,105277562314;17
3267817;1;6;1;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;5;2;1;01;1;08;17;164,105277562314;17
3267818;1;5;3;1;1;1;1;1;3;1; ; ;160000000;1200000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;7;1;1;1;1;1;5;2;1;01;1;08;17;142,786384361349;17
3267820;1;3;1;1;1;1;1;1;3;1; ; ;70000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;140,309588428077;17
3267821;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;165,649922501376;17
3267822;1;5;2;1;1;1;1;1;3;1; ; ;160000000;1200000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;5;2;1;01;1;08;17;180,033538841204;17
3267824;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;156,045512391284;17
3267825;1;5;3;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;2;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;121,298363214062;17
3267826;1;3;1;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2; ;2;2; ;1;1;1;1;3;1;1;1;1;1;3;2;1;01;1;08;17;164,105277562314;17
3267827;1;4;3;1;1;1;1;1;3;2; ;180000;150000000;750000; ;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;172,262963130988;17
3267828;1;4;3;1;1;1;1;1;4;2; ;800000;300000000;500000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;3;2;1;01;1;08;17;152,504673145962;17
3267829;1;5;2;1;1;1;1;1;3;3; ; ; ; ;430000;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;157,102494239627;17
3267831;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;140,309588428077;17
3267832;1;6;5;1;1;1;1;1;3;1; ; ;120000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;135,783601038661;17
3267834;1;2;2;1;1;1;1;2;4;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;08;17;157,391683700442;17
3267835;1;5;1;1;1;1;1;1;3;1; ; ;95000000;550000; ;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;164,105277562314;17
3267836;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;08;17;156,237849706966;17
3267837;1;4;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;2;1;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;159,410162226577;17
3267839;1;4;3;1;1;1;1;1;3;1; ; ;150000000;600000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;165,939111962191;17
3267840;1;4;2;1;1;1;1;1;4;3; ; ; ; ;420000;2;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;08;17;164,785277968715;17
3267841;1;5;3;1;1;1;1;1;3;3; ; ; ; ;560000;1;1;1;2;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;3;1;1;1;1;1;3;2;1;01;1;08;17;188,191224409878;17
3267842;1;4;4;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;6;2;2; ;7;1;1;1;2;1;1;1;1;1;2;3;2;01;1;08;73;265,623564714326;73
3267843;1;3;2;1;1;1;1;5;3;1; ; ;35000000;180000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;2;01;1;08;73;270,604339132207;73
3267844;1;3;2;1;1;1;1;1;3;1; ; ;35000000;350000; ;2;2;1;2;2;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;08;73;252,91071116072;73
3267845;1;5;1;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;2;1;2;1;2;2;2;1;1;1;1;1;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;08;73;257,522109380908;73
3267846;1;2;1;1;1;1;1;2;3;1; ; ;80000000;350000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;2;01;1;08;73;238,414883153762;73
3267847;1;2;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;73;265,992940912019;73
3267848;1;1;1;1;1;1;1;6; ;1; ; ;98;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;1;1;1;2;1;1;1;0;3;1;01;1;08;73;285,007716020873;73
3267849;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2;1;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;215,843566318834;73
3267850;1;3;2;1;1;1;1;1;3;3; ; ; ; ;270000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;73;247,505491363209;73
3267851;1;5;4;1;1;1;1;1;3;3; ; ; ; ;750000;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;2;01;1;08;73;210,929276513797;73
3267852;1;2;2;1;2;1;1;1;4;3; ; ; ; ;250000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;3;1;4;1;2;1;1;1;2;7;2;01;1;08;73;247,505491363209;73
3267853;1;1;1;1;2;1;1;6; ;3; ; ; ; ;250000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;2;7;1;01;1;08;73;285,007716020873;73
3267854;1;2;2;1;2;1;1;1;3;4; ; ; ;350000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;08;73;272,227526568672;73
3267854;2;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;3;2;1;1;4;1;1;1;1;1;3;3;1;01;1;08;73;272,227526568672;73
3267854;3;1;1;1;2;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;1;1;2;3;1;1;4;1;1;1;1;1;3;3;1;01;1;08;73;272,227526568672;73
3267855;1;5;3;1;1;1;1;1;3;1; ; ;12000000;800000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;73;230,036502740943;73
3267856;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;73;260,587721114508;73
3267858;1;5;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;2;01;1;08;73;261,492602738567;73
3267859;1;2;1;1;1;1;1;6; ;3; ; ; ; ;600000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;3;1;01;1;08;73;285,007716020873;73
3267860;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;1;08;47;156,080822799136;47
3267861;1;6;5;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;6;3;1;01;1;08;47;89,7413450059652;47
3267862;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;2;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;6;3;1;01;1;08;47;157,378266023366;47
3267863;1;4;3;1;1;1;1;1;3;2; ;98;98;300000; ;1;2;1;2;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;1;1;1;1;3;3;2;01;1;08;47;279,640956706275;47
3267864;1;5;3;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;47;89,7413450059652;47
3267865;1;4;1;1;1;1;1;1;3;2; ;1300000;280000000;1500000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;47;128,271714724118;47
3267866;1;5;3;1;1;1;1;1;3;2; ;417000;95000000;800000; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;157,378266023366;47
3267867;1;1;1;2;1;1;9;6; ;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;1;1;2;2;1;2;5;3; ;01;1;08;47;199,380080001597;47
3267868;1;5;4;1;1;1;1;1;3;2; ;1800000;220000000;1200000; ;1;2;1;1;1;2;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;1;08;47;216,584439470502;47
3267869;1;5;1;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;08;47;140,420930641158;47
3267870;1;3;2;1;1;1;1;1;3;5; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;3;2;01;1;08;47;89,7413450059652;47
3267871;1;2;1;2;1;1;1;6; ;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;2;1;2;1;2;2;1;1;1;3;2;01;1;08;47;121,069662061277;47
3267872;1;3;2;1;1;1;1;1;3;1; ; ;30000000;500000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;128,817836133904;47
3267873;1;2;1;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;3;3;2;01;1;08;47;199,239950045242;47
3267874;1;4;3;1;1;1;1;1;3;5; ; ; ;300000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;1;08;47;187,527309410661;47
3267875;1;3;2;1;1;1;1;1;3;5; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;6;1;1;1;1;1;1;1;1;1;1;3;2;01;1;08;47;309,995529990347;47
3267876;1;2;1;2;1;1;1;1;1;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;2;2;1;1;1;3;2;01;1;08;47;156,080822799136;47
3267877;1;3;1;1;1;1;1;1;3;5; ; ; ;1500000; ;2;2;1;2;2;2;2;2;1;2;1;2;1;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;2;01;1;08;47;166,332476196764;47
3267878;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;08;47;140,420930641158;47
3267879;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;1;2;2;01;1;08;47;226,83609286813;47
3267880;1;1;1;2;1;1;1;2;4;1; ; ;10000000;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;4;1;1;1;2;1;2;2;1;1;1;3;2;01;1;08;47;217,088574996235;47
3267881;1;2;1;1;1;1;1;1;3;3; ; ; ; ;270000;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;3;3;2;01;1;08;47;166,332476196764;47
3267882;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;3;1;1;1;1;1;1;3;1;01;1;08;18;167,006135107709;18
3267883;1;3;1;1;2;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;2;01;1;08;18;49,0483080728474;18
3267883;2;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;2;2;1;4;1;1;1;1;1;2;3;2;01;1;08;18;49,0483080728474;18
