Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3272611;1;2;1;70;2;2;20;4; ;2;4;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;53;55;1;1;5521;08;63;979,788516124696
3272620;1;2;1;70;2;50;50;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;08;63;780,077624797751
3272620;1;5;1;70;2;2;50;3; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;35000;2;55;93;28;1;1;2811;08;63;780,077624797751
3272641;1;3;1;70;2;16;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;63;1;2;6331;08;63;346,588451972141
3272747;1;1;1;70;2;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;61;61;01;1;1;0115;08;41;1747,33522899717
3274319;1;4;1;70;2;2;60;2; ;2;2;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;1;0113;08;63;346,588451972141
3274322;1;2;1;70;2;16;40;5; ;2;16;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;53;55;1;2;5521;08;63;633,106428896796
3274377;1;3;1;70;2;26;48;1; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5233;08;63;346,588451972141
3274378;1;2;1;70;2;28;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;74;1;2;7493;08;63;346,588451972141
3276308;1;2;1;70;2;6;54;1; ;2;6;1; ;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4521;08;73;771,964466199689
3276309;1;1;1;70;2;52;40;4; ;2;50;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;54;95;1;2;9500;08;73;1303,49301982613
3276325;1;5;1;70;2;2;45;1; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;93;93;45;1;1;4552;08;73;5688,96623164084
3278656;1;3;1;70;2;2;48;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;80;1;1;8044;08;05;3775,30148468164
3278682;1;2;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;95;95;45;1;1;4521;08;05;1289,06872572819
3278683;1;1;1;70;2;8;48;1; ;2;156;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;08;05;1485,56825038998
3278745;1;2;1;70;2;2;48;1; ;2;2;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;01;1;1;0113;08;05;6476,4357299468
3278763;1;4;1;70;2;1;48;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;08;05;9097,01822717487
3278794;1;1;1;70;2;2;48;8; ;2;4;8; ;7;8; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;62;62;01;1;1;0113;08;05;5853,45138381791
3278809;1;1;1;70;2;1;48;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;23000;2;61;61;01;1;1;0111;08;05;6260,67482651786
3278809;1;3;1;70;2;3;50;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;14000;2;61;61;01;1;1;0111;08;05;6260,67482651786
3278820;1;3;1;70;2;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;32;74;1;1;7499;08;05;2274,25455679372
3278835;1;2;1;70;2;4;48;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;08;05;3179,52222813893
