Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3529319;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;170,415648144138;47
3529320;1;4;2;1;1;1;1;1;3;2; ;490000;98;600000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;165,458719561519;47
3529321;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;1;1;1;1;3;3;2;01;1;08;47;174,156443936763;47
3529322;1;3;2;1;1;1;1;1;3;1; ; ;35000000;300000; ;2;2;1;2;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;3;3;2;01;1;08;47;175,017266329618;47
3529323;1;3;2;1;1;1;1;1;3;1; ; ;30000000;300000; ;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;141,766932762739;47
3529324;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;1;08;47;181,54867561248;47
3529325;1;3;2;1;1;1;1;1;3;1; ; ;35000000;250000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;2;01;1;08;47;142,346606531481;47
3529326;1;2;1;1;1;1;1;4;3;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;2;3;2;01;1;08;47;182,933694630348;47
3529327;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;133,215353549538;47
3529328;1;3;1;1;1;1;1;1;3;1; ; ;123000000;450000; ;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;08;47;78,4933333333297;47
3529329;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;08;47;180,72113790127;47
3529330;1;4;2;1;1;1;9;1;3;1; ; ;25000000;300000; ;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;2;01;1;08;47;196,811093952231;47
3529331;1;2;1;1;1;1;1;1;3;1; ; ;70000000;300000; ;2;2;1;1;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;2;01;1;08;47;165,458719561519;47
3529332;1;5;2;1;1;1;1;1;3;4; ; ; ;450000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;181,54867561248;47
3529333;1;3;2;1;1;1;1;1;3;1; ; ;30000000;400000; ;2;2;1;2;2;1;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;78,4933333333297;47
3529334;1;4;1;1;1;1;1;1;3;3; ; ; ; ;450000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;08;47;137,076388504732;47
3529335;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;2;01;1;08;47;138,942263815962;47
3529336;1;8;4;1;1;1;1;1;3;4; ; ; ;4500000; ;1;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;5;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;1;08;47;90,4054627347203;47
3529337;1;3;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;2;1;1;1;5;1;1;1;1;1;1;3;1;01;1;08;18;42,7430700531168;18
3529338;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;2;2;2;2;2;1;2;1;1;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;1;1;1;3;2;01;1;08;18;55,2245243682002;18
3529339;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;08;18;76,5657953183094;18
3529340;1;4;2;1;1;1;1;6; ;4; ; ; ;300000; ;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;1;3;2;01;1;08;18;79,8080576012608;18
3529341;1;4;2;1;1;1;1;1;3;1; ; ;45000000;400000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;1;08;18;40,128469848216;18
3529342;1;5;4;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;6;1;1;1;4;1;1;1;1;1;1;3;1;01;1;08;18;42,6732722815525;18
3529343;1;3;2;1;1;1;1;1;3;1; ; ;30000000;130000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;08;18;80,052155243339;18
3529344;1;3;2;1;2;1;1;1;4;3; ; ; ; ;150000;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;1;3;2;01;1;08;18;90,6628996703062;18
3529345;1;4;3;1;1;1;1;1;3;4; ; ; ;150000; ;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;2;01;1;08;18;106,844767982178;18
3529346;1;3;1;1;1;1;1;1;3;1; ; ;17000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;08;18;78,2997371382314;18
3529347;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;08;15;159,211933315728;15
3529348;1;2;1;1;1;1;1;1;4;3; ; ; ; ;210000;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;08;15;77,0749256520932;15
3529349;1;3;2;1;1;1;1;1;3;1; ; ;17000000;250000; ;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;15;43,606005737518;15
3529350;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;15;79,6059666578642;15
3529351;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;08;15;86,9599471010157;15
3529352;1;2;1;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;1;3;1;01;1;08;15;91,1659273450863;15
3529353;1;4;3;1;1;1;1;1;3;1; ; ;20000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;1;08;15;88,0583754832305;15
3529354;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;08;15;109,928749783777;15
3529356;1;5;3;1;1;1;1;1;4;3; ; ; ; ;710000;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;5;7;1;01;1;08;17;178,647624684583;17
3529357;1;4;1;1;1;1;1;1;3;1; ; ;150000000;600000; ;1;1;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;6;1;1;1;1;1;5;2;1;01;1;08;17;122,783438320135;17
3529358;1;4;2;1;1;1;1;1;3;1; ; ;100000000;450000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;2;1;3;1;1;1;1;1;3;2;1;01;1;08;17;184,209506048427;17
3529359;1;5;3;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;203,600076003334;17
3529360;1;3;2;1;1;1;1;1;3;1; ; ;112000000;800000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;3;1;1;1;1;1;5;2;1;01;1;08;17;208,455951068069;17
3529361;1;4;1;1;1;1;1;1;3;1; ; ;10900000;650000; ;1;1;1;2;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;3;1;1;1;1;1;3;2;1;01;1;08;17;184,209506048427;17
3529362;1;3;1;1;1;1;1;1;3;3; ; ; ; ;340000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;171,860619840407;17
3529363;1;3;1;1;1;1;1;1;3;1; ; ;98;450000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;08;17;184,209506048427;17
3529364;1;3;1;1;1;1;1;1;3;3; ; ; ; ;780000;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;3;1;1;1;1;1;5;2;1;01;1;08;17;189,065381113162;17
3529365;1;3;1;1;1;1;1;1;3;1; ; ;90000000;8000000; ;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;2;1;01;1;08;17;189,065381113162;17
3529366;1;3;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;176,391513054425;17
3529367;1;5;2;1;1;1;1;1;3;4; ; ; ;550000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;158,683554683023;17
3529368;1;3;2;1;1;1;1;3;4;3; ; ; ; ;340000;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;08;17;138,794560621064;17
3529369;1;1;1;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;1;08;17;144,072333526944;17
3529372;1;5;3;1;1;1;1;1;3;3; ; ; ; ;670000;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;109,606373162751;17
3529373;1;3;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;2;1;01;1;08;17;171,860619840407;17
3529375;1;2;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;1;01;1;08;17;135,132324528155;17
3529376;1;1;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;2;1;01;1;08;17;144,072333526944;17
3529378;1;1;1;1;1;1;1;1;4;3; ; ; ; ;240000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;08;17;156,421219734964;17
3529379;1;1;1;1;1;1;1;2;3;3; ; ; ; ;350000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;1;08;17;189,065381113162;17
3529381;1;4;3;1;1;1;1;1;3;2; ;8000000;250000000;1000000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;214,86291677246;73
3529382;1;4;3;1;1;1;1;1;3;2; ;1200000;190000000;1000000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;284,762884704834;73
3529383;1;4;3;1;1;1;1;1;3;1; ; ;200000000;700000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;309,545928155524;73
3529384;1;4;3;1;1;1;1;1;3;2; ;900000;120000000;98; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;186,412810948602;73
3529385;1;4;1;1;1;1;1;1;3;4; ; ; ;98; ;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;1;5;2;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;193,604214132742;73
3529386;1;6;3;1;1;1;1;1;3;1; ; ;250000000;1300000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;1;08;73;244,624465886195;73
3529387;1;6;3;1;1;1;1;1;3;2; ;1100000;250000000;1000000; ;1;2;1;1;2;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;2;1;5;2;2; ;6;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;264,429003673838;73
3529388;1;4;3;1;1;1;1;1;3;2; ;1700000;250000000;1000000; ;1;2;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;2;01;1;08;73;307,016850837739;73
3529389;1;6;3;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;08;73;269,407509336885;73
3529390;1;3;1;1;1;1;1;1;3;1; ; ;35000000;350000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;2;01;1;08;73;236,926299264082;73
3529391;1;3;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;1;1;2;2;2;2;1;2;1;1;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;263,226588123386;73
3529391;2;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;2;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;263,226588123386;73
3529393;1;3;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;08;73;215,140510714191;73
3529394;1;4;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;248,633552696164;73
3529395;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;1;1;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;263,226588123386;73
3529396;1;3;2;1;1;1;1;1;3;2; ;300000;70000000;450000; ;1;2;1;1;1;2;2;1;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;223,850509245475;73
3529397;1;4;3;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;2;1;2;1;1;1;1;1;2;3;2;01;1;08;73;335,783136458288;73
3529399;1;2;2;1;2;1;1;2;4;3; ; ; ; ;224000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;4;1;2;1;2;1;1;1;2;7;2;01;1;08;73;223,850509245475;73
3529400;1;3;2;1;1;1;1;1;3;3; ; ; ; ;260000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;2;3;2;01;1;08;73;233,742632951381;73
3529402;1;7;6;1;1;1;1;1;3;1; ; ;100000000;350000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;7;2;2; ;7;1;2;1;4;1;1;1;1;1;3;7;1;01;1;08;73;331,522300346697;73
3529404;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;08;73;212,206336369932;73
