Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3529381;1;2;1;70;73;24;50;1; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4530;08;73;214,86291677246
3529397;1;1;1;70;73;32;60;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;51;51;55;1;2;5530;08;73;335,783136458288
3529399;1;2;1;70;73;98;60;1; ;2;98;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;60;01;1;2;0121;08;73;223,850509245475
3529402;1;3;1;70;73;5;48;1; ;2;1;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;245000;2;33;39;65;1;1;6593;08;73;331,522300346697
3529420;1;4;1;70;76;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;01; ; ;1;2; ;08;76;1101,26280411848
3529439;1;1;1;70;76;104;48;2; ;2;104;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;75;1;2;7523;08;76;984,689932775045
3529442;1;2;1;70;66;1;72;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;98;98;60;1;1;6031;08;66;295,262865883864
3529451;1;1;1;70;66;50;48;1; ;2;50;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;08;66;255,474680476434
3529454;1;1;1;70;66;100;48;1; ;2;100;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;74;1;2;7499;08;66;295,262865883864
3529466;1;1;1;70;52;52;30;1; ;2;52;1; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;45;52;1;2;5211;08;52;204,767853043808
3529469;1;4;1;70;52;20;24;1; ;2;40;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;57;93;1;2;9302;08;52;156,918845626349
3529492;1;2;1;70;73;28;28;1; ;2;208;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;79;93;1;2;9301;08;73;296,173603757884
3529492;1;6;1;70;73;14;44;4; ;2;14;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;54;95;1;2;9500;08;73;296,173603757884
3529494;1;4;1;70;73;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;19;1;1;1932;08;73;161,458124293931
3529495;1;3;1;70;73;4;48;1; ;2;4;1; ;3;1; ; ; ; ;1; ; ; ; ; ; ;1;600000;2;53;53;55;1;1;5521;08;73;197,574038033209
3529510;1;1;1;70;52;1;45;1; ;2;8;1; ;2;5; ; ; ; ;1; ; ; ;1; ;PENSION;2; ;2;95;95;45;1;1;4521;08;52;208,111320714684
3529511;1;2;1;70;52;52;40;1; ;2;78;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;08;52;237,344879019295
3529516;1;2;1;70;50;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;11;1;1;1110;08;50;185,781502985648
3529524;1;3;1;70;50;4;48;1; ;2;10;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;31;1;1;3120;08;50;209,928522083912
3529526;1;1;1;70;17;12;55;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;17;277,589121242128
3529542;1;1;1;70;17;12;50;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;08;17;311,442873507511
3529546;1;1;1;70;17;8;48;3; ;2;34;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;17;315,086471479502
3529547;1;2;1;70;17;16;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;95;45;1;2;4521;08;17;128,239014809304
3529547;1;3;1;70;17;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;1;5234;08;17;128,239014809304
3529639;1;2;1;70;76;1;30;1; ;2;4;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;97;97;15;1;1;1589;08;76;1000,74750145616
3529640;1;1;1;70;76;24;30;4; ;2;98;2; ;9;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADO;2; ;2;21;21;41;1;2;4100;08;76;983,65437649883
3529640;1;2;1;70;76;17;48;4; ;2;240;5; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;51;13;80;1;2;8060;08;76;983,65437649883
3529643;1;1;1;70;76;4;48;2; ;2;4;4; ;1;1; ; ;1; ;1; ; ; ; ; ; ;1;1300000;2;13;13;80;1;1;8050;08;76;1028,29184910678
3529650;1;4;1;70;76;26;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;51;1;2;5135;08;76;663,321073553471
3529715;1;2;1;70;76;4;48;1; ;2;208;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;44;52;1;1;5239;08;76;1142,49240081602
3529716;1;2;1;70;76;3;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;08;76;834,588423401114
3529740;1;2;1;70;66;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;1; ;08;66;242,072073148531
