DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4571706;1;2;1;2;1;4;4;1;5;1; ; ;8000000;100000; ;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1194,40258518122
4571707;1;3;2;6; ;3;4;5;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;2004,87591796044
4571708;1;2;1;6; ;3;4;1;5;1; ; ;5500000;100000; ;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1194,40258518122
4571709;1;5;2;2;1;3;4;5;5;1; ; ;9000000;150000; ;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;847,501754050915
4571710;1;4;1;6; ;4;4;1;4;1; ; ;10000000;80000; ;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;03;23;851,133407324746
4571759;1;3;2;2;1;4;6;1;5;1; ; ;7000000;60000; ;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1066,54424862245
4571760;1;2;1;6; ;4;6;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;2293,12726715651
4571761;1;2;1;6; ;4;6;5;5;1; ; ;5000000;80000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;2481,72087655414
4571762;1;1;1;6; ;4;6;1;4;1; ; ;3000000;100000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;2;2;1;1;2;2;2; ;2; ;01;2;03;23;1422,72853355696
4571763;1;3;1;6; ;4;6;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;03;23;1779,78426537384
4571764;1;3;2;2;1;4;4;5;5;4; ; ; ;150000; ;2;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;03;23;1471,9502028695
4571765;1;2;1;6; ;4;6;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1507,16284005769
4571766;1;2;1;2;1;4;4;1;5;1; ; ;8000000;80000; ;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1069,42430168589
4571767;1;2;1;6; ;4;4;2;5;1; ; ;4000000;200000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;8;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;4266,1769944898
4571768;1;3;2;6; ;4;4;5;5;1; ; ;5000000;70000; ;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;1;1;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1691,50922610373
4571769;1;3;2;6; ;4;4;5;5;4; ; ; ;120000; ;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;5;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;3302,89794084115
4571770;1;2;1;6; ;4;4;1;5;1; ; ;1500000;50000; ;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;2;1;1;1;2;2;2; ;2; ;01;2;03;23;1069,42430168589
4571771;1;3;2;6; ;4;4;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;4;1;2;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1449,38281637948
4571772;1;3;2;2;1;4;4;1;5;1; ; ;20000000;300000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;03;23;1153,85860818662
4571773;1;3;2;2;1;4;4;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;03;23;2634,39554038204
4571774;1;3;1;2;1;4;3;1;5;4; ; ; ;200000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;2481,72087655414
4571775;1;5;4;2;1;3;4;1;4;1; ; ;4000000;120000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1229,12767521082
4571776;1;5;2;2;1;4;3;1;4;1; ; ;10000000;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;1;2;1;3;4;2; ;1;1;2;2;1;1;2;2;2; ;2; ;01;2;03;23;1118,64597099844
4571777;1;3;2;6; ;3;4;1;5;1; ; ;10000000;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1559,86452059186
4571778;1;3;2;2;1;4;4;5;5;1; ; ;5000000;100000; ;2;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;1484,59545356767
4571779;1;4;3;2;1;4;4;1;5;1; ; ;2000000;100000; ;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;4;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;1066,54424862245
4571780;1;1;1;6; ;4;4;1;5;1; ; ;2000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;03;23;2661,48464286191
4571781;1;3;2;2;1;4;1;1;4;1; ; ;30000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;03;23;1449,38281637948
4571783;1;3;2;2;1;4;6;1;4;1; ; ;12000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;1609,04799308183
4571784;1;2;2;2;1;4;1;5;5;1; ; ;3000000;100000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;5;2; ;1;1;2;1;1;1;2;2;2; ;1;2;01;2;03;23;1847,32609782482
4571785;1;3;1;2;1;3;10;1;4;1; ; ;15000000;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;03;23;1422,72853355696
4571786;1;7;4;2;1;4;6;5;5;1; ; ;20000000;150000; ;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;8;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;03;23;2099,48821198779
4571787;1;5;2;2;1;4;1;1;5;1; ; ;20000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;03;23;1436,73756568131
4571788;1;3;2;2;1;4;1;1;5;3; ; ; ; ;100000;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;03;23;2223,80700823854
4571789;1;3;1;2;1;3;1;5;4;1; ; ;18000000;120000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;1;1;5;2;1;1;2;2;2; ;1;2;01;2;03;23;1069,42430168589
4571791;1;2;1;2;1;4;9;1;5;1; ; ;9000000;120000; ;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;03;23;1779,78426537384
4571792;1;3;2;2;1;3;10;1;4;1; ; ;30000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;1066,54424862245
4571793;1;3;2;2;1;4;4;1;4;1; ; ;30000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;3;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;2364,04700634405
4571794;1;4;3;2;1;4;10;1;5;1; ; ;20000000;200000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;2046,78653145362
4571795;1;3;2;2;1;4;9;1;4;1; ; ;20000000;180000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;23;1380,06255746151
4571796;1;5;2;2;1;4;10;1;5;4; ; ; ;250000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;3198,36504473499
4571797;1;3;2;2;1;4;4;5;5;4; ; ; ;150000; ;2;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;3831,65480800591
4571798;1;3;1;2;1;4;10;1;5;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;23;3483,02242869667
4571884;1;3;2;2;2;1;1;1;5;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;3;3;2; ;1;1;1;2;1;3;2;2;1;2;1;1;01;2;03;63;1588,30903889536
4571886;1;4;2;2;1;5;1;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;1;2;3;2; ;1;2;1;2;1;3;2;2;2; ;1;1;01;2;03;63;1588,30903889536
4571887;1;1;1;2;2;5;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;2;1;3;2;2;2; ;1;1;01;2;03;63;2473,66630542901
4571888;1;3;2;2;1;1;1;3;4;4; ; ; ;400000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;4;1;9;2;2;1;2;1;1;01;2;03;63;2617,29505471845
4571889;1;4;3;2;2;5;1;1;5;4; ; ; ;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;5;5;2; ;1;1;7;2;1;9;2;2;2; ;1;1;01;2;03;63;1093,8846654379
4571890;1;1;1;2;1;1;1;2;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2; ;3;2; ;1;4;1;4;1;9;2;2;1;2;1;1;01;2;03;63;2794,70312043624
4571891;1;3;2;2;1;3;1;1;4;4; ; ; ;150000; ;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2;4;2; ;1;1;4;2;1;4;2;2;2; ;1;1;01;2;03;63;3434,34033406095
4571893;1;2;2;2;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;3;2;2;1;3;1;1;01;2;03;63;1233,88785235391
4571894;1;5;2;2;1;1;1;1;4;1; ; ;150000000;1500000; ;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;1;1;2;1;4;5;2; ;1;1;1;4;1;3;2;2;1;3;1;1;01;2;03;63;641,872592148943
4571895;1;3;3;2;1;1;1;1;4;1; ; ;60000000;300000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;6;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;2;03;63;1208,52226238043
4571896;1;3;2;2;1;1;1;1;4;4; ; ; ;500000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;3;2;2;1;3;1;1;01;2;03;63;931,992258545133
4571897;1;4;1;2;1;1;1;1;4;1; ; ;100000000;500000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;2; ;1;1;1;4;1;1;2;2;1;3;1;1;01;2;03;63;984,641130192205
4571898;1;3;1;2;1;1;1;1;4;4; ; ; ;500000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;2; ;1;1;1;3;1;3;2;2;1;3;1;1;01;2;03;63;1451,50458155623
4571899;1;5;1;2;1;1;1;1;4;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;3;2;2;1;3;1;1;01;2;03;63;1451,50458155623
4571900;1;3;2;2;1;1;1;3;4;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;9;2;2;1;3;1;1;01;2;03;63;641,872592148943
4571901;1;5;2;2;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;03;63;1539,65573784507
4571902;1;4;1;2;1;1;1;1;4;2; ;1500000;70000000;1000000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;1;2;1;2;2;2; ;1;1;1;4;1;3;2;2;1;3;1;1;01;2;03;63;935,480352761362
4571903;1;2;1;2;1;1;1;1;4;4; ; ; ;250000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;1;1;2;1;9;2;2;1;3;1;1;01;2;03;63;1371,89634058673
4571904;1;3;2;2;1;1;1;1;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;9;2;2;1;3;1;1;01;2;03;63;1341,05441335026
4571905;1;5;3;2;1;1;1;1;4;1; ; ;65000000;300000; ;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;1;4;4;2; ;1;1;1;4;1;2;2;2;1;3;1;1;01;2;03;63;941,447629633711
4571906;1;5;2;2;1;1;1;1;4;4; ; ; ;600000; ;2;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;1;1;2;1;3;3;2; ;1;1;1;2;1;1;2;2;1;3;1;1;01;2;03;63;852,384017575633
4574303;1;7;2;4;1;4;1;1;5;1; ; ;98;150000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;4;9;2; ;1;1;4;1;1;1;2;2;2; ;1;1;01;2;03;19;1277,93696418803
4574304;1;3;2;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;1;1;2;2; ;2;2;2; ;1;1;01;2;03;19;780,343767964152
4574305;1;3;1;2;1;4;1;1;5;4; ; ; ;150000; ;2;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;1004,7244082101
4574306;1;4;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;03;19;1278,94605078592
4574307;1;4;2;2;1;4;2;1;5;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;1372,83186168072
4574308;1;4;3;2;1;4;2;1;5;1; ; ;98;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;5;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;03;19;870,270854593535
4574309;1;4;2;2;1;4;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;03;19;1718,17576165324
4574312;1;4;1;2;1;4;2;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;03;19;1372,83186168072
4574313;1;4;1;4;1;5;2;1;5;2; ;98;98;98; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;19;661,956907064139
4574314;1;2;1;2;1;4;2;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;19;1125,04625995388
4574315;1;4;1;4;1;4;2;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;03;19;1125,04625995388
4574316;1;3;1;2;1;4;2;4;5;1; ; ;98;50000; ;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;3;1;1;1;2;2;2; ;2; ;01;2;03;19;1065,81601697647
4574317;1;4;3;2;1;4;2;1;5;1; ; ;25000000;250000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;19;1182,34151208753
4574318;1;3;1;2;1;4;2;1;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;19;959,180829647749
4574319;1;5;1;2;1;4;2;1;5;1; ; ;98;98; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;03;19;994,239956458934
4574320;1;4;2;2;2;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;550,664473454248
4574320;2;1;1;2;2;4;1;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;4;2; ;2;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;550,664473454248
4574321;1;2;1;2;1;4;1;1;5;1; ; ;98;300000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;1464,62031409906
4574322;1;3;2;2;1;4;1;1;5;3; ; ; ; ;80000;2;2;2;2;2;2;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;03;19;1274,12996450587
4574323;1;6;3;2;1;4;1;1;4;1; ; ;98;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;550,664473454248
4574324;1;4;2;2;1;4;1;1;4;1; ; ;98;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;03;19;804,061081009538
4574325;1;4;3;2;1;4;1;1;5;1; ; ;30000000;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;03;19;550,664473454248
4574326;1;2;2;2;1;4;1;1;5;4; ; ; ;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;03;19;1397,00297784694
4574327;1;5;3;2;1;4;1;1;4;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;03;19;1309,64289443789
4574328;1;4;2;2;1;4;1;1;5;1; ; ;98;150000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;03;19;550,664473454248
4574329;1;5;2;2;1;5;1;1;5;4; ; ; ;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;3;2;1;1;2;2;2; ;1;2;01;2;03;19;550,664473454248
4574330;1;5;1;2;1;4;1;1;5;4; ; ; ;98; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;03;19;1125,04625995388
4574331;1;6;2;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;03;19;1267,60423702012
4574334;1;4;2;2;1;4;2;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;3;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;03;19;1120,23017367383
4574335;1;4;2;2;1;4;1;1;5;1; ; ;7000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;4;2;1;1;2;2;2; ;1;1;01;2;03;19;1303,11716695214
