DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;P5070;DPTO;ORDEN;fex_c_2011
615955;68;1;1;1;2;1;1;2;;5;;;;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;1;2;;3;;1;6;68;1;384.275.395.154.174
615956;68;1;3;1;1;1;1;1;3;3;;;;;260000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;425.334.133.841.251
615957;68;1;1;1;1;2;1;1;3;3;;;;;270000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;289.973.214.998.497
615957;68;2;2;2;1;2;1;1;3;4;;;;200000;;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;289.973.214.998.497
615958;68;1;4;3;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;343.364.143.862.453
615959;68;1;4;1;1;1;1;1;3;1;;;45000000;500000;;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;426.972.234.309.755
615960;68;1;3;2;1;1;1;1;3;1;;;28000000;200000;;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;382.192.896.061.803
615961;68;1;4;2;1;1;1;1;3;3;;;;;255000;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;68;1;317.264.743.176.324
615962;68;1;4;3;1;1;1;1;3;1;;;50000000;300000;;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;68;1;441.260.037.541.418
615963;68;1;4;3;1;1;1;1;3;1;;;70000000;350000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;441.260.037.541.418
615964;68;1;5;2;1;1;1;1;3;3;;;;;300000;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;378.440.303.669.154
615965;68;1;4;2;1;1;1;1;4;4;;;;150000;;1;1;2;1;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;1;3;2;1;1;68;1;348.189.609.267.463
615966;68;1;3;2;1;1;1;1;4;1;;;98;80000;;1;2;2;2;1;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;68;1;32.871.399.238.442
615967;68;1;1;1;1;1;1;1;4;5;;;;50000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;1;1;1;1;3;1;1;2;68;1;448.009.627.905.483
615968;68;1;5;2;1;1;1;1;3;1;;;150000000;800000;;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;507.267.206.164.721
615969;68;1;5;2;1;1;1;1;3;1;;;140000000;700000;;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;417.187.223.780.541
615970;68;1;4;3;1;1;1;1;3;3;;;;;500000;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;51.938.971.297.004
615971;68;1;4;3;1;1;1;1;3;3;;;;;280000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;348.189.609.267.463
615972;68;1;4;3;1;1;1;1;3;3;;;;;300000;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;68;1;369.772.731.071.496
615973;68;1;4;3;1;1;1;1;3;3;;;;;370000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;401.789.055.330.609
615974;68;1;5;3;1;1;1;1;3;2;;370000;60000000;400000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;417.702.516.600.626
615975;68;1;4;3;1;1;1;1;3;1;;;40000000;400000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;268.307.251.147.616
615976;68;1;5;2;1;1;1;1;3;1;;;98;300000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;359.536.396.509.362
615977;68;1;2;2;3;1;1;1;4;5;;;;50000;;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;1;5;68;1;354.710.931.104.353
615978;68;1;1;1;3;1;1;1;4;1;;;98;150000;;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;1;2;68;1;371.575.808.908.743
615979;68;1;1;1;3;1;1;1;4;1;;;98;50000;;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;1;2;68;1;288.913.193.772.464
615980;68;1;3;2;3;1;1;1;4;1;;;98;100000;;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;1;1;68;1;308.718.627.056.654
615981;68;1;3;2;1;1;1;1;3;3;;;;;250000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;443.532.973.413.412
615982;68;1;6;3;1;1;1;1;3;1;;;98;400000;;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;312.808.318.527.535
615983;68;1;6;3;1;1;1;1;3;1;;;98;700000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;68;1;392.448.225.135.729
615984;68;1;6;3;1;1;1;1;3;1;;;200000000;800000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;401.789.055.330.609
615985;68;1;4;3;1;1;1;1;3;1;;;60000000;400000;;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;301.174.322.617.378
615986;68;1;4;2;1;1;1;1;3;3;;;;;300000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;57.586.561.461.884
615987;68;1;3;2;1;1;1;1;3;3;;;;;240000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;2;2;1;1;68;1;352.062.744.045.874
615988;68;1;4;1;1;1;1;1;3;3;;;;;420000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;431.004.708.467.492
615989;68;1;4;2;1;1;1;1;3;3;;;;;320000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;68;1;445.844.791.989.102
615990;68;1;4;3;1;1;1;1;3;3;;;;;385000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;68;1;383.926.584.241.236
615991;68;1;4;2;1;1;1;1;3;3;;;;;300500;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;68;1;425.334.133.841.251
615992;68;1;6;4;1;1;1;1;3;1;;;50000000;400000;;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;401.789.055.330.609
615993;68;1;4;3;1;1;1;1;3;1;;;35000000;350000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;4.187.939.747.686
615994;68;1;3;3;3;2;1;1;4;1;;;3000000;100000;;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;1;1;68;1;407.218.918.999.525
615994;68;2;1;1;3;2;2;1;;3;;;;;40000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;407.218.918.999.525
615995;68;1;2;1;3;1;1;1;5;1;;;99;50000;;2;2;1;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;3;2;1;2;68;1;248.565.665.398.482
615996;68;1;4;3;1;1;1;1;3;3;;;;;260000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;429.918.888.288.935
615997;68;1;3;2;1;1;1;1;3;2;;300000;45000000;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;304.984.619.819.618
615998;68;1;2;1;1;1;1;1;3;1;;;36000000;300000;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;448.957.319.045.125
615998;68;2;1;1;1;1;1;1;3;3;;;;;100000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;448.957.319.045.125
615999;68;1;4;2;1;1;1;1;3;1;;;30000000;300000;;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;458.264.956.979.409
616000;68;1;5;4;1;1;1;1;3;1;;;80000000;400000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;372.573.402.193.726
616001;68;1;4;3;1;1;1;1;3;3;;;;;500000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;432.555.042.552.386
616002;68;1;4;3;1;1;1;1;3;3;;;;;350000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;338.937.511.467.937
616003;68;1;4;3;1;1;1;1;3;1;;;40000000;400000;;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;68;1;202.585.803.780.932
616004;68;1;4;1;1;1;1;1;3;1;;;86000000;450000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;4;3;1;1;1;68;1;443.532.973.413.412
616005;68;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;2;1;1;1;68;1;289.243.010.173.611
616006;68;1;2;1;6;;1;6;1;5;;;;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;5;1;1;2;2;1;2;1;3;;1;1;68;1;431.004.708.467.492
616007;68;1;1;1;1;2;1;1;4;5;;;;80000;;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;2;1;1;1;1;3;1;1;2;68;1;30.220.294.320.918
616008;68;1;3;2;1;1;1;1;3;1;;;35000000;200000;;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;37.647.192.628.954
616009;68;1;3;2;1;1;1;1;3;3;;;;;250000;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;6;3;1;1;1;68;1;507.267.206.164.721
616010;68;1;5;4;1;1;1;1;3;1;;;98;800000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;3;1;1;1;68;1;51.938.971.297.004
616011;68;1;4;3;1;1;1;1;3;2;;350000;98;400000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;3;4;1;1;1;1;1;3;3;1;1;1;68;1;34.163.045.568.302
616012;68;1;14;3;1;1;1;1;3;4;;;;2000000;;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;5.945.472.750.086
616013;68;1;6;4;1;1;1;1;3;1;;;98;800000;;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;447.038.712.123.273
616014;68;1;3;2;1;1;1;1;3;4;;;;150000;;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;1;1;68;1;417.879.475.889.555
616015;68;1;2;1;1;2;1;1;3;5;;;;100000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;1;1;1;1;1;3;1;1;1;68;1;293.719.664.665.682
616016;68;1;1;1;1;1;1;1;3;3;;;;;276000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;68;1;290.918.993.543.452
616017;68;1;2;1;1;2;1;1;3;1;;;40000000;350000;;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;644.464.023.072.958
616017;68;2;1;1;1;2;1;1;3;3;;;;;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;644.464.023.072.958
616018;68;1;1;1;1;2;1;1;;3;;;;;145000;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;4;3;1;1;6;68;1;798.014.757.440.342
616019;68;1;1;1;1;2;1;1;;3;;;;;170000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;1;1;1;1;4;3;1;1;6;68;1;798.014.757.440.342
616020;68;1;1;1;1;2;1;1;;3;;;;;150000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;1;1;1;1;4;3;1;1;6;68;1;698.562.134.870.873
616021;68;1;1;1;1;2;1;1;;3;;;;;170000;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;1;4;1;1;1;1;1;4;3;1;1;6;68;1;798.014.757.440.342
616022;68;1;5;4;1;1;1;1;3;1;;;98;300000;;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;1;1;68;1;481.702.814.084.685
616023;68;1;2;1;1;2;1;1;4;3;;;;;80000;1;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;68;1;767.853.168.482.472
616024;68;1;5;3;1;1;1;1;3;1;;;98;700000;;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;4;1;1;1;1;1;3;3;1;1;1;68;1;536.394.632.408.031
616025;68;1;3;2;1;1;1;1;3;3;;;;;450000;1;1;2;2;1;1;1;1;1;2;1;1;1;2;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;68;1;383.926.584.241.236
616026;68;1;4;3;1;1;1;1;3;3;;;;;160000;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;403.713.180.289.665
616027;68;1;3;2;1;2;1;1;3;3;;;;;250000;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;3;4;1;1;1;1;1;2;3;1;1;1;68;1;412.044.384.404.535
616027;68;2;1;1;1;2;1;1;;3;;;;;90000;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;;;;;;;;;;;1;1;;68;1;412.044.384.404.535
616028;68;1;4;2;1;1;1;1;3;4;;;;350000;;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;322.935.317.802.565
616029;68;1;6;5;1;1;1;1;3;3;;;;;450000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;106.073.820.828.678
616030;68;1;4;3;1;2;1;1;3;1;;;30000000;500000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;68;1;935.669.868.503.425
616030;68;2;3;2;1;2;1;1;3;3;;;;;100000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;;;;;;;;;;;1;1;;68;1;935.669.868.503.425
616031;68;1;3;2;1;1;1;1;3;1;;;30000000;250000;;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;68;1;926.258.265.364.437
616032;68;1;2;1;1;1;1;1;3;3;;;;;100000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;1;1;1;1;2;3;1;1;1;68;1;657.427.984.768.839
616033;68;1;5;1;1;1;1;1;3;1;;;10000000;600000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;448.009.627.905.483
616034;68;1;5;2;1;1;1;1;3;1;;;10000000;250000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;391.533.726.256.683
616035;68;1;3;2;1;1;1;1;3;3;;;;;350000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;68;1;352.062.744.045.874
616036;68;1;1;1;1;2;1;1;3;1;;;20000000;250000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;68;1;296.589.568.169.693
616036;68;2;1;1;1;2;1;1;3;3;;;;;100000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;296.589.568.169.693
616037;68;1;2;1;1;1;1;1;4;3;;;;;150000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;5;2;1;2;1;1;1;1;3;1;1;1;68;1;386.727.255.363.466
616038;68;1;2;1;1;1;1;1;3;3;;;;;150000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;357.929.645.521.303
616039;68;1;4;3;1;2;1;1;3;3;;;;;280000;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;378.256.009.614.995
616040;68;1;3;2;1;1;1;1;3;2;;2350000;40000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;368.184.974.595.229
616041;68;1;1;1;1;2;1;1;3;3;;;;;100000;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;798.014.757.440.342
616042;68;1;1;1;1;2;1;1;3;3;;;;;100000;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;698.562.134.870.873
616043;68;1;1;1;1;2;1;1;3;3;;;;;100000;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;698.562.134.870.873
616044;68;1;4;2;1;1;1;1;3;1;;;40000000;350000;;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;516.608.036.359.602
616045;68;1;2;1;1;2;1;1;3;3;;;;;150000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;430.941.487.123.594
616045;68;2;3;2;1;2;1;1;3;3;;;;;150000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;430.941.487.123.594
616046;68;1;5;4;1;2;1;1;3;3;;;;;280000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;68;1;283.223.624.634.431
616046;68;2;1;1;1;2;1;1;3;3;;;;;100000;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;283.223.624.634.431
616046;68;3;1;1;1;2;1;1;3;3;;;;;60000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;3;;;;;;;;;;;1;1;;68;1;283.223.624.634.431
616047;68;1;2;1;2;2;1;1;4;5;;;;80000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;1;2;68;1;400.703.235.152.052
616048;68;1;2;1;1;2;1;1;4;3;;;;;50000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4;5;1;1;2;1;1;1;1;3;1;1;2;68;1;457.350.458.100.364
616049;68;1;5;4;1;1;1;1;3;4;;;;300000;;1;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;3;4;1;1;1;1;1;3;3;1;1;1;68;1;383.425.526.493.773
616049;68;2;2;1;1;1;1;1;3;4;;;;250000;;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;383.425.526.493.773
616050;68;1;3;2;1;1;1;1;3;1;;;45000000;280000;;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;68;1;553.190.120.554.607
616051;68;1;1;1;1;2;1;1;;1;;;40000000;250000;;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;6;68;1;512.131.381.867.531
616051;68;2;1;1;1;2;1;1;3;3;;;;;130000;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;512.131.381.867.531
616052;68;1;7;1;1;1;1;1;3;1;;;120000000;600000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;68;1;443.532.973.413.412
616053;68;1;3;2;1;2;1;1;3;1;;;35000000;300000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;3;2;1;1;1;1;1;1;3;1;1;1;68;1;34.815.177.751.991
616053;68;2;1;1;1;2;1;1;3;3;;;;;90000;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;1;1;;68;1;34.815.177.751.991
616053;68;3;1;1;1;2;1;1;3;3;;;;;130000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;;;;;;;;;;;1;1;;68;1;34.815.177.751.991
616054;68;1;1;1;1;2;1;1;4;5;;;;80000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;5;1;1;2;1;1;1;1;3;1;1;2;68;1;412.044.384.404.535
616055;68;1;5;4;1;1;1;1;3;3;;;;;700000;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;68;1;77.095.383.665.226
616056;68;1;2;1;1;1;1;1;3;1;;;60000000;600000;;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;3;4;1;1;1;1;1;4;3;1;1;1;68;1;101.453.441.232.944
616057;68;1;4;3;1;1;1;1;3;1;;;35000000;250000;;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;68;1;910.752.117.927.211
616058;68;1;5;4;1;1;1;1;3;1;;;45000000;300000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;68;1;122.295.356.606.327
616059;68;1;1;1;1;2;1;1;;3;;;;;50000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;3;2;1;2;1;1;1;2;3;1;1;6;68;1;768.550.790.308.349
616060;68;1;5;1;1;1;1;1;3;3;;;;;300000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;3;4;1;1;1;1;1;3;3;1;1;1;68;1;357.929.645.521.303
