DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4707498;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;204,038451901858
4707498;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;17;204,038451901858
4707499;1;5;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;17;288,84940773357
4707500;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ;1;16;781242;2;1;09;17;221,990500453922
4707501;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;164,46940972775
4707501;1;2;1;80;17;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;17;164,46940972775
4707501;1;3;1;80;17;1;4;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;17;164,46940972775
4707502;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;258,047892004505
4707503;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;151,544712183245
4707503;1;2;1;80;17;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;17;151,544712183245
4707506;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;164,46940972775
4707506;1;2;1;80;17;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;09;17;164,46940972775
4707507;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;158,352394885678
4707509;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;17;145,301980799352
4707509;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;17;145,301980799352
4707510;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;179,095912667393
4707511;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;164,46940972775
4707511;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;164,46940972775
4707512;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;133,592663631181
4707512;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;133,592663631181
4707512;1;3;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;133,592663631181
4707513;1;1;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;09;17;235,040914540247
4707514;1;1;1;80;17;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;17;169,496760735308
4707515;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;143,191815563266
4707517;1;1;1;80;17;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;17;158,352394885678
4707518;1;1;1;80;17;1;4;3; ;2; ; ;9; ;1;1;2; ; ; ; ;1;1;09;17;151,544712183245
4707519;1;1;1;80;17;1;2;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;09;17;174,068561659835
4707519;1;2;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;174,068561659835
4707519;1;3;1;80;17;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;17;174,068561659835
4707524;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;161,577305553809
4707524;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;161,577305553809
4707525;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;161,14386411533
4707526;1;1;1;80;17;1;3;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;09;17;209,972658763962
4707529;1;3;1;80;17;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;17;204,945307756403
4707532;1;2;1;80;17;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;17;151,544712183245
4707534;1;3;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;17;176,178726895921
4707535;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;163,254029351416
4707536;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;244,947791368991
4707536;1;4;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;17;244,947791368991
4707537;1;1;1;80;17;1;3;1; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;09;17;179,095912667393
4707538;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;141,94556025116
4707538;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;17;141,94556025116
4707539;1;2;1;80;17;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;09;17;158,352394885678
4707540;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;118,840444149717
4707540;1;3;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;118,840444149717
4707540;1;7;1;80;17;1;4;3; ;2; ; ;9; ;1; ;2; ;2; ;781242;2;1;09;17;118,840444149717
4707541;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;167,794955340169
4707541;1;2;1;80;17;1;1;3; ;2; ; ;9; ;2; ;1;160000; ; ;781242;2;1;09;17;167,794955340169
4707541;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;167,794955340169
4707542;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;17;217,571993975851
4707542;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;217,571993975851
4707543;1;4;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;17;146,517361175686
4707544;1;2;1;80;17;1;4;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;09;17;128,009725171878
4707546;1;1;1;80;17;1;4;5; ;2; ; ;4; ;3; ;2; ;1;40;781242;3;1;09;17;151,544712183245
4707546;1;2;1;80;17;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;09;17;151,544712183245
4707547;1;4;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;114,959311085552
4707548;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;151,544712183245
4707548;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;151,544712183245
4707549;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;151,544712183245
4707549;1;2;1;80;17;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;17;151,544712183245
4707550;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;17;163,254029351416
4707552;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;220,005252134527
4707553;1;2;1;80;17;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;163,254029351416
4707554;1;1;1;80;17;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;164,46940972775
4707556;1;1;1;80;17;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;09;17;158,352394885678
4707557;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;151,544712183245
4707557;1;2;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;151,544712183245
4707561;1;2;1;80;17;1;4;7; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;09;17;145,301980799352
4707562;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;189,229140982246
4707564;1;1;1;80;17;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;17;148,753242953593
4707565;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;191,442914115601
4707566;1;1;1;80;17;2; ; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;09;17;328,938819455499
4707566;1;2;1;80;17;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;17;328,938819455499
4707567;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;368,202310060799
4707567;1;2;1;80;17;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;17;368,202310060799
4707567;1;3;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;368,202310060799
4707569;1;1;1;80;17;1;3;4; ;2; ; ;2; ;2; ;2; ;1;24;781242;2;1;09;17;163,254029351416
4707569;1;2;1;80;17;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;17;163,254029351416
4707571;1;2;1;80;17;1;4;8; ;1; ;3;5; ;2; ;2; ;1;48;781242;2;1;09;17;178,417581626808
4707571;1;3;1;80;17;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;178,417581626808
4707571;1;4;1;80;17;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;178,417581626808
4707572;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;209,319732300161
4707574;1;2;1;80;17;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;09;17;171,277092430183
4707574;1;3;1;80;17;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;17;171,277092430183
4707576;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;151,544712183245
4707578;1;1;1;80;17;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;09;17;151,544712183245
4707579;1;1;1;80;17;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;09;17;192,020610211898
4707580;1;3;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;117,524428829095
4707580;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;117,524428829095
4707580;1;5;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;117,524428829095
4707580;1;6;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;117,524428829095
4707581;1;1;1;80;17;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;17;189,537665504035
4707581;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;189,537665504035
4707582;1;1;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;161,14386411533
4707582;1;2;1;80;17;1;4;1; ;1; ;4;1; ;3; ;2; ; ; ; ;3;1;09;17;161,14386411533
4707584;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;151,544712183245
4707588;1;2;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;209,294327723376
4707588;1;4;1;80;17;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;17;209,294327723376
4707589;1;2;1;80;17;1;4;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;09;17;227,222094303037
4707591;1;2;1;80;17;1;3;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;09;17;248,01529863394
4707658;1;6;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;179,010497375904
4707659;1;3;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;189,56047530127
4707660;1;2;1;80;23;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;23;126,958206717905
4707660;1;3;1;80;23;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;23;126,958206717905
4707660;1;7;1;80;23;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;09;23;126,958206717905
4707661;1;3;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;23;158,313574749643
4707662;1;4;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;180,127866901737
4707663;1;2;1;80;23;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;09;23;158,313574749643
4707663;1;3;1;80;23;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;09;23;158,313574749643
4707664;1;4;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;177,260191992038
4707665;1;3;1;80;23;1;3;8; ;2; ; ;9; ;2; ;2; ;1;30;400000;2;1;09;23;138,213111798136
4707666;1;5;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;187,795991094872
4707666;1;6;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;187,795991094872
4707666;1;7;1;80;23;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;09;23;187,795991094872
