DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4712139;1;5;4;2;1;4;4;5;5;1; ; ;25000000;100000; ;2;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;4;9;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;09;23;1183,86130223179
4712155;1;3;2;2;1;1;1;1;3;1; ; ;20000000;210000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;5;2; ;1;1;1;2;1;1;1;2;1;1;1;2;01;2;09;23;1619,6880999567
4712156;1;3;2;2;1;1;1;1;3;4; ; ; ;120000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;1;2;1;1;1;2;01;2;09;23;956,872580527774
4712157;1;4;1;2;1;1;1;1;3;1; ; ;20000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2;3;2; ;1;1;1;2;1;1;1;2;1;1;1;2;01;2;09;23;1378,20722142135
4712158;1;3;1;2;1;1;1;1;3;1; ; ;20000000;150000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;1;2;1;1;1;2;01;2;09;23;1421,76382462898
4712159;1;4;3;2;1;1;1;1;3;1; ; ;42000000;180000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;2;1;1;1;2;01;2;09;23;2117,1277035984
4712160;1;3;2;2;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;3;2; ;1;1;1;2;1;1;1;2;1;1;1;1;01;2;09;23;779,638667975341
4712161;1;3;2;2;1;1;1;5;3;1; ; ;10000000;80000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;5;1;1;1;1;5;2;1;1;1;2;1;1;1;2;01;2;09;23;2474,16486943127
4712162;1;4;3;2;1;4;1;5;5;1; ; ;14000000;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;8;2; ;1;1;5;1;1;1;2;2;1;1;1;2;01;2;09;23;779,385629552276
4712163;1;3;2;2;1;1;1;1;3;1; ; ;22000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;3;2; ;1;1;1;2;1;1;1;2;1;1;1;1;01;2;09;23;737,821243335781
4712164;1;4;3;2;1;1;1;1;3;1; ; ;30000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;5;7;2; ;1;1;1;2;1;1;1;2;1;1;1;2;01;2;09;23;1484,5614143086
4712165;1;5;4;2;1;1;1;5;3;4; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;8;2; ;1;1;1;2;1;1;1;2;1;1;1;2;01;2;09;23;1652,56371531522
4717610;1;2;1;6; ;4;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2709,97928571939
4717611;1;3;2;2;1;4;1;1;5;1; ; ;40000000;200000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717612;1;5;2;2;1;4;1;1;5;1; ; ;90000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;3;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717613;1;3;3;2;1;3;1;1;5;1; ; ;98;20000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2620,16955209332
4717614;1;3;1;2;1;4;1;1;5;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717615;1;3;1;2;1;4;1;1;4;1; ; ;80000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1078,77949270905
4717616;1;1;1;2;1;4;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1057,45432578216
4717617;1;3;1;2;1;4;1;1;5;1; ; ;10000000;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1766,32687164232
4717618;1;4;2;2;1;4;1;1;4;1; ; ;5000000;250000; ;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717619;1;1;1;2;1;3;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;1;1;2;2;2; ;1;1;01;2;09;52;2325,68733718624
4717620;1;4;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;3;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1717,27957043743
4717621;1;5;2;2;1;4;1;1;5;1; ; ;50000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;2390,87855335165
4717622;1;5;2;2;1;4;1;1;5;1; ; ;50000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717623;1;4;3;2;1;4;1;1;4;1; ; ;300000000;200000; ;2;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;1;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717624;1;1;1;3;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717625;1;1;1;2;1;4;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2235,87760356017
4717627;1;2;2;3;1;3;1;1;5;1; ; ;10000000;25000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;2475,19941750249
4717628;1;3;3;2;1;4;1;1;5;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;4;5;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717629;1;4;2;3;1;4;1;1;4;1; ; ;98;200000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2620,16955209332
4717630;1;4;4;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;3;8;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717631;1;4;3;2;1;4;1;1;5;1; ; ;50000000;80000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;2993,79745062523
4717632;1;4;1;2;1;4;1;1;5;1; ; ;30000000;30000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717633;1;1;1;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717634;1;4;2;2;1;4;1;1;5;4; ; ; ;60000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;4;2; ;1;1;1;1;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717635;1;4;3;2;1;4;1;1;5;1; ; ;50000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;3;7;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2400,1298227516
4717636;1;1;1;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1717,27957043743
4717637;1;3;3;2;1;3;1;1;4;1; ; ;98;50000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;6;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2087,61411843557
4717638;1;2;1;2;1;4;1;1;5;1; ; ;98;70000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;1;1;1;2;2;2; ;1;1;01;2;09;52;1932,62217316005
4717639;1;2;1;2;1;4;1;1;5;1; ; ;8000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1078,77949270905
4717640;1;1;1;2;1;4;1;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;1;1;1;2;2;2; ;1;1;01;2;09;52;1682,00600749149
4717641;1;4;3;2;1;4;1;1;5;1; ; ;5000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3;5;2; ;1;1;3;1;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717642;1;3;1;2;1;3;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;3;1;1;1;2;2;2; ;1;1;01;2;09;52;1682,00600749149
4717643;1;3;2;2;1;4;1;1;4;1; ; ;20000000;200000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;2658,55280329698
4717645;1;2;1;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1078,77949270905
4717646;1;3;2;2;1;3;1;1;5;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717647;1;4;3;2;1;4;1;1;4;4; ; ; ;500000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;5;1;4;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717648;1;4;2;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1592,19627386542
4717649;1;2;2;2;1;4;1;1;5;1; ; ;20000000;200000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;2139,95477017423
4717650;1;4;1;2;1;4;1;1;5;1; ; ;5000000;80000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717651;1;3;1;2;1;4;1;6; ;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;2709,97928571939
4717663;1;3;1;2;1;3;1;1;4;1; ; ;18000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717664;1;2;2;2;1;4;1;1;4;1; ; ;5000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717665;1;3;3;2;1;4;1;1;4;1; ; ;4000000;20000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;6;2; ;1;1;4;1;1;1;2;2;2; ;1;1;01;2;09;52;1442,52901265548
4717666;1;2;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2747,74443225347
4717667;1;3;3;2;1;4;1;1;5;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;6;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;2336,34238267153
4717669;1;3;3;2;1;4;1;1;5;1; ; ;20000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;4;7;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;3566,92264991214
4717670;1;3;1;2;1;4;1;1;4;1; ; ;30000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717671;1;3;3;2;1;4;1;1;4;1; ; ;20000000;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;8;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1509,30473410669
4717672;1;2;2;2;1;4;1;1;4;3; ; ; ; ;350000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717673;1;1;1;2;1;4;1;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1057,45432578216
4717674;1;3;3;2;1;4;1;1;5;3; ; ; ; ;80000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1126,72163082151
4717675;1;3;3;2;1;4;1;1;4;1; ; ;5000000;200000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1468,55130620148
4717676;1;2;1;2;1;4;1;1;5;4; ; ; ;200000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717677;1;2;2;4;1;3;1;1;5;1; ; ;8000000;98; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1787,65203856921
4717678;1;3;1;3;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717679;1;3;1;2;1;4;1;1;5;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717680;1;3;2;2;1;4;1;1;5;1; ; ;99;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717681;1;1;1;2;2;4;1;2;4;4; ; ; ;98; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;8;2;1;0;2;2;2; ;1;1;01;2;09;52;2154,69490904941
4717682;1;3;3;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;5;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1000,55336992961
4717683;1;2;2;3;1;4;1;1;5;4; ; ; ;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;3;1;1;1;2;2;2; ;1;1;01;2;09;52;3034,5598830464
4717684;1;1;1;6; ;4;1;6; ;4; ; ; ;200000; ;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;2475,19941750249
4717707;1;8;3;2;1;4;1;1;4;1; ; ;20000000;98; ;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;4;4;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;09;52;1707,95865646216
4717708;1;3;2;2;1;4;1;1;5;4; ; ; ;98; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;1;1;01;2;09;52;1791,67924458945
4717709;1;1;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;1;1;1;2;2;2; ;1;1;01;2;09;52;2249,19976176371
4717710;1;3;1;2;1;4;1;1;5;1; ; ;50000000;98; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2; ;1;1;3;2;1;1;2;2;2; ;1;1;01;2;09;52;1692,02800068799
4717711;1;2;2;2;1;3;1;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;4;1;1;1;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717712;1;3;3;2;1;3;1;1;4;1; ; ;98;100000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;3075,80307472837
4717713;1;2;1;2;1;4;1;1;5;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717714;1;3;1;2;1;4;1;1;5;5; ; ; ;98; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717715;1;2;1;2;1;4;1;1;5;3; ; ; ; ;80000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;4;1;1;1;2;2;2; ;1;1;01;2;09;52;1692,02800068799
4717716;1;3;2;2;1;2;1;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717717;1;3;1;2;1;3;1;1;4;1; ; ;10000000;98; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717718;1;1;1;2;1;3;1;1;4;1; ; ;98;98; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1085,2072466459
4717719;1;2;1;2;1;4;1;1;4;1; ; ;98;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1085,2072466459
4717720;1;2;1;2;1;3;1;1;4;1; ; ;98;98; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;2;1;1;2;2;2; ;1;2;01;2;09;52;1006,51502465707
4717721;1;2;1;2;1;3;1;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717722;1;2;2;2;1;3;1;1;4;1; ; ;10000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717723;1;3;2;2;1;4;1;1;5;1; ; ;50000000;150000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;3494,71163956431
4717724;1;5;2;2;1;4;1;1;4;1; ; ;98;98; ;2;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;1;2;1;3;4;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;09;52;1006,51502465707
4717725;1;1;1;2;1;3;1;1;4;1; ; ;15000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1362,38226866368
4717726;1;3;1;2;1;4;1;1;4;1; ; ;40000000;100000; ;2;1;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;1;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;09;52;1678,17219357167
4717727;1;1;1;2;1;4;1;2;5;4; ; ; ;98; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;1;1;1;2;2;2;2; ;1;1;01;2;09;52;1518,60459824054
