Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3362065;1;3;1;80;2;2; ; ; ;2; ;2; ;1;1; ;2; ;1;12;73;6151,8313456569
3362065;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;73;6151,8313456569
3362067;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;73;4740,68257170814
3362068;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;73;4020,89352416191
3362069;1;2;1;80;2;2; ; ; ;2; ;2; ;1;4; ;4; ;1;12;73;4412,42515378779
3362094;1;2;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;12;73;4020,89352416191
3362107;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;73;4588,27182917978
3362110;1;1;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;73;3878,13186480975
3362134;1;4;1;80;2;1;1;9;VIAJANDO; ; ;2; ; ; ;VIAJANDO;12;2;1;12;73;4985,74959410332
3362136;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;73;3966,45496692441
3362136;1;5;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;12;73;3966,45496692441
3363000;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;12;18;594,055776653048
3363001;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;18;223,524643972208
3363002;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;11;2;1;12;18;414,622315661402
3363002;1;3;1;80;2;1;1;7; ;2; ;2; ; ; ; ;1;2;1;12;18;414,622315661402
3363003;1;2;1;80;2;1;3;7; ;2; ;2; ; ; ; ;11;2;1;12;18;502,571036609823
3363003;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;18;502,571036609823
3363004;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;18;529,846426040289
3363005;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;18;498,198391612497
3363005;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;18;498,198391612497
3363006;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;18;253,999592813291
3363006;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;18;253,999592813291
3363007;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;12;18;429,923756831106
3363007;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;18;429,923756831106
3363007;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;12;18;429,923756831106
