DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4161901;1;2;1;70;05;20;24;1; ;2;312;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;10;05;1090,62554382278
4161902;1;1;1;70;05;52;24;5; ;2;32;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;94;94;36;1;2;3699;10;05;1140,44212007766
4161906;1;6;1;70;05;16;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;50;55;1;2;5522;10;05;1061,58716085189
4161911;1;1;1;70;05;8;60;4; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;59;63;1;1;6340;10;05;1063,19435081078
4161915;1;2;1;70;05;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;52;1;2;5237;10;05;972,075545234834
4161917;1;4;1;70;05;4;48;1; ;2;5;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;91;21;1;1;2102;10;05;798,302063274585
4161919;1;2;1;70;05;44;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;55;85;1;2;8512;10;05;1097,00215078218
4161929;1;1;1;70;05;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;690000;95;95;45;1;1;4521;10;05;1223,23375555469
4161931;1;4;1;70;05;28;48;1; ;2;120;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;15;08;75;1;2;7512;10;05;930,79369634115
4161932;1;1;1;70;05;4;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;99;90;1;1;9000;10;05;1258,29530519485
4161933;1;4;1;70;05;3;48;1; ;2;192;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;21;64;1;1;6412;10;05;1249,13766685126
4161936;1;3;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;10;05;802,961939179102
4161952;1;4;1;70;05;4;48;4; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;98;60;1;1;6031;10;05;1276,46726636997
4161961;1;1;1;70;05;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;10;05;1090,62554382278
4161962;1;1;1;70;05;10;48;1; ;2;10;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;51;1;1;5170;10;05;1131,16036150355
4161971;1;4;1;70;05;6;36;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;42;45;52;1;1;5234;10;05;1071,5727704661
4161982;1;1;1;70;05;2;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;95;95;45;1;1;4521;10;05;1015,44491636076
4161988;1;3;1;70;05;27;48;1; ;2;27;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;17;1;2;1749;10;05;875,704404441736
4162015;1;2;1;70;05;86;48;1; ;2;86;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;06;06;80;1;2;8050;10;05;880,209708445975
4162032;1;2;1;70;05;4;48;1; ;2;4;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;74;1;1;7499;10;05;1323,42676244246
4162059;1;2;1;70;05;3;48;4; ;2;120;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;70;22;1;1;2220;10;05;1160,46285747071
4162071;1;5;1;70;05;24;48;1; ;2;88;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;2;4549;10;05;1271,68000347546
4162073;1;2;1;70;05;12;48;1; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;51;55;1;1;5529;10;05;2179,71626436496
4162074;1;1;1;70;05;2;24;1; ;2;12;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;44;44;63;1;1;6340;10;05;1015,44491636076
4162081;1;3;1;70;05;4;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;1;4552;10;05;1086,11320224918
4162093;1;3;1;70;05;12;24;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;10;05;1122,21331409526
4162093;1;5;1;70;05;52;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;70;1;2;7020;10;05;1122,21331409526
4162097;1;1;1;70;05;104;24;1; ;2;84;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;85;1;2;8514;10;05;1253,91303570479
4162098;1;3;1;70;05;2;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;230000;45;33;52;1;1;5211;10;05;1896,49263461658
4162100;1;1;1;70;05;2;48;1; ;2;2;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;910000;03;38;64;1;1;6421;10;05;1001,72141438261
4162101;1;3;1;70;05;12;48;1; ;2;40;1; ;9;2;9;PAGANDO PARTICULAR; ; ; ; ; ; ; ; ; ;1;2; ;59;59;24;1;1;2422;10;05;829,625720550801
4162106;1;2;1;70;05;48;48;1; ;2;40;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5234;10;05;1528,98852660638
4162107;1;2;1;70;05;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;05;767,132977898647
4162107;1;5;1;70;05;8;48;1; ;2;48;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;75;17;1;1;1749;10;05;767,132977898647
4162110;1;2;1;70;05;8;60;4; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;86;86;92;1;1;9219;10;05;974,91009867999
4162144;1;5;1;70;08;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;30;21;65;1;2;6512;10;08;512,708458617679
4162149;2;1;2;70;08;12;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;32;74;1;1;7411;10;08;370,735514052835
4162151;1;1;1;70;08;8;60;1; ;2;8;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;98;98;60;1;1;6022;10;08;430,771870534751
4162152;1;3;1;70;08;20;48;1; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;75;17;1;2;1743;10;08;698,049420789215
4162176;1;1;1;70;08;24;48;1; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;1000000;87;87;45;1;2;4549;10;08;531,098030559103
4162188;1;10;1;70;08;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;10;08;672,825248384645
4162191;1;3;1;70;08;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;98;98;45;1;2;4530;10;08;658,784159376588
4162195;1;7;1;70;08;10;48;1; ;2;12;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;97;19;1;1;1929;10;08;570,202914352505
4162196;1;3;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;08;731,76443998257
4162201;1;2;1;70;08;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7414;10;08;530,244401824418
4162201;1;3;1;70;08;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;74;1;2;7491;10;08;530,244401824418
4162218;1;1;1;70;08;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;1;110000;97;98;85;1;1;8514;10;08;679,983342433956
4162221;1;2;1;70;08;4;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;10;08;751,409417423159
4162223;1;7;1;70;08;52;48;1; ;2;40;1; ;3;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;33;33;52;1;2;5211;10;08;453,088752156894
4162229;1;7;1;70;08;4;48;1; ;2;12;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;51;1;1;5170;10;08;734,361419838652
4162231;1;7;1;70;08;20;48;1; ;2;20;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;15;1;2;1551;10;08;730,208898296665
4162244;1;2;1;70;08;8;48;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;57;93;1;1;9302;10;08;696,012192036336
4162247;1;3;1;70;08;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;12;12;74;1;2;7411;10;08;701,061204717431
4162247;1;4;1;70;08;2;48;1; ;2;15;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1700000;07;07;85;1;1;8515;10;08;701,061204717431
4162250;1;1;1;70;08;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;25;1;1;2529;10;08;775,368186423679
4162258;1;3;1;70;08;4;48;1; ;2;1;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;1;500000;45;95;45;1;1;4521;10;08;567,640918946977
4162259;1;2;1;70;08;16;48;1; ;2;48;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;10;08;523,092233285213
4162262;1;3;1;70;08;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;10;08;557,045913276107
4162265;1;1;1;70;08;52;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;41;15;1;2;1594;10;08;594,199404129231
4162265;1;2;1;70;08;12;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5233;10;08;594,199404129231
4162266;2;1;2;70;08;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;54;53;55;1;1;5529;10;08;471,554761327635
4162275;1;3;1;70;08;8;48;1; ;2;98;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;75;1;1;7512;10;08;381,887889028959
4162284;1;3;1;70;08;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;10;08;411,772480009966
4162285;1;3;1;70;08;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;52;1;1;5239;10;08;343,016632921709
4162305;1;5;1;70;08;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;95;45;1;2;4521;10;08;850,406140021593
4162318;1;5;1;70;08;4;48;1; ;2;96;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;10;08;602,918110853683
4162325;1;2;1;70;08;5;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;34;63;1;1;6390;10;08;660,500588561589
4162349;1;1;1;70;11;20;48;1; ;2;20;1; ;9;2;3; ; ;1; ;1; ; ; ; ; ; ;2; ;12;21;11;1;2;1120;10;11;2755,24156154232
4162358;1;3;1;70;11;1;15;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;10;11;2478,12111355748
4162404;1;3;1;70;11;16;40;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8042;10;11;2443,91442725497
4162410;1;7;1;70;11;5;30;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;13;80;1;1;8060;10;11;3584,63580520932
4162412;1;7;1;70;11;104;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7512;10;11;4684,99374896306
4162413;1;2;1;70;11;28;48;1; ;2;16;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;10;11;3328,50975229961
4162413;1;7;1;70;11;8;24;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;1;5521;10;11;3328,50975229961
4162421;1;3;1;70;11;42;48;1; ;2;42;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;70;1;2;7010;10;11;2503,79448706484
4162422;1;2;1;70;11;200;48;4; ;2;200;1; ;6;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;33;33;85;1;2;8512;10;11;3886,37472102106
4162423;1;2;1;70;11;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5530;10;11;2731,59994427124
4162423;1;4;1;70;11;8;45;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;97;55;1;1;5521;10;11;2731,59994427124
4162426;1;2;1;70;11;156;40;3; ;2;208;3; ;1;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;95;1;2;9500;10;11;2568,10357907486
4162433;1;2;1;70;11;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;10;11;2609,03419323896
4162434;1;1;1;70;11;16;48;4; ;2;25;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;41;52;1;2;5237;10;11;2591,74519634594
4162442;2;2;2;70;11;3;48;1; ;2;2;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;200000;53;53;55;1;1;5529;10;11;4892,94145750336
4162447;1;3;1;70;11;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;02;02;45;1;1;4530;10;11;2465,28740865031
4162447;1;4;1;70;11;16;48;1; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;39;03;64;1;2;6421;10;11;2465,28740865031
4162452;1;3;1;70;11;4;48;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;300000;59;95;45;1;1;4521;10;11;2860,48723140945
4162453;1;3;1;70;11;4;48;1; ;2;8;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;92;1;1;9231;10;11;2591,74519634594
4162453;1;4;1;70;11;32;48;1; ;2;208;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;84;84;11;1;2;1110;10;11;2591,74519634594
4162454;1;1;1;70;11;8;48;1; ;2;8;1; ;8;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;03;03;45;1;1;4530;10;11;3085,51728258723
4162470;1;1;1;70;11;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;2;5231;10;11;2764,13184942133
4162484;1;2;1;70;11;8;72;1; ;2;2;4; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;300000;79;79;18;1;1;1810;10;11;4054,3060821106
4162486;1;1;1;70;11;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;10;11;2808,74274118844
4162487;1;1;1;70;11;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;91;1;1;9120;10;11;2905,19850635117
4162488;1;1;1;70;11;20;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;75;1;2;7512;10;11;2656,05428835596
4162489;1;1;1;70;11;2;48;3; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;1;98;54;53;55;1;1;5521;10;11;2173,16689574087
4162491;1;4;1;70;11;8;48;1; ;2;8;1; ;7;2;8; ; ;1; ; ; ; ;1; ; ; ;2; ;37;90;35;1;1;3591;10;11;4768,48916625831
4162491;1;5;1;70;11;4;48;1; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;59;95;1;1;9500;10;11;4768,48916625831
4162492;1;3;1;70;11;16;48;1; ;2;24;1; ;5;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;52;1;2;5235;10;11;3897,18263338496
4162509;1;2;1;70;11;36;48;1; ;2;36;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;74;1;2;7414;10;11;2764,13184942133
4162512;1;2;1;70;11;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;22;1;1;2212;10;11;2658,8861795542
4162521;1;3;1;70;11;12;40;1; ;2;12;1; ;6;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;74;1;1;7414;10;11;2381,25385661167
4162555;1;4;1;70;13;26;48;1; ;2;26;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;24;1;2;2421;10;13;393,601241643223
4162566;1;1;1;70;13;4;48;1; ;2;24;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;10;13;394,396495910953
4162569;1;3;1;70;13;20;30;1; ;2;40;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;37;45;52;1;2;5233;10;13;369,566913050345
4162573;1;2;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;10;13;466,594382322012
4162579;1;5;1;70;13;20;48;1; ;2;20;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;10;13;399,379966828552
4162589;1;2;1;70;13;12;40;1; ;2;12;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;50;1;1;5030;10;13;378,464415875145
4162602;1;4;1;70;13;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;53;53;55;1;2;5521;10;13;476,755140672598
4162604;1;3;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;10;13;479,425879012752
4162612;1;4;1;70;13;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;10;13;433,998241734203
4162612;1;5;1;70;13;108;48;1; ;2;108;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5244;10;13;433,998241734203
4162621;1;3;1;70;13;10;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;55;1;1;5511;10;13;330,440898360821
4162633;1;2;1;70;13;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;10;13;397,700954176834
4162635;1;1;1;70;13;32;40;1; ;2;46;2; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;58;58;75;1;2;7524;10;13;407,98563410234
4162636;1;2;1;70;13;52;58;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;10;13;370,106756209664
4162640;1;3;1;70;13;52;40;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;10;13;355,182520591229
4162640;1;4;1;70;13;104;48;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;55;55;74;1;2;7493;10;13;355,182520591229
4162644;1;1;1;70;13;12;48;1; ;2;12;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;75;1;1;7530;10;13;261,330295929677
4162652;1;2;1;70;13;24;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8050;10;13;245,545661240613
4162657;1;2;1;70;13;24;40;1; ;2;24;4; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;91;1;2;9192;10;13;251,117434350934
4162657;1;3;1;70;13;8;40;1; ;2;12;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;85;1;1;8511;10;13;251,117434350934
4162680;1;3;1;70;13;10;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;25;1;1;2529;10;13;353,182950485419
4162686;1;6;1;70;13;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;58;58;85;1;1;8511;10;13;429,061695531733
4162692;1;1;1;70;13;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;83;28;1;2;2811;10;13;355,722363750547
4162692;1;2;1;70;13;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;10;13;355,722363750547
4162692;1;3;1;70;13;36;40;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;53;53;55;1;2;5511;10;13;355,722363750547
4162705;1;1;1;70;13;16;48;1; ;2;16;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;45;1;2;4521;10;13;432,275373803629
4162894;1;2;1;70;17;8;48;1; ;2;8;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;34;38;64;1;1;6421;10;17;188,131105069599
4162894;1;3;1;70;17;24;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;34;53;55;1;2;5522;10;17;188,131105069599
4162902;1;1;1;70;17;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;10;17;211,43957690557
4162906;1;1;1;70;17;240;48;1; ;2;98;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;53;55;1;2;5522;10;17;228,358055517573
4162906;1;2;1;70;17;32;50;1; ;2;32;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;70;1;2;7020;10;17;228,358055517573
4162916;1;2;1;70;17;200;47;1; ;2;250;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;45;34;75;1;2;7512;10;17;191,568014900577
4162923;1;1;1;70;17;6;48;1; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;54;95;1;1;9500;10;17;244,360357698452
4162952;1;2;1;70;17;4;48;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;45;52;1;1;5239;10;17;233,9403738499
4162953;1;1;1;70;17;5;50;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4521;10;17;166,725597052666
4162954;1;2;1;70;17;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;10;17;202,687074313562
4162973;1;2;1;70;17;24;48;1; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;2;9500;10;17;193,163828813797
4162982;1;3;1;70;17;8;48;1; ;2;8;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;85;1;1;8512;10;17;175,22925008323
