DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4173201;1;3;1;10;3;2;6;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;66;779,920711975569
4173201;1;4;1;10;4;2;10;2004;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;66;779,920711975569
4173201;1;5;1;10;2;2;1;2009;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;66;779,920711975569
4173202;1;1;1;10;1;1;9;1945;71;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1162,29510147353
4173202;1;2;1;10;2;2;11;1949;66;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1162,29510147353
4173203;1;1;1;10;1;2;12;1988;27;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;948,668849302517
4173203;1;2;1;10;1;2;3;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;948,668849302517
4173204;1;1;1;10;1;1;5;1962;54;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1177,05953600407
4173204;1;2;1;10;2;2;7;1973;43;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1177,05953600407
4173204;1;3;1;10;2;1;5;2002;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;66;1177,05953600407
4173205;1;1;1;10;1;1;11;1944;71;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;778,16162250202
4173205;1;2;1;10;2;2;6;1954;62;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;778,16162250202
4173205;1;3;1;10;3;2;6;1995;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;778,16162250202
4173205;1;4;1;10;4;2;4;1988;28;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;778,16162250202
4173205;1;5;1;10;4;1;9;2010;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;66;778,16162250202
4173206;1;1;1;10;1;1;6;1943;73;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1171,57935639487
4173207;1;1;1;10;1;2;5;1957;59;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1707,5441428924
4173207;1;2;1;10;2;1;9;1977;39;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1707,5441428924
4173207;1;3;1;10;3;1;10;1980;36;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1707,5441428924
4173208;1;1;1;10;1;1;9;1987;29;1;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;66;1285,64708716221
4173208;1;2;1;10;2;2;11;1988;27;2;3;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;10;66;1285,64708716221
4173208;1;3;1;10;2;1;1;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;66;1285,64708716221
4173209;1;1;1;10;1;1;12;1963;52;1;3;1; ; ;1;3;86181;2;1;2; ;3;5; ; ;2;5;10;66;810,298291570062
4173209;1;2;1;10;2;2;9;1972;44;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;10;66;810,298291570062
4173209;1;3;1;10;3;2;11;2000;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;10;66;810,298291570062
4173210;1;1;1;10;1;1;2;1973;43;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1362,47792541655
4173210;1;2;1;10;2;2;9;1980;36;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;66;1362,47792541655
4173210;1;3;1;10;3;1;6;1997;19;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1362,47792541655
4173210;1;4;1;10;2;2;11;2011;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;66;1362,47792541655
4173211;1;1;1;10;1;2;11;1960;55;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1425,13890216052
4173211;1;2;1;10;2;1;10;1948;68;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;66;1425,13890216052
4173211;1;3;1;10;3;1;6;1981;35;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;66;1425,13890216052
4173212;1;1;1;10;1;1;11;1967;48;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;901,513608190699
4173212;1;2;1;10;2;2;10;1972;44;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;66;901,513608190699
4173212;1;3;1;10;3;2;6;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;66;901,513608190699
4173212;1;4;1;10;2;1;4;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;66;901,513608190699
4173212;1;5;1;10;5;2;4;1991;25;3;4;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;66;901,513608190699
4173212;1;6;1;10;2;1;9;2011;5;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;901,513608190699
4173213;1;1;1;10;1;1;12;1990;25;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1026,09426057703
4173213;1;2;1;10;2;2;9;1988;28;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;1026,09426057703
4173214;1;1;1;10;1;2;2;1927;89;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1172,57228659709
4173214;1;2;1;10;2;2;12;1951;64;3;5;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;66;1172,57228659709
4173215;1;1;1;10;1;1;11;1990;25;1;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;66;1772,99602742877
4173215;1;2;1;10;2;1;9;1996;20;5;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;66;1772,99602742877
4173215;1;3;1;10;3;2;8;1987;29;5;5;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;66;1772,99602742877
4173215;1;4;1;10;3;1;12;2005;10;5;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;66;1772,99602742877
4173215;1;5;1;10;3;2;11;2011;4;5; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;66;1772,99602742877
4173215;1;6;1;10;3;1;5;2014;2;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;66;1772,99602742877
4173216;1;1;1;10;1;1;5;1978;38;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;2020,13808197713
4173216;1;2;1;10;2;2;12;1993;22;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;2020,13808197713
4173216;1;3;1;10;2;1;10;2013;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;2020,13808197713
4173216;1;4;1;10;4;1;12;1990;25;9;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;2020,13808197713
4173216;1;5;1;10;2;1;11;2009;6;9; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;66;2020,13808197713
4173217;1;1;1;10;1;2;11;1988;27;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;66;1134,08723871499
4173217;1;2;1;10;1;2;4;2011;5;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;66;1134,08723871499
4173217;1;3;1;10;1;2;4;2016;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;66;1134,08723871499
4173218;1;1;1;10;1;2;5;1963;53;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;743,689019845148
4173218;1;2;1;10;2;1;6;1960;56;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;743,689019845148
4173219;1;1;1;10;1;1;2;1991;25;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1211,51264998951
4173219;1;2;1;10;2;2;3;1976;40;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;66;1211,51264998951
4173219;1;3;1;10;2;2;3;2012;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1211,51264998951
4173220;1;1;1;10;1;1;1;1978;38;1;4;2;1;5; ; ; ;2;1;2; ;4;6; ; ;2;6;10;66;1488,45719978362
4173220;1;2;1;10;1;2;9;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;66;1488,45719978362
4173220;1;3;1;10;1;1;1;2010;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;66;1488,45719978362
4173220;1;4;1;10;4;2;9;1951;65;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1488,45719978362
4173221;1;1;1;10;1;1;1;1969;47;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1285,64708716221
4173221;1;2;1;10;2;2;6;1967;49;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;66;1285,64708716221
4173221;1;3;1;10;2;1;1;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;66;1285,64708716221
4173222;1;1;1;10;1;1;4;1970;46;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1553,49845695759
4173222;1;2;1;10;2;1;8;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1553,49845695759
4173222;1;3;1;10;3;2;11;1996;19;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1553,49845695759
4173222;1;4;1;10;4;2;6;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1553,49845695759
4173222;1;5;1;10;5;2;7;2002;14;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1553,49845695759
4173222;1;6;1;10;6;1;4;2005;11;3;6;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;66;1553,49845695759
4173222;1;7;1;10;1;2;4;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1553,49845695759
4173222;1;8;1;10;1;1;8;2012;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1553,49845695759
4173223;1;1;1;10;1;1;6;1954;62;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1152,01791634998
4173223;1;2;1;10;2;1;11;1952;63;8;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1152,01791634998
4173224;1;1;1;10;5;2;3;1974;42;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;931,296614765017
4173224;1;2;1;10;2;1;10;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;931,296614765017
4173224;1;3;1;10;3;2;10;1990;25;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;931,296614765017
4173224;1;4;1;10;2;1;2;2011;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;66;931,296614765017
4173224;1;5;1;10;2;2;12;2012;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;931,296614765017
4173225;1;1;1;10;1;1;3;1991;25;1;2;1; ; ;1;4; ;2;1;2; ;4;7; ; ;2;7;10;66;1497,74145470496
4173225;1;2;1;10;2;2;1;1992;24;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;10;66;1497,74145470496
4173225;1;3;1;10;2;1;3;2011;5;9; ;1; ; ;1;5; ;2;2;1;1;2;1; ; ;2;0;10;66;1497,74145470496
4173226;1;1;1;10;1;1;6;1948;68;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;926,93769242167
4173226;1;2;1;10;2;2;3;1954;62;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;926,93769242167
4173226;1;3;1;10;3;2;6;2002;14;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;66;926,93769242167
4173226;1;4;1;10;4;1;1;1947;69;9;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;926,93769242167
4173227;1;1;1;10;1;1;3;1963;53;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;66;1177,05953600407
4173227;1;2;1;10;2;2;2;1969;47;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1177,05953600407
4173227;1;3;1;10;3;1;5;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;66;1177,05953600407
4173228;1;1;1;10;1;1;8;1950;66;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;66;1434,42315708186
4173228;1;2;1;10;2;1;6;1970;46;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1434,42315708186
4173230;1;1;1;10;1;1;1;1964;52;1;2;1; ; ;1;1;27578;2;1;2; ;3;5; ; ;2;5;10;66;995,716680982537
4173230;1;2;1;10;2;2;8;1975;41;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;995,716680982537
4173230;1;3;1;10;3;2;7;1995;21;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;995,716680982537
4173230;1;4;1;10;3;2;11;2015;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;66;995,716680982537
4173231;1;1;1;10;1;2;9;1943;73;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1181,85654151842
4173232;1;1;1;10;1;1;6;1957;59;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;10;66;929,107409257624
4173232;1;2;1;10;2;2;8;1981;35;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;66;929,107409257624
4173232;1;3;1;10;2;2;11;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;66;929,107409257624
4173233;1;1;1;10;1;2;1;1948;68;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;986,432426061199
4173233;1;2;1;10;2;1;4;1970;46;3;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;66;986,432426061199
4173233;1;3;1;10;3;2;2;1983;33;5;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;66;986,432426061199
4173233;1;4;1;10;3;2;11;2004;11;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;66;986,432426061199
4173233;1;5;1;10;3;2;2;2014;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;66;986,432426061199
4173234;1;1;1;10;1;2;4;1978;38;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1353,19367049521
4173234;1;2;1;10;2;1;3;1984;32;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;66;1353,19367049521
4173234;1;3;1;10;3;1;1;2005;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;66;1353,19367049521
4173234;1;4;1;10;4;2;5;2008;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;66;1353,19367049521
4173234;1;5;1;10;5;2;4;1957;59;9;5;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;66;1353,19367049521
4173235;1;1;1;10;1;1;2;1958;58;1;2;1; ; ;1;1;27578;2;1;2; ;3;5; ; ;2;5;10;66;985,197649767724
4173235;1;2;1;10;2;2;3;1968;48;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;10;66;985,197649767724
4173235;1;3;1;10;3;1;8;1997;19;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;2;13;10;66;985,197649767724
4173236;1;1;1;10;1;1;10;1985;31;1;2;2;1;6; ; ; ;2;1;2; ;4;7; ; ;2;7;10;66;1623,56847533431
4173236;1;2;1;10;2;2;8;1990;26;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;1623,56847533431
4173236;1;3;1;10;2;2;2;2015;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;66;1623,56847533431
4173236;1;4;1;10;4;1;4;1974;42;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1623,56847533431
4173237;1;1;1;10;1;2;11;1936;79;1;5;1; ; ;1;2;82734;2;1;2; ;3;2; ; ;2;2;10;66;996,514935878638
4173237;1;2;1;10;2;2;12;1966;49;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;996,514935878638
4173237;1;3;1;10;3;1;4;1998;18;4;6;1; ; ;1;1;27578;2;1;2; ;5;10;1; ;2;10;10;66;996,514935878638
4173238;1;1;1;10;1;1;6;1957;59;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;66;913,805775514974
4173238;1;2;1;10;2;2;12;1973;42;2;2;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;2;11;10;66;913,805775514974
4173238;1;3;1;10;3;1;8;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;66;913,805775514974
4173238;1;4;1;10;4;1;7;1998;18;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;66;913,805775514974
4173238;1;5;1;10;5;2;10;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;66;913,805775514974
4173239;1;1;1;10;1;1;6;1964;52;1;3;1; ; ;1;2;82374;2;1;2; ;3;5; ; ;2;5;10;66;1129,93997715406
4173239;1;2;1;10;2;2;3;1969;47;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ; ;2;7;10;66;1129,93997715406
4173240;1;1;1;10;1;1;7;1968;48;1;2;1; ; ;1;1;36000;2;1;2; ;4;6; ; ;2;6;10;66;892,304409294486
4173240;1;2;1;10;2;2;12;1964;51;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ; ;2;6;10;66;892,304409294486
4173240;1;3;1;10;3;2;10;1996;20;3;6;1; ; ;1;1;27528;2;1;2; ;5;11;2; ;2;11;10;66;892,304409294486
4173242;1;1;1;10;1;2;10;1968;48;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;840,495108827514
4173243;1;1;1;10;1;2;5;1956;60;1;5;1; ; ;1;3;86181;2;1;2; ;5;11;2; ;2;11;10;66;830,271242271813
4173243;1;2;1;10;2;2;5;1987;29;3;6;1; ; ;1;1;40000;2;1;2; ;6;5;4; ;2;16;10;66;830,271242271813
4173244;1;1;1;10;1;2;1;1940;76;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1301,46615650274
4173245;1;1;1;10;1;1;5;1947;69;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;1279,92500383612
4173245;1;2;1;10;2;2;3;1952;64;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1279,92500383612
4173246;1;1;1;10;1;1;5;1966;50;1;2;2;2; ; ; ; ;2;1;2; ;4;7; ; ;2;7;10;66;1590,91102482928
4173246;1;2;1;10;2;2;10;1959;57;2;2;1; ; ;1;2;82734;2;1;2; ;3;3; ; ;2;3;10;66;1590,91102482928
4173247;1;1;1;10;1;1;11;1986;29;1;2;1; ; ;1;1;27478;2;1;2; ;4;8; ; ;2;8;10;66;1529,74301713223
4173247;1;2;1;10;2;2;8;1994;22;2;2;1; ; ;1;1;27478;2;1;2; ;5;11;2; ;2;11;10;66;1529,74301713223
4173247;1;3;1;10;3;1;7;1993;23;5;6;1; ; ;1;1;27478;1;1;2; ;4;8; ; ;2;8;10;66;1529,74301713223
4173248;1;1;1;10;1;1;5;1951;65;1;3;1; ; ;1;4; ;2;1;2; ;3;3; ; ;2;3;10;66;1020,74828330993
4173248;1;2;1;10;2;2;5;1961;55;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;66;1020,74828330993
4173248;1;3;1;10;3;2;9;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;66;1020,74828330993
4173248;1;4;1;10;4;1;5;1941;75;5;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;66;1020,74828330993
4173249;1;1;1;10;1;2;12;1967;48;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;66;655,845011529219
4173249;1;2;1;10;2;1;11;1993;22;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;2;13;10;66;655,845011529219
4173249;1;3;1;10;3;2;9;1996;20;3;6;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;2;11;10;66;655,845011529219
4173249;1;4;1;10;4;2;6;1998;18;3;6;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;2;11;10;66;655,845011529219
4173249;1;5;1;10;5;2;9;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;66;655,845011529219
4173249;1;6;1;10;6;2;4;2006;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;66;655,845011529219
4173249;1;7;1;10;7;1;1;1992;24;5;6;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;2;11;10;66;655,845011529219
4173250;1;1;1;10;1;2;8;1971;45;1;4;1; ; ;1;4; ;2;1;2; ;5;11;2; ;2;11;10;66;1006,73880243434
4173250;1;2;1;10;2;1;6;2002;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;10;66;1006,73880243434
4173251;1;1;1;10;1;2;11;1966;49;1;3;1; ; ;1;1;99;2;1;2; ;6;5;4; ;2;16;10;66;655,845011529219
4173251;1;2;1;10;2;1;11;1949;66;2;3;1; ; ;1;1;99;2;1;2; ;6;5;4; ;2;16;10;66;655,845011529219
4173251;1;3;1;10;3;2;3;1992;24;3;6;1; ; ;1;1;99;2;1;2; ;6;5;4; ;2;16;10;66;655,845011529219
4173252;1;1;1;10;1;1;6;1953;63;1;3;1; ; ;1;2;82734;2;1;2; ;6;3;3; ;2;14;10;66;1328,11026765823
4173252;1;2;1;10;2;2;10;1950;66;2;3;1; ; ;2;2;287500;2;1;2; ;6;3;3; ;2;14;10;66;1328,11026765823
4173252;1;3;1;10;3;2;3;1993;23;3;6;1; ; ;1;1;30000;2;1;2; ;6;5;4; ;2;16;10;66;1328,11026765823
4173252;1;4;1;10;3;1;10;2016;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;10;66;1328,11026765823
4173253;1;1;1;10;1;1;5;1938;78;1;3;1; ; ;1;2;1189000;2;1;2; ;6;12;5; ;2;23;10;66;1279,92500383612
4173253;1;2;1;10;2;2;12;1943;72;2;3;1; ; ;1;5; ;2;1;2; ;6;2;2;2;2;13;10;66;1279,92500383612
4173254;1;1;1;10;1;1;6;1953;63;1;3;1; ; ;1;2;300000;2;1;2; ;6;8;5; ;2;19;10;66;1268,60771772521
4173254;1;2;1;10;2;1;8;1954;62;2;3;1; ; ;1;3;470000;2;1;2; ;6;7;5; ;2;18;10;66;1268,60771772521
4173255;1;1;1;10;1;1;2;1952;64;1;3;1; ; ;2;2;600000;2;1;2; ;6;6;4; ;2;17;10;66;1279,92500383612
4173255;1;2;1;10;2;2;9;1953;63;2;3;1; ; ;2;2;600000;2;1;2; ;6;5;4; ;2;16;10;66;1279,92500383612
4173256;1;1;1;10;1;1;2;1957;59;1;3;1; ; ;1;1;80000;2;1;2; ;6;6;4; ;2;17;10;66;991,372566792293
4173256;1;2;1;10;2;2;1;1957;59;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;10;66;991,372566792293
4173256;1;3;1;10;3;2;6;1988;28;3;4;1; ; ;1;5; ;2;1;2; ;6;3;3; ;2;14;10;66;991,372566792293
4173256;1;4;1;10;3;2;4;2009;7;4; ;1; ; ;1;5; ;2;1;1;2;3;1; ; ;2;1;10;66;991,372566792293
4173256;1;5;1;10;5;1;3;1936;80;9;5;1; ; ;1;3;86181;2;1;2; ;5;11;2; ;2;11;10;66;991,372566792293
4173257;1;1;1;10;1;1;5;1964;52;1;3;1; ; ;1;3;258543;2;1;2; ;6;7;5; ;2;18;10;66;892,304409294486
4173257;1;2;1;10;2;2;8;1967;49;2;3;1; ; ;1;1;82500;2;1;2; ;6;5;4; ;2;16;10;66;892,304409294486
4173257;1;3;1;10;3;2;3;1999;17;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;2;2;11;10;66;892,304409294486
4173258;1;1;1;10;1;1;12;1964;51;1;3;1; ; ;1;3;90000;2;1;2; ;6;5;4; ;2;16;10;66;1519,51915057653
4173258;1;2;1;10;2;2;2;1960;56;2;3;1; ; ;1;3;87000;2;1;2; ;6;5;4; ;2;16;10;66;1519,51915057653
4173258;1;3;1;10;3;2;8;1999;17;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ; ;2;9;10;66;1519,51915057653
4173258;1;4;1;10;4;1;1;2000;16;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ; ;2;9;10;66;1519,51915057653
4173259;1;1;1;10;1;2;7;1961;55;1;4;1; ; ;2;1;60000;2;1;2; ;6;5;4; ;2;16;10;05;3252,07138354394
4173261;1;1;1;10;1;2;3;1990;26;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;05;2814,41036377164
4173261;1;2;1;10;2;1;9;2011;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;2;0;10;05;2814,41036377164
4173262;1;1;1;10;2;1;5;1991;25;1;1;1; ; ;1;1;27500;2;1;2; ;5;11;2; ;2;11;10;05;3407,07832421394
4173262;1;2;1;10;2;2;2;1997;19;2;1;1; ; ;1;1;27500;2;1;2; ;5;11;2; ;2;11;10;05;3407,07832421394
4173263;1;1;1;10;2;1;5;1962;54;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;05;3238,87163906405
4173263;1;2;1;10;2;2;12;1964;51;2;2;1; ; ;1;3;80500;2;1;2; ;3;5; ; ;2;5;10;05;3238,87163906405
4173263;1;3;1;10;2;1;7;1999;17;3;6;1; ; ;3; ; ;2;2;2; ;3;5; ; ;2;5;10;05;3238,87163906405
4173264;1;1;1;10;1;2;3;1978;38;1;6;1; ; ;1;1;27500;2;1;2; ;3;4; ; ;2;4;10;05;2100,20835176505
4173266;1;1;1;10;1;1;3;1973;43;1;3;1; ; ;1;1;46000;2;1;2; ;5;11;2; ;2;11;10;05;4000,8761929384
4173267;1;1;1;10;1;1;4;1941;75;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;05;3223,79202943489
4173268;1;1;1;10;1;2;7;1985;31;1;4;1; ; ;1;1;27560;2;1;1;2;3;1; ; ;2;1;10;05;2100,20835176505
4173269;1;1;1;10;1;2;6;1967;49;1;3;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;10;05;1784,40073303449
