DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4175965;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;63;3654,27726138633
4175969;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ;1;10;63;3613,65050733943
4175969;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;63;3613,65050733943
4175971;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;63;3118,87124207264
4175973;1;4;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ;1;10;63;3308,1278672469
4175989;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;63;1538,30723686148
4175990;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;63;1224,79179650813
4175990;1;4;1;80;2;1;1;7; ;2; ; ;11; ; ; ;2; ;1;10;63;1224,79179650813
4175990;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;63;1224,79179650813
4175991;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;63;3333,67501166463
4175992;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;10;63;1638,80926398083
4175992;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;63;1638,80926398083
4175993;1;1;1;80;2;1;4;9;POR EDAD;2; ; ;8; ;2; ;2; ;1;10;63;2336,93688637191
4175993;1;5;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;63;2336,93688637191
4175994;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;63;3368,33143531632
4175994;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;63;3368,33143531632
4175995;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;63;2229,66814801732
4175997;1;2;1;80;2;1;3;7; ;1; ;2;5; ;2; ;2; ;1;10;63;1569,36987216267
4175999;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;63;4047,87702367122
4176000;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;63;1834,37339611839
4176002;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;63;3333,67501166463
4176003;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;63;4121,28033622053
4176861;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3405,14670479685
4176861;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3405,14670479685
4176861;1;7;1;80;2;1;3;4; ;2; ; ;9; ;2; ;2; ;1;10;05;3405,14670479685
4176862;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3144,41838649038
4176862;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;05;3144,41838649038
4176863;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;4558,08601859407
4176864;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3170,71249491852
4176866;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2166,7859965204
4176867;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;05;2297,37570105482
4176867;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2297,37570105482
4176869;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3099,22628155949
4176871;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2350,07229129945
4176871;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2350,07229129945
4176872;1;1;1;80;2;1;3;4; ;2; ; ;4; ;1;1;2; ;1;10;05;2823,46601674178
4176873;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;10;05;2983,21096928238
4176873;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;05;2983,21096928238
4176874;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;05;2046,38185323827
4176876;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2877,19309788282
4176876;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2877,19309788282
4176877;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;4752,31379463843
4176877;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;4752,31379463843
4176878;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;05;4667,27566307722
4176878;1;3;1;80;2;1;1;1; ;2; ; ;2; ;2; ;2; ;1;10;05;4667,27566307722
4176881;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2744,09237379726
4176881;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2744,09237379726
4176883;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;05;5592,89028032236
4176883;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;5592,89028032236
4176883;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;5592,89028032236
4176885;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;4121,28033622053
4176886;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3491,31474464021
4176886;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3491,31474464021
4176886;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3491,31474464021
4176886;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3491,31474464021
4176886;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3491,31474464021
4176887;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2396,2923946157
4176887;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2396,2923946157
4176887;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2396,2923946157
4176887;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2396,2923946157
4176888;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3537,66802874836
4176889;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3229,81598609391
4176892;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2090,02279051276
4176899;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;05;3060,47939266187
4176899;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;3060,47939266187
4176899;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3060,47939266187
4176899;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3060,47939266187
4176901;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;10;05;4427,49631405965
4176903;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;1638,80926398083
4176903;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;1638,80926398083
4176904;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;05;2561,484896538
4176904;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2561,484896538
4176904;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2561,484896538
4176904;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2561,484896538
4176905;1;2;1;80;2;1;3;8; ;1; ;1;9; ;2; ;2; ;1;10;05;2823,46601674178
4176906;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;05;3869,48477726904
4176906;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;3869,48477726904
4176907;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;05;2479,8812684173
4176907;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;2479,8812684173
4176907;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2479,8812684173
4176907;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;2479,8812684173
4176908;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;05;4769,49862383262
4176908;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;05;4769,49862383262
4176909;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;66;595,570398219882
4176909;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;66;595,570398219882
4176967;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;76;6885,6045987966
4176973;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;76;5785,94402621505
4176974;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;1;10000;1;10;76;5817,85073618255
4176975;1;1;1;80;2;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ;1;10;76;6031,73023508573
4176976;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;76;2046,32128534981
4176976;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;76;2046,32128534981
4176976;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;76;2046,32128534981
4176976;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;76;2046,32128534981
4176978;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;76;2046,32128534981
4176978;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;76;2046,32128534981
4176980;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;76;2837,36780738548
4176982;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;76;2046,32128534981
4176983;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;76;2046,32128534981
4176983;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;76;2046,32128534981
4176985;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;76;2046,32128534981
4177078;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;08;4253,23560982179
4177078;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;08;4253,23560982179
4177078;1;7;1;80;2;1;3;9;PROBLEMAS DE SALUD (EPILEXIA);2; ; ;4; ;2; ;2; ;1;10;08;4253,23560982179
4177079;1;3;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;10;08;2728,34439228895
4177081;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;3905,80294848475
4177081;1;4;1;80;2;1;4;9;CAMBIO DE PAIS;2; ; ;9; ;2; ;2; ;1;10;08;3905,80294848475
4177082;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;08;4921,78565912406
4177082;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;4921,78565912406
4177083;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;1887,31919395801
4177084;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;4133,92484423319
4177084;1;3;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;08;4133,92484423319
4177084;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;08;4133,92484423319
4177085;1;1;1;80;2;1;1;9;POR EMBARAZO;2; ; ;9; ;2; ;2; ;1;10;08;2780,58214965617
4177086;1;1;1;80;2;1;4;7; ;2; ; ;8; ;2; ;2; ;1;10;08;2658,10992490498
4177087;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;3387,60933793896
4177088;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;08;3387,60933793896
4177089;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;10;08;2658,10992490498
4177090;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;08;4926,61469908897
4177090;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;08;4926,61469908897
4177090;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;08;4926,61469908897
4177091;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;08;2566,87437818557
4177092;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;3881,96501518758
4177093;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;08;3250,46776519748
4177094;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;2802,53372403569
4177094;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ;1;10;08;2802,53372403569
4177094;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;2802,53372403569
4177094;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;2802,53372403569
4177094;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;08;2802,53372403569
4177095;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;08;3524,49568696798
4177095;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;08;3524,49568696798
4177096;1;4;1;80;2;1;4;5; ;2; ; ;4; ;3; ;2; ;1;10;08;4680,92013487843
4177097;1;2;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ;1;10;17;1279,92500383612
4177099;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;10;17;1258,38385116951
4177099;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;17;1258,38385116951
4177102;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;17;1624,15496589562
4177104;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;17;1462,42736436771
4177106;1;4;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;17;655,845011529219
4177106;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;655,845011529219
4177106;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;655,845011529219
4177106;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;655,845011529219
4177108;1;1;1;80;2;1;4;5; ;2; ; ;11; ;3; ;2; ;1;10;17;1290,14887039182
4177109;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;1510,61262818982
4177109;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;1510,61262818982
4177109;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;17;1510,61262818982
4177143;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;2293,30903649403
4177143;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;2293,30903649403
4177143;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;2293,30903649403
4177145;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;19;573,327259123507
4177145;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4177145;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4177146;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;19;573,327259123507
4177148;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;1870,99165740973
4177149;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;10;19;1621,07458576566
4177149;1;3;1;80;2;1;1;1; ;2; ; ;2; ;2; ;2; ;1;10;19;1621,07458576566
4177151;1;1;1;80;2;1;3;8; ;2; ; ;11; ;2; ;2; ;1;10;19;573,327259123507
4177151;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;10;19;573,327259123507
4177153;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;10;19;573,327259123507
4177154;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;1846,98822825658
4177155;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;1169,8205674161
4177157;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;19;573,327259123507
4177157;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4177159;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ;1;10;19;1528,39687601645
4177188;1;1;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;10;19;2293,30903649403
4177188;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;1;45000;1;10;19;2293,30903649403
4177188;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;2293,30903649403
4177188;1;8;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;2293,30903649403
4177189;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;19;573,327259123507
4177189;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;19;573,327259123507
4177189;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4177189;3;2;3;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4177190;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;19;573,327259123507
4177190;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4177191;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;10;19;862,560980145783
4177210;1;1;1;80;2;2; ; ; ; ;1;4;5; ;2; ;2; ;1;10;19;573,327259123507
4177211;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;19;573,327259123507
4177211;1;2;1;80;2;1;3;8; ;1; ;1;8; ;1;4;2; ;1;10;19;573,327259123507
4177212;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;19;573,327259123507
4177213;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;19;1539,72864098626
4177214;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;19;1019,80034204063
4177215;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;19;573,327259123507
4177216;1;2;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ;1;10;19;685,227462593436
4177216;1;3;1;80;2;2; ; ; ; ;1;1;8; ; ; ;2; ;1;10;19;685,227462593436
4177216;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;685,227462593436
4177217;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;10;19;963,529533337732
4177222;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;19;573,327259123507
4177222;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;19;573,327259123507
4177223;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ;1;10;19;1689,9376399063
4177224;1;2;1;80;2;1;2;4; ;2; ; ;9; ;2; ;2; ;1;10;19;2250,34170009158
4177224;2;2;2;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;10;19;2250,34170009158
4177224;2;3;2;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;19;2250,34170009158
4177224;2;4;2;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;2250,34170009158
4177228;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;19;2293,30903649403
4177230;1;1;1;80;2;1;4;9;DESCANSAR;2; ; ;11; ;2; ;2; ;1;10;19;1689,9376399063
4177231;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;10;19;1193,82399656925
4177231;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;1193,82399656925
4177232;1;1;1;80;2;2; ; ; ; ;1;3;9; ;2; ;2; ;1;10;19;1133,25178587134
4177232;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;19;1133,25178587134
4177232;2;1;2;80;2;1;2;1; ;1; ;2;8; ;2; ;2; ;1;10;19;1133,25178587134
4177233;1;1;1;80;2;1;3;8; ;2; ; ;10; ;3; ;2; ;1;10;19;1014,0088746837
4177233;1;2;1;80;2;1;4;8; ;2; ; ;11; ;2; ;2; ;1;10;19;1014,0088746837
4177233;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;19;1014,0088746837
4177233;1;4;1;80;2;1;2;5; ;2; ; ;10; ;3; ;2; ;1;10;19;1014,0088746837
4177235;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;19;1696,96800288112
4177235;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;1696,96800288112
4177236;1;1;1;80;2;1;3;5; ;2; ; ;10; ;3; ;2; ;1;10;19;573,327259123507
4177241;1;1;1;80;2;1;4;8; ;2; ; ;4; ;2; ;2; ;1;10;19;573,327259123507
4177241;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;19;573,327259123507
4177241;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;19;573,327259123507
4178560;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1760,93145560198
4178560;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1760,93145560198
4178564;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1545,35597491494
4178565;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1557,48529346411
4178566;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1037,88118445702
4178649;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;20;1099,31956616891
4178649;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1099,31956616891
4178650;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;2255,81950176243
4178650;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;2255,81950176243
4178653;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;2587,88869530634
4178653;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;2587,88869530634
4178655;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1648,12522534729
4178655;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1648,12522534729
4178656;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;2429,08607255104
4178656;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;2429,08607255104
4178662;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1811,37473426975
4178663;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1870,39269758005
4178664;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;2038,20610039258
4178665;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1829,66632688
4178666;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1643,86503214483
4178667;1;1;1;80;2;1;4;7; ;2; ; ;9; ;2; ;2; ;1;10;20;2337,75795370897
4178667;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;2337,75795370897
4178667;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;2337,75795370897
4178737;1;1;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;10;20;1621,98146425809
4178737;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1621,98146425809
4178739;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1720,0559528325
4178740;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;20;1119,58960898291
4178740;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1119,58960898291
4178741;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1129,786819576
4178742;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;1;70000;1;10;20;1452,90319443092
4178742;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1452,90319443092
4178743;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;10;20;1310,65467187723
4178745;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1308,73973151049
4178745;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1308,73973151049
4178745;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1308,73973151049
4178745;1;11;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1308,73973151049
4178747;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1956,29632346098
4178747;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1956,29632346098
4178747;1;7;1;80;2;1;3;6; ;2; ; ;11; ;2; ;2; ;1;10;20;1956,29632346098
4178747;1;9;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1956,29632346098
4178748;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1293,93462235095
4178748;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1293,93462235095
4178750;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1921,87169959948
4178751;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1795,30280749915
4178751;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;10;20;1795,30280749915
4178755;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;2292,84100025491
4178756;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;10;20;1665,10683546101
4178758;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;10;20;1590,25333767179
