Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4003296;1;1;1;70;05;8;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;50;1;1;5020;03;05;1077,52093724564
4003302;1;1;1;70;05;4;48;4; ;2;8;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;03;05;920,034258014783
4003307;1;1;1;70;05;16;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;05;915,990697551322
4003307;1;2;1;70;05;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;15;1;1;1551;03;05;915,990697551322
4003308;1;3;1;70;05;3;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;83; ; ;1;1; ;03;05;912,415992130969
4003312;1;2;1;70;05;8;48;2; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8042;03;05;1052,84589418152
4003320;1;1;1;70;05;20;30;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;05;1240,91644365665
4003328;1;1;1;70;05;24;48;5; ;2;24;5; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;05;662,824864822079
4003328;1;3;1;70;05;4;48;1; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5225;03;05;662,824864822079
4003336;1;3;1;70;05;1;16;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;1; ;03;05;1048,80233371806
4003342;1;3;1;70;05;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;03;05;934,202035874662
4003343;1;3;1;70;05;2;72;1; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;720000;2;39;84;52;1;1;5237;03;05;988,885800185587
4003345;1;2;1;70;05;4;48;1; ;2;4;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;2000000;2;38;45;51;1;1;5127;03;05;1194,7692834309
4003347;1;1;1;70;05;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;840000;2;58;38;60;1;1;6021;03;05;937,776741295015
4003351;1;1;1;70;05;9;48;1; ;2;9;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;03;05;924,077818478243
4003354;1;2;1;70;05;104;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;05;823,176443451617
4003360;1;1;1;70;05;12;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;03;05;937,776741295015
4003362;1;1;1;70;05;36;48;1; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;16;74;1;2;7499;03;05;941,820301758475
4003369;1;6;1;70;05;8;48;1; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;05;1001,12277553033
4003382;1;3;1;70;05;144;48;1; ;2;144;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;02;03;51;1;2;5141;03;05;1242,55202768474
4003382;1;4;1;70;05;20;48;1; ;2;20;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;05;05;45;1;2;4530;03;05;1242,55202768474
4003391;1;3;1;70;05;20;48;1; ;2;36;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;39;65;1;2;6596;03;05;916,45955259443
4003392;1;5;1;70;05;4;48;1; ;2;16;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;18;1;1;1810;03;05;1243,94753980634
4003416;1;3;1;70;05;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;03;05;1068,50715924023
4003418;2;1;2;70;05;1;48;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;260000;2;81;81;36;1;1;3611;03;05;922,713846083445
4003427;1;4;1;70;05;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;03;05;930,158475411202
4003428;1;2;1;70;05;8;48;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;56;18;1;1;1810;03;05;1119,73509411038
4003431;1;2;1;70;05;1;48;1; ;2;98;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;79;18;1;1;1810;03;05;1104,20334385571
4003433;1;1;1;70;05;4;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;880000;2;95;95;45;1;1;4521;03;05;935,56600826946
4003435;1;1;1;70;05;8;48;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;55;55;74;1;1;7493;03;05;1119,73509411038
4003435;1;2;1;70;05;12;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;05;1119,73509411038
4003437;1;3;1;70;05;12;48;1; ;2;12;1; ;3;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;53;55;1;1;5521;03;05;830,621072779374
4003443;1;4;1;70;05;2;48;4; ;2;2;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;08;08;74;1;1;7414;03;05;1420,05946021113
4003447;1;3;1;70;05;2;48;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;95;95;45;1;1;4521;03;05;1309,27160619707
