Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
4007861;1;3;2;2;1;4;6;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1; ;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;05;1485,42899786229
4007864;1;3;2;2;1;4;6;1;4;4; ; ; ;140000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1; ;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;05;1656,52409787672
4007865;1;2;1;2;1;4;6;1;4;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1; ;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;05;1432,56457675495
4007866;1;4;2;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;05;1179,11685703538
4007867;1;2;1;2;1;4;6;1;4;1; ; ;15000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ; ;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;05;1209,73577463606
4007868;1;2;1;2;1;4;2;1;4;4; ; ; ;40000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1; ;2; ;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;03;05;1829,7270059077
4008347;1;4;1;2;1;5;4;1;4;1; ; ;50000000;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;2; ;2; ;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;03;68;556,384205957704
4008348;1;4;2;2;1;4;4;1;5;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2; ;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;1021,26355190043
4008349;1;3;2;2;1;4;6;1;4;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;1;2; ;2; ;2;1;1;1;2;1;2;1;2;2;2; ; ;01;2;03;68;1370,95944994301
4008351;1;1;1;2;2;4;4;2;4;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;1; ;2; ;2;1;1;8;1;1;2;2;2;2;1; ; ;01;2;03;68;805,122712964918
4008352;1;4;2;2;1;4;6;1;5;3; ; ; ; ;62500;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;2;2;1;2; ;2; ;5;1;1;1;2;1;2;2;2;2;0; ; ;01;2;03;68;1028,14629946369
4008353;1;2;1;2;1;4;6;3;4;4; ; ; ;98; ;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2; ;2; ;3;1;1;1;2;1;2;2;2;2;0; ; ;01;2;03;68;670,98028829095
4008354;1;3;1;2;1;4;4;1;4;1; ; ;30000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2; ;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;556,384205957704
4008355;1;2;1;2;1;4;2;3;4;4; ; ; ;40000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2; ;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;03;68;2225,53682383082
4008356;1;4;2;2;1;4;2;1;4;1; ; ;98;150000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;3; ;2; ;5;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;68;1825,79745731056
4014877;1;8;5;2;1;3;1;1;5;5; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2; ;2; ;7;1;1;4;2;1;2;2;2;1;1; ;2;01;2;03;19;485,815512028878
4014878;1;3;2;4;1;4;1;1;5;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2; ; ;2; ;4;1;1;4;2;1;2;2;2;1;1; ;1;01;2;03;19;1206,24537007009
4014879;1;4;3;4;1;4;1;1;5;1; ; ;98;98; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2; ; ;2; ;5;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;1354,21957977344
4014880;1;5;4;2;1;4;1;1;5;1; ; ;98;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1; ;2; ;7;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;705,540254277108
4014881;1;2;2;4;1;4;1;1;5;1; ; ;98;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;4;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;1018,83079854494
4014882;1;3;2;4;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;8;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;1143,74387423667
4014883;1;5;2;2;1;4;6;1;5;5; ; ; ;50000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;3;1;1;4;1;1;2;2;2;2;1; ; ;01;2;03;19;1021,43051934463
4014885;1;5;2;2;1;4;2;1;5;5; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ; ;2; ;5;1;1;1;4;1;2;2;2;2;1; ; ;01;2;03;19;1170,25764684202
4014886;1;8;5;2;1;4;2;1;5;1; ; ;30000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;2; ;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;1192,7978331822
4014891;1;4;2;2;1;3;1;1;5;5; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;1;5;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;1001,26339582792
4014892;1;2;1;2;1;4;2;1;5;1; ; ;10000000;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;735,791717015324
4014895;1;7;5;2;1;3;1;1;5;1; ; ;98;150000; ;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;3; ;2; ;9;1;1;4;2;1;2;2;2;1;1; ;2;01;2;03;19;1404,87199285435
4014896;1;3;2;2;1;4;2;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;642,154460895607
4014897;1;3;3;2;1;4;2;1;4;1; ; ;7000000;60000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;3; ;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;1068,06633975887
4014900;1;3;1;2;1;3;1;1;5;1; ; ;98;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ;2; ;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;03;19;642,154460895607
4014903;1;4;3;2;1;4;1;1;5;5; ; ; ;98; ;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;3;1;1;3;2;1;2;2;2;1;1; ;1;01;2;03;19;1014,09491942512
4014904;1;3;2;4;1;4;2;1;5;1; ; ;22000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2; ;8;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;1216,89346725626
4014908;1;3;2;4;2;4;1;1;5;3; ; ; ; ;80000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1; ;2; ;4;1;1;3;2;1;2;2;2;1;1; ;2;01;2;03;19;608,008606292436
4014908;2;1;1;4;2;4;1;1;5;4; ; ; ;15000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;1;2;1;3;2;1;2;2;2;1;1; ;2;01;2;03;19;608,008606292436
4014909;1;4;2;2;1;3;1;1;5;1; ; ;20000000;150000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;1;1; ;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;03;19;707,036238502948
4014910;1;3;2;4;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2; ;2; ;3;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;1059,61694207823
4014911;1;11;4;2;1;3;1;1;5;1; ; ;12000000;12000000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2; ;2; ;4;1;1;3;2;1;2;2;2;1;1; ;2;01;2;03;19;1180,48944963953
4014912;1;5;1;2;1;4;1;1;5;5; ; ; ;98; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2; ; ;2; ;2;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;733,435410705162
4014914;1;3;1;2;2;4;1;1;5;1; ; ;98;50000; ;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;4; ;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;485,815512028878
4014914;2;1;1;2;2;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;4;2;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;485,815512028878
4014915;1;4;3;4;1;4;1;1;5;5; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;5;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;691,953956182482
4014916;1;4;2;2;1;4;1;1;5;1; ; ;10000000;10000000; ;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;1;2; ;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;03;19;1415,62474332331
4014917;1;3;2;4;1;4;2;1;5;5; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;2;1;1;3;1;1;2;2;2;2;1; ; ;01;2;03;19;1100,40308561151
4014918;1;4;2;2;1;4;1;1;5;3; ; ; ; ;150000;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;2;2;1;3; ;1;1;7;1;1;1;1;1;2;2;2;1;1; ;2;01;2;03;19;1518,01438918816
4014919;1;3;1;4;1;4;1;1;5;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;2; ;3;1;1;4;2;1;2;2;2;1;1; ;1;01;2;03;19;601,368317362323
4014922;1;4;2;2;1;3;1;1;5;1; ; ;5000000;300000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;4;1;1;3;4;1;2;2;2;1;1; ;1;01;2;03;19;485,815512028878
4014924;1;4;3;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1; ;2; ;6;1;1;1;4;1;2;2;2;1;1; ;1;01;2;03;19;849,612853165062
4014925;1;5;3;2;1;4;1;1;5;1; ; ;98;98; ;2;2;1;2;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;2;2;1;3; ;2; ;5;1;1;1;4;1;2;2;2;1;1; ;2;01;2;03;19;1314,39841160727
4014929;1;6;4;2;1;4;1;1;5;1; ; ;40000000;150000; ;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4; ;2; ;6;1;1;1;4;1;2;2;2;1;1; ;1;01;2;03;19;491,380811490538
4014931;1;2;2;6; ;4;1;1;5;1; ; ;1500000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;5;1;1;3;1;1;2;2;2;1;1; ;1;01;2;03;19;1147,03890602575
4014932;1;3;3;6; ;4;6;1;5;5; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;7;1;1;1;1;1;2;2;2;2;1; ; ;01;2;03;19;733,616992973558
4014933;1;3;2;2;1;4;1;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;2;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;897,631241414041
4014934;1;2;2;2;1;4;2;1;5;5; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;4;1;1;4;1;1;2;2;2;2;1; ; ;01;2;03;19;1226,01147229263
4014935;1;1;1;2;1;4;2;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;3;1;1;3;1;2;2;2;2;2; ; ; ;01;2;03;19;1041,48558528826
4014936;1;4;2;2;2;3;1;1;5;1; ; ;5000000;200000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;3; ;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;859,503098176444
4014936;2;4;1;2;2;3;1;1;5;1; ; ;5000000;5000000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1; ;2; ;7;2;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;859,503098176444
4014937;1;5;4;2;1;4;1;1;5;1; ; ;15000000;500000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2; ;8;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;903,175198060598
4014938;1;2;2;2;2;4;1;1;5;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;2; ;5;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;821,602910994029
4014938;2;2;2;2;2;4;1;1;5;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;5;2;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;821,602910994029
4014939;1;4;2;6; ;3;2;1;5;5; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ; ;2; ;6;1;1;1;1;1;2;2;2;2;1; ; ;01;2;03;19;1275,24701350656
4014940;1;3;2;4;1;4;1;1;5;1; ; ;5000000;98; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2; ;2; ;4;1;1;3;1;1;2;2;2;1;1; ;1;01;2;03;19;1003,86311662761
4014941;1;3;2;6; ;4;1;1;5;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;5;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;669,413769842297
4014942;1;2;1;1;1;1;1;1;4;1; ; ;20000000;200000; ;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1; ;2; ;2;1;1;1;4;1;2;1;1;1;1;2;1;01;2;03;05;787,089305659479
4014943;1;2;2;1;1;1;1;1;4;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ;2; ;2;1;1;1;2;1;2;1;1;1;1;2;1;01;2;03;05;1593,1341772725
4014944;1;4;3;6; ;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;6;1;1;1;1;1;2;2;2;1;1; ;1;01;2;03;19;1103,71558287818
4014945;1;1;1;6; ;4;1;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;1;1;1;4;1;1;2;2;2;1;1; ;1;01;2;03;19;637,181677272442
4014947;1;3;2;1;1;1;1;1;4;1; ; ;40000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3; ;2; ;3;1;2;1;4;1;2;1;1;1;2;2;1;01;2;03;05;1102,08124223857
4014948;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;1;3; ;2; ;4;1;2;7;2;1;2;1;1;1;2;3;1;01;2;03;05;1403,07637815715
4014949;1;4;2;1;1;1;1;1;4;1; ; ;60000000;300000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1; ;2; ;3;1;2;1;2;1;2;1;1;1;2;3;1;01;2;03;05;956,288054916486
4014950;1;2;1;2;1;3;1;1;5;1; ; ;1000000;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;1;1;1;4;1;2;2;2;2;1; ; ;1;01;2;03;19;976,603807680922
4014953;1;4;3;2;1;4;1;1;5;1; ; ;98;98; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2; ; ;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;1468,484558279
4014955;1;4;1;1;1;1;1;1;4;1; ; ;50000000;50000000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1; ;2; ;2;1;1;1;2;1;2;1;1;1;2;3;1;01;2;03;05;1593,1341772725
4014956;1;3;1;1;1;1;1;1;4;1; ; ;98;300000; ;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1; ;2; ;1;1;1;1;2;1;2;1;1;1;2;2;1;01;2;03;05;1090,95788134917
4014957;1;5;4;2;1;4;1;1;5;5; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2; ;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;780,071231119402
4014958;1;3;2;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1; ;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;899,829940919568
4014961;1;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2; ; ;2; ;1;1;2;1;2;1;2;1;1;1;2;2;1;01;2;03;05;1090,95788134917
4014964;1;2;2;4;1;4;1;1;5;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2; ;2; ;7;1;1;3;1;1;2;2;2;1;1; ;1;01;2;03;19;733,616992973558
4014966;1;4;3;2;1;4;1;5;5;1; ; ;5000000;400000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3; ;2; ;10;1;1;1;1;1;2;2;2;1;1; ;2;01;2;03;19;680,236230346419
4014967;1;4;3;2;1;4;1;1;5;1; ; ;15000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;5;1;1;1;1;2;2;2;2;1; ; ;1;01;2;03;19;646,195029026032
4014968;1;3;1;4;1;4;6;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;1;1;1;1;2;2;2;2;2;2; ; ; ;01;2;03;19;637,181677272442
4014970;1;4;3;4;2;4;2;1;4;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2; ;2; ;8;1;1;3;1;1;2;2;2;1;1; ;2;01;2;03;19;823,932967416005
4014971;1;5;2;2;1;4;6;1;4;4; ; ; ;30000; ;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1; ;2; ;1;1;1;1;4;1;2;2;2;2;2; ; ;01;2;03;68;2025,79012354447
4014972;1;5;3;2;1;4;4;5;5;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2; ;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;03;68;3475,43796380423
4014973;1;3;1;4;1;4;2;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;03;19;733,435410705162
4014974;1;4;2;2;1;4;2;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2; ;4;1;1;1;2;2;2;2;2;2; ; ; ;01;2;03;19;1187,82504955904
4014976;1;2;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2; ;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;03;19;649,490060815116
4014978;1;4;1;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2; ;2;1;1;1;2;2;2;2;2;1; ; ;1;01;2;03;19;642,154460895607
4014980;1;3;3;2;1;5;1;1;5;5; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2; ;2; ;5;1;1;3;2;1;2;2;2;1;1; ;2;01;2;03;19;691,953956182482
4014981;1;5;3;2;1;4;6;1;5;1; ; ;99;99; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;2; ;5;1;1;1;4;1;2;2;2;2;2; ; ;01;2;03;68;1300,78398331982
4014982;1;3;2;2;1;4;6;1;5;1; ; ;15000000;100000; ;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3; ;2; ;3;1;1;3;2;1;2;2;2;2;2; ; ;01;2;03;68;2021,79966096212
