DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;AREA;fex_c_2011
2552432;1;1;1;80;1;1;4;6; ;3; ;2; ; ; ; ;11;2;1;11;54;54;298,22988499436
2552432;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;54;54;298,22988499436
2552432;1;3;1;80;1;1;1;6; ;2; ;2; ; ; ; ;11;2;1;11;54;54;298,22988499436
2552434;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;15;15;65,2438257701254
2552434;1;2;1;80;1;1;3;6; ;2; ;2; ; ; ; ;8;2;1;11;15;15;65,2438257701254
2552434;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;65,2438257701254
2552435;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;15;15;97,8494661660766
2552436;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;79,9338662508916
2552437;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;15;15;83,5272771227627
2552441;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;54,4404857098491
2552441;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;54,4404857098491
2552443;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;94,3505196135805
2552445;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;11;15;15;78,2060337956511
2552445;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;78,2060337956511
2552446;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;91,625513124044
2552447;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;11;15;15;91,9301804889398
2552448;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;76,4349196983956
2552448;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;76,4349196983956
2552449;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;15;15;78,113610911111
2552450;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;15;15;91,6898979500247
2552450;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;91,6898979500247
2552451;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;11;15;15;103,508320318743
2552451;1;5;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;11;15;15;103,508320318743
2552452;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;15;15;91,6898979500247
2552452;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;91,6898979500247
2552453;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;11;15;15;97,8494661660766
2552454;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;3;2;1;11;15;15;100,510087829632
2552455;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;7;2;1;11;15;15;86,9485894222179
2552455;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;15;15;86,9485894222179
2552456;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;17;17;181,856459369182
2552456;1;2;1;80;1;1;1;3; ;2; ;1;283000; ; ; ;9;2;1;11;17;17;181,856459369182
2552457;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;183,46531351446
2552459;1;1;1;80;1;1;1;5; ;3; ;2; ; ; ; ;11;2;1;11;17;17;215,85475793415
2552459;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;215,85475793415
2552459;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;215,85475793415
2552461;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;135,577917261904
2552461;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;135,577917261904
2552461;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;135,577917261904
2552462;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ;FALTA  DE  DINERO;12;2;1;11;17;17;195,450813361114
2552462;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;195,450813361114
2552462;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;195,450813361114
2552464;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;11;17;17;192,136916341911
2552464;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;192,136916341911
2552465;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;163,34650629138
2552471;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;165,89844567231
2552472;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;171,732971768875
2552472;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;171,732971768875
2552477;1;1;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;11;17;17;159,993255796259
2552477;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;159,993255796259
2552477;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;159,993255796259
2552477;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;159,993255796259
2552479;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;164,400306561322
2552480;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;133,969063116626
2552480;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;133,969063116626
2552481;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;17;17;164,289591527032
2552485;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;127,978063825761
2552485;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;127,978063825761
2552486;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;47;108,589941632267
2552486;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;47;47;108,589941632267
2552488;1;1;1;80;1;1;4;3; ;3; ;2; ; ; ; ;9;2;1;11;47;47;86,0817691845554
2552488;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;47;47;86,0817691845554
2552488;1;3;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;11;47;47;86,0817691845554
2552488;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;86,0817691845554
2552490;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;11;47;47;107,803428403853
2552492;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;92,2638894409241
2552492;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;92,2638894409241
2552493;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;166,984274333168
2552493;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;166,984274333168
2552494;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;148,518016120876
2552494;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;148,518016120876
2552495;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;130,078681556742
2552496;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;47;47;105,064587051654
2552496;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;47;47;105,064587051654
2552498;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;47;47;282,040375745008
2552500;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;215,606856807707
2552501;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;69,8626949500998
2552504;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;47;47;272,361457578647
2552507;1;2;1;80;1;1;4;3; ;1;1;2; ; ; ; ;9;2;1;11;66;66;284,28106200906
2552507;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;284,28106200906
2552508;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;262,693034500937
2552509;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;66;66;261,845134933834
2552510;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;66;66;296,323570309122
2552510;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;296,323570309122
2552510;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;296,323570309122
2552514;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;66;66;196,234589083368
2552514;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;196,234589083368
2552515;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;66;66;206,989030058465
2552515;1;3;1;80;1;1;4;7; ;2; ;2; ; ; ; ;11;2;1;11;66;66;206,989030058465
2552517;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;201,609915509768
2552517;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;201,609915509768
2552519;1;2;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;1;2;1;11;66;66;337,262752343496
2552521;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;11;66;66;278,522965128939
2552522;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;66;66;267,876122251169
2552522;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;11;66;66;267,876122251169
2552523;1;1;1;80;1;1;4;9;CAMBIO  DE PAIS;2; ;2; ; ; ; ;11;2;1;11;66;66;218,992817200383
2552523;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;66;66;218,992817200383
2552527;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;31,5479041916177
2552528;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;49,9921283982195
2552531;1;3;1;80;1;1;1;2; ;2; ;1;48000; ; ; ;2;2;1;11;18;18;68,9584940708717
2552533;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;49,5429706440219
2552533;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;49,5429706440219
2552534;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;67,0906648573689
2552535;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;111,207423377918
2552536;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;18;18;46,7505863687172
2552536;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;46,7505863687172
2552536;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;18;18;46,7505863687172
2552537;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;45,2259934843727
2552537;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;45,2259934843727
2552537;1;6;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;18;18;45,2259934843727
2552537;1;7;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;18;18;45,2259934843727
2552538;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;77,6025746796135
2552538;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;77,6025746796135
2552540;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;18;18;48,8908979638383
2552541;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;18;18;31,5479041916177
2552541;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;31,5479041916177
2552541;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;31,5479041916177
2552541;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;31,5479041916177
2552541;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;18;18;31,5479041916177
2552543;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;9;2;1;11;18;18;94,8754052444256
2552545;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;89,9449590262383
2552545;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;89,9449590262383
2552546;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;19;19;93,7868329208069
2552547;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;19;19;142,540478161734
2552547;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;142,540478161734
2552548;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;65,0356080954441
2552548;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;65,0356080954441
2552550;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;11;19;19;80,7935636646002
2552550;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;8;2;1;11;19;19;80,7935636646002
2552552;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;11;19;19;61,3805815982908
2552552;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;61,3805815982908
2552553;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;19;19;108,830815121798
2552553;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;11;19;19;108,830815121798
2552554;1;1;1;80;1;1;1;4; ;1;2;2; ; ;2; ;4;1;1;11;19;19;69,8195885121516
2552554;1;2;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;11;19;19;69,8195885121516
2552555;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;65,4173577414966
2552555;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;65,4173577414966
2552555;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;65,4173577414966
2552556;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;19;19;61,8811686596447
2552556;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;19;19;61,8811686596447
2552557;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;70,4722071451964
2552557;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;19;19;70,4722071451964
2552558;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;19;19;74,8744379158514
2552560;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;68;68;512,856281902781
2552562;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;68;68;517,785952517682
2552563;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;68;68;368,643277058556
2552566;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;68;68;607,613589196671
2552567;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;68;68;312,166229982862
2552570;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;68;68;574,027590131893
2552570;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;11;68;68;574,027590131893
2552570;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;68;68;574,027590131893
2552570;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;68;68;574,027590131893
2552570;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;68;68;574,027590131893
2552570;1;9;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;68;68;574,027590131893
2552573;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;68;68;481,294846360784
2552574;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;68;68;502,618728257167
2552576;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;52;143,598794825817
2552577;1;3;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;11;52;52;149,392436026271
2552577;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;52;149,392436026271
2552581;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;52;191,211268504743
2552581;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;52;191,211268504743
2552582;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;52;118,232662147703
2552583;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;52;52;121,568366411398
2552583;1;2;1;80;1;1;1;2; ;2; ;1;500000; ; ; ;2;2;1;11;52;52;121,568366411398
2552583;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;52;52;121,568366411398
2552587;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;52;52;178,257078123871
2552587;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;52;52;178,257078123871
2552588;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;11;52;52;110,906543931089
2552588;1;4;1;80;1;2; ; ; ;2; ;2; ;1;3; ;2; ;1;11;52;52;110,906543931089
2552589;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;11;52;52;184,989907218872
2552591;1;1;1;80;1;1;1;5; ;3; ;2; ; ; ; ;11;2;1;11;76;76;606,597121556777
2552591;1;2;1;80;1;1;3;5; ;1;2;2; ; ;3; ;11;1;1;11;76;76;606,597121556777
2552593;1;1;1;80;1;1;4;9;X EDAD;2; ;2; ; ; ; ;8;2;1;11;76;76;874,902654855159
2552593;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;76;76;874,902654855159
2552596;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;11;76;76;683,96337271149
2552598;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;76;973,35123255669
2552599;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;76;76;874,902654855159
2552599;1;2;1;80;1;1;4;4; ;2; ;2; ; ;3; ;8;1;1;11;76;76;874,902654855159
2552600;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;76;952,304320917283
2552601;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;76;805,95996083562
2552603;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;76;774,687104881172
2552604;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;76;76;801,804132806851
2552607;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;76;76;683,96337271149
2552608;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;70;70;80,7257973295288
2552609;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;70;70;89,0887035733655
2552610;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;11;70;70;134,194352986882
2552611;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;70;70;122,051340634113
2552612;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;11;70;70;102,783545534418
2552612;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;70;70;102,783545534418
2552613;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;11;70;70;79,731622809372
2552614;1;1;1;80;1;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;11;70;70;115,109157536426
2552614;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;11;2;1;11;70;70;115,109157536426
2552614;1;4;1;80;1;1;1;8; ;2; ;1;300000; ; ;ESPERA LLAMADA;12;2;1;11;70;70;115,109157536426
2552615;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;6;2;1;11;70;70;99,2173737370378
2552616;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;6;2;1;11;70;70;93,1406640966411
2552622;1;1;1;80;1;1;2;7; ;2; ;2; ; ; ; ;1;2;1;11;50;50;193,644803913403
2552622;1;2;1;80;1;1;1;7; ;2; ;2; ; ;1; ;4;1;1;11;50;50;193,644803913403
2552623;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;9;2;1;11;50;50;190,1403487233
2552623;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;190,1403487233
2552626;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;50;50;332,868824869075
2552626;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;50;50;332,868824869075
2552627;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;50;50;171,708072125391
2552627;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;171,708072125391
2552629;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;399,037752196996
2552631;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;50;50;165,93880267273
2552632;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;115,619362098813
2552632;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;115,619362098813
2552632;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;115,619362098813
2552636;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;50;50;142,610387149432
2552637;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;4;2;1;11;50;50;137,283013869627
2552637;2;1;2;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;11;50;50;137,283013869627
2552637;2;2;2;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;50;50;137,283013869627
2552641;1;1;1;80;1;1;4;9;POR CAMBIO DE    DOMICILIO;2; ;2; ; ; ; ;8;2;1;11;50;50;179,13201264118
2552647;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;11;50;50;142,610387149432
2552648;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;11;50;50;176,947138754849
2552648;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;11;50;50;176,947138754849
2552656;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;11;50;50;123,800018769102
2552661;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;50;50;333,147616456733
2552879;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;63;114,852948811834
2552880;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;63;118,570867970043
2552881;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;63;97,5348614217213
2552882;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;63;63;115,522974889422
