DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;MES;DPTO;fex_c_2011
2558238;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;63;612,078124262531
2558252;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;289,64896159856
2558252;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;35; ; ; ; ; ; ; ; ;2;11;63;289,64896159856
2558254;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;509,739069966465
2558254;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;35; ; ; ; ; ; ; ; ;2;11;63;509,739069966465
2558254;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;509,739069966465
2558255;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;549,085826705369
2558255;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;35; ; ; ; ; ; ; ; ;2;11;63;549,085826705369
2558256;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;464,371844789323
2558256;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;464,371844789323
2558257;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;469,911405270487
2558257;1;2;1;90; ;1;1;2;2;1;2;2;2;2;2;14;35; ; ;14; ; ; ; ; ;2;11;63;469,911405270487
2558258;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;872,35146360624
2558258;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;84; ; ; ; ; ; ; ; ;2;11;63;872,35146360624
2562246;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;464,371844789323
2562246;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;464,371844789323
2562247;1;1;1;90; ;2;1;2;2;2;2;2;2;1;2; ;7; ; ; ; ; ; ;2; ;2;11;63;728,321404304837
2562247;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;28; ; ; ; ; ; ;2;11;63;728,321404304837
2562249;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;423,231309394781
2562249;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;423,231309394781
2562251;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;11;63;772,580513883836
2562251;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;772,580513883836
2562251;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;11;63;772,580513883836
2562251;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;11;63;772,580513883836
2562251;2;2;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;772,580513883836
2562251;3;1;3;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;21; ; ; ; ; ; ;2;11;63;772,580513883836
2562251;3;2;3;90; ;1;2;2;1;2;2;2;2;2;2;8; ; ;8; ; ; ; ; ; ;2;11;63;772,580513883836
2562252;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;759,30782671461
2562252;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;35; ;14; ; ; ; ; ; ;2;11;63;759,30782671461
2562252;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;11;63;759,30782671461
2562252;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;11;63;759,30782671461
2562260;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;456,73881786796
2562260;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;456,73881786796
2562261;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;21; ; ; ; ; ; ; ; ;2;11;63;346,686288268846
2562261;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;63;346,686288268846
2562262;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;666,771383225847
2562262;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;11;63;666,771383225847
2562263;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;11;63;1971,46632526965
2562263;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;1971,46632526965
2562263;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;1971,46632526965
2562265;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;11;63;1006,98048600297
2562265;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;1006,98048600297
2562266;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;2;11;63;638,594401680774
2562266;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;638,594401680774
2562270;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;316,004170547987
2562270;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;2;11;63;316,004170547987
2562270;2;1;2;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;5;2;11;63;316,004170547987
2562270;2;2;2;90; ;2;1;2;2;2;2;1;2;2;2; ;50; ; ; ; ;4; ; ; ;2;11;63;316,004170547987
2562272;1;1;1;90; ;2;2;1;1;1;2;2;2;2;2; ; ;15;20;60; ; ; ; ; ;2;11;63;524,604664233803
2562273;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;777,483368705425
2562273;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;2;11;63;777,483368705425
2562273;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;777,483368705425
2562273;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;777,483368705425
2562274;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;587,586756984864
2562274;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;15;60; ; ; ; ; ; ; ; ;2;11;63;587,586756984864
2562274;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;4;2; ; ; ; ; ; ; ; ;2;11;63;587,586756984864
2562274;1;4;1;90; ;1;1;2;1;2;2;2;2;2;2;2;20; ;10; ; ; ; ; ; ;2;11;63;587,586756984864
2562275;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;858,151881011385
2562275;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;63;858,151881011385
2562275;2;1;2;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;5; ; ; ;2;11;63;858,151881011385
2562275;2;2;2;90; ;1;1;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ;2;11;63;858,151881011385
2562275;3;1;3;90; ;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ;2;11;63;858,151881011385
2562275;3;2;3;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;11;63;858,151881011385
2562283;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;727,004202670326
2562284;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;60; ;30; ; ; ; ; ; ;2;11;63;289,64896159856
2562284;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;2;11;63;289,64896159856
2562285;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;552,762046877173
2562285;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;60; ;5; ; ; ; ; ; ;2;11;63;552,762046877173
2562285;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;5; ; ; ; ; ; ; ; ;2;11;63;552,762046877173
2562286;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;11;63;519,06510375264
2562287;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;12; ; ;2;11;63;1470,04315216261
2562287;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;2; ; ; ; ; ; ; ; ;2;11;63;1470,04315216261
2562288;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;638,594401680774
2562288;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;2;11;63;638,594401680774
2562289;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;1492,45788464072
2562289;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;11;63;1492,45788464072
2562289;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;1492,45788464072
2562289;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;1492,45788464072
2562289;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;1492,45788464072
2562291;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;394,146979886187
2562291;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;11;63;394,146979886187
2562291;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;394,146979886187
2562292;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;483,979458452209
2562292;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;63;483,979458452209
2562292;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;483,979458452209
2562292;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;483,979458452209
2562292;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;483,979458452209
2562293;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;10; ; ; ; ; ; ; ; ;2;11;63;519,06510375264
2562294;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;780,004454768831
2562294;1;2;1;90; ;1;1;2;2;2;2;1;2;2;2;7;28; ; ; ; ;4; ; ; ;2;11;63;780,004454768831
2562301;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;63;604,445097341168
2562301;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;60; ; ; ; ; ; ; ; ;2;11;63;604,445097341168
2562301;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;604,445097341168
2562302;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;666,960817877201
2562302;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;11;63;666,960817877201
2562302;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;666,960817877201
2562302;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;666,960817877201
2562303;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;35; ; ; ; ; ; ; ; ;2;11;63;460,885059268873
2562303;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;11;63;460,885059268873
2562303;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;10;7; ; ; ; ; ; ; ; ;2;11;63;460,885059268873
2562304;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;657,445349439673
2562304;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;4;35; ; ; ; ; ; ; ; ;2;11;63;657,445349439673
2562304;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;11;63;657,445349439673
2562304;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;63;657,445349439673
2562305;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;926,836581472533
2562305;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;35; ;14; ; ; ; ; ; ;2;11;63;926,836581472533
2562307;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;2; ; ; ;2;11;63;1602,83955882814
2562308;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;11;63;1258,75662024825
2562308;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;35; ; ; ; ; ; ; ; ;2;11;63;1258,75662024825
2562308;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;63;1258,75662024825
2562913;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562913;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562913;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;12; ; ; ;2;11;68;5091,5990383523
2562913;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562913;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562914;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;2565,13361673024
2562914;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;11;68;2565,13361673024
2562915;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;21;14; ; ; ; ; ; ; ; ;2;11;68;2341,61964301485
2562916;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;11;68;5091,5990383523
2562916;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562916;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562916;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562916;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;11;68;5091,5990383523
2562917;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562917;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562917;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562918;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;68;2805,74607578372
2562918;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;2805,74607578372
2562918;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;68;2805,74607578372
2562920;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;68;3870,84718476879
2562921;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;2512,04261411128
2562921;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;42; ; ; ; ; ; ; ; ;2;11;68;2512,04261411128
2562921;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;2512,04261411128
2562923;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;11;68;5172,54990637795
2562923;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;30; ;42; ; ; ; ; ; ;2;11;68;5172,54990637795
2562924;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562924;1;2;1;90; ;1;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562924;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562925;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;2488,26635219495
2562925;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;2488,26635219495
2562925;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;11;68;2488,26635219495
2562925;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;14;40; ; ; ; ; ; ; ; ;2;11;68;2488,26635219495
2562926;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;68;3260,50536698675
2562926;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;3260,50536698675
2562927;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562927;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;42; ; ; ; ; ; ; ; ;2;11;68;1819,39198419217
2562928;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;1506,0051616204
2562928;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;11;68;1506,0051616204
2562928;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;68;1506,0051616204
2562928;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;1506,0051616204
2562929;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;11;68;1309,23799355619
2562929;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;35; ;30; ; ; ; ; ; ;2;11;68;1309,23799355619
2562929;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;1309,23799355619
2562930;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;11;68;1479,6049325654
2562930;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;68;1479,6049325654
2562930;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;1479,6049325654
2562930;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;11;68;1479,6049325654
2562931;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;11;68;868,165557333652
2562932;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;948,311939036052
2562932;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;42; ; ; ; ; ; ; ; ;2;11;68;948,311939036052
2562932;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;35; ; ; ; ; ; ; ; ;2;11;68;948,311939036052
2562953;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;11;68;2565,13361673024
2562953;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;11;68;2565,13361673024
2562954;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;11;68;2881,77197283985
2562956;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;11;68;3195,24084999923
