DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,DPTO,fex_c_2011
878907,1,2,1,70,2,24,48,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,41,681.988.297.974.215
878909,1,1,1,70,2,8,50,4,,2,8,8,,3,1,,,,,,,,,,1,,2,,2,61,62,1,1,1,111,41,751.252.787.194.608
879062,1,3,1,70,2,64,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,41,902.209.504.680.183
879593,1,3,1,70,2,12,48,1,,2,24,1,,2,4,,,,,,,,,,1,,2,,2,58,58,1,1,1,121,47,119.633.810.685.445
879629,1,3,1,70,2,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,2,,47,106.286.347.723.628
879629,1,4,1,70,2,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,1,,47,106.286.347.723.628
879689,1,1,1,70,2,20,48,3,,2,54,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,47,171.646.747.838.088
879724,1,5,1,70,2,3,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,60,,,1,1,,47,578.080.129.518.243
879795,1,2,1,70,2,5,50,3,,2,96,4,,4,1,,,,,,,,1,,,,2,,2,54,61,1,1,1,140,47,874.257.610.624.453
879798,1,3,1,70,2,4,60,4,,1,,,.,,,.,.,,,,,,,,,.,,,,61,,,1,1,,47,146.271.367.174.824
879798,1,4,1,70,2,2,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,0,,,1,1,,47,146.271.367.174.824
879833,1,1,1,70,2,8,48,3,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,47,639.306.205.761.604
879835,1,3,1,70,2,4,16,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,47,599.711.642.338.531
879842,1,1,1,70,2,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,121,47,692.596.598.024.148
879842,1,4,1,70,2,12,48,1,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5211,47,692.596.598.024.148
879904,1,2,1,70,2,7,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,47,596.275.967.915.242
879978,1,3,1,70,2,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,52,413.366.205.034.508
879999,1,5,1,70,2,10,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,52,36.664.348.778.571
880053,1,3,1,70,2,8,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,61,,,1,1,,52,41.204.394.032.539
880065,1,3,1,70,2,26,48,1,,2,26,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5211,52,1.325.717.499.312
880072,1,1,1,70,2,8,35,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,52,51.053.196.223.034
880092,1,2,1,70,2,26,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,52,51.053.196.223.034
880098,1,2,1,70,2,52,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5211,52,286.767.416.249.398
880113,1,2,1,70,2,8,40,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,52,209.961.720.461.796
880119,1,2,1,70,2,52,48,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,52,318.913.592.911.991
880121,1,3,1,70,2,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,1,,52,335.111.791.830.188
880159,1,2,1,70,2,17,40,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,52,345.673.580.305.461
880161,1,2,1,70,2,52,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,52,346.425.968.078.603
880162,1,3,1,70,2,8,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,61,,,1,1,,52,530.286.999.724.799
880176,1,1,1,70,2,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,150000,2,45,45,52,1,1,5211,52,1.325.717.499.312
880179,1,1,1,70,2,8,40,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,52,1.325.717.499.312
880184,1,2,1,70,2,8,32,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,52,51.053.196.223.034
880188,1,2,1,70,2,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,1,,52,51.053.196.223.034
880190,1,2,1,70,2,13,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,52,332.796.035.611.131
880203,1,1,1,70,2,2,48,4,,2,2,4,,1,7,,,,,,,,,,1,,1,200000,2,61,61,1,1,1,140,52,429.721.891.973.998
880206,1,3,1,70,2,4,48,2,,2,204,4,,1,8,,,,,,,,,,1,,2,,2,59,61,1,1,1,140,52,127.632.990.557.585
880212,1,2,1,70,2,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,52,332.796.035.611.131
880213,1,1,1,70,2,2,48,3,,2,2,3,,1,1,,,,,,,,,,1,,1,170000,2,54,54,95,1,1,9500,52,289.270.921.311.041
880223,1,2,1,70,2,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,52,33.352.039.431.949
880251,1,3,1,70,2,8,40,4,,2,8,4,,8,4,,,,,,,,,,1,,2,,2,39,39,75,1,1,7512,52,150.799.860.743.323
880260,1,2,1,70,2,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,52,530.286.999.724.799
880269,1,2,1,70,2,52,52,4,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,52,264.979.917.841.132
880279,1,1,1,70,2,26,35,3,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,2,,52,363.250.956.405.976
880287,1,2,1,70,2,8,35,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,52,187.036.592.108.689
880690,1,1,1,70,2,2,48,1,,2,2,8,,2,1,,,,,,,,,,1,,1,50000,2,99,62,1,1,1,140,54,613.695.526.634.184
880814,1,3,1,70,2,6,40,1,,2,1,1,,2,7,,,,,,,,,,1,,2,,2,45,97,52,1,1,5211,54,852.268.391.209.192
880834,1,1,1,70,2,2,48,8,,2,2,8,,2,6,,,,,,,,,,1,,1,200000,2,62,62,1,1,1,130,54,732.239.941.459.027
880851,1,1,1,70,2,2,40,1,,2,2,1,,2,8,,,,,,,,,,1,,1,150000,2,95,95,45,1,1,4521,54,684.200.234.640.043
880851,1,2,1,70,2,46,48,3,,2,300,3,,1,8,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,54,684.200.234.640.043
880860,1,1,1,70,2,2,40,8,,2,2,8,,2,1,,,,,,,,,,1,,1,150000,2,62,62,1,1,1,111,54,624.182.605.200.045
880874,1,1,1,70,2,3,48,8,,2,5,8,,2,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,111,54,568.484.507.582.296
881018,1,6,1,70,2,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,54,415.614.541.679.826
881119,1,1,1,70,2,32,32,8,,2,50,8,,3,1,,,,,,,,,,1,,2,,2,62,62,1,1,2,121,54,901.760.224.140.254
881335,1,2,1,70,2,20,48,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,5,890.033.113.358.458
881376,1,2,1,70,2,12,48,1,,2,12,1,,3,2,,,,,,,,,,1,,2,,2,33,33,52,1,1,5211,5,32.349.030.311.863
881396,1,1,1,70,2,4,48,1,,2,4,1,,4,4,,,,,,,,,,1,,2,,2,95,95,45,1,1,4530,5,130.413.831.752.773
881513,2,2,2,70,2,2,42,4,,2,160,3,,1,1,,,,,,,,,,1,,2,,2,51,54,95,1,1,9500,23,144.405.377.760.029
881516,1,2,1,70,2,2,40,3,,2,96,1,,3,1,,,,,,,,,,1,,1,60000,2,54,45,52,1,1,5232,23,797.547.581.195.882
881521,1,5,1,70,2,4,40,2,,2,4,4,,9,1,,,,,,,,,,1,,2,,2,32,32,75,1,1,7512,23,156.515.288.515.376
881525,1,2,1,70,2,4,40,2,,2,40,2,,9,4,,,,,,,,,,1,,2,,2,19,19,75,1,1,7512,23,106.711.648.394.737
881539,1,2,1,70,2,12,40,2,,2,48,2,,9,1,,,,,,,,,,1,,2,,2,39,39,80,1,1,8043,23,119.267.958.754.304
881541,1,2,1,70,2,12,40,2,,2,200,1,,6,4,,,,,,,,,,1,,2,,2,13,13,80,1,1,8043,23,802.442.163.960.832
881543,1,3,1,70,2,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,23,119.267.958.754.304
881546,1,4,1,70,2,4,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,23,717.389.841.811.217
881555,1,2,1,70,2,5,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,23,143.535.980.649.283
881566,1,3,1,70,2,8,40,1,,2,16,1,,6,1,,,,,,,,,,1,,2,,2,13,13,80,1,1,8012,23,648.685.729.829.978
881567,1,2,1,70,2,8,40,1,,2,24,1,,2,6,,,,,,,,,,1,,2,,2,34,45,52,1,1,5223,23,648.685.729.829.978
881576,1,1,1,70,2,4,30,8,,2,4,8,,3,1,,,,,,,,,,1,,1,40000,2,62,62,1,1,1,121,23,669.103.973.093.697
881577,1,5,1,70,2,5,40,3,,2,96,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,23,648.685.729.829.978
881585,1,3,1,70,2,4,40,1,,2,2,4,,1,1,,,,,,,,,,1,,1,150000,2,58,61,1,1,1,115,23,648.685.729.829.978
881589,1,2,1,70,2,4,40,1,,2,24,1,,2,4,,,,,,,,,,1,,2,,2,45,53,55,1,1,5521,23,117.786.559.210.206
881596,1,2,1,70,2,3,36,3,,2,33,3,,1,6,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,23,12.130.381.481.762
881597,1,4,1,70,2,2,36,1,,2,220,4,,1,1,,,,,,,,,,1,,2,,2,45,61,1,1,1,115,23,223.616.167.524.536
881602,1,2,1,70,2,3,36,3,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,1,,23,669.103.973.093.697
881605,1,3,1,70,2,4,36,3,,2,208,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,23,648.685.729.829.978
881605,1,4,1,70,2,5,48,1,,2,156,3,,1,4,,,,,,,,,,1,,2,,2,45,54,95,1,1,9500,23,648.685.729.829.978
881610,1,4,1,70,2,12,48,1,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,55,61,1,1,1,122,23,648.685.729.829.978
881611,1,3,1,70,2,2,48,5,,2,2,5,,2,1,,,,,,,,,,1,,1,300000,2,95,95,45,1,1,4521,23,104.186.334.054.926
881628,1,2,1,70,2,2,36,1,,2,46,1,,9,6,,,,,,,,1,,,,2,,2,59,59,85,1,1,8511,23,119.267.958.754.304
881633,1,2,1,70,2,8,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,1,,23,648.685.729.829.978
881641,1,1,1,70,2,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,27,331.124.791.837.455
881901,2,1,2,70,2,56,42,3,,2,56,3,,2,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,66,87.463.125.492.488
881910,1,4,1,70,2,36,48,1,,2,36,1,,9,1,,,,,,,,,,1,,2,,2,33,33,52,1,2,5211,66,120.190.416.657.542
881915,1,1,1,70,2,96,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,66,902.580.207.292.308
881918,1,2,1,70,2,24,48,3,,2,48,3,,2,7,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,66,138.111.316.793.867
881919,1,4,1,70,2,48,60,1,,2,54,8,,4,1,,,,,,,,,,1,,2,,2,98,62,1,1,2,116,66,127.055.630.909.547
881978,1,3,1,70,2,4,40,1,,2,4,1,,9,8,,,,,,,,,,1,,2,,2,45,45,92,1,1,9242,66,613.176.926.538.597
881980,1,1,1,70,2,1,70,8,,2,1,8,,2,3,,,,,,,,,,1,,1,200000,2,73,73,1,1,1,116,66,943.478.481.700.514
882062,1,2,1,70,2,1,70,8,,2,1,8,,3,1,,,,,,,,,,1,,2,,2,62,62,1,1,1,117,66,768.235.371.750.417
882098,1,1,1,70,2,12,40,4,,2,12,4,,1,1,,,1,,,,,,,,,2,,2,95,95,45,1,1,4521,66,497.525.879.371.967
882478,1,1,1,70,2,1,48,4,,2,2,4,,1,1,,,,,,,,,,1,,1,60000,2,97,97,60,1,1,6041,70,617.964.734.971.533
882478,1,3,1,70,2,24,40,3,,2,32,3,,2,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,70,617.964.734.971.533
882484,1,5,1,70,2,50,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,70,680.543.253.934.288
882487,1,3,1,70,2,60,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,13,,,1,2,,70,922.783.402.297.581
882488,1,3,1,70,2,34,40,2,,2,520,2,,9,8,,,,,,,,,,1,,2,,2,32,32,75,1,2,7512,70,617.964.734.971.533
882489,1,3,1,70,2,156,48,2,,2,156,2,,9,1,,,,,,,,,,1,,2,,2,59,59,75,1,2,7512,70,123.493.940.745.702
882570,1,3,1,70,2,36,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,62,,,1,2,,70,18.596.179.729.487
882576,1,2,1,70,2,25,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,13,,,1,2,,70,107.608.415.337.501
882585,1,3,1,70,2,40,40,1,,2,9,1,,2,4,,,,,,,,,,1,,2,,2,54,54,74,1,2,7493,70,617.964.734.971.533
882589,1,3,1,70,2,30,40,4,,2,30,4,,2,1,,,,,,,,1,,,,2,,2,95,95,45,1,2,4521,70,712.088.923.297.612
882591,1,3,1,70,2,6,48,1,,2,10,1,,3,1,,,,,1,,,,,,,2,,2,62,62,1,1,1,121,70,617.964.734.971.533
882664,1,5,1,70,2,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,43,,,1,2,,70,617.964.734.971.533
882666,1,3,1,70,2,6,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,1,,70,162.714.524.313.877
882667,1,1,1,70,2,20,48,4,,2,25,4,,1,4,,,,,,,,,,1,,2,,2,41,61,1,1,2,118,70,86.761.310.030.446
882667,1,3,1,70,2,26,48,1,,2,53,1,,2,4,,,,,,,,,,1,,2,,2,45,45,52,1,2,5211,70,86.761.310.030.446
882687,1,1,1,70,2,12,48,1,,2,13,1,,6,1,,,,,,,,1,,,,2,,2,33,50,55,1,1,5530,70,120.324.180.848.803
882751,1,2,1,70,2,4,4,4,,2,40,3,,1,4,,,,,,,,,,1,,2,,2,41,54,95,1,1,9500,73,124.839.961.885.171
882753,1,2,1,70,2,4,28,4,,2,44,4,,1,1,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,73,125.853.865.934.697
882772,1,1,1,70,2,4,4,4,,2,50,1,,3,1,,,,,,,,,,1,,2,,2,56,53,55,1,1,5511,73,100.478.672.013.516
