DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,P5070,DPTO,ORDEN,fex_c_2011
850457,1,3,2,1,1,1,1,3,1,,,70000000,350000,,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,511.334.517.267.769
850459,1,3,1,2,1,1,9,3,1,,,25000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,,1,13,1,13,1,322.691.867.892.946
850462,1,4,1,2,1,1,1,3,4,,,,350000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,2,1,1,1,3,1,1,13,1,13,1,300.149.123.399.028
850463,1,3,1,2,1,1,1,3,4,,,,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,2,1,1,1,3,1,1,13,1,13,1,268.579.291.569.173
850464,1,6,1,1,1,1,1,3,4,,,,500000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,600.298.246.798.057
850465,1,3,2,1,1,1,1,3,1,,,80000000,600000,,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,629.450.400.273.425
850467,1,4,3,2,1,1,1,3,1,,,98,100000,,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,3,1,1,13,1,13,1,279.151.293.308.046
850468,1,4,1,2,1,1,1,3,3,,,,,80000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,2,1,1,1,3,1,1,13,1,13,1,3.647.601.413.215
850470,1,2,1,1,1,1,1,4,1,,,98,200000,,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,3,1,1,13,1,13,1,316.203.798.906.222
850472,1,4,3,1,1,1,1,3,4,,,,250000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,191.222.332.121.296
850474,1,3,1,1,2,1,1,3,1,,,30000000,200000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,268.962.776.861.275
850474,2,2,1,1,2,1,1,3,3,,,,,150000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,13,,13,1,268.962.776.861.275
850475,1,4,3,1,1,1,1,3,1,,,98,200000,,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,264.891.409.388.443
850477,1,4,2,1,1,1,1,3,1,,,35000000,250000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,277.893.810.309.722
850479,1,4,3,1,1,1,1,3,2,,1550000,150000000,1100000,,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,64.366.688.855.227
850482,1,4,3,1,1,1,1,3,1,,,45000000,200000,,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,302.857.065.798.133
850484,1,4,3,1,1,1,1,3,1,,,25000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,262.775.502.773.308
850485,1,2,1,1,1,1,1,3,3,,,,,100000,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,314.725.200.136.712
850487,1,2,1,1,1,1,1,3,4,,,,150000,,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,410.343.712.108.347
850489,1,3,1,1,1,1,1,3,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,292.619.366.410.862
850490,1,3,2,1,1,1,1,3,4,,,,300000,,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,320.891.532.051.151
850492,1,6,3,1,1,1,1,3,4,,,,350000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,297.307.099.555.791
850494,1,3,2,1,1,1,1,3,4,,,,300000,,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,318.004.134.748.017
850496,1,1,1,1,2,1,1,1,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,2,1,2,1,1,1,1,3,1,1,13,2,13,1,279.459.007.864.708
850497,1,1,1,1,2,1,1,1,4,,,,50000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,1,2,1,1,1,1,1,1,3,1,1,13,2,13,1,32.449.220.373.474
850499,1,1,1,1,2,1,1,4,4,,,,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,1,2,1,1,1,1,1,1,3,1,1,13,2,13,1,318.004.134.748.017
850500,1,4,2,1,1,1,1,3,4,,,,98,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,293.232.621.905.656
850502,1,7,2,1,1,1,1,3,1,,,98,98,,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,4,1,1,1,1,1,5,3,1,1,13,1,13,1,251.895.786.477.773
850504,1,4,3,1,1,1,1,3,3,,,,,340000,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,295.834.798.399.446
850506,1,4,3,1,1,1,1,3,4,,,,350000,,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,339.375.372.984.346
850507,1,4,3,1,1,1,1,3,4,,,,400000,,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,224.710.682.298.823
850509,1,3,2,1,1,1,1,3,1,,,85000000,450000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,270.121.995.376.842
850512,1,3,2,1,1,1,1,3,3,,,,,320000,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,349.876.972.071.895
850513,1,3,2,1,1,1,1,3,3,,,,,150000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,290.573.862.447.051
850514,1,3,2,1,1,1,1,3,1,,,15000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,288.113.298.765.229
850516,1,3,1,1,1,1,1,3,3,,,,,600000,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,292.619.366.410.862
850517,1,4,3,1,1,1,1,3,3,,,,,700000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,228.174.439.898.274
850519,1,3,1,1,1,1,1,3,3,,,,,350000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,282.117.767.323.313
850520,1,3,1,1,2,1,1,3,3,,,,,200000,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,290.390.598.062.419
850520,2,2,1,1,2,1,1,3,3,,,,,100000,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,13,,13,1,290.390.598.062.419
850522,1,2,1,1,1,1,1,3,3,,,,,100000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,282.852.362.812.834
850524,1,3,2,1,1,1,1,3,1,,,20000000,150000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,252.465.646.331.809
850525,1,1,1,2,1,3,9,4,1,,,98,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,5,1,1,2,2,1,2,1,3,,1,13,2,13,1,630.690.750.578.823
850527,1,3,2,2,1,3,9,4,1,,,10000000,90000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,13,1,13,1,59.053.703.049.977
850529,1,1,1,2,1,3,9,,1,,,4000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,1,2,2,2,2,2,,,,1,13,6,13,1,545.928.038.440.158
850530,1,4,3,1,1,1,1,3,1,,,50000000,350000,,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,300.340.866.045.079
850531,1,4,1,1,1,1,1,3,1,,,30000000,350000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,300.149.123.399.028
850533,1,4,3,1,1,1,1,3,1,,,45000000,400000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,260.354.991.778.814
850535,1,2,1,1,1,1,1,3,4,,,,300000,,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,242.007.442.885.018
850536,1,4,1,1,1,1,1,3,3,,,,,300000,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,292.619.366.410.862
850538,1,2,1,1,1,1,1,3,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,300.149.123.399.028
850539,1,3,2,1,1,1,1,3,4,,,,400000,,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,546.534.049.428.204
850540,1,3,2,1,1,1,1,3,3,,,,,350000,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,664.441.246.053.725
850542,1,3,2,1,1,1,1,3,1,,,60000000,400000,,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,59.413.770.218.336
850543,1,4,3,1,1,1,1,3,1,,,800000000,2500000,,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,4,1,1,1,1,1,4,4,1,1,13,1,13,1,451.874.386.576.824
850547,1,3,2,1,1,1,1,3,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,281.052.026.971.039
850548,1,3,2,1,1,1,1,3,3,,,,,50000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,312.190.268.805.396
850549,1,3,2,1,1,1,1,3,4,,,,100000,,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,204.633.822.259.297
850551,1,3,2,1,1,1,1,3,1,,,20000000,100000,,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,278.959.550.661.995
850553,1,4,3,1,1,1,1,3,1,,,30000000,250000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,268.771.034.215.224
850554,1,2,1,1,1,1,1,3,4,,,,150000,,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,32.449.220.373.474
850556,1,3,2,1,1,1,1,3,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,381.749.809.395.773
850557,1,3,2,1,1,1,1,3,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,238.249.158.052.964
850559,1,3,2,1,1,1,1,3,4,,,,280000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,32.449.220.373.474
850560,1,2,1,1,1,1,1,3,4,,,,200000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,314.182.347.293.242
850561,1,2,1,1,1,1,1,3,4,,,,250000,,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,292.619.366.410.862
850563,1,3,2,1,1,1,1,3,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,28.438.879.895.435
850564,1,4,2,1,1,1,1,3,1,,,160000000,1200000,,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,4,1,1,1,1,1,4,4,1,1,13,1,13,1,648.984.407.469.481
850565,1,1,1,1,2,1,1,4,3,,,,,80000,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,13,2,13,1,282.852.362.812.834
850567,1,4,3,1,1,1,1,3,3,,,,,60000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,256.717.424.896.746
850568,1,2,1,1,1,1,1,3,3,,,,,160000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,32.449.220.373.474
850570,1,4,3,1,1,1,1,3,1,,,350000000,300000,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,279.650.750.510.759
850573,1,4,2,1,1,1,1,3,1,,,140000000,1500000,,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,562.104.053.942.078
850574,1,4,3,1,1,1,1,3,1,,,20000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,311.523.587.834.637
850576,1,2,1,2,1,1,1,4,1,,,10000000,50000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,1,1,2,2,1,1,1,3,1,1,13,1,13,1,390.879.505.148.176
850578,1,3,2,1,1,1,1,3,1,,,20000000,200000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,255.859.001.279.936
850579,1,3,2,1,1,1,9,3,3,,,,,80000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,3,,1,13,1,13,1,357.605.391.364.017
850581,1,2,1,1,1,1,1,3,1,,,18000000,150000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,338.708.692.013.586
850583,1,3,1,1,1,1,1,3,4,,,,500000,,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,309.302.871.502.262
850584,1,3,2,1,1,1,1,3,4,,,,500000,,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,32.449.220.373.474
850586,1,5,4,1,1,1,1,3,1,,,80000000,350000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,307.449.110.184.502
850588,1,5,3,1,1,1,1,3,1,,,100000000,400000,,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,286.312.962.923.434
850589,1,3,2,1,1,1,1,3,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,3,3,1,1,13,1,13,1,407.134.577.732.928
850592,1,3,2,1,1,1,1,3,1,,,70000000,400000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,32.511.237.888.744
850593,1,3,1,1,1,1,1,3,1,,,80000000,350000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,237.622.715.234.112
850594,1,4,3,1,1,1,1,3,3,,,,,360000,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,329.179.936.879.669
850597,1,3,1,2,1,1,9,,1,,,15000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,3,,1,13,6,13,1,300.149.123.399.028
850598,1,4,3,1,1,1,1,3,3,,,,,450000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,4,3,1,1,13,1,13,1,272.774.487.169.294
850600,1,4,3,1,1,1,1,3,1,,,25000000,200000,,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,25.647.225.677.473
850601,1,3,1,1,1,1,1,3,3,,,,,180000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,309.302.871.502.262
850603,1,3,2,1,1,1,1,3,1,,,18000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,273.880.280.208.896
850604,1,2,1,1,1,1,1,3,1,,,10000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,325.786.581.931.543
850605,1,2,1,2,1,3,9,4,1,,,7000000,50000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,13,1,13,1,402.594.100.551.972
850607,1,3,2,2,1,3,9,4,1,,,7000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,13,1,13,1,637.840.791.473.668
850608,1,2,1,2,1,3,9,4,4,,,,80000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,2,1,2,2,2,2,1,,,1,13,1,13,1,569.936.538.855.938
850610,1,1,1,6,,4,9,5,1,,,2000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,2,2,2,2,2,,,,1,13,5,13,1,538.385.094.127.934
850612,1,4,3,1,1,1,1,3,1,,,90000000,450000,,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,312.924.864.294.918
850614,1,3,2,1,1,1,1,3,3,,,,,400000,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,32.449.220.373.474
850615,1,4,1,1,1,1,1,3,1,,,70000000,350000,,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,269.192.547.063.967
850616,1,3,2,1,1,1,1,3,3,,,,,250000,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,238.249.158.052.964
850618,1,3,2,1,1,1,1,3,1,,,30000000,350000,,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,314.916.942.782.763
850620,1,3,2,1,1,1,1,3,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,307.694.278.306.518
850622,1,3,2,1,1,1,1,3,1,,,70000000,350000,,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,304.415.343.695.214
850624,1,3,2,1,1,1,1,3,1,,,45000000,300000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,574.095.116.825.911
850625,1,3,2,1,1,1,1,3,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,585.238.732.821.724
850627,1,3,1,1,1,1,1,3,3,,,,,300000,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,538.385.094.127.934
850628,1,3,2,1,1,1,1,3,3,,,,,300000,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,69.975.394.414.379
850631,1,4,3,1,1,1,1,3,1,,,60000000,350000,,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,272.542.506.371.336
850632,1,4,3,1,1,1,1,3,1,,,40000000,400000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,177.448.718.080.347
850635,1,4,3,1,1,1,1,3,1,,,350000000,2000000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,4,1,1,1,1,1,6,7,1,1,13,1,13,1,272.542.506.371.336
850637,1,3,1,1,1,1,1,3,1,,,300000000,1000000,,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,7,1,1,13,1,13,1,282.852.362.812.834
850641,1,3,2,1,1,1,1,3,3,,,,,220000,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,30.238.637.000.889
850644,1,2,1,1,1,1,1,3,3,,,,,130000,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,13,4,13,1,249.485.352.630.034
850645,1,3,2,1,1,1,1,3,1,,,25000000,250000,,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,281.236.849.959.185
850647,1,3,2,1,1,1,1,3,3,,,,,230000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,256.280.514.128.679
850648,1,3,2,1,1,1,1,3,1,,,35000000,300000,,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,27.857.809.050.058
850650,1,3,2,1,1,1,1,3,3,,,,,300000,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,270.121.995.376.842
850651,1,2,1,1,1,1,1,3,3,,,,,210000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,22.909.540.994.973
850652,1,4,3,1,1,1,1,3,1,,,70000000,500000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,248.694.174.175.697
